locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCPGMBNG_00038	CDS	765				hypothetical protein
GCPGMBNG_00039	CDS	729				hypothetical protein
GCPGMBNG_00040	CDS	345				hypothetical protein
GCPGMBNG_00041	CDS	2580				hypothetical protein
GCPGMBNG_00042	CDS	4917				hypothetical protein
GCPGMBNG_00043	CDS	4530				hypothetical protein
GCPGMBNG_00044	CDS	4965				hypothetical protein
GCPGMBNG_00045	CDS	6687				hypothetical protein
GCPGMBNG_00046	CDS	2526				hypothetical protein
GCPGMBNG_00047	CDS	213				hypothetical protein
GCPGMBNG_00048	CDS	2691				hypothetical protein
GCPGMBNG_00049	CDS	1542				hypothetical protein
GCPGMBNG_00050	CDS	687				hypothetical protein
GCPGMBNG_00051	CDS	165	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GCPGMBNG_00052	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
GCPGMBNG_00053	CDS	1542	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
GCPGMBNG_00054	CDS	981	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
GCPGMBNG_00055	CDS	927	ldh1	1.1.1.27		L-lactate dehydrogenase 1
GCPGMBNG_00056	CDS	426				hypothetical protein
GCPGMBNG_00057	CDS	516				hypothetical protein
GCPGMBNG_00058	CDS	1044				hypothetical protein
GCPGMBNG_00059	CDS	1764				hypothetical protein
GCPGMBNG_00060	CDS	1605				hypothetical protein
GCPGMBNG_00061	CDS	3342				hypothetical protein
GCPGMBNG_00062	CDS	1146				hypothetical protein
GCPGMBNG_00063	CDS	267				hypothetical protein
GCPGMBNG_00064	CDS	2781	clpV1		COG0542	Protein ClpV1
GCPGMBNG_00065	CDS	489	hcpA		COG3157	Major exported protein
GCPGMBNG_00066	CDS	1743	ompA_1			Outer membrane protein A
GCPGMBNG_00067	CDS	666				hypothetical protein
GCPGMBNG_00068	CDS	1353				hypothetical protein
GCPGMBNG_00069	CDS	1533				hypothetical protein
GCPGMBNG_00070	CDS	210				hypothetical protein
GCPGMBNG_00071	CDS	243				hypothetical protein
GCPGMBNG_00072	CDS	870	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
GCPGMBNG_00073	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
GCPGMBNG_00074	CDS	1347				hypothetical protein
GCPGMBNG_00075	CDS	975	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
GCPGMBNG_00076	CDS	2358	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
GCPGMBNG_00077	CDS	1563	mdoG		COG3131	Glucans biosynthesis protein G
GCPGMBNG_00078	CDS	666				hypothetical protein
GCPGMBNG_00079	CDS	237				hypothetical protein
GCPGMBNG_00080	CDS	1941	rnb	3.1.13.1	COG4776	Exoribonuclease 2
GCPGMBNG_00081	CDS	774	ybfF	3.1.-.-	COG0596	Esterase YbfF
GCPGMBNG_00082	CDS	324				hypothetical protein
GCPGMBNG_00083	CDS	438				hypothetical protein
GCPGMBNG_00084	CDS	579				hypothetical protein
GCPGMBNG_00085	CDS	477				hypothetical protein
GCPGMBNG_00086	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
GCPGMBNG_00087	CDS	492				hypothetical protein
GCPGMBNG_00088	CDS	2277		3.2.1.-		Beta-xylosidase
GCPGMBNG_00089	CDS	1701	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
GCPGMBNG_00090	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
GCPGMBNG_00091	CDS	2148	btsT		COG1966	Pyruvate/proton symporter BtsT
GCPGMBNG_00092	CDS	543	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
GCPGMBNG_00093	CDS	939	flgL		COG1344	Flagellar hook-associated protein 3
GCPGMBNG_00094	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
GCPGMBNG_00095	CDS	894	motB		COG1360	Motility protein B
GCPGMBNG_00096	CDS	888	motA		COG1291	Motility protein A
GCPGMBNG_00097	CDS	606	flhC			Flagellar transcriptional regulator FlhC
GCPGMBNG_00098	CDS	330	flhD			Flagellar transcriptional regulator FlhD
GCPGMBNG_00099	CDS	717	fliA		COG1191	RNA polymerase sigma factor FliA
GCPGMBNG_00100	CDS	813				hypothetical protein
GCPGMBNG_00101	CDS	1434	fliD		COG1345	Flagellar hook-associated protein 2
GCPGMBNG_00102	CDS	378	fliS		COG1516	Flagellar secretion chaperone FliS
GCPGMBNG_00103	CDS	348				hypothetical protein
GCPGMBNG_00104	CDS	306	fliE			Flagellar hook-basal body complex protein FliE
GCPGMBNG_00105	CDS	1713	fliF		COG1766	Flagellar M-ring protein
GCPGMBNG_00106	CDS	999	fliG		COG1536	Flagellar motor switch protein FliG
GCPGMBNG_00107	CDS	762				hypothetical protein
GCPGMBNG_00108	CDS	1365	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
GCPGMBNG_00109	CDS	462	fliJ		COG2882	Flagellar FliJ protein
GCPGMBNG_00110	CDS	1215				hypothetical protein
GCPGMBNG_00111	CDS	540				hypothetical protein
GCPGMBNG_00112	CDS	1047	fliM		COG1868	Flagellar motor switch protein FliM
GCPGMBNG_00113	CDS	381	fliN		COG1886	Flagellar motor switch protein FliN
GCPGMBNG_00114	CDS	441				hypothetical protein
GCPGMBNG_00115	CDS	741	fliP		COG1338	Flagellar biosynthetic protein FliP
GCPGMBNG_00116	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
GCPGMBNG_00117	CDS	804	fliR		COG1684	Flagellar biosynthetic protein FliR
GCPGMBNG_00118	CDS	336				hypothetical protein
GCPGMBNG_00119	CDS	336				hypothetical protein
GCPGMBNG_00120	CDS	693				hypothetical protein
GCPGMBNG_00121	CDS	273				hypothetical protein
GCPGMBNG_00122	CDS	591				hypothetical protein
GCPGMBNG_00123	CDS	747				hypothetical protein
GCPGMBNG_00124	CDS	237				hypothetical protein
GCPGMBNG_00125	CDS	210				hypothetical protein
GCPGMBNG_00126	CDS	1218				hypothetical protein
GCPGMBNG_00127	CDS	702				hypothetical protein
GCPGMBNG_00128	CDS	777				hypothetical protein
GCPGMBNG_00129	CDS	723				hypothetical protein
GCPGMBNG_00130	CDS	765				hypothetical protein
GCPGMBNG_00131	CDS	687				hypothetical protein
GCPGMBNG_00132	CDS	720				hypothetical protein
GCPGMBNG_00133	CDS	294				hypothetical protein
GCPGMBNG_00134	CDS	330				hypothetical protein
GCPGMBNG_00135	CDS	783				hypothetical protein
GCPGMBNG_00136	CDS	648				hypothetical protein
GCPGMBNG_00137	CDS	657				hypothetical protein
GCPGMBNG_00138	CDS	234				hypothetical protein
GCPGMBNG_00139	CDS	1080				IS1595 family transposase ISCco3
GCPGMBNG_00140	CDS	270				hypothetical protein
GCPGMBNG_00141	CDS	399				hypothetical protein
GCPGMBNG_00142	CDS	780				hypothetical protein
GCPGMBNG_00143	CDS	1089				hypothetical protein
GCPGMBNG_00144	CDS	921				hypothetical protein
GCPGMBNG_00145	CDS	984				hypothetical protein
GCPGMBNG_00146	CDS	750				hypothetical protein
GCPGMBNG_00147	CDS	903	dnaE_1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
GCPGMBNG_00148	CDS	711				hypothetical protein
GCPGMBNG_00149	CDS	1098	yehL		COG0714	putative protein YehL
GCPGMBNG_00150	CDS	2565				hypothetical protein
GCPGMBNG_00151	CDS	1173				hypothetical protein
GCPGMBNG_00152	CDS	2115				hypothetical protein
GCPGMBNG_00153	CDS	4641				hypothetical protein
GCPGMBNG_00154	CDS	2256	yccS		COG1289	Inner membrane protein YccS
GCPGMBNG_00155	CDS	342	grxD		COG0278	Glutaredoxin 4
GCPGMBNG_00156	CDS	699	rnt	3.1.13.-	COG0847	Ribonuclease T
GCPGMBNG_00157	CDS	765				hypothetical protein
GCPGMBNG_00158	CDS	759			COG0327	GTP cyclohydrolase 1 type 2 
GCPGMBNG_00159	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GCPGMBNG_00160	CDS	792				hypothetical protein
GCPGMBNG_00161	CDS	711				hypothetical protein
GCPGMBNG_00162	CDS	534				hypothetical protein
GCPGMBNG_00163	CDS	141				hypothetical protein
GCPGMBNG_00164	CDS	210				hypothetical protein
GCPGMBNG_00165	CDS	228				hypothetical protein
GCPGMBNG_00166	CDS	855				hypothetical protein
GCPGMBNG_00167	CDS	849				hypothetical protein
GCPGMBNG_00168	CDS	852				hypothetical protein
GCPGMBNG_00169	CDS	846				hypothetical protein
GCPGMBNG_00170	CDS	762				hypothetical protein
GCPGMBNG_00171	CDS	246				hypothetical protein
GCPGMBNG_00172	CDS	804				hypothetical protein
GCPGMBNG_00173	CDS	801				hypothetical protein
GCPGMBNG_00174	CDS	738				hypothetical protein
GCPGMBNG_00175	CDS	738				hypothetical protein
GCPGMBNG_00176	CDS	171				hypothetical protein
GCPGMBNG_00177	CDS	1308	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
GCPGMBNG_00178	CDS	1374	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
GCPGMBNG_00179	CDS	1254				hypothetical protein
GCPGMBNG_00180	CDS	930				IS1595 family transposase ISCco3
GCPGMBNG_00181	CDS	789				hypothetical protein
GCPGMBNG_00182	CDS	1251				hypothetical protein
GCPGMBNG_00183	CDS	1197	acrE			Multidrug export protein AcrE
GCPGMBNG_00184	CDS	915	zipA		COG3115	Cell division protein ZipA
GCPGMBNG_00185	CDS	2079	ligA_2	6.5.1.2	COG0272	DNA ligase
GCPGMBNG_00186	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
GCPGMBNG_00187	CDS	195	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
GCPGMBNG_00188	CDS	612	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
GCPGMBNG_00189	CDS	720	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
GCPGMBNG_00190	CDS	312	lapA		COG3771	Lipopolysaccharide assembly protein A
GCPGMBNG_00191	CDS	1173	lapB		COG2956	Lipopolysaccharide assembly protein B
GCPGMBNG_00192	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
GCPGMBNG_00193	CDS	1116	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
GCPGMBNG_00194	CDS	1236	yjhB			Putative metabolite transport protein YjhB
GCPGMBNG_00195	CDS	423				hypothetical protein
GCPGMBNG_00196	CDS	528				hypothetical protein
GCPGMBNG_00197	CDS	888	yghA	1.-.-.-		putative oxidoreductase YghA
GCPGMBNG_00198	CDS	1677	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
GCPGMBNG_00199	CDS	231	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
GCPGMBNG_00200	CDS	453	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
GCPGMBNG_00201	CDS	558				hypothetical protein
GCPGMBNG_00202	CDS	411	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GCPGMBNG_00203	CDS	1041	purM_1	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GCPGMBNG_00204	CDS	3543	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
GCPGMBNG_00205	CDS	1188	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GCPGMBNG_00206	CDS	555				hypothetical protein
GCPGMBNG_00207	CDS	1359	der_1			GTPase Der
GCPGMBNG_00208	CDS	1305				putative membrane protein
GCPGMBNG_00209	CDS	246	zapB		COG3074	Cell division protein ZapB
GCPGMBNG_00210	CDS	765	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
GCPGMBNG_00211	CDS	225				hypothetical protein
GCPGMBNG_00212	CDS	687			COG2932	putative HTH-type transcriptional regulator
GCPGMBNG_00213	CDS	1119	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GCPGMBNG_00214	CDS	648	hflD		COG2915	High frequency lysogenization protein HflD
GCPGMBNG_00215	CDS	1368	purB_1	4.3.2.2	COG0015	Adenylosuccinate lyase
GCPGMBNG_00216	CDS	921	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
GCPGMBNG_00217	CDS	729	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
GCPGMBNG_00218	CDS	3603				hypothetical protein
GCPGMBNG_00219	CDS	3042				hypothetical protein
GCPGMBNG_00220	CDS	450				hypothetical protein
GCPGMBNG_00221	CDS	726				hypothetical protein
GCPGMBNG_00222	CDS	903				hypothetical protein
GCPGMBNG_00223	CDS	930				hypothetical protein
GCPGMBNG_00224	CDS	561				hypothetical protein
GCPGMBNG_00225	CDS	363				hypothetical protein
GCPGMBNG_00226	CDS	1953				hypothetical protein
GCPGMBNG_00227	CDS	4203				hypothetical protein
GCPGMBNG_00228	CDS	246				hypothetical protein
GCPGMBNG_00229	CDS	5091				hypothetical protein
GCPGMBNG_00230	CDS	612				hypothetical protein
GCPGMBNG_00231	CDS	840				hypothetical protein
GCPGMBNG_00232	CDS	810				hypothetical protein
GCPGMBNG_00233	CDS	1644				hypothetical protein
GCPGMBNG_00234	CDS	564				hypothetical protein
GCPGMBNG_00235	CDS	312				hypothetical protein
GCPGMBNG_00236	CDS	189				hypothetical protein
GCPGMBNG_00237	CDS	1695	recJ_1	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GCPGMBNG_00238	CDS	882				hypothetical protein
GCPGMBNG_00239	CDS	1116	fokIM	2.1.1.72		Modification methylase FokI
GCPGMBNG_00240	CDS	1953				hypothetical protein
GCPGMBNG_00241	CDS	2688				hypothetical protein
GCPGMBNG_00242	CDS	648				hypothetical protein
GCPGMBNG_00243	CDS	234				hypothetical protein
GCPGMBNG_00244	CDS	369				hypothetical protein
GCPGMBNG_00245	CDS	324				hypothetical protein
GCPGMBNG_00246	CDS	144				hypothetical protein
GCPGMBNG_00247	CDS	162				hypothetical protein
GCPGMBNG_00248	CDS	303				hypothetical protein
GCPGMBNG_00249	CDS	186				hypothetical protein
GCPGMBNG_00250	CDS	456				hypothetical protein
GCPGMBNG_00251	CDS	624	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
GCPGMBNG_00252	CDS	408				hypothetical protein
GCPGMBNG_00253	CDS	543				hypothetical protein
GCPGMBNG_00254	CDS	1044				hypothetical protein
GCPGMBNG_00255	CDS	339				hypothetical protein
GCPGMBNG_00256	CDS	144				hypothetical protein
GCPGMBNG_00257	CDS	585				hypothetical protein
GCPGMBNG_00258	CDS	408				hypothetical protein
GCPGMBNG_00259	CDS	192				hypothetical protein
GCPGMBNG_00260	CDS	306				hypothetical protein
GCPGMBNG_00261	CDS	1008				hypothetical protein
GCPGMBNG_00262	CDS	1782				hypothetical protein
GCPGMBNG_00263	CDS	1233				hypothetical protein
GCPGMBNG_00264	CDS	372				hypothetical protein
GCPGMBNG_00265	CDS	273				hypothetical protein
GCPGMBNG_00266	CDS	522				hypothetical protein
GCPGMBNG_00267	CDS	153				hypothetical protein
GCPGMBNG_00268	CDS	192				hypothetical protein
GCPGMBNG_00269	CDS	207				hypothetical protein
GCPGMBNG_00270	CDS	402				hypothetical protein
GCPGMBNG_00271	CDS	504				hypothetical protein
GCPGMBNG_00272	CDS	363				hypothetical protein
GCPGMBNG_00273	CDS	108				hypothetical protein
GCPGMBNG_00274	CDS	189				hypothetical protein
GCPGMBNG_00275	CDS	825				hypothetical protein
GCPGMBNG_00276	CDS	126				hypothetical protein
GCPGMBNG_00277	CDS	837				hypothetical protein
GCPGMBNG_00278	CDS	372				hypothetical protein
GCPGMBNG_00279	CDS	747	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
GCPGMBNG_00280	CDS	723				hypothetical protein
GCPGMBNG_00281	CDS	186				hypothetical protein
GCPGMBNG_00282	CDS	582				hypothetical protein
GCPGMBNG_00283	CDS	381				hypothetical protein
GCPGMBNG_00284	CDS	507				hypothetical protein
GCPGMBNG_00285	CDS	1065				hypothetical protein
GCPGMBNG_00286	CDS	330				hypothetical protein
GCPGMBNG_00287	CDS	528				hypothetical protein
GCPGMBNG_00288	CDS	450				hypothetical protein
GCPGMBNG_00289	CDS	408				hypothetical protein
GCPGMBNG_00290	CDS	2358				hypothetical protein
GCPGMBNG_00291	CDS	528				hypothetical protein
GCPGMBNG_00292	CDS	942				hypothetical protein
GCPGMBNG_00293	CDS	120				hypothetical protein
GCPGMBNG_00294	CDS	498				hypothetical protein
GCPGMBNG_00295	CDS	522				hypothetical protein
GCPGMBNG_00296	CDS	900				hypothetical protein
GCPGMBNG_00297	CDS	597				hypothetical protein
GCPGMBNG_00298	CDS	1377				hypothetical protein
GCPGMBNG_00299	CDS	582				hypothetical protein
GCPGMBNG_00300	CDS	399				hypothetical protein
GCPGMBNG_00301	CDS	1164	tmk_1	2.7.4.9		Thymidylate kinase
GCPGMBNG_00302	CDS	1158				hypothetical protein
GCPGMBNG_00303	CDS	1086				hypothetical protein
GCPGMBNG_00304	CDS	702				hypothetical protein
GCPGMBNG_00305	CDS	966				hypothetical protein
GCPGMBNG_00306	CDS	756				hypothetical protein
GCPGMBNG_00307	CDS	558	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
GCPGMBNG_00308	CDS	2631	valS_1	6.1.1.9		Valine--tRNA ligase
GCPGMBNG_00309	CDS	1104	bspRIM	2.1.1.37		Modification methylase BspRI
GCPGMBNG_00310	CDS	909				hypothetical protein
GCPGMBNG_00311	CDS	336				hypothetical protein
GCPGMBNG_00312	CDS	489				hypothetical protein
GCPGMBNG_00313	CDS	450	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
GCPGMBNG_00314	CDS	345				hypothetical protein
GCPGMBNG_00315	CDS	1050				hypothetical protein
GCPGMBNG_00316	CDS	873				hypothetical protein
GCPGMBNG_00317	CDS	402	arnE_1			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GCPGMBNG_00318	CDS	357	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GCPGMBNG_00319	CDS	834		3.1.1.23		Thermostable monoacylglycerol lipase
GCPGMBNG_00320	CDS	708	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
GCPGMBNG_00321	CDS	729	rstA		COG0745	Transcriptional regulatory protein RstA
GCPGMBNG_00322	CDS	1344	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
GCPGMBNG_00323	CDS	1212	exuT			Hexuronate transporter
GCPGMBNG_00324	CDS	1677	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
GCPGMBNG_00325	CDS	519				hypothetical protein
GCPGMBNG_00326	CDS	1395				hypothetical protein
GCPGMBNG_00327	CDS	3024				hypothetical protein
GCPGMBNG_00328	CDS	324	tfaE_1			Prophage tail fiber assembly protein TfaE
GCPGMBNG_00329	CDS	1176	gpFI			Putative prophage major tail sheath protein
GCPGMBNG_00330	CDS	513				hypothetical protein
GCPGMBNG_00331	CDS	300				hypothetical protein
GCPGMBNG_00332	CDS	123				hypothetical protein
GCPGMBNG_00333	CDS	2334				hypothetical protein
GCPGMBNG_00334	CDS	429				hypothetical protein
GCPGMBNG_00335	CDS	1137				hypothetical protein
GCPGMBNG_00336	CDS	219				hypothetical protein
GCPGMBNG_00337	tRNA	77				tRNA-Met(cat)
GCPGMBNG_00338	CDS	360				hypothetical protein
GCPGMBNG_00339	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
GCPGMBNG_00340	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GCPGMBNG_00341	CDS	1314	argG_1	6.3.4.5	COG0137	Argininosuccinate synthase
GCPGMBNG_00342	CDS	780	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GCPGMBNG_00343	CDS	1011	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
GCPGMBNG_00344	CDS	1464	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
GCPGMBNG_00345	CDS	609	endA	3.1.30.-		DNA-entry nuclease
GCPGMBNG_00346	CDS	834	dinG_1	3.1.-.-		3'-5' exonuclease DinG
GCPGMBNG_00347	CDS	1134				hypothetical protein
GCPGMBNG_00348	CDS	2778	mgt	2.4.1.129		Monofunctional glycosyltransferase
GCPGMBNG_00349	CDS	642				hypothetical protein
GCPGMBNG_00350	CDS	300				hypothetical protein
GCPGMBNG_00351	CDS	609				hypothetical protein
GCPGMBNG_00352	CDS	1764				hypothetical protein
GCPGMBNG_00353	CDS	1563				hypothetical protein
GCPGMBNG_00354	CDS	213				hypothetical protein
GCPGMBNG_00355	CDS	222				hypothetical protein
GCPGMBNG_00356	CDS	420				hypothetical protein
GCPGMBNG_00357	CDS	1461				hypothetical protein
GCPGMBNG_00358	CDS	384				hypothetical protein
GCPGMBNG_00359	CDS	918	sigA_1		COG0568	RNA polymerase sigma factor SigA
GCPGMBNG_00360	tRNA	74				tRNA-His(gtg)
GCPGMBNG_00361	tRNA	73				tRNA-Gln(ctg)
GCPGMBNG_00362	tRNA	75				tRNA-Asp(gtc)
GCPGMBNG_00363	tRNA	85				tRNA-Leu(caa)
GCPGMBNG_00364	tRNA	77				tRNA-Asn(gtt)
GCPGMBNG_00365	tRNA	75				tRNA-Gln(ttg)
GCPGMBNG_00366	CDS	546				hypothetical protein
GCPGMBNG_00367	CDS	450				hypothetical protein
GCPGMBNG_00368	CDS	276				hypothetical protein
GCPGMBNG_00369	CDS	144				hypothetical protein
GCPGMBNG_00370	CDS	1758				hypothetical protein
GCPGMBNG_00371	CDS	972				hypothetical protein
GCPGMBNG_00372	tRNA	72				tRNA-Cys(gca)
GCPGMBNG_00373	tRNA	75				tRNA-Phe(gaa)
GCPGMBNG_00374	tRNA	82				tRNA-Tyr(gta)
GCPGMBNG_00375	CDS	1245				hypothetical protein
GCPGMBNG_00376	tRNA	75				tRNA-Lys(ttt)
GCPGMBNG_00377	CDS	453				hypothetical protein
GCPGMBNG_00378	tRNA	76				tRNA-Val(tac)
GCPGMBNG_00379	tRNA	85				tRNA-Leu(taa)
GCPGMBNG_00380	tRNA	76				tRNA-Thr(agt)
GCPGMBNG_00381	tRNA	84				tRNA-Leu(taa)
GCPGMBNG_00382	tRNA	75				tRNA-Arg(acg)
GCPGMBNG_00383	tRNA	74				tRNA-Pro(tgg)
GCPGMBNG_00384	tRNA	89				tRNA-Ser(gct)
GCPGMBNG_00385	CDS	720				hypothetical protein
GCPGMBNG_00386	CDS	771				hypothetical protein
GCPGMBNG_00387	CDS	801				hypothetical protein
GCPGMBNG_00388	CDS	531				hypothetical protein
GCPGMBNG_00389	CDS	738	strA	3.4.22.-	COG3764	Sortase A
GCPGMBNG_00390	CDS	570				hypothetical protein
GCPGMBNG_00391	CDS	483				hypothetical protein
GCPGMBNG_00392	CDS	588				hypothetical protein
GCPGMBNG_00393	CDS	1497				hypothetical protein
GCPGMBNG_00394	CDS	2367	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
GCPGMBNG_00395	CDS	354				hypothetical protein
GCPGMBNG_00396	CDS	603				hypothetical protein
GCPGMBNG_00397	CDS	645				hypothetical protein
GCPGMBNG_00398	CDS	1920				hypothetical protein
GCPGMBNG_00399	CDS	258				hypothetical protein
GCPGMBNG_00400	CDS	648				hypothetical protein
GCPGMBNG_00401	CDS	1032	ltaE	4.1.2.48		Low specificity L-threonine aldolase
GCPGMBNG_00402	CDS	585	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
GCPGMBNG_00403	CDS	270	yihD		COG3084	Protein YihD
GCPGMBNG_00404	CDS	714	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
GCPGMBNG_00405	CDS	1971	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GCPGMBNG_00406	CDS	1191	macA		COG0845	Macrolide export protein MacA
GCPGMBNG_00407	CDS	762	kdgR_1		COG1414	Transcriptional regulator KdgR
GCPGMBNG_00408	CDS	765	kdgR_2		COG1414	Transcriptional regulator KdgR
GCPGMBNG_00409	CDS	939	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
GCPGMBNG_00410	CDS	465	tabA_1		COG2731	Toxin-antitoxin biofilm protein TabA
GCPGMBNG_00411	CDS	762	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCPGMBNG_00412	CDS	1005	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
GCPGMBNG_00413	CDS	945		1.1.1.81	COG0111	Hydroxypyruvate reductase
GCPGMBNG_00414	CDS	1005	kdgT			2-keto-3-deoxygluconate permease
GCPGMBNG_00415	CDS	438				hypothetical protein
GCPGMBNG_00416	CDS	255	yfhL		COG1145	Ferredoxin YfhL
GCPGMBNG_00417	CDS	321	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GCPGMBNG_00418	tRNA	88				tRNA-Leu(taa)
GCPGMBNG_00419	tRNA	76				tRNA-Gly(gcc)
GCPGMBNG_00420	CDS	189				hypothetical protein
GCPGMBNG_00421	CDS	126				hypothetical protein
