locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMCFIPLP_00067	CDS	1362	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BMCFIPLP_00068	CDS	1842	ligA_1	6.5.1.2	COG0272	DNA ligase
BMCFIPLP_00069	CDS	1170				hypothetical protein
BMCFIPLP_00070	CDS	303	gatC_2	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
BMCFIPLP_00071	CDS	1440	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BMCFIPLP_00072	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BMCFIPLP_00073	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
BMCFIPLP_00074	CDS	2562	norR			Anaerobic nitric oxide reductase transcription regulator NorR
BMCFIPLP_00075	CDS	417				hypothetical protein
BMCFIPLP_00076	CDS	498		2.7.1.-		putative phosphotransferase enzyme IIB component
BMCFIPLP_00077	CDS	825				hypothetical protein
BMCFIPLP_00078	CDS	828	manZ_2		COG3716	PTS system mannose-specific EIID component
BMCFIPLP_00079	CDS	456	rplI_1			50S ribosomal protein L9
BMCFIPLP_00080	CDS	2022	gdpP_1	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
BMCFIPLP_00081	CDS	243	rpsR_1		COG0238	30S ribosomal protein S18
BMCFIPLP_00082	CDS	522	ssb_1		COG0629	Single-stranded DNA-binding protein
BMCFIPLP_00083	CDS	294	rpsF_1		COG0360	30S ribosomal protein S6
BMCFIPLP_00084	CDS	1944	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
BMCFIPLP_00085	CDS	1146	lutA			Lactate utilization protein A
BMCFIPLP_00086	CDS	3624				hypothetical protein
BMCFIPLP_00087	CDS	135				hypothetical protein
BMCFIPLP_00088	CDS	699	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
BMCFIPLP_00089	CDS	438				hypothetical protein
BMCFIPLP_00090	CDS	471		2.7.1.-		putative phosphotransferase enzyme IIB component
BMCFIPLP_00091	CDS	768	manY		COG3715	PTS system mannose-specific EIIC component
BMCFIPLP_00092	CDS	825	manZ_3		COG3716	PTS system mannose-specific EIID component
BMCFIPLP_00093	CDS	1011	frlB_1	3.5.-.-	COG2222	Fructosamine deglycase FrlB
BMCFIPLP_00094	CDS	237				hypothetical protein
BMCFIPLP_00095	CDS	399				hypothetical protein
BMCFIPLP_00096	CDS	4515				hypothetical protein
BMCFIPLP_00097	CDS	966	katA_1	1.11.1.6	COG0753	Catalase
BMCFIPLP_00098	CDS	303	ihfA		COG0776	Integration host factor subunit alpha
BMCFIPLP_00099	CDS	327				hypothetical protein
BMCFIPLP_00100	tRNA	77				tRNA-Pro(ggg)
BMCFIPLP_00101	CDS	408				hypothetical protein
BMCFIPLP_00102	CDS	741				hypothetical protein
BMCFIPLP_00103	CDS	963				hypothetical protein
BMCFIPLP_00104	CDS	1761				hypothetical protein
BMCFIPLP_00105	CDS	900				hypothetical protein
BMCFIPLP_00106	CDS	4419				hypothetical protein
BMCFIPLP_00107	CDS	966	katA_2	1.11.1.6	COG0753	Catalase
BMCFIPLP_00108	CDS	300	mrcA		COG5009	Penicillin-binding protein 1A
BMCFIPLP_00109	CDS	927	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
BMCFIPLP_00110	CDS	1260	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
BMCFIPLP_00111	CDS	855	htpX_1	3.4.24.-	COG0501	Protease HtpX
BMCFIPLP_00112	CDS	1188	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
BMCFIPLP_00113	CDS	390				hypothetical protein
BMCFIPLP_00114	CDS	2433	clpB		COG0542	Chaperone protein ClpB
BMCFIPLP_00115	CDS	768				hypothetical protein
BMCFIPLP_00116	CDS	1029	fokIM	2.1.1.72		Modification methylase FokI
BMCFIPLP_00117	CDS	384				hypothetical protein
BMCFIPLP_00118	CDS	963	atpG_1		COG0224	ATP synthase gamma chain
BMCFIPLP_00119	CDS	1512	atpA_1	7.1.2.2	COG0056	ATP synthase subunit alpha
BMCFIPLP_00120	CDS	549	atpH_1		COG0712	ATP synthase subunit delta
BMCFIPLP_00121	CDS	513	atpF		COG0711	ATP synthase subunit b
BMCFIPLP_00122	CDS	225	atpH_2			ATP synthase subunit c
BMCFIPLP_00123	CDS	321	atpB			ATP synthase subunit a
BMCFIPLP_00124	CDS	909	galK_1	2.7.1.6		Galactokinase
BMCFIPLP_00125	CDS	960				hypothetical protein
BMCFIPLP_00126	CDS	1083		2.7.4.2		Phosphomevalonate kinase
BMCFIPLP_00127	CDS	1017	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
BMCFIPLP_00128	CDS	378				hypothetical protein
BMCFIPLP_00129	CDS	1410				hypothetical protein
BMCFIPLP_00130	CDS	411				hypothetical protein
BMCFIPLP_00131	CDS	489	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
BMCFIPLP_00132	CDS	789	manZ_4		COG3716	PTS system mannose-specific EIID component
BMCFIPLP_00133	CDS	774	sorC		COG3715	PTS system sorbose-specific EIIC component
BMCFIPLP_00134	CDS	600	dgaR			Transcriptional regulatory protein DagR
BMCFIPLP_00135	CDS	735	nusA			Transcription termination/antitermination protein NusA
BMCFIPLP_00136	CDS	276				hypothetical protein
BMCFIPLP_00137	CDS	312	rplGA		COG1358	putative ribosomal protein YlxQ
BMCFIPLP_00138	CDS	2661	infB			Translation initiation factor IF-2
BMCFIPLP_00139	CDS	363	rbfA_1			Ribosome-binding factor A
BMCFIPLP_00140	CDS	894	truB_1	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BMCFIPLP_00141	CDS	393				hypothetical protein
BMCFIPLP_00142	CDS	4614				hypothetical protein
BMCFIPLP_00143	CDS	894	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BMCFIPLP_00144	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
BMCFIPLP_00145	CDS	867		2.5.1.10		Farnesyl diphosphate synthase
BMCFIPLP_00146	CDS	810	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
BMCFIPLP_00147	CDS	1686	recN		COG0497	DNA repair protein RecN
BMCFIPLP_00148	CDS	777				hypothetical protein
BMCFIPLP_00149	CDS	849				hypothetical protein
BMCFIPLP_00150	CDS	1065				hypothetical protein
BMCFIPLP_00151	CDS	594				hypothetical protein
BMCFIPLP_00152	CDS	327				hypothetical protein
BMCFIPLP_00153	CDS	1668	gyrA_2	5.6.2.2		DNA gyrase subunit A
BMCFIPLP_00154	CDS	657				hypothetical protein
BMCFIPLP_00155	CDS	201				hypothetical protein
BMCFIPLP_00156	CDS	1056	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMCFIPLP_00157	CDS	522				hypothetical protein
BMCFIPLP_00158	CDS	1026				hypothetical protein
BMCFIPLP_00159	CDS	1359	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
BMCFIPLP_00160	CDS	606				hypothetical protein
BMCFIPLP_00161	CDS	1011	auaH	1.1.1.394		Aurachin B dehydrogenase
BMCFIPLP_00162	CDS	1233				hypothetical protein
BMCFIPLP_00163	CDS	513	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
BMCFIPLP_00164	CDS	294	mdcC			Malonate decarboxylase acyl carrier protein
BMCFIPLP_00165	CDS	1671	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
BMCFIPLP_00166	CDS	663	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
BMCFIPLP_00167	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
BMCFIPLP_00168	CDS	1296	ftsY		COG0552	Signal recognition particle receptor FtsY
BMCFIPLP_00169	CDS	2943				hypothetical protein
BMCFIPLP_00170	CDS	288	prlC	3.4.24.70	COG0339	Oligopeptidase A
BMCFIPLP_00171	CDS	174				hypothetical protein
BMCFIPLP_00172	CDS	282	hup_1			DNA-binding protein HU
BMCFIPLP_00173	CDS	855	gspA		COG1442	General stress protein A
BMCFIPLP_00174	CDS	762				hypothetical protein
BMCFIPLP_00175	CDS	723	glpF		COG0580	putative glycerol uptake facilitator protein
BMCFIPLP_00176	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
BMCFIPLP_00177	CDS	123				hypothetical protein
BMCFIPLP_00178	CDS	699	rraA			Regulator of ribonuclease activity A
BMCFIPLP_00179	CDS	1467	yflS_1		COG0471	Putative malate transporter YflS
BMCFIPLP_00180	CDS	798	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
BMCFIPLP_00181	CDS	948	citC	6.2.1.22		[Citrate [pro-3S]-lyase] ligase
BMCFIPLP_00182	CDS	2118				hypothetical protein
BMCFIPLP_00183	CDS	615		3.4.21.-	COG3340	putative peptidase
BMCFIPLP_00184	CDS	276				hypothetical protein
BMCFIPLP_00185	CDS	798				hypothetical protein
BMCFIPLP_00186	CDS	735	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BMCFIPLP_00187	CDS	558	frr			Ribosome-recycling factor
BMCFIPLP_00188	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
BMCFIPLP_00189	CDS	1179	urdA_1	1.3.99.33	COG0431	Urocanate reductase
BMCFIPLP_00190	CDS	876	degV		COG1307	Protein DegV
BMCFIPLP_00191	CDS	414				hypothetical protein
BMCFIPLP_00192	CDS	1689	rqcH			Rqc2 RqcH
BMCFIPLP_00193	CDS	330	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BMCFIPLP_00194	CDS	1602	asD	2.6.1.1	COG0436	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
BMCFIPLP_00195	CDS	1287	aspT			Aspartate/alanine antiporter
BMCFIPLP_00196	CDS	357	ybjL			Putative transport protein YbjL
BMCFIPLP_00197	CDS	1017				hypothetical protein
BMCFIPLP_00198	CDS	1056	sohB	3.4.21.-	COG0616	putative protease SohB
BMCFIPLP_00199	CDS	1302				hypothetical protein
BMCFIPLP_00200	CDS	1428				hypothetical protein
BMCFIPLP_00201	CDS	942				hypothetical protein
BMCFIPLP_00202	CDS	405				hypothetical protein
BMCFIPLP_00203	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BMCFIPLP_00204	CDS	1752				hypothetical protein
BMCFIPLP_00205	CDS	177				hypothetical protein
BMCFIPLP_00206	CDS	1566	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BMCFIPLP_00207	CDS	891	xerC_1			Tyrosine recombinase XerC
BMCFIPLP_00208	CDS	195				hypothetical protein
BMCFIPLP_00209	CDS	1431				hypothetical protein
BMCFIPLP_00210	CDS	834	pepC	3.4.22.40	COG3579	Aminopeptidase C
BMCFIPLP_00211	CDS	1479	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
BMCFIPLP_00212	CDS	1167	galK_2	2.7.1.6	COG0153	Galactokinase
BMCFIPLP_00213	CDS	279				hypothetical protein
BMCFIPLP_00214	CDS	678		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
BMCFIPLP_00215	CDS	1275	fpgS	6.3.2.17		Folylpolyglutamate synthase
BMCFIPLP_00216	CDS	1974	valS	6.1.1.9		Valine--tRNA ligase
BMCFIPLP_00217	CDS	738	glnQ			Glutamine transport ATP-binding protein GlnQ
BMCFIPLP_00218	CDS	816	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
BMCFIPLP_00219	CDS	639	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
BMCFIPLP_00220	CDS	654	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
BMCFIPLP_00221	CDS	1629	malP		COG1263	PTS system maltose-specific EIICB component
BMCFIPLP_00222	CDS	786		3.5.1.-	COG3394	Carbohydrate deacetylase
BMCFIPLP_00223	CDS	1893				hypothetical protein
BMCFIPLP_00224	CDS	765				hypothetical protein
BMCFIPLP_00225	CDS	2232				hypothetical protein
BMCFIPLP_00226	CDS	744				hypothetical protein
BMCFIPLP_00227	CDS	450	fimA_1			Fimbrial protein
BMCFIPLP_00228	CDS	168	fimA_2			Fimbrial protein
BMCFIPLP_00229	CDS	462	fimA_3			Fimbrial protein
BMCFIPLP_00230	CDS	411				hypothetical protein
BMCFIPLP_00231	CDS	576				hypothetical protein
BMCFIPLP_00232	CDS	855	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
BMCFIPLP_00233	CDS	396	adhR		COG0789	HTH-type transcriptional regulator AdhR
BMCFIPLP_00234	CDS	867	pstS1_1		COG0226	Phosphate-binding protein PstS 1
BMCFIPLP_00235	CDS	993				hypothetical protein
BMCFIPLP_00236	CDS	894	pstA		COG0581	Phosphate transport system permease protein PstA
BMCFIPLP_00237	CDS	801	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BMCFIPLP_00238	CDS	1116	yqeH_1		COG1161	putative protein YqeH
BMCFIPLP_00239	CDS	525	gph	3.1.3.18		Phosphoglycolate phosphatase
BMCFIPLP_00240	CDS	357	rplT		COG0292	50S ribosomal protein L20
BMCFIPLP_00241	CDS	201	rpmI		COG0291	50S ribosomal protein L35
BMCFIPLP_00242	CDS	510	infC			Translation initiation factor IF-3
BMCFIPLP_00243	CDS	492	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
BMCFIPLP_00244	CDS	1419				hypothetical protein
BMCFIPLP_00245	CDS	291				hypothetical protein
BMCFIPLP_00246	CDS	2691	prtP	3.4.21.96		PII-type proteinase
BMCFIPLP_00247	CDS	2094	fusA		COG0480	Elongation factor G
BMCFIPLP_00248	CDS	471	rpsG_1			30S ribosomal protein S7
BMCFIPLP_00249	CDS	318	rpsL		COG0048	30S ribosomal protein S12
BMCFIPLP_00250	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
BMCFIPLP_00251	CDS	975	rbsR		COG1609	Ribose operon repressor
BMCFIPLP_00252	CDS	669	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
BMCFIPLP_00253	CDS	813	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BMCFIPLP_00254	CDS	120	nfr1	1.5.1.36	COG0431	NADH-dependent flavin reductase subunit 1
BMCFIPLP_00255	CDS	549	nfr2	1.5.1.36	COG0431	NADH-dependent flavin reductase subunit 2
BMCFIPLP_00256	CDS	792	iphP_1	3.1.3.48		Tyrosine-protein phosphatase
BMCFIPLP_00257	CDS	930	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BMCFIPLP_00258	CDS	501				hypothetical protein
BMCFIPLP_00259	CDS	714	licT_1		COG3711	Transcription antiterminator LicT
BMCFIPLP_00260	CDS	1893	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
BMCFIPLP_00261	CDS	1971	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BMCFIPLP_00262	CDS	1326	dnaG_1	2.7.7.-	COG0358	DNA primase
BMCFIPLP_00263	CDS	549	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
BMCFIPLP_00264	CDS	1539	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
BMCFIPLP_00265	CDS	915	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
BMCFIPLP_00266	CDS	1203				hypothetical protein
BMCFIPLP_00267	CDS	1455	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
BMCFIPLP_00268	CDS	1791	yheH_1	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
BMCFIPLP_00269	CDS	1320	guaA_2	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
BMCFIPLP_00270	CDS	372				hypothetical protein
BMCFIPLP_00271	CDS	345	hmrR			HTH-type transcriptional regulator HmrR
BMCFIPLP_00272	CDS	435	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
BMCFIPLP_00273	CDS	768	damX			Cell division protein DamX
BMCFIPLP_00274	CDS	822	dam	2.1.1.72	COG0338	DNA adenine methylase
BMCFIPLP_00275	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
BMCFIPLP_00276	CDS	588	iscS	2.8.1.7		Cysteine desulfurase IscS
BMCFIPLP_00277	CDS	342				hypothetical protein
BMCFIPLP_00278	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
BMCFIPLP_00279	CDS	660	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
BMCFIPLP_00280	CDS	654				hypothetical protein
BMCFIPLP_00281	CDS	966				hypothetical protein
BMCFIPLP_00282	CDS	1371	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
BMCFIPLP_00283	CDS	765				hypothetical protein
BMCFIPLP_00284	CDS	1305	ampG		COG0477	Anhydromuropeptide permease
BMCFIPLP_00285	CDS	636	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BMCFIPLP_00286	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
BMCFIPLP_00287	CDS	894	truB_2	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BMCFIPLP_00288	CDS	363	rbfA_2			Ribosome-binding factor A
BMCFIPLP_00289	CDS	603				hypothetical protein
BMCFIPLP_00290	CDS	1932	rtpR_1	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
BMCFIPLP_00291	CDS	390				hypothetical protein
BMCFIPLP_00292	CDS	516				hypothetical protein
BMCFIPLP_00293	CDS	762				hypothetical protein
BMCFIPLP_00294	CDS	996	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
BMCFIPLP_00295	CDS	576				hypothetical protein
BMCFIPLP_00296	CDS	777				hypothetical protein
BMCFIPLP_00297	CDS	771				hypothetical protein
BMCFIPLP_00298	CDS	771	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BMCFIPLP_00299	CDS	579	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BMCFIPLP_00300	CDS	459	argR		COG1438	Arginine repressor
BMCFIPLP_00301	CDS	678	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
BMCFIPLP_00302	CDS	975	qseC	2.7.13.3		Sensor protein QseC
BMCFIPLP_00303	CDS	1365	mdtD_1			Putative multidrug resistance protein MdtD
BMCFIPLP_00304	CDS	741	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
BMCFIPLP_00305	CDS	456				hypothetical protein
BMCFIPLP_00306	CDS	1401	gatC_3		COG3775	PTS system galactitol-specific EIIC component
BMCFIPLP_00307	CDS	390				hypothetical protein
BMCFIPLP_00308	CDS	477	greA_1		COG0782	Transcription elongation factor GreA
BMCFIPLP_00309	CDS	2361	pheT_1	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BMCFIPLP_00310	CDS	1173				hypothetical protein
BMCFIPLP_00311	CDS	1443				hypothetical protein
BMCFIPLP_00312	CDS	210				hypothetical protein
BMCFIPLP_00313	CDS	915	fpaP	3.4.11.5		Proline iminopeptidase
BMCFIPLP_00314	CDS	822	manZ_5		COG3716	PTS system mannose-specific EIID component
BMCFIPLP_00315	CDS	795	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
BMCFIPLP_00316	CDS	408				hypothetical protein
BMCFIPLP_00317	CDS	441				hypothetical protein
BMCFIPLP_00318	CDS	369				hypothetical protein
BMCFIPLP_00319	CDS	366				hypothetical protein
BMCFIPLP_00320	CDS	708				hypothetical protein
BMCFIPLP_00321	CDS	642				hypothetical protein
BMCFIPLP_00322	CDS	618				hypothetical protein
BMCFIPLP_00323	CDS	708				hypothetical protein
BMCFIPLP_00324	CDS	204				hypothetical protein
BMCFIPLP_00325	CDS	957	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
BMCFIPLP_00326	CDS	876	dinB	2.7.7.7		DNA polymerase IV
BMCFIPLP_00327	CDS	1179	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
BMCFIPLP_00328	CDS	678	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
BMCFIPLP_00329	CDS	867	pstS1_2		COG0226	Phosphate-binding protein PstS 1
BMCFIPLP_00330	CDS	693	rplA			50S ribosomal protein L1
BMCFIPLP_00331	CDS	426	rplK			50S ribosomal protein L11
BMCFIPLP_00332	CDS	423	nusG			Transcription termination/antitermination protein NusG
BMCFIPLP_00333	CDS	369	hflX			GTPase HflX
BMCFIPLP_00334	CDS	915				hypothetical protein
BMCFIPLP_00335	CDS	738				hypothetical protein
BMCFIPLP_00336	CDS	180				hypothetical protein
BMCFIPLP_00337	CDS	741				hypothetical protein
BMCFIPLP_00338	tRNA	88				tRNA-Ser(tga)
BMCFIPLP_00339	CDS	795				hypothetical protein
BMCFIPLP_00340	CDS	618	narV	1.7.5.1	COG2181	Respiratory nitrate reductase 2 gamma chain
BMCFIPLP_00341	CDS	750				hypothetical protein
BMCFIPLP_00342	CDS	753				hypothetical protein
BMCFIPLP_00343	CDS	1239	dnaE_1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BMCFIPLP_00344	CDS	960	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
BMCFIPLP_00345	CDS	234	secG_1		COG1314	putative protein-export membrane protein SecG
BMCFIPLP_00346	CDS	2325	rnr_1	3.1.13.1	COG0557	Ribonuclease R
BMCFIPLP_00347	CDS	870	atpG_2		COG0224	ATP synthase gamma chain
BMCFIPLP_00348	CDS	387	atpA_2	7.1.2.2		ATP synthase subunit alpha
BMCFIPLP_00349	CDS	1314	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
BMCFIPLP_00350	CDS	915	fba	4.1.2.13		Fructose-bisphosphate aldolase
BMCFIPLP_00351	CDS	1140	dnaJ_1		COG0484	Chaperone protein DnaJ
BMCFIPLP_00352	CDS	1314	dnaK_1		COG0443	Chaperone protein DnaK
BMCFIPLP_00353	CDS	345	rplB		COG0090	50S ribosomal protein L2
BMCFIPLP_00354	CDS	282	rpsS		COG0185	30S ribosomal protein S19
BMCFIPLP_00355	CDS	354	rplV		COG0091	50S ribosomal protein L22
BMCFIPLP_00356	CDS	672	rpsC		COG0092	30S ribosomal protein S3
BMCFIPLP_00357	CDS	441	rplP		COG0197	50S ribosomal protein L16
BMCFIPLP_00358	CDS	198	rpmC			50S ribosomal protein L29
BMCFIPLP_00359	CDS	267	rpsQ			30S ribosomal protein S17
BMCFIPLP_00360	CDS	642				hypothetical protein
BMCFIPLP_00361	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
BMCFIPLP_00362	CDS	774	alx		COG0861	Putative membrane-bound redox modulator Alx
BMCFIPLP_00363	CDS	159				hypothetical protein
BMCFIPLP_00364	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
BMCFIPLP_00365	CDS	273				hypothetical protein
