locus_tag	ftype	length_bp	gene	EC_number	COG	product
CKACCMOM_00196	CDS	906	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
CKACCMOM_00197	CDS	990	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CKACCMOM_00198	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
CKACCMOM_00199	CDS	1095	hmuU		COG0609	Hemin transport system permease protein HmuU
CKACCMOM_00200	CDS	1140				hypothetical protein
CKACCMOM_00201	CDS	576				hypothetical protein
CKACCMOM_00202	CDS	846	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
CKACCMOM_00203	CDS	1239				hypothetical protein
CKACCMOM_00204	CDS	696				hypothetical protein
CKACCMOM_00205	CDS	519	secB		COG1952	Protein-export protein SecB
CKACCMOM_00206	CDS	702				hypothetical protein
CKACCMOM_00207	CDS	1050	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
CKACCMOM_00208	CDS	1161	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
CKACCMOM_00209	CDS	972	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
CKACCMOM_00210	CDS	498	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
CKACCMOM_00211	CDS	1521	murJ		COG0728	putative lipid II flippase MurJ
CKACCMOM_00212	CDS	468	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
CKACCMOM_00213	CDS	2724	mutS			DNA mismatch repair protein MutS
CKACCMOM_00214	CDS	2880	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
CKACCMOM_00215	CDS	2235	fcuA			Ferrichrome receptor FcuA
CKACCMOM_00216	CDS	1455				hypothetical protein
CKACCMOM_00217	CDS	1359				hypothetical protein
CKACCMOM_00218	CDS	1407	thrC	4.2.3.1	COG0498	Threonine synthase
CKACCMOM_00219	CDS	1269		3.4.24.-	COG0612	putative zinc protease
CKACCMOM_00220	CDS	1350	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
CKACCMOM_00221	CDS	990				hypothetical protein
CKACCMOM_00222	CDS	111				hypothetical protein
CKACCMOM_00223	CDS	966	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
CKACCMOM_00224	CDS	1272				hypothetical protein
CKACCMOM_00225	CDS	657	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CKACCMOM_00226	CDS	288				hypothetical protein
CKACCMOM_00227	CDS	987	gshB	6.3.2.3	COG0189	Glutathione synthetase
CKACCMOM_00228	CDS	501	greB		COG0782	Transcription elongation factor GreB
CKACCMOM_00229	CDS	906	yphB		COG2017	putative protein YphB
CKACCMOM_00230	CDS	2121	uvrB		COG0556	UvrABC system protein B
CKACCMOM_00231	CDS	357				hypothetical protein
CKACCMOM_00232	CDS	1359	ubiB	2.7.-.-		protein kinase UbiB
CKACCMOM_00233	CDS	1857	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
CKACCMOM_00234	CDS	4560	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
CKACCMOM_00235	CDS	1578	gltD	1.4.1.13		Glutamate synthase [NADPH] small chain
CKACCMOM_00236	tRNA	87				tRNA-Leu(cag)
CKACCMOM_00237	CDS	651	rnd_1	3.1.13.5		Ribonuclease D
CKACCMOM_00238	CDS	978	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
CKACCMOM_00239	CDS	741				hypothetical protein
CKACCMOM_00240	CDS	930	lptD_1			LPS-assembly protein LptD
CKACCMOM_00241	CDS	747	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
CKACCMOM_00242	CDS	264				hypothetical protein
CKACCMOM_00243	CDS	513	ibpA			Small heat shock protein IbpA
CKACCMOM_00244	CDS	561	def	3.5.1.88	COG0242	Peptide deformylase
CKACCMOM_00245	CDS	933	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CKACCMOM_00246	CDS	792	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CKACCMOM_00247	CDS	819				hypothetical protein
CKACCMOM_00248	CDS	1485	hldE		COG2870	Bifunctional protein HldE
CKACCMOM_00249	CDS	1134		5.1.3.11		Cellobiose 2-epimerase
CKACCMOM_00250	CDS	1779	clcB			Voltage-gated ClC-type chloride channel ClcB
CKACCMOM_00251	CDS	1146	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
CKACCMOM_00252	CDS	831	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
CKACCMOM_00253	CDS	939	argB	2.7.2.8	COG0548	Acetylglutamate kinase
CKACCMOM_00254	CDS	654	engB		COG0218	putative GTP-binding protein EngB
CKACCMOM_00255	CDS	1779	yidC			Membrane protein insertase YidC
CKACCMOM_00256	CDS	351	rnpA	3.1.26.5		Ribonuclease P protein component
CKACCMOM_00257	CDS	135	rpmH			50S ribosomal protein L34
CKACCMOM_00258	CDS	396	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CKACCMOM_00259	CDS	840	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
CKACCMOM_00260	CDS	855	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
CKACCMOM_00261	CDS	471	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
CKACCMOM_00262	CDS	1032	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
CKACCMOM_00263	CDS	924				hypothetical protein
CKACCMOM_00264	CDS	2622	bamA_1		COG4775	Outer membrane protein assembly factor BamA
CKACCMOM_00265	CDS	1086	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
CKACCMOM_00266	CDS	1185	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
CKACCMOM_00267	CDS	771				hypothetical protein
CKACCMOM_00268	CDS	675	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
CKACCMOM_00269	CDS	567	frr		COG0233	Ribosome-recycling factor
CKACCMOM_00270	CDS	801	pyrH	2.7.4.22	COG0528	Uridylate kinase
CKACCMOM_00271	CDS	936	era		COG1159	GTPase Era
CKACCMOM_00272	CDS	753	rnc	3.1.26.3	COG0571	Ribonuclease 3
CKACCMOM_00273	CDS	879	lepB	3.4.21.89	COG0681	Signal peptidase I
CKACCMOM_00274	CDS	411	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
CKACCMOM_00275	CDS	2322	rsh	2.7.6.5	COG0317	GTP pyrophosphokinase rsh
CKACCMOM_00276	CDS	366	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
CKACCMOM_00277	CDS	168				hypothetical protein
CKACCMOM_00278	CDS	606				hypothetical protein
CKACCMOM_00279	CDS	873	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
CKACCMOM_00280	CDS	609	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
CKACCMOM_00281	CDS	369	yajC		COG1862	Sec translocon accessory complex subunit YajC
CKACCMOM_00282	CDS	876				hypothetical protein
CKACCMOM_00283	CDS	2586				hypothetical protein
CKACCMOM_00284	CDS	420	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
CKACCMOM_00285	CDS	921		3.1.1.99		6-deoxy-6-sulfogluconolactonase
CKACCMOM_00286	CDS	762	cinA			Putative competence-damage inducible protein
CKACCMOM_00287	CDS	969	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CKACCMOM_00288	CDS	960	xerD		COG4974	Tyrosine recombinase XerD
CKACCMOM_00289	CDS	207				hypothetical protein
CKACCMOM_00290	CDS	1677	aroB	4.2.3.4		3-dehydroquinate synthase
CKACCMOM_00291	CDS	1161			COG2885	Outer membrane protein
CKACCMOM_00292	CDS	447				hypothetical protein
CKACCMOM_00293	CDS	2640	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
CKACCMOM_00294	CDS	693	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
CKACCMOM_00295	CDS	777				hypothetical protein
CKACCMOM_00296	CDS	1542	prfC		COG4108	Peptide chain release factor RF3
CKACCMOM_00297	CDS	618	rpsD		COG0522	30S ribosomal protein S4
CKACCMOM_00298	CDS	1203	ydhP		COG2814	Inner membrane transport protein YdhP
CKACCMOM_00299	CDS	1749				hypothetical protein
CKACCMOM_00300	CDS	1881				hypothetical protein
CKACCMOM_00301	CDS	1053	mdtN		COG1566	Multidrug resistance protein MdtN
CKACCMOM_00302	CDS	300				hypothetical protein
CKACCMOM_00303	CDS	1398	norM		COG0534	Multidrug resistance protein NorM
CKACCMOM_00304	CDS	1389	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CKACCMOM_00305	CDS	783	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
CKACCMOM_00306	CDS	984				Inward rectifier potassium channel Kirbac3.1
CKACCMOM_00307	CDS	1338	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
CKACCMOM_00308	CDS	552				hypothetical protein
CKACCMOM_00309	CDS	1179				hypothetical protein
CKACCMOM_00310	CDS	1380	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
CKACCMOM_00311	CDS	435				hypothetical protein
CKACCMOM_00312	CDS	2088	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
CKACCMOM_00313	CDS	1392	garB	1.8.1.16		Glutathione amide reductase
CKACCMOM_00314	CDS	894	fpr	1.18.1.2	COG1018	Ferredoxin--NADP reductase
CKACCMOM_00315	CDS	2493				hypothetical protein
CKACCMOM_00316	CDS	1107				hypothetical protein
CKACCMOM_00317	CDS	1266	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CKACCMOM_00318	CDS	927	tatC		COG0805	Sec-independent protein translocase protein TatC
CKACCMOM_00319	CDS	615	tatB			Sec-independent protein translocase protein TatB
CKACCMOM_00320	CDS	633	scpB			Segregation and condensation protein B
CKACCMOM_00321	CDS	750	scpA		COG1354	Segregation and condensation protein A
CKACCMOM_00322	CDS	1152				hypothetical protein
CKACCMOM_00323	CDS	1812	argS	6.1.1.19		Arginine--tRNA ligase
CKACCMOM_00324	CDS	1176				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CKACCMOM_00325	CDS	336	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
CKACCMOM_00326	CDS	771	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
CKACCMOM_00327	CDS	816				hypothetical protein
CKACCMOM_00328	CDS	2067	cntO			Metal-pseudopaline receptor CntO
CKACCMOM_00329	CDS	1848	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
CKACCMOM_00330	CDS	960				hypothetical protein
CKACCMOM_00331	CDS	1617	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
CKACCMOM_00332	CDS	957				hypothetical protein
CKACCMOM_00333	CDS	897	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
CKACCMOM_00334	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
CKACCMOM_00335	CDS	657	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
CKACCMOM_00336	CDS	1155	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CKACCMOM_00337	CDS	1935	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
CKACCMOM_00338	CDS	630				hypothetical protein
CKACCMOM_00339	CDS	933				hypothetical protein
CKACCMOM_00340	CDS	1047	mreB			Cell shape-determining protein MreB
CKACCMOM_00341	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
CKACCMOM_00342	CDS	870				hypothetical protein
CKACCMOM_00343	CDS	2847	rne	3.1.26.12		Ribonuclease E
CKACCMOM_00344	CDS	375				hypothetical protein
CKACCMOM_00345	CDS	1476	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CKACCMOM_00346	CDS	1239	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CKACCMOM_00347	CDS	678		3.1.3.5	COG0546	5'-nucleotidase
CKACCMOM_00348	CDS	663				hypothetical protein
CKACCMOM_00349	CDS	2880	polA	2.7.7.7	COG0258	DNA polymerase I
CKACCMOM_00350	CDS	963				hypothetical protein
CKACCMOM_00351	tRNA	77				tRNA-Arg(ccg)
CKACCMOM_00352	CDS	5256				hypothetical protein
