locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKDGBJBC_00043	CDS	777	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
JKDGBJBC_00044	CDS	744	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
JKDGBJBC_00045	CDS	282				hypothetical protein
JKDGBJBC_00046	CDS	303				hypothetical protein
JKDGBJBC_00047	CDS	1821				hypothetical protein
JKDGBJBC_00048	CDS	645				hypothetical protein
JKDGBJBC_00049	CDS	6258				hypothetical protein
JKDGBJBC_00050	CDS	1350				hypothetical protein
JKDGBJBC_00051	CDS	462	fliJ		COG2882	Flagellar FliJ protein
JKDGBJBC_00052	CDS	1365	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
JKDGBJBC_00053	CDS	762				hypothetical protein
JKDGBJBC_00054	CDS	999	fliG		COG1536	Flagellar motor switch protein FliG
JKDGBJBC_00055	CDS	1713	fliF		COG1766	Flagellar M-ring protein
JKDGBJBC_00056	CDS	306	fliE			Flagellar hook-basal body complex protein FliE
JKDGBJBC_00057	CDS	348				hypothetical protein
JKDGBJBC_00058	CDS	378	fliS		COG1516	Flagellar secretion chaperone FliS
JKDGBJBC_00059	CDS	1434	fliD		COG1345	Flagellar hook-associated protein 2
JKDGBJBC_00060	CDS	813				hypothetical protein
JKDGBJBC_00061	CDS	717	fliA		COG1191	RNA polymerase sigma factor FliA
JKDGBJBC_00062	CDS	330	flhD			Flagellar transcriptional regulator FlhD
JKDGBJBC_00063	CDS	606	flhC			Flagellar transcriptional regulator FlhC
JKDGBJBC_00064	CDS	888	motA		COG1291	Motility protein A
JKDGBJBC_00065	CDS	894	motB		COG1360	Motility protein B
JKDGBJBC_00066	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
JKDGBJBC_00067	CDS	939	flgL		COG1344	Flagellar hook-associated protein 3
JKDGBJBC_00068	CDS	801	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
JKDGBJBC_00069	CDS	1041	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JKDGBJBC_00070	CDS	1314	aroA_1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JKDGBJBC_00071	CDS	618				hypothetical protein
JKDGBJBC_00072	CDS	675	cmk_1	2.7.4.25		Cytidylate kinase
JKDGBJBC_00073	CDS	1686	rpsA_1		COG0539	30S ribosomal protein S1
JKDGBJBC_00074	CDS	318	ihfB_1		COG0776	Integration host factor subunit beta
JKDGBJBC_00075	CDS	1161	zapE		COG1485	Cell division protein ZapE
JKDGBJBC_00076	CDS	426	ndk_1	2.7.4.6		Nucleoside diphosphate kinase
JKDGBJBC_00077	CDS	762				hypothetical protein
JKDGBJBC_00078	CDS	1083	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
JKDGBJBC_00079	CDS	765				hypothetical protein
JKDGBJBC_00080	CDS	891	rodZ_1		COG1426	Cytoskeleton protein RodZ
JKDGBJBC_00081	CDS	1269	ispG_1	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JKDGBJBC_00082	CDS	1293	hisS	6.1.1.21		Histidine--tRNA ligase
JKDGBJBC_00083	CDS	333	emrE_1		COG2076	Multidrug transporter EmrE
JKDGBJBC_00084	CDS	225				hypothetical protein
JKDGBJBC_00085	CDS	204				hypothetical protein
JKDGBJBC_00086	CDS	1305				hypothetical protein
JKDGBJBC_00087	CDS	927				hypothetical protein
JKDGBJBC_00088	CDS	861				hypothetical protein
JKDGBJBC_00089	CDS	1224				hypothetical protein
JKDGBJBC_00090	CDS	837				hypothetical protein
JKDGBJBC_00091	CDS	1446	sctC_1			Type 3 secretion system secretin
JKDGBJBC_00092	CDS	1176				hypothetical protein
JKDGBJBC_00093	CDS	480				hypothetical protein
JKDGBJBC_00094	CDS	801				hypothetical protein
JKDGBJBC_00095	CDS	1938				hypothetical protein
JKDGBJBC_00096	CDS	1353				hypothetical protein
JKDGBJBC_00097	CDS	438				hypothetical protein
JKDGBJBC_00098	tRNA	88				tRNA-Leu(taa)
JKDGBJBC_00099	CDS	276				hypothetical protein
JKDGBJBC_00100	CDS	153				hypothetical protein
JKDGBJBC_00101	CDS	459				hypothetical protein
JKDGBJBC_00102	CDS	1146				hypothetical protein
JKDGBJBC_00103	CDS	522				hypothetical protein
JKDGBJBC_00104	CDS	711				hypothetical protein
JKDGBJBC_00105	CDS	267				hypothetical protein
JKDGBJBC_00106	CDS	165				hypothetical protein
JKDGBJBC_00107	CDS	156				hypothetical protein
JKDGBJBC_00108	CDS	816				hypothetical protein
JKDGBJBC_00109	CDS	1890				hypothetical protein
JKDGBJBC_00110	CDS	210				hypothetical protein
JKDGBJBC_00111	CDS	423				hypothetical protein
JKDGBJBC_00112	CDS	444				hypothetical protein
JKDGBJBC_00113	CDS	306				hypothetical protein
JKDGBJBC_00114	CDS	171				hypothetical protein
JKDGBJBC_00115	CDS	225				hypothetical protein
JKDGBJBC_00116	CDS	288	ybcO_1	3.1.-.-		Putative nuclease YbcO
JKDGBJBC_00117	CDS	342				hypothetical protein
JKDGBJBC_00118	CDS	498				hypothetical protein
JKDGBJBC_00119	CDS	684	dns	3.1.21.-	COG2356	Extracellular deoxyribonuclease
JKDGBJBC_00120	CDS	174				hypothetical protein
JKDGBJBC_00121	CDS	528				hypothetical protein
JKDGBJBC_00122	CDS	348				hypothetical protein
JKDGBJBC_00123	CDS	222				hypothetical protein
JKDGBJBC_00124	CDS	453				hypothetical protein
JKDGBJBC_00125	CDS	111				hypothetical protein
JKDGBJBC_00126	CDS	378				hypothetical protein
JKDGBJBC_00127	CDS	1221				hypothetical protein
JKDGBJBC_00128	CDS	918	rhaR_1			HTH-type transcriptional activator RhaR
JKDGBJBC_00129	CDS	1902				hypothetical protein
JKDGBJBC_00130	CDS	1122				hypothetical protein
JKDGBJBC_00131	CDS	2214	fyuA		COG1629	Pesticin receptor
JKDGBJBC_00132	CDS	813	pikAV	3.1.2.-		Thioesterase PikA5
JKDGBJBC_00133	CDS	4572	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JKDGBJBC_00134	CDS	690	grsB			Gramicidin S synthase 2
JKDGBJBC_00135	CDS	1797	cya		COG2931	Bifunctional hemolysin/adenylate cyclase
JKDGBJBC_00136	CDS	840				hypothetical protein
JKDGBJBC_00137	CDS	6963				hypothetical protein
JKDGBJBC_00138	CDS	222				hypothetical protein
JKDGBJBC_00139	CDS	843	yafJ_1	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
JKDGBJBC_00140	CDS	1314				hypothetical protein
JKDGBJBC_00141	CDS	249	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
JKDGBJBC_00142	CDS	780	srlR_2		COG1349	Glucitol operon repressor
JKDGBJBC_00143	CDS	366				hypothetical protein
JKDGBJBC_00144	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
JKDGBJBC_00145	CDS	369	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JKDGBJBC_00146	CDS	993	srlE_1	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JKDGBJBC_00147	CDS	549	srlA_1		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JKDGBJBC_00148	CDS	561	dps	1.16.-.-		DNA protection during starvation protein
JKDGBJBC_00149	CDS	549	chrR	1.6.5.2	COG0431	Quinone reductase
JKDGBJBC_00150	CDS	687	mutH		COG3066	DNA mismatch repair protein MutH
JKDGBJBC_00151	CDS	420	sorA		COG2893	PTS system sorbose-specific EIIA component
JKDGBJBC_00152	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
JKDGBJBC_00153	CDS	819	sorC_1		COG3715	PTS system sorbose-specific EIIC component
JKDGBJBC_00154	CDS	831	sorM		COG3716	PTS system sorbose-specific EIID component
JKDGBJBC_00155	CDS	1245	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
JKDGBJBC_00156	CDS	972	sorC_2		COG2390	Sorbitol operon regulator
JKDGBJBC_00157	CDS	372				hypothetical protein
JKDGBJBC_00158	CDS	402				hypothetical protein
JKDGBJBC_00159	CDS	270				hypothetical protein
JKDGBJBC_00160	CDS	405				hypothetical protein
JKDGBJBC_00161	CDS	237				hypothetical protein
JKDGBJBC_00162	CDS	600				hypothetical protein
JKDGBJBC_00163	CDS	720				hypothetical protein
JKDGBJBC_00164	CDS	153				hypothetical protein
JKDGBJBC_00165	CDS	288				hypothetical protein
JKDGBJBC_00166	CDS	699				hypothetical protein
JKDGBJBC_00167	CDS	213				hypothetical protein
JKDGBJBC_00168	CDS	276				hypothetical protein
JKDGBJBC_00169	CDS	315				hypothetical protein
JKDGBJBC_00170	CDS	435				hypothetical protein
JKDGBJBC_00171	CDS	468				hypothetical protein
JKDGBJBC_00172	CDS	174				hypothetical protein
JKDGBJBC_00173	CDS	1197				hypothetical protein
JKDGBJBC_00174	CDS	633				hypothetical protein
JKDGBJBC_00175	CDS	1176				hypothetical protein
JKDGBJBC_00176	CDS	834		3.1.1.23		Thermostable monoacylglycerol lipase
JKDGBJBC_00177	CDS	729	mtnX_1	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
JKDGBJBC_00178	CDS	729	rstA_1		COG0745	Transcriptional regulatory protein RstA
JKDGBJBC_00179	CDS	1344	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JKDGBJBC_00180	CDS	1212	exuT_1			Hexuronate transporter
JKDGBJBC_00181	CDS	1677	glnS_1	6.1.1.18	COG0008	Glutamine--tRNA ligase
JKDGBJBC_00182	CDS	519				hypothetical protein
JKDGBJBC_00183	CDS	1395				hypothetical protein
JKDGBJBC_00184	CDS	2937				hypothetical protein
JKDGBJBC_00185	CDS	3903	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
JKDGBJBC_00186	CDS	1086	aroF_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JKDGBJBC_00187	CDS	1458	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
JKDGBJBC_00188	CDS	93				hypothetical protein
JKDGBJBC_00189	CDS	1500		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
JKDGBJBC_00190	CDS	1500				hypothetical protein
JKDGBJBC_00191	CDS	1194				hypothetical protein
JKDGBJBC_00192	CDS	3063				hypothetical protein
JKDGBJBC_00193	CDS	684				hypothetical protein
JKDGBJBC_00194	CDS	891				hypothetical protein
JKDGBJBC_00195	CDS	357				hypothetical protein
JKDGBJBC_00196	CDS	1002	xerC_1			Tyrosine recombinase XerC
JKDGBJBC_00197	CDS	948				hypothetical protein
JKDGBJBC_00198	CDS	3351				hypothetical protein
JKDGBJBC_00199	CDS	792				hypothetical protein
JKDGBJBC_00200	CDS	519				hypothetical protein
JKDGBJBC_00201	CDS	324				hypothetical protein
JKDGBJBC_00202	CDS	522				hypothetical protein
JKDGBJBC_00203	tRNA	76				tRNA-Ala(ggc)
JKDGBJBC_00204	CDS	741				hypothetical protein
JKDGBJBC_00205	CDS	267				hypothetical protein
JKDGBJBC_00206	CDS	141				hypothetical protein
JKDGBJBC_00207	CDS	408				hypothetical protein
JKDGBJBC_00208	CDS	570				hypothetical protein
JKDGBJBC_00209	CDS	468	ssb_1		COG0629	Single-stranded DNA-binding protein
JKDGBJBC_00210	CDS	252				hypothetical protein
JKDGBJBC_00211	CDS	189				hypothetical protein
JKDGBJBC_00212	CDS	825				hypothetical protein
JKDGBJBC_00213	CDS	339				hypothetical protein
JKDGBJBC_00214	CDS	855				hypothetical protein
JKDGBJBC_00215	CDS	372				hypothetical protein
JKDGBJBC_00216	CDS	747	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
JKDGBJBC_00217	CDS	723				hypothetical protein
JKDGBJBC_00218	CDS	354				hypothetical protein
JKDGBJBC_00219	CDS	291				hypothetical protein
JKDGBJBC_00220	CDS	459	argR		COG1438	Arginine repressor
JKDGBJBC_00221	CDS	579	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
JKDGBJBC_00222	CDS	942	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
JKDGBJBC_00223	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
JKDGBJBC_00224	CDS	639	eda		COG0800	KHG/KDPG aldolase
JKDGBJBC_00225	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
JKDGBJBC_00226	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
JKDGBJBC_00227	CDS	1044	mreB_1		COG1077	Cell shape-determining protein MreB
JKDGBJBC_00228	CDS	843	mreC_1		COG1792	Cell shape-determining protein MreC
JKDGBJBC_00229	CDS	486	mreD_1		COG2891	Rod shape-determining protein MreD
JKDGBJBC_00230	CDS	1476	rng_1	3.1.26.-	COG1530	Ribonuclease G
JKDGBJBC_00231	CDS	279				hypothetical protein
JKDGBJBC_00232	CDS	267				hypothetical protein
JKDGBJBC_00233	CDS	1146				hypothetical protein
JKDGBJBC_00234	CDS	3342				hypothetical protein
JKDGBJBC_00235	CDS	1605				hypothetical protein
JKDGBJBC_00236	CDS	1764				hypothetical protein
JKDGBJBC_00237	CDS	1047				hypothetical protein
JKDGBJBC_00238	CDS	510				hypothetical protein
JKDGBJBC_00239	CDS	426				hypothetical protein
JKDGBJBC_00240	CDS	204				hypothetical protein
JKDGBJBC_00241	CDS	1425				hypothetical protein
JKDGBJBC_00242	CDS	990				hypothetical protein
JKDGBJBC_00243	CDS	222				hypothetical protein
JKDGBJBC_00244	CDS	816				hypothetical protein
JKDGBJBC_00245	CDS	6099				hypothetical protein
JKDGBJBC_00246	CDS	213	katA	1.11.1.6	COG0753	Catalase
JKDGBJBC_00247	CDS	1188	ynfM			Inner membrane transport protein YnfM
JKDGBJBC_00248	CDS	483	lrp_1		COG1522	Leucine-responsive regulatory protein
JKDGBJBC_00249	CDS	576				hypothetical protein
JKDGBJBC_00250	CDS	1458				hypothetical protein
JKDGBJBC_00251	CDS	699	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JKDGBJBC_00252	CDS	642				hypothetical protein
JKDGBJBC_00253	CDS	1122				hypothetical protein
JKDGBJBC_00254	CDS	2097	btuB_1			Vitamin B12 transporter BtuB
JKDGBJBC_00255	CDS	657	clsA_1	2.7.8.-	COG1502	Cardiolipin synthase A
JKDGBJBC_00256	CDS	522				hypothetical protein
JKDGBJBC_00257	CDS	450				hypothetical protein
JKDGBJBC_00258	CDS	408				hypothetical protein
JKDGBJBC_00259	CDS	201				hypothetical protein
JKDGBJBC_00260	CDS	2847				hypothetical protein
JKDGBJBC_00261	CDS	384				hypothetical protein
JKDGBJBC_00262	CDS	339				hypothetical protein
JKDGBJBC_00263	CDS	438				hypothetical protein
JKDGBJBC_00264	CDS	1947				hypothetical protein
JKDGBJBC_00265	CDS	861				hypothetical protein
JKDGBJBC_00266	CDS	357				hypothetical protein
JKDGBJBC_00267	CDS	588				hypothetical protein
JKDGBJBC_00268	CDS	462				hypothetical protein
JKDGBJBC_00269	CDS	783				hypothetical protein
JKDGBJBC_00270	CDS	783				hypothetical protein
JKDGBJBC_00271	CDS	4485				hypothetical protein
JKDGBJBC_00272	CDS	783				hypothetical protein
JKDGBJBC_00273	CDS	429				hypothetical protein
JKDGBJBC_00274	CDS	1512				hypothetical protein
JKDGBJBC_00275	CDS	1884	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
JKDGBJBC_00276	CDS	267				hypothetical protein
JKDGBJBC_00277	CDS	1281		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
JKDGBJBC_00278	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
JKDGBJBC_00279	CDS	252				hypothetical protein
JKDGBJBC_00280	CDS	1476	der_1		COG1160	GTPase Der
JKDGBJBC_00281	CDS	1173	bamB		COG1520	Outer membrane protein assembly factor BamB
JKDGBJBC_00282	CDS	714				hypothetical protein
JKDGBJBC_00283	CDS	2337	lptD_1		COG1452	LPS-assembly protein LptD
JKDGBJBC_00284	CDS	960		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
JKDGBJBC_00285	CDS	993	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
JKDGBJBC_00286	CDS	801	mlaF_1	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
JKDGBJBC_00287	CDS	777	mlaE_1		COG0767	Intermembrane phospholipid transport system permease protein MlaE
JKDGBJBC_00288	CDS	510	mlaD_1		COG1463	Intermembrane phospholipid transport system binding protein MlaD
JKDGBJBC_00289	CDS	603	mlaC_1		COG2854	Intermembrane phospholipid transport system binding protein MlaC
JKDGBJBC_00290	CDS	285				hypothetical protein
JKDGBJBC_00291	CDS	921				hypothetical protein
JKDGBJBC_00292	CDS	363				hypothetical protein
JKDGBJBC_00293	CDS	228				hypothetical protein
JKDGBJBC_00294	CDS	294	ihfA_1		COG0776	Integration host factor subunit alpha
JKDGBJBC_00295	CDS	1140				hypothetical protein
JKDGBJBC_00296	CDS	900				hypothetical protein
JKDGBJBC_00297	CDS	804	kpsM		COG1682	Polysialic acid transport protein KpsM
JKDGBJBC_00298	CDS	660	kpsT			Polysialic acid transport ATP-binding protein KpsT
JKDGBJBC_00299	CDS	2097				hypothetical protein
JKDGBJBC_00300	CDS	1194				hypothetical protein
JKDGBJBC_00301	CDS	1215	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
JKDGBJBC_00302	CDS	1083		2.7.-.-		Capsular polysaccharide phosphotransferase cps12A
JKDGBJBC_00303	CDS	492	rraA		COG0684	Regulator of ribonuclease activity A
JKDGBJBC_00304	CDS	903	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JKDGBJBC_00305	CDS	1188				hypothetical protein
JKDGBJBC_00306	CDS	1140				hypothetical protein
JKDGBJBC_00307	CDS	972				hypothetical protein
JKDGBJBC_00308	CDS	1290	ndh	1.6.99.3	COG1252	NADH dehydrogenase
JKDGBJBC_00309	CDS	600				hypothetical protein
JKDGBJBC_00310	CDS	591	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JKDGBJBC_00311	CDS	1143	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
JKDGBJBC_00312	CDS	780	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
JKDGBJBC_00313	CDS	132	fabZ_1	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JKDGBJBC_00314	CDS	1158				hypothetical protein
JKDGBJBC_00315	CDS	3690				hypothetical protein
JKDGBJBC_00316	CDS	3723				hypothetical protein
JKDGBJBC_00317	CDS	1563	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
JKDGBJBC_00318	CDS	360	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JKDGBJBC_00319	CDS	1029	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JKDGBJBC_00320	CDS	522	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JKDGBJBC_00321	CDS	402				hypothetical protein
JKDGBJBC_00322	CDS	1248				hypothetical protein
JKDGBJBC_00323	CDS	948	sorC_3		COG2390	Sorbitol operon regulator
JKDGBJBC_00324	CDS	2007	tktA	2.2.1.1	COG0021	Transketolase 1
JKDGBJBC_00325	CDS	1440	sctC_2			Type 3 secretion system secretin
JKDGBJBC_00326	CDS	1173				hypothetical protein
JKDGBJBC_00327	CDS	489				hypothetical protein
JKDGBJBC_00328	CDS	756				hypothetical protein
JKDGBJBC_00329	CDS	1992				hypothetical protein
JKDGBJBC_00330	CDS	1443				hypothetical protein
JKDGBJBC_00331	CDS	456				hypothetical protein
JKDGBJBC_00332	CDS	297				hypothetical protein
JKDGBJBC_00333	CDS	159				hypothetical protein
JKDGBJBC_00334	CDS	198	rpmI		COG0291	50S ribosomal protein L35
JKDGBJBC_00335	CDS	471	infC		COG0290	Translation initiation factor IF-3
JKDGBJBC_00336	CDS	1926	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JKDGBJBC_00337	CDS	141				hypothetical protein
JKDGBJBC_00338	CDS	693	recO_1		COG1381	DNA repair protein RecO
JKDGBJBC_00339	CDS	1629	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
JKDGBJBC_00340	CDS	507				hypothetical protein
JKDGBJBC_00341	CDS	1095	metXA	2.3.1.46		Homoserine O-acetyltransferase
JKDGBJBC_00342	CDS	222				hypothetical protein
JKDGBJBC_00343	CDS	426				hypothetical protein
JKDGBJBC_00344	CDS	636				hypothetical protein
JKDGBJBC_00345	CDS	792	vgb	4.2.99.-		Virginiamycin B lyase
JKDGBJBC_00346	CDS	906	benM			HTH-type transcriptional regulator BenM
JKDGBJBC_00347	CDS	126				hypothetical protein
JKDGBJBC_00348	CDS	396	dhaM-2_1	2.7.1.121	COG3412	PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM
JKDGBJBC_00349	CDS	579	dhaL_1	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
JKDGBJBC_00350	CDS	990	dhaK_1	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
JKDGBJBC_00351	CDS	1143	dhaD	1.1.1.6		Glycerol dehydrogenase
JKDGBJBC_00352	CDS	222	csqR		COG1349	HTH-type transcriptional repressor CsqR
JKDGBJBC_00353	CDS	2493	cyaA	4.6.1.1	COG3072	Adenylate cyclase
JKDGBJBC_00354	CDS	576	rpoE			ECF RNA polymerase sigma-E factor
JKDGBJBC_00355	CDS	561	rseA		COG3073	Anti-sigma-E factor RseA
JKDGBJBC_00356	CDS	984	rseB		COG3026	Sigma-E factor regulatory protein RseB
JKDGBJBC_00357	CDS	1797	lepA_1	3.6.5.-	COG0481	Elongation factor 4
JKDGBJBC_00358	CDS	1005	lepB	3.4.21.89	COG0681	Signal peptidase I
JKDGBJBC_00359	CDS	675	rnc_1	3.1.26.3	COG0571	Ribonuclease 3
JKDGBJBC_00360	CDS	483	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
JKDGBJBC_00361	CDS	708	rlmC_1	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JKDGBJBC_00362	CDS	492	rlmC_2	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JKDGBJBC_00363	CDS	2214	hemR		COG1629	Hemin receptor
JKDGBJBC_00364	CDS	1674	yddA_1		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
JKDGBJBC_00365	CDS	525				hypothetical protein
JKDGBJBC_00366	CDS	1563	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
JKDGBJBC_00367	CDS	795				hypothetical protein
JKDGBJBC_00368	CDS	1269	mltD_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
JKDGBJBC_00369	CDS	729	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
JKDGBJBC_00370	CDS	462	rnhA	3.1.26.4	COG0328	Ribonuclease HI
JKDGBJBC_00371	CDS	735	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
JKDGBJBC_00372	tRNA	77				tRNA-Asp(gtc)
JKDGBJBC_00373	CDS	657	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
JKDGBJBC_00374	CDS	1251	agp	3.1.3.10		Glucose-1-phosphatase
JKDGBJBC_00375	CDS	831				hypothetical protein
JKDGBJBC_00376	CDS	1161	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
JKDGBJBC_00377	CDS	438	levD		COG2893	PTS system fructose-specific EIIA component
JKDGBJBC_00378	CDS	897	manZ_1		COG3716	PTS system mannose-specific EIID component
JKDGBJBC_00379	CDS	783	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
JKDGBJBC_00380	CDS	489	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
JKDGBJBC_00381	CDS	1164	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
JKDGBJBC_00382	CDS	783	srlR_3		COG1349	Glucitol operon repressor
JKDGBJBC_00383	CDS	369				hypothetical protein
JKDGBJBC_00384	CDS	303				hypothetical protein
JKDGBJBC_00385	CDS	600				hypothetical protein
