locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLHMOKMD_00093	CDS	321				hypothetical protein
PLHMOKMD_00094	CDS	321				hypothetical protein
PLHMOKMD_00095	CDS	1371				hypothetical protein
PLHMOKMD_00096	CDS	123				hypothetical protein
PLHMOKMD_00097	CDS	690	cidB		COG1346	Holin-like protein CidB
PLHMOKMD_00098	CDS	405	cidA			Holin-like protein CidA
PLHMOKMD_00099	CDS	282				hypothetical protein
PLHMOKMD_00100	CDS	390				hypothetical protein
PLHMOKMD_00101	CDS	711				hypothetical protein
PLHMOKMD_00102	CDS	354				hypothetical protein
PLHMOKMD_00103	CDS	1197				hypothetical protein
PLHMOKMD_00104	CDS	924				hypothetical protein
PLHMOKMD_00105	CDS	1392	ydgH		COG2409	Putative membrane protein YdgH
PLHMOKMD_00106	CDS	927				hypothetical protein
PLHMOKMD_00107	CDS	1818				hypothetical protein
PLHMOKMD_00108	CDS	618	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLHMOKMD_00109	CDS	438	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
PLHMOKMD_00110	CDS	414	fabZ_1	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PLHMOKMD_00111	CDS	132				hypothetical protein
PLHMOKMD_00112	CDS	801	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
PLHMOKMD_00113	CDS	180				hypothetical protein
PLHMOKMD_00114	CDS	288				hypothetical protein
PLHMOKMD_00115	CDS	582				hypothetical protein
PLHMOKMD_00116	CDS	2238	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
PLHMOKMD_00117	CDS	486				hypothetical protein
PLHMOKMD_00118	CDS	384				hypothetical protein
PLHMOKMD_00119	CDS	402				hypothetical protein
PLHMOKMD_00120	CDS	348				hypothetical protein
PLHMOKMD_00121	CDS	384				hypothetical protein
PLHMOKMD_00122	CDS	180				hypothetical protein
PLHMOKMD_00123	CDS	465				hypothetical protein
PLHMOKMD_00124	CDS	2007				hypothetical protein
PLHMOKMD_00125	CDS	114				hypothetical protein
PLHMOKMD_00126	CDS	375				hypothetical protein
PLHMOKMD_00127	CDS	180				hypothetical protein
PLHMOKMD_00128	CDS	210				hypothetical protein
PLHMOKMD_00129	CDS	237				hypothetical protein
PLHMOKMD_00130	CDS	228				hypothetical protein
PLHMOKMD_00131	CDS	219				hypothetical protein
PLHMOKMD_00132	CDS	648	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
PLHMOKMD_00133	CDS	456				hypothetical protein
PLHMOKMD_00134	CDS	894	mntA		COG0803	Manganese-binding lipoprotein MntA
PLHMOKMD_00135	CDS	282				hypothetical protein
PLHMOKMD_00136	CDS	465	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
PLHMOKMD_00137	CDS	1200	nupC		COG1972	Nucleoside permease NupC
PLHMOKMD_00138	CDS	747	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
PLHMOKMD_00139	CDS	1617				hypothetical protein
PLHMOKMD_00140	CDS	1053				hypothetical protein
PLHMOKMD_00141	CDS	1386	serP1		COG1113	Serine permease SerP1
PLHMOKMD_00142	CDS	357				hypothetical protein
PLHMOKMD_00143	CDS	555				hypothetical protein
PLHMOKMD_00144	CDS	417				hypothetical protein
PLHMOKMD_00145	CDS	108				hypothetical protein
PLHMOKMD_00146	CDS	1452	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
PLHMOKMD_00147	CDS	195	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
PLHMOKMD_00148	CDS	1407	cysS	6.1.1.16		Cysteine--tRNA ligase
PLHMOKMD_00149	CDS	423	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
PLHMOKMD_00150	CDS	756		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PLHMOKMD_00151	CDS	1098	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
PLHMOKMD_00152	CDS	705	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
PLHMOKMD_00153	CDS	276				hypothetical protein
PLHMOKMD_00154	CDS	294			COG2350	putative protein
PLHMOKMD_00155	CDS	537	yciB		COG2917	putative intracellular septation protein A
PLHMOKMD_00156	CDS	288				hypothetical protein
PLHMOKMD_00157	CDS	2523	pepN	3.4.11.2		Aminopeptidase N
PLHMOKMD_00158	CDS	564				hypothetical protein
PLHMOKMD_00159	CDS	435	elaA		COG2153	Protein ElaA
PLHMOKMD_00160	CDS	504				hypothetical protein
PLHMOKMD_00161	CDS	201				hypothetical protein
PLHMOKMD_00162	CDS	246				hypothetical protein
PLHMOKMD_00163	CDS	402				hypothetical protein
PLHMOKMD_00164	CDS	690	regX3		COG0745	Sensory transduction protein regX3
PLHMOKMD_00165	CDS	1281	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
PLHMOKMD_00166	CDS	891	gmuE	2.7.1.4	COG1940	Putative fructokinase
PLHMOKMD_00167	CDS	192				hypothetical protein
PLHMOKMD_00168	CDS	933	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
PLHMOKMD_00169	CDS	876	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
PLHMOKMD_00170	CDS	555	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PLHMOKMD_00171	CDS	135	rpmH			50S ribosomal protein L34
PLHMOKMD_00172	CDS	363	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
PLHMOKMD_00173	CDS	834	misCA		COG0706	Membrane protein insertase MisCA
PLHMOKMD_00174	CDS	729				hypothetical protein
PLHMOKMD_00175	CDS	351				hypothetical protein
PLHMOKMD_00176	CDS	150				hypothetical protein
PLHMOKMD_00177	CDS	747		1.11.1.6		Manganese catalase
PLHMOKMD_00178	CDS	234				hypothetical protein
PLHMOKMD_00179	CDS	510	pgmB	5.4.2.6	COG0637	Beta-phosphoglucomutase
PLHMOKMD_00180	CDS	777	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
PLHMOKMD_00181	CDS	642	thiE	2.5.1.3		Thiamine-phosphate synthase
PLHMOKMD_00182	CDS	237	thiD_2	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
PLHMOKMD_00183	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
PLHMOKMD_00184	CDS	195				hypothetical protein
PLHMOKMD_00185	CDS	1194	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
PLHMOKMD_00186	CDS	375				hypothetical protein
PLHMOKMD_00187	CDS	270				hypothetical protein
PLHMOKMD_00188	CDS	1488				hypothetical protein
PLHMOKMD_00189	CDS	435				hypothetical protein
PLHMOKMD_00190	CDS	333				hypothetical protein
PLHMOKMD_00191	CDS	1782	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
PLHMOKMD_00192	CDS	1008				hypothetical protein
PLHMOKMD_00193	CDS	519				hypothetical protein
PLHMOKMD_00194	CDS	879				hypothetical protein
PLHMOKMD_00195	CDS	924				hypothetical protein
PLHMOKMD_00196	CDS	894				hypothetical protein
PLHMOKMD_00197	CDS	210				hypothetical protein
PLHMOKMD_00198	CDS	222				hypothetical protein
PLHMOKMD_00199	CDS	1995				hypothetical protein
PLHMOKMD_00200	CDS	858				hypothetical protein
PLHMOKMD_00201	CDS	213				hypothetical protein
PLHMOKMD_00202	CDS	441				hypothetical protein
PLHMOKMD_00203	CDS	360				hypothetical protein
PLHMOKMD_00204	CDS	354				hypothetical protein
PLHMOKMD_00205	CDS	1386	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
PLHMOKMD_00206	CDS	261	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
PLHMOKMD_00207	CDS	1281	mntH_1			Divalent metal cation transporter MntH
PLHMOKMD_00208	CDS	495				hypothetical protein
PLHMOKMD_00209	CDS	315				hypothetical protein
PLHMOKMD_00210	CDS	396				hypothetical protein
PLHMOKMD_00211	CDS	711				hypothetical protein
PLHMOKMD_00212	CDS	1869	secA		COG0653	Protein translocase subunit SecA
PLHMOKMD_00213	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
PLHMOKMD_00214	CDS	1155		5.1.1.21	COG0160	Isoleucine 2-epimerase
PLHMOKMD_00215	CDS	228				hypothetical protein
PLHMOKMD_00216	CDS	426				hypothetical protein
PLHMOKMD_00217	CDS	333				hypothetical protein
PLHMOKMD_00218	CDS	495				hypothetical protein
PLHMOKMD_00219	CDS	1572	pyk	2.7.1.40	COG0469	Pyruvate kinase
PLHMOKMD_00220	CDS	1902				hypothetical protein
PLHMOKMD_00221	CDS	477				hypothetical protein
PLHMOKMD_00222	CDS	795	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PLHMOKMD_00223	CDS	888				hypothetical protein
PLHMOKMD_00224	CDS	243				hypothetical protein
PLHMOKMD_00225	CDS	345				hypothetical protein
PLHMOKMD_00226	CDS	858	vgb	4.2.99.-		Virginiamycin B lyase
PLHMOKMD_00227	CDS	1470				hypothetical protein
PLHMOKMD_00228	CDS	339				hypothetical protein
PLHMOKMD_00229	CDS	465				hypothetical protein
PLHMOKMD_00230	CDS	231				hypothetical protein
PLHMOKMD_00231	CDS	816	deoB	5.4.2.7		Phosphopentomutase
PLHMOKMD_00232	CDS	1407	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
PLHMOKMD_00233	CDS	306				hypothetical protein
PLHMOKMD_00234	CDS	189	rpmI		COG0291	50S ribosomal protein L35
PLHMOKMD_00235	CDS	510	infC			Translation initiation factor IF-3
PLHMOKMD_00236	CDS	1143	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
PLHMOKMD_00237	CDS	489	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
PLHMOKMD_00238	CDS	1038	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
PLHMOKMD_00239	CDS	693	purR		COG0503	Pur operon repressor
PLHMOKMD_00240	CDS	1209				hypothetical protein
PLHMOKMD_00241	CDS	432				hypothetical protein
PLHMOKMD_00242	CDS	453				hypothetical protein
PLHMOKMD_00243	CDS	573				hypothetical protein
PLHMOKMD_00244	CDS	180				hypothetical protein
PLHMOKMD_00245	CDS	333				hypothetical protein
PLHMOKMD_00246	CDS	477				hypothetical protein
PLHMOKMD_00247	CDS	255				hypothetical protein
PLHMOKMD_00248	CDS	285				hypothetical protein
PLHMOKMD_00249	CDS	1275			COG2256	putative AAA domain-containing protein
PLHMOKMD_00250	CDS	1083	prfA		COG0216	Peptide chain release factor 1
PLHMOKMD_00251	CDS	198	tdk	2.7.1.21		Thymidine kinase
PLHMOKMD_00252	CDS	897	pilT		COG2805	Twitching mobility protein
PLHMOKMD_00253	CDS	312				hypothetical protein
PLHMOKMD_00254	CDS	219				hypothetical protein
PLHMOKMD_00255	CDS	1095	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
PLHMOKMD_00256	CDS	462				hypothetical protein
PLHMOKMD_00257	CDS	183				hypothetical protein
PLHMOKMD_00258	CDS	1851	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
PLHMOKMD_00259	CDS	303				hypothetical protein
PLHMOKMD_00260	CDS	1305				hypothetical protein
PLHMOKMD_00261	CDS	1473	clpC			putative ATP-dependent Clp protease ATP-binding subunit
PLHMOKMD_00262	CDS	990	ldhD	1.1.1.28		D-lactate dehydrogenase
PLHMOKMD_00263	CDS	606	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
PLHMOKMD_00264	tRNA	76				tRNA-Ala(ggc)
PLHMOKMD_00265	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
PLHMOKMD_00266	CDS	276	fabZ_2	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PLHMOKMD_00267	CDS	468	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
PLHMOKMD_00268	CDS	990	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PLHMOKMD_00269	CDS	342				hypothetical protein
PLHMOKMD_00270	CDS	1656	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
PLHMOKMD_00271	CDS	183				hypothetical protein
PLHMOKMD_00272	CDS	180				hypothetical protein
PLHMOKMD_00273	CDS	822				hypothetical protein
PLHMOKMD_00274	CDS	732				hypothetical protein
PLHMOKMD_00275	CDS	120				hypothetical protein
PLHMOKMD_00276	CDS	1101	ybiR		COG0471	Inner membrane protein YbiR
PLHMOKMD_00277	CDS	795	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
PLHMOKMD_00278	CDS	1185	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
PLHMOKMD_00279	CDS	657				hypothetical protein
PLHMOKMD_00280	CDS	546	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
PLHMOKMD_00281	CDS	1176	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PLHMOKMD_00282	CDS	378				hypothetical protein
PLHMOKMD_00283	CDS	1149			COG0582	Putative prophage phiRv2 integrase
PLHMOKMD_00284	tRNA	87				tRNA-Ser(cga)
PLHMOKMD_00285	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
PLHMOKMD_00286	CDS	345	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PLHMOKMD_00287	CDS	321				hypothetical protein
PLHMOKMD_00288	CDS	1011	dppE		COG4166	Dipeptide-binding protein DppE
PLHMOKMD_00289	CDS	375				hypothetical protein
PLHMOKMD_00290	CDS	162				hypothetical protein
PLHMOKMD_00291	CDS	360				hypothetical protein
PLHMOKMD_00292	CDS	891				hypothetical protein
PLHMOKMD_00293	CDS	1203				hypothetical protein
PLHMOKMD_00294	CDS	675	hexR		COG1737	HTH-type transcriptional regulator HexR
PLHMOKMD_00295	CDS	720				hypothetical protein
PLHMOKMD_00296	CDS	621				hypothetical protein
PLHMOKMD_00297	CDS	423	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
PLHMOKMD_00298	CDS	900	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
PLHMOKMD_00299	CDS	1833				hypothetical protein
PLHMOKMD_00300	CDS	1125				hypothetical protein
PLHMOKMD_00301	CDS	510				hypothetical protein
PLHMOKMD_00302	CDS	171	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
PLHMOKMD_00303	CDS	864				hypothetical protein
PLHMOKMD_00304	CDS	153				hypothetical protein
PLHMOKMD_00305	CDS	465	rplE_1		COG0094	50S ribosomal protein L5
PLHMOKMD_00306	CDS	306	rpsN		COG0199	30S ribosomal protein S14
PLHMOKMD_00307	CDS	393	rpsH		COG0096	30S ribosomal protein S8
PLHMOKMD_00308	CDS	534	rplF		COG0097	50S ribosomal protein L6
PLHMOKMD_00309	CDS	507	ydhK			putative protein YdhK
PLHMOKMD_00310	CDS	753				hypothetical protein
PLHMOKMD_00311	CDS	1275				hypothetical protein
PLHMOKMD_00312	CDS	1350	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
PLHMOKMD_00313	CDS	1806	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
PLHMOKMD_00314	CDS	390	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
PLHMOKMD_00315	CDS	705				hypothetical protein
PLHMOKMD_00316	CDS	648				hypothetical protein
PLHMOKMD_00317	CDS	225				hypothetical protein
PLHMOKMD_00318	CDS	1407	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
PLHMOKMD_00319	CDS	1119				hypothetical protein
PLHMOKMD_00320	CDS	276		2.1.1.-	COG2265	putative RNA methyltransferase
PLHMOKMD_00321	CDS	582				hypothetical protein
PLHMOKMD_00322	CDS	162				hypothetical protein
PLHMOKMD_00323	CDS	774	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
PLHMOKMD_00324	tRNA	71				tRNA-Lys(ctt)
PLHMOKMD_00325	CDS	114				hypothetical protein
PLHMOKMD_00326	CDS	1839	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
PLHMOKMD_00327	CDS	300				hypothetical protein
PLHMOKMD_00328	CDS	408				hypothetical protein
PLHMOKMD_00329	CDS	444				hypothetical protein
PLHMOKMD_00330	CDS	372				hypothetical protein
PLHMOKMD_00331	CDS	258				hypothetical protein
PLHMOKMD_00332	CDS	1158				hypothetical protein
PLHMOKMD_00333	CDS	666	sufC		COG0396	Vegetative protein 296
PLHMOKMD_00334	CDS	432	purH			Bifunctional purine biosynthesis protein PurH
PLHMOKMD_00335	CDS	1257	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
PLHMOKMD_00336	CDS	810				hypothetical protein
PLHMOKMD_00337	CDS	702	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
PLHMOKMD_00338	CDS	621				hypothetical protein
PLHMOKMD_00339	CDS	330	gbuB			Glycine betaine/carnitine transport permease protein GbuB
PLHMOKMD_00340	CDS	909	gbuC			Glycine betaine/carnitine transport binding protein GbuC
PLHMOKMD_00341	CDS	915	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
PLHMOKMD_00342	CDS	573				hypothetical protein
PLHMOKMD_00343	CDS	147				hypothetical protein
PLHMOKMD_00344	CDS	333				hypothetical protein
PLHMOKMD_00345	CDS	453				hypothetical protein
PLHMOKMD_00346	CDS	276				hypothetical protein
PLHMOKMD_00347	CDS	168				hypothetical protein
PLHMOKMD_00348	CDS	1188	tuf			Elongation factor Tu
PLHMOKMD_00349	CDS	384				hypothetical protein
PLHMOKMD_00350	CDS	339				hypothetical protein
PLHMOKMD_00351	CDS	1023				hypothetical protein
PLHMOKMD_00352	CDS	957				hypothetical protein
PLHMOKMD_00353	CDS	189				hypothetical protein
PLHMOKMD_00354	CDS	399				hypothetical protein
PLHMOKMD_00355	CDS	624		2.4.2.-	COG2071	Putative glutamine amidotransferase
PLHMOKMD_00356	CDS	612	walK_1	2.7.13.3		Sensor histidine kinase WalK
PLHMOKMD_00357	CDS	357				hypothetical protein
PLHMOKMD_00358	CDS	432				hypothetical protein
PLHMOKMD_00359	CDS	1203				hypothetical protein
PLHMOKMD_00360	CDS	318	argG	6.3.4.5	COG0137	Argininosuccinate synthase
PLHMOKMD_00361	CDS	312	trxA_1		COG0526	Thioredoxin
PLHMOKMD_00362	CDS	1305	mutS2	3.1.-.-		Endonuclease MutS2
PLHMOKMD_00363	CDS	159				hypothetical protein
PLHMOKMD_00364	CDS	729	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
PLHMOKMD_00365	CDS	132				hypothetical protein
PLHMOKMD_00366	CDS	1104	yidC_1			Membrane protein insertase YidC
PLHMOKMD_00367	CDS	468	yiaD		COG2885	putative lipoprotein YiaD
PLHMOKMD_00368	CDS	762				hypothetical protein
PLHMOKMD_00369	CDS	891	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PLHMOKMD_00370	CDS	180				hypothetical protein
PLHMOKMD_00371	CDS	306	gatC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C
PLHMOKMD_00372	CDS	690				hypothetical protein
PLHMOKMD_00373	CDS	960				hypothetical protein
PLHMOKMD_00374	CDS	282				hypothetical protein
PLHMOKMD_00375	CDS	363				hypothetical protein
PLHMOKMD_00376	CDS	525				hypothetical protein
PLHMOKMD_00377	CDS	237				hypothetical protein
PLHMOKMD_00378	CDS	1101				hypothetical protein
PLHMOKMD_00379	CDS	219				hypothetical protein
PLHMOKMD_00380	CDS	354				hypothetical protein
PLHMOKMD_00381	CDS	789				hypothetical protein
PLHMOKMD_00382	CDS	588	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PLHMOKMD_00383	CDS	1269	naiP_1			Putative niacin/nicotinamide transporter NaiP
PLHMOKMD_00384	CDS	606	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
PLHMOKMD_00385	CDS	663				hypothetical protein
PLHMOKMD_00386	CDS	345	purF	2.4.2.14		Amidophosphoribosyltransferase
PLHMOKMD_00387	CDS	1035	purM_1	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
PLHMOKMD_00388	CDS	1530	rnr	3.1.13.1	COG0557	Ribonuclease R
PLHMOKMD_00389	CDS	249				hypothetical protein
PLHMOKMD_00390	CDS	261				hypothetical protein
PLHMOKMD_00391	CDS	558				hypothetical protein
PLHMOKMD_00392	CDS	213				hypothetical protein
PLHMOKMD_00393	CDS	1377	yifK_1		COG1113	putative transport protein YifK
PLHMOKMD_00394	CDS	1068			COG0577	putative ABC transporter permease
PLHMOKMD_00395	CDS	498				hypothetical protein
PLHMOKMD_00396	CDS	342				hypothetical protein
PLHMOKMD_00397	CDS	306				hypothetical protein
PLHMOKMD_00398	CDS	852				IS3 family transposase ISLmo1
PLHMOKMD_00399	CDS	948	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
PLHMOKMD_00400	CDS	312				hypothetical protein
PLHMOKMD_00401	CDS	1221	naiP_2			Putative niacin/nicotinamide transporter NaiP
PLHMOKMD_00402	CDS	1194	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
PLHMOKMD_00403	CDS	249				hypothetical protein
