locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELIAPFHF_00055	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
ELIAPFHF_00056	CDS	1848	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
ELIAPFHF_00057	CDS	1608	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
ELIAPFHF_00058	CDS	1692	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
ELIAPFHF_00059	CDS	1242	deoB_1	5.4.2.7	COG1015	Phosphopentomutase
ELIAPFHF_00060	CDS	759	deoR		COG1349	Deoxyribose operon repressor
ELIAPFHF_00061	CDS	684	deoC2	4.1.2.4		Deoxyribose-phosphate aldolase 2
ELIAPFHF_00062	CDS	1209	nupC		COG1972	Nucleoside permease NupC
ELIAPFHF_00063	CDS	1953	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
ELIAPFHF_00064	CDS	408				hypothetical protein
ELIAPFHF_00065	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
ELIAPFHF_00066	CDS	813	sapF		COG4167	Peptide transport system ATP-binding protein SapF
ELIAPFHF_00067	CDS	1005	sapD		COG4170	Peptide transport system ATP-binding protein SapD
ELIAPFHF_00068	CDS	885	sapC		COG4171	Peptide transport system permease protein SapC
ELIAPFHF_00069	CDS	942	sapB		COG4168	Putrescine export system permease protein SapB
ELIAPFHF_00070	CDS	807				hypothetical protein
ELIAPFHF_00071	CDS	366				hypothetical protein
ELIAPFHF_00072	CDS	1479	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
ELIAPFHF_00073	CDS	1413	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
ELIAPFHF_00074	CDS	675	esaR			Transcriptional activator protein EsaR
ELIAPFHF_00075	CDS	504				hypothetical protein
ELIAPFHF_00076	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
ELIAPFHF_00077	CDS	627	rplC		COG0087	50S ribosomal protein L3
ELIAPFHF_00078	CDS	618	rplD		COG0088	50S ribosomal protein L4
ELIAPFHF_00079	CDS	303	rplW		COG0089	50S ribosomal protein L23
ELIAPFHF_00080	CDS	825	rplB		COG0090	50S ribosomal protein L2
ELIAPFHF_00081	CDS	279	rpsS		COG0185	30S ribosomal protein S19
ELIAPFHF_00082	CDS	333	rplV		COG0091	50S ribosomal protein L22
ELIAPFHF_00083	CDS	702	rpsC_1		COG0092	30S ribosomal protein S3
ELIAPFHF_00084	CDS	411	rplP		COG0197	50S ribosomal protein L16
ELIAPFHF_00085	CDS	192	rpmC		COG0255	50S ribosomal protein L29
ELIAPFHF_00086	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
ELIAPFHF_00087	CDS	372	rplN		COG0093	50S ribosomal protein L14
ELIAPFHF_00088	CDS	315	rplX_2		COG0198	50S ribosomal protein L24
ELIAPFHF_00089	CDS	546	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
ELIAPFHF_00090	CDS	1530	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
ELIAPFHF_00091	CDS	888	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
ELIAPFHF_00092	CDS	291	citD		COG3052	Citrate lyase acyl carrier protein
ELIAPFHF_00093	CDS	1056	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
ELIAPFHF_00094	CDS	378	yisK		COG0179	putative protein YisK
ELIAPFHF_00095	CDS	1119	lysP		COG0833	Lysine-specific permease
ELIAPFHF_00096	CDS	219	infA		COG0361	Translation initiation factor IF-1
ELIAPFHF_00097	CDS	657	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
ELIAPFHF_00098	CDS	999	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
ELIAPFHF_00099	CDS	510	lptE		COG2980	LPS-assembly lipoprotein LptE
ELIAPFHF_00100	CDS	1206	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
ELIAPFHF_00101	CDS	1044	recA		COG0468	Protein RecA
ELIAPFHF_00102	CDS	480	recX		COG2137	Regulatory protein RecX
ELIAPFHF_00103	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
ELIAPFHF_00104	CDS	192	csrA		COG1551	Carbon storage regulator
ELIAPFHF_00105	tRNA	93				tRNA-Ser(gct)
ELIAPFHF_00106	tRNA	77				tRNA-Arg(acg)
ELIAPFHF_00107	tRNA	77				tRNA-Arg(acg)
ELIAPFHF_00108	CDS	1170				hypothetical protein
ELIAPFHF_00109	CDS	432	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
ELIAPFHF_00110	CDS	1272	tktA	2.2.1.1	COG0021	Transketolase 1
ELIAPFHF_00111	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ELIAPFHF_00112	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
ELIAPFHF_00113	CDS	642	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
ELIAPFHF_00114	CDS	324	raiA		COG1544	Ribosome-associated inhibitor A
ELIAPFHF_00115	CDS	417	yhhQ		COG1738	Queuosine precursor transporter
ELIAPFHF_00116	CDS	297	fis		COG2901	DNA-binding protein Fis
ELIAPFHF_00117	CDS	984	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
ELIAPFHF_00118	CDS	696	cmk	2.7.4.25	COG0283	Cytidylate kinase
ELIAPFHF_00119	CDS	1683	rpsA		COG0539	30S ribosomal protein S1
ELIAPFHF_00120	CDS	285	ihfB		COG0776	Integration host factor subunit beta
ELIAPFHF_00121	CDS	312	acpP_1			Acyl carrier protein
ELIAPFHF_00122	CDS	735	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ELIAPFHF_00123	CDS	936	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
ELIAPFHF_00124	CDS	954	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
ELIAPFHF_00125	CDS	567	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
ELIAPFHF_00126	CDS	381	lolA		COG2834	Outer-membrane lipoprotein carrier protein
ELIAPFHF_00127	CDS	1335	rarA		COG2256	Replication-associated recombination protein A
ELIAPFHF_00128	CDS	249	rpsP		COG0228	30S ribosomal protein S16
ELIAPFHF_00129	CDS	528	rimM		COG0806	Ribosome maturation factor RimM
ELIAPFHF_00130	CDS	753	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
ELIAPFHF_00131	CDS	351	rplS		COG0335	50S ribosomal protein L19
ELIAPFHF_00132	CDS	474	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
ELIAPFHF_00133	CDS	900	rarD		COG2962	Protein RarD
ELIAPFHF_00134	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
ELIAPFHF_00135	CDS	852	focA		COG2116	putative formate transporter 1
ELIAPFHF_00136	CDS	1929	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
ELIAPFHF_00137	CDS	936	thrB	2.7.1.39	COG0083	Homoserine kinase
ELIAPFHF_00138	CDS	1290	thrC	4.2.3.1	COG0498	Threonine synthase
ELIAPFHF_00139	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
ELIAPFHF_00140	CDS	222	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
ELIAPFHF_00141	CDS	2418	lon_1	3.4.21.53	COG0466	Lon protease
ELIAPFHF_00142	CDS	321				hypothetical protein
ELIAPFHF_00143	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
ELIAPFHF_00144	CDS	1695	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
ELIAPFHF_00145	CDS	1299	hflX		COG2262	GTPase HflX
ELIAPFHF_00146	CDS	252	hfq		COG1923	RNA-binding protein Hfq
ELIAPFHF_00147	CDS	924	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
ELIAPFHF_00148	CDS	906	mutL		COG0323	DNA mismatch repair protein MutL
ELIAPFHF_00149	CDS	1308	eno	4.2.1.11	COG0148	Enolase
ELIAPFHF_00150	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
ELIAPFHF_00151	CDS	1386				hypothetical protein
ELIAPFHF_00152	CDS	336	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
ELIAPFHF_00153	CDS	2304				hypothetical protein
ELIAPFHF_00154	CDS	558	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
ELIAPFHF_00155	CDS	1917	lpoA			Penicillin-binding protein activator LpoA
ELIAPFHF_00156	CDS	354				hypothetical protein
ELIAPFHF_00157	CDS	585	diaA		COG0279	DnaA initiator-associating protein DiaA
ELIAPFHF_00158	CDS	867				hypothetical protein
ELIAPFHF_00159	CDS	408				hypothetical protein
ELIAPFHF_00160	CDS	1572				hypothetical protein
ELIAPFHF_00161	CDS	1161	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
ELIAPFHF_00162	CDS	1008	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
ELIAPFHF_00163	CDS	1545				hypothetical protein
ELIAPFHF_00164	CDS	270	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
ELIAPFHF_00165	CDS	2031				hypothetical protein
ELIAPFHF_00166	CDS	786	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
ELIAPFHF_00167	CDS	3432				hypothetical protein
ELIAPFHF_00168	CDS	201				hypothetical protein
ELIAPFHF_00169	CDS	183	groL_1			60 kDa chaperonin
ELIAPFHF_00170	CDS	639				hypothetical protein
ELIAPFHF_00171	CDS	1194	rlmN_1	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
ELIAPFHF_00172	CDS	720				hypothetical protein
ELIAPFHF_00173	CDS	1008	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
ELIAPFHF_00174	CDS	1542	cirA		COG4771	Colicin I receptor
ELIAPFHF_00175	CDS	249				hypothetical protein
ELIAPFHF_00176	CDS	996	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
ELIAPFHF_00177	CDS	885	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
ELIAPFHF_00178	CDS	195				hypothetical protein
ELIAPFHF_00179	CDS	522	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
ELIAPFHF_00180	CDS	1734	lon_2	3.4.21.53		Lon protease
ELIAPFHF_00181	CDS	381				hypothetical protein
ELIAPFHF_00182	CDS	795				hypothetical protein
ELIAPFHF_00183	CDS	261	acpP_2			Acyl carrier protein
ELIAPFHF_00184	CDS	246	acpP_3		COG0236	Acyl carrier protein
ELIAPFHF_00185	CDS	564				hypothetical protein
ELIAPFHF_00186	CDS	549	priA_1	3.6.4.-	COG1198	Primosomal protein N'
ELIAPFHF_00187	CDS	1077	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
ELIAPFHF_00188	CDS	1161	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
ELIAPFHF_00189	CDS	264	rpsT		COG0268	30S ribosomal protein S20
ELIAPFHF_00190	CDS	405	rpsF		COG0360	30S ribosomal protein S6
ELIAPFHF_00191	CDS	300	priB		COG2965	Primosomal replication protein N
ELIAPFHF_00192	CDS	228	rpsR		COG0238	30S ribosomal protein S18
ELIAPFHF_00193	CDS	453	rplI		COG0359	50S ribosomal protein L9
ELIAPFHF_00194	CDS	612	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
ELIAPFHF_00195	CDS	822	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ELIAPFHF_00196	CDS	216				hypothetical protein
ELIAPFHF_00197	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
ELIAPFHF_00198	CDS	246	zapB		COG3074	Cell division protein ZapB
ELIAPFHF_00199	CDS	180				hypothetical protein
ELIAPFHF_00200	CDS	1134	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
ELIAPFHF_00201	CDS	351	yffB		COG1393	Protein YffB
ELIAPFHF_00202	CDS	315				hypothetical protein
ELIAPFHF_00203	CDS	852	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
ELIAPFHF_00204	CDS	1179				hypothetical protein
ELIAPFHF_00205	CDS	1203				hypothetical protein
ELIAPFHF_00206	CDS	219				hypothetical protein
ELIAPFHF_00207	CDS	1263	ydgI		COG0531	Putative arginine/ornithine antiporter
ELIAPFHF_00208	CDS	771		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
ELIAPFHF_00209	CDS	552	apt	2.4.2.7		Adenine phosphoribosyltransferase
ELIAPFHF_00210	CDS	1359	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
ELIAPFHF_00211	CDS	180	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
ELIAPFHF_00212	CDS	1485	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
ELIAPFHF_00213	CDS	459	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
ELIAPFHF_00214	CDS	471				hypothetical protein
ELIAPFHF_00215	CDS	225				hypothetical protein
ELIAPFHF_00216	CDS	1431	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
ELIAPFHF_00217	CDS	906	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
ELIAPFHF_00218	CDS	1389	mdtK		COG0534	Multidrug resistance protein MdtK
ELIAPFHF_00219	tRNA	77				tRNA-Val(gac)
ELIAPFHF_00220	CDS	288				hypothetical protein
ELIAPFHF_00221	CDS	2139	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
ELIAPFHF_00222	CDS	783	ackA	2.7.2.1	COG0282	Acetate kinase
ELIAPFHF_00223	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
ELIAPFHF_00224	CDS	1041	rseB		COG3026	Sigma-E factor regulatory protein RseB
ELIAPFHF_00225	CDS	1896				hypothetical protein
ELIAPFHF_00226	CDS	618	lipB	2.3.1.181	COG0321	Octanoyltransferase
ELIAPFHF_00227	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ELIAPFHF_00228	CDS	1320	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
ELIAPFHF_00229	CDS	615	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
ELIAPFHF_00230	CDS	420				hypothetical protein
ELIAPFHF_00231	CDS	543				hypothetical protein
ELIAPFHF_00232	CDS	1305	pepP_1	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
ELIAPFHF_00233	CDS	1848	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
ELIAPFHF_00234	CDS	1368	glmU			Bifunctional protein GlmU
ELIAPFHF_00235	CDS	156				hypothetical protein
ELIAPFHF_00236	CDS	909	fruA		COG1299	PTS system fructose-specific EIIB'BC component
ELIAPFHF_00237	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
ELIAPFHF_00238	CDS	462	yibN		COG0607	putative protein YibN
ELIAPFHF_00239	CDS	489	secB		COG1952	Protein-export protein SecB
ELIAPFHF_00240	CDS	483	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
ELIAPFHF_00241	CDS	684	mutH		COG3066	DNA mismatch repair protein MutH
ELIAPFHF_00242	CDS	447	chrR_1	1.6.5.2	COG0431	Quinone reductase
ELIAPFHF_00243	CDS	99				hypothetical protein
ELIAPFHF_00244	CDS	594	dps_1	1.16.-.-		DNA protection during starvation protein
ELIAPFHF_00245	CDS	732	glnG		COG2204	DNA-binding transcriptional regulator NtrC
ELIAPFHF_00246	CDS	537	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
ELIAPFHF_00247	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
ELIAPFHF_00248	CDS	780	metI_1		COG2011	D-methionine transport system permease protein MetI
ELIAPFHF_00249	CDS	819	panS		COG0385	Pantothenate precursors transporter PanS
ELIAPFHF_00250	CDS	1398	hsrA			putative transport protein HsrA
ELIAPFHF_00251	CDS	630	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
ELIAPFHF_00252	tRNA	76				tRNA-Asn(gtt)
ELIAPFHF_00253	CDS	951	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
ELIAPFHF_00254	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ELIAPFHF_00255	CDS	534	sprT			Protein SprT
ELIAPFHF_00256	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
ELIAPFHF_00257	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
ELIAPFHF_00258	CDS	1242	yjhB			Putative metabolite transport protein YjhB
ELIAPFHF_00259	CDS	1161	mltC_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
ELIAPFHF_00260	CDS	459	iscR		COG1959	HTH-type transcriptional regulator IscR
ELIAPFHF_00261	CDS	1359	narK		COG2223	Nitrate/nitrite transporter NarK
ELIAPFHF_00262	CDS	384	grcA			Autonomous glycyl radical cofactor
ELIAPFHF_00263	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
ELIAPFHF_00264	CDS	1914	dnaK		COG0443	Chaperone protein DnaK
ELIAPFHF_00265	CDS	2280	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
ELIAPFHF_00266	CDS	153	pflA_1	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
ELIAPFHF_00267	CDS	609	pflA_2	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
ELIAPFHF_00268	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
ELIAPFHF_00269	CDS	2649	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
ELIAPFHF_00270	CDS	642	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
ELIAPFHF_00271	CDS	1110				hypothetical protein
ELIAPFHF_00272	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
ELIAPFHF_00273	CDS	795	mukE		COG3095	Chromosome partition protein MukE
ELIAPFHF_00274	CDS	498				hypothetical protein
ELIAPFHF_00275	CDS	996	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
ELIAPFHF_00276	CDS	1068				hypothetical protein
ELIAPFHF_00277	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
ELIAPFHF_00278	CDS	504	crr		COG2190	PTS system glucose-specific EIIA component
ELIAPFHF_00279	CDS	687	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
ELIAPFHF_00280	CDS	696	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
ELIAPFHF_00281	CDS	747				hypothetical protein
ELIAPFHF_00282	CDS	2145	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
ELIAPFHF_00283	CDS	1836	rpoD		COG0568	RNA polymerase sigma factor RpoD
ELIAPFHF_00284	CDS	966	dnaG	2.7.7.-	COG0358	DNA primase
ELIAPFHF_00285	CDS	2103	fusA_1		COG0480	Elongation factor G
ELIAPFHF_00286	CDS	453	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
ELIAPFHF_00287	CDS	498	aroK	2.7.1.71	COG0703	Shikimate kinase 1
ELIAPFHF_00288	CDS	723	damX			Cell division protein DamX
ELIAPFHF_00289	CDS	813	dam	2.1.1.72	COG0338	DNA adenine methylase
ELIAPFHF_00290	CDS	624	rhtC		COG1280	Threonine efflux protein
ELIAPFHF_00291	CDS	216				hypothetical protein
ELIAPFHF_00292	CDS	2682	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ELIAPFHF_00293	CDS	2751				hypothetical protein
ELIAPFHF_00294	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
ELIAPFHF_00295	CDS	981	hflC		COG0330	Modulator of FtsH protease HflC
ELIAPFHF_00296	CDS	252				hypothetical protein
ELIAPFHF_00297	CDS	549	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
ELIAPFHF_00298	CDS	1080	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
ELIAPFHF_00299	CDS	465	cra		COG1609	Catabolite repressor/activator
ELIAPFHF_00300	CDS	231				hypothetical protein
ELIAPFHF_00301	CDS	267				hypothetical protein
ELIAPFHF_00302	CDS	1119				hypothetical protein
ELIAPFHF_00303	CDS	663	cscB			Sucrose permease
ELIAPFHF_00304	CDS	624	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
ELIAPFHF_00305	CDS	828	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
ELIAPFHF_00306	CDS	204	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
ELIAPFHF_00307	CDS	1008	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
ELIAPFHF_00308	CDS	216	rpsU		COG0828	30S ribosomal protein S21
ELIAPFHF_00309	CDS	1356				hypothetical protein
ELIAPFHF_00310	CDS	270				hypothetical protein
ELIAPFHF_00311	CDS	135	asnB_1	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
ELIAPFHF_00312	CDS	1662	asnB_2	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
ELIAPFHF_00313	CDS	735	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
ELIAPFHF_00314	CDS	1179	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
ELIAPFHF_00315	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
ELIAPFHF_00316	CDS	264				hypothetical protein
ELIAPFHF_00317	CDS	687	rfaY_1	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
ELIAPFHF_00318	CDS	603	yrbL			putative protein YrbL
ELIAPFHF_00319	CDS	708	rfaY_2	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
ELIAPFHF_00320	CDS	450				hypothetical protein
ELIAPFHF_00321	CDS	780				hypothetical protein
ELIAPFHF_00322	CDS	546				hypothetical protein
ELIAPFHF_00323	CDS	354	rplT		COG0292	50S ribosomal protein L20
ELIAPFHF_00324	CDS	198	rpmI		COG0291	50S ribosomal protein L35
ELIAPFHF_00325	CDS	555	infC		COG0290	Translation initiation factor IF-3
ELIAPFHF_00326	CDS	1164	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
