locus_tag	ftype	length_bp	gene	EC_number	COG	product
NBCJFNME_00067	CDS	1305	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
NBCJFNME_00068	CDS	678				hypothetical protein
NBCJFNME_00069	CDS	705				hypothetical protein
NBCJFNME_00070	CDS	693				hypothetical protein
NBCJFNME_00071	CDS	672				hypothetical protein
NBCJFNME_00072	CDS	801				hypothetical protein
NBCJFNME_00073	CDS	684				hypothetical protein
NBCJFNME_00074	CDS	708				hypothetical protein
NBCJFNME_00075	CDS	480				hypothetical protein
NBCJFNME_00076	CDS	780				hypothetical protein
NBCJFNME_00077	CDS	843				hypothetical protein
NBCJFNME_00078	CDS	906				hypothetical protein
NBCJFNME_00079	CDS	996				hypothetical protein
NBCJFNME_00080	CDS	1011				hypothetical protein
NBCJFNME_00081	CDS	903				hypothetical protein
NBCJFNME_00082	CDS	942				hypothetical protein
NBCJFNME_00083	tRNA	75				tRNA-Asp(gtc)
NBCJFNME_00084	tRNA	74				tRNA-His(gtg)
NBCJFNME_00085	CDS	1053				hypothetical protein
NBCJFNME_00086	CDS	93				hypothetical protein
NBCJFNME_00087	CDS	393				hypothetical protein
NBCJFNME_00088	CDS	105				hypothetical protein
NBCJFNME_00089	CDS	282				hypothetical protein
NBCJFNME_00090	CDS	165				hypothetical protein
NBCJFNME_00091	CDS	300				hypothetical protein
NBCJFNME_00092	CDS	207				hypothetical protein
NBCJFNME_00093	CDS	567				hypothetical protein
NBCJFNME_00094	CDS	183				hypothetical protein
NBCJFNME_00095	CDS	495				hypothetical protein
NBCJFNME_00096	CDS	399				hypothetical protein
NBCJFNME_00097	CDS	534				hypothetical protein
NBCJFNME_00098	CDS	1116				hypothetical protein
NBCJFNME_00099	CDS	450	ybiA_1	3.2.2.-	COG3236	N-glycosidase YbiA
NBCJFNME_00100	CDS	306				hypothetical protein
NBCJFNME_00101	CDS	342				hypothetical protein
NBCJFNME_00102	CDS	1056				hypothetical protein
NBCJFNME_00103	CDS	1077				hypothetical protein
NBCJFNME_00104	CDS	555	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
NBCJFNME_00105	CDS	474				hypothetical protein
NBCJFNME_00106	CDS	348				hypothetical protein
NBCJFNME_00107	CDS	1041				hypothetical protein
NBCJFNME_00108	CDS	879				hypothetical protein
NBCJFNME_00109	tRNA	82				tRNA-Tyr(gta)
NBCJFNME_00110	CDS	234				hypothetical protein
NBCJFNME_00111	CDS	597				hypothetical protein
NBCJFNME_00112	CDS	1005				hypothetical protein
NBCJFNME_00113	CDS	846				hypothetical protein
NBCJFNME_00114	CDS	540				hypothetical protein
NBCJFNME_00115	CDS	573				hypothetical protein
NBCJFNME_00116	CDS	486				hypothetical protein
NBCJFNME_00117	CDS	579				hypothetical protein
NBCJFNME_00118	CDS	1368				hypothetical protein
NBCJFNME_00119	CDS	840				hypothetical protein
NBCJFNME_00120	CDS	558				hypothetical protein
NBCJFNME_00121	CDS	399				hypothetical protein
NBCJFNME_00122	CDS	516	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
NBCJFNME_00123	CDS	405				hypothetical protein
NBCJFNME_00124	CDS	90				hypothetical protein
NBCJFNME_00125	CDS	648				hypothetical protein
NBCJFNME_00126	CDS	507				hypothetical protein
NBCJFNME_00127	CDS	261				hypothetical protein
NBCJFNME_00128	CDS	525				Single-stranded DNA-binding protein
NBCJFNME_00129	CDS	498				hypothetical protein
NBCJFNME_00130	CDS	225				hypothetical protein
NBCJFNME_00131	CDS	1299				IS200/IS605 family transposase ISMmu1
NBCJFNME_00132	CDS	810				hypothetical protein
NBCJFNME_00133	CDS	975				hypothetical protein
NBCJFNME_00134	CDS	960				hypothetical protein
NBCJFNME_00135	CDS	921				hypothetical protein
NBCJFNME_00136	CDS	468				hypothetical protein
NBCJFNME_00137	CDS	534				hypothetical protein
NBCJFNME_00138	CDS	1155				hypothetical protein
NBCJFNME_00139	CDS	1122				hypothetical protein
NBCJFNME_00140	CDS	2046	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
NBCJFNME_00141	CDS	792				hypothetical protein
NBCJFNME_00142	CDS	303				hypothetical protein
NBCJFNME_00143	CDS	570				hypothetical protein
NBCJFNME_00144	CDS	150				hypothetical protein
NBCJFNME_00145	CDS	522				hypothetical protein
NBCJFNME_00146	CDS	279				hypothetical protein
NBCJFNME_00147	CDS	579				hypothetical protein
NBCJFNME_00148	CDS	525				hypothetical protein
NBCJFNME_00149	CDS	606				hypothetical protein
NBCJFNME_00150	CDS	516				hypothetical protein
NBCJFNME_00151	CDS	987				hypothetical protein
NBCJFNME_00152	CDS	513				hypothetical protein
NBCJFNME_00153	CDS	1047				hypothetical protein
NBCJFNME_00154	CDS	1071				hypothetical protein
NBCJFNME_00155	CDS	1146				hypothetical protein
NBCJFNME_00156	CDS	378				hypothetical protein
NBCJFNME_00157	CDS	441				hypothetical protein
NBCJFNME_00158	CDS	186				hypothetical protein
NBCJFNME_00159	CDS	174				hypothetical protein
NBCJFNME_00160	CDS	414				hypothetical protein
NBCJFNME_00161	CDS	216				hypothetical protein
NBCJFNME_00162	CDS	414				hypothetical protein
NBCJFNME_00163	CDS	195				hypothetical protein
NBCJFNME_00164	CDS	228				hypothetical protein
NBCJFNME_00165	CDS	951				hypothetical protein
NBCJFNME_00166	CDS	426				hypothetical protein
NBCJFNME_00167	CDS	585				hypothetical protein
NBCJFNME_00168	CDS	369				hypothetical protein
NBCJFNME_00169	CDS	657				hypothetical protein
NBCJFNME_00170	CDS	960	yidC_1			Membrane protein insertase YidC
NBCJFNME_00171	CDS	1296				hypothetical protein
NBCJFNME_00172	CDS	1650				hypothetical protein
NBCJFNME_00173	CDS	1851	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
NBCJFNME_00174	CDS	2847	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
NBCJFNME_00175	CDS	174				hypothetical protein
NBCJFNME_00176	CDS	456				hypothetical protein
NBCJFNME_00177	CDS	4674				hypothetical protein
NBCJFNME_00178	CDS	492				hypothetical protein
NBCJFNME_00179	CDS	300				hypothetical protein
NBCJFNME_00180	CDS	3759				hypothetical protein
NBCJFNME_00181	CDS	834				hypothetical protein
NBCJFNME_00182	CDS	5712				hypothetical protein
NBCJFNME_00183	CDS	834				hypothetical protein
NBCJFNME_00184	CDS	168				hypothetical protein
NBCJFNME_00185	CDS	372				hypothetical protein
NBCJFNME_00186	CDS	909				hypothetical protein
NBCJFNME_00187	CDS	804				hypothetical protein
NBCJFNME_00188	CDS	1557				hypothetical protein
NBCJFNME_00189	CDS	729				hypothetical protein
NBCJFNME_00190	CDS	231				hypothetical protein
NBCJFNME_00191	CDS	165				hypothetical protein
NBCJFNME_00192	CDS	999				hypothetical protein
NBCJFNME_00193	CDS	312				hypothetical protein
NBCJFNME_00194	CDS	417	rnhA_1	3.1.26.4		Ribonuclease H
NBCJFNME_00195	CDS	750				hypothetical protein
NBCJFNME_00196	CDS	618				hypothetical protein
NBCJFNME_00197	CDS	369				hypothetical protein
NBCJFNME_00198	CDS	2457				hypothetical protein
NBCJFNME_00199	CDS	846				hypothetical protein
NBCJFNME_00200	CDS	1530				hypothetical protein
NBCJFNME_00201	CDS	414				hypothetical protein
NBCJFNME_00202	CDS	1620				hypothetical protein
NBCJFNME_00203	CDS	420				hypothetical protein
NBCJFNME_00204	CDS	378				hypothetical protein
NBCJFNME_00205	CDS	1209				hypothetical protein
NBCJFNME_00206	CDS	1272				hypothetical protein
NBCJFNME_00207	CDS	1527				hypothetical protein
NBCJFNME_00208	CDS	360				hypothetical protein
NBCJFNME_00209	CDS	1458				hypothetical protein
NBCJFNME_00210	CDS	333				hypothetical protein
NBCJFNME_00211	CDS	1449				hypothetical protein
NBCJFNME_00212	CDS	1374				hypothetical protein
NBCJFNME_00213	CDS	1014				hypothetical protein
NBCJFNME_00214	CDS	2310	topA_1	5.6.2.1		DNA topoisomerase 1
NBCJFNME_00215	CDS	519				hypothetical protein
NBCJFNME_00216	CDS	1602				hypothetical protein
NBCJFNME_00217	CDS	1206				hypothetical protein
NBCJFNME_00218	CDS	2007				hypothetical protein
NBCJFNME_00219	CDS	4320				hypothetical protein
NBCJFNME_00220	CDS	861				hypothetical protein
NBCJFNME_00221	CDS	834				hypothetical protein
NBCJFNME_00222	CDS	216				hypothetical protein
NBCJFNME_00223	CDS	2928				hypothetical protein
NBCJFNME_00224	CDS	213				hypothetical protein
NBCJFNME_00225	CDS	561				hypothetical protein
NBCJFNME_00226	CDS	1755				hypothetical protein
NBCJFNME_00227	CDS	1173				hypothetical protein
NBCJFNME_00228	CDS	441				hypothetical protein
NBCJFNME_00229	CDS	360				hypothetical protein
NBCJFNME_00230	CDS	1383				hypothetical protein
NBCJFNME_00231	CDS	525				hypothetical protein
NBCJFNME_00232	CDS	450				hypothetical protein
NBCJFNME_00233	CDS	666				hypothetical protein
NBCJFNME_00234	CDS	546				hypothetical protein
NBCJFNME_00235	CDS	483				hypothetical protein
NBCJFNME_00236	CDS	699				hypothetical protein
NBCJFNME_00237	CDS	570				hypothetical protein
NBCJFNME_00238	CDS	147				hypothetical protein
NBCJFNME_00239	CDS	600				hypothetical protein
NBCJFNME_00240	CDS	717				hypothetical protein
NBCJFNME_00241	CDS	138				hypothetical protein
NBCJFNME_00242	CDS	834				hypothetical protein
NBCJFNME_00243	CDS	906				hypothetical protein
NBCJFNME_00244	CDS	390				hypothetical protein
NBCJFNME_00245	CDS	237				hypothetical protein
NBCJFNME_00246	CDS	2169	ponA		COG0744	Penicillin-binding protein 1A
NBCJFNME_00247	CDS	1197				hypothetical protein
NBCJFNME_00248	CDS	1125				hypothetical protein
NBCJFNME_00249	CDS	1767				hypothetical protein
NBCJFNME_00250	CDS	1074				hypothetical protein
NBCJFNME_00251	CDS	1077				hypothetical protein
NBCJFNME_00252	CDS	1302				hypothetical protein
NBCJFNME_00253	CDS	249				hypothetical protein
NBCJFNME_00254	CDS	159				hypothetical protein
NBCJFNME_00255	CDS	807				hypothetical protein
NBCJFNME_00256	CDS	2187				hypothetical protein
NBCJFNME_00257	CDS	309				hypothetical protein
NBCJFNME_00258	CDS	450				hypothetical protein
NBCJFNME_00259	CDS	321				hypothetical protein
NBCJFNME_00260	CDS	492				hypothetical protein
NBCJFNME_00261	CDS	2190				hypothetical protein
NBCJFNME_00262	CDS	234				hypothetical protein
NBCJFNME_00263	CDS	852				hypothetical protein
NBCJFNME_00264	CDS	420				hypothetical protein
NBCJFNME_00265	CDS	243				hypothetical protein
NBCJFNME_00266	CDS	423				hypothetical protein
NBCJFNME_00267	CDS	423				hypothetical protein
NBCJFNME_00268	CDS	3489				hypothetical protein
NBCJFNME_00269	CDS	4845				hypothetical protein
NBCJFNME_00270	CDS	5724				hypothetical protein
NBCJFNME_00271	CDS	5829				hypothetical protein
NBCJFNME_00272	CDS	4863				hypothetical protein
NBCJFNME_00273	CDS	3513				hypothetical protein
NBCJFNME_00274	CDS	2442				hypothetical protein
NBCJFNME_00275	CDS	870				hypothetical protein
NBCJFNME_00276	CDS	594				hypothetical protein
NBCJFNME_00277	CDS	276				hypothetical protein
NBCJFNME_00278	CDS	645				hypothetical protein
NBCJFNME_00279	CDS	690				hypothetical protein
NBCJFNME_00280	CDS	504				hypothetical protein
NBCJFNME_00281	CDS	1362				hypothetical protein
NBCJFNME_00282	CDS	1365				hypothetical protein
NBCJFNME_00283	CDS	948				hypothetical protein
NBCJFNME_00284	CDS	1416				hypothetical protein
NBCJFNME_00285	CDS	882				hypothetical protein
NBCJFNME_00286	CDS	504				hypothetical protein
NBCJFNME_00287	CDS	825				hypothetical protein
NBCJFNME_00288	CDS	747				hypothetical protein
NBCJFNME_00289	CDS	1503				hypothetical protein
NBCJFNME_00290	CDS	213				hypothetical protein
NBCJFNME_00291	CDS	270				hypothetical protein
NBCJFNME_00292	CDS	894				hypothetical protein
NBCJFNME_00293	CDS	561				hypothetical protein
NBCJFNME_00294	CDS	180				hypothetical protein
NBCJFNME_00295	CDS	1695				hypothetical protein
NBCJFNME_00296	CDS	591				hypothetical protein
NBCJFNME_00297	CDS	666				hypothetical protein
NBCJFNME_00298	CDS	606	tfaE			Prophage tail fiber assembly protein TfaE
NBCJFNME_00299	CDS	1593				hypothetical protein
NBCJFNME_00300	CDS	612				hypothetical protein
NBCJFNME_00301	CDS	1176				hypothetical protein
NBCJFNME_00302	CDS	324				hypothetical protein
NBCJFNME_00303	CDS	2061				hypothetical protein
NBCJFNME_00304	CDS	258				hypothetical protein
NBCJFNME_00305	CDS	324				hypothetical protein
NBCJFNME_00306	CDS	360				hypothetical protein
NBCJFNME_00307	CDS	291				hypothetical protein
NBCJFNME_00308	CDS	459				hypothetical protein
NBCJFNME_00309	CDS	1113				hypothetical protein
NBCJFNME_00310	CDS	684				hypothetical protein
NBCJFNME_00311	CDS	495				hypothetical protein
NBCJFNME_00312	CDS	453				hypothetical protein
NBCJFNME_00313	CDS	705				hypothetical protein
NBCJFNME_00314	CDS	990				hypothetical protein
NBCJFNME_00315	CDS	894				hypothetical protein
NBCJFNME_00316	CDS	1773				hypothetical protein
NBCJFNME_00317	CDS	1050				hypothetical protein
NBCJFNME_00318	CDS	258				hypothetical protein
NBCJFNME_00319	CDS	177				hypothetical protein
NBCJFNME_00320	CDS	195				hypothetical protein
NBCJFNME_00321	CDS	486				hypothetical protein
NBCJFNME_00322	CDS	2148				hypothetical protein
NBCJFNME_00323	CDS	852				hypothetical protein
NBCJFNME_00324	CDS	819	dam_1	2.1.1.72	COG0338	DNA adenine methylase
NBCJFNME_00325	CDS	492				hypothetical protein
NBCJFNME_00326	CDS	213	ybiI_1		COG1734	putative protein YbiI
NBCJFNME_00327	CDS	213				hypothetical protein
NBCJFNME_00328	CDS	360				hypothetical protein
NBCJFNME_00329	CDS	222				hypothetical protein
NBCJFNME_00330	CDS	252				hypothetical protein
NBCJFNME_00331	CDS	366				hypothetical protein
NBCJFNME_00332	CDS	435				hypothetical protein
NBCJFNME_00333	CDS	1008	xerC_1			Tyrosine recombinase XerC
NBCJFNME_00334	CDS	486	bglB_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
NBCJFNME_00335	CDS	825	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NBCJFNME_00336	CDS	1356				hypothetical protein
NBCJFNME_00337	CDS	765	gpmB_1	5.4.2.-		phosphoglycerate mutase GpmB
NBCJFNME_00338	CDS	519	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
NBCJFNME_00339	CDS	927				hypothetical protein
NBCJFNME_00340	CDS	432				hypothetical protein
NBCJFNME_00341	CDS	909	lysO		COG2431	Lysine exporter LysO
NBCJFNME_00342	CDS	945				hypothetical protein
NBCJFNME_00343	CDS	1302	eno	4.2.1.11	COG0148	Enolase
NBCJFNME_00344	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
NBCJFNME_00345	CDS	2298				hypothetical protein
NBCJFNME_00346	CDS	2331				hypothetical protein
NBCJFNME_00347	CDS	2169				hypothetical protein
NBCJFNME_00348	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
NBCJFNME_00349	CDS	1719	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NBCJFNME_00350	CDS	876	ygfZ_1		COG0354	tRNA-modifying protein YgfZ
NBCJFNME_00351	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
NBCJFNME_00352	CDS	735	pppA		COG1989	Prepilin peptidase PppA
NBCJFNME_00353	CDS	1170	epsF		COG1459	Type II secretion system protein F
NBCJFNME_00354	CDS	1110	gspE		COG2804	Putative type II secretion system protein E
NBCJFNME_00355	CDS	432				hypothetical protein
NBCJFNME_00356	CDS	867				hypothetical protein
NBCJFNME_00357	CDS	1020	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
NBCJFNME_00358	CDS	1086	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
NBCJFNME_00359	CDS	333				hypothetical protein
NBCJFNME_00360	CDS	705	yydK		COG2188	putative HTH-type transcriptional regulator YydK
NBCJFNME_00361	CDS	1872	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
NBCJFNME_00362	CDS	1437	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
NBCJFNME_00363	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
NBCJFNME_00364	CDS	1707	cptA	2.7.-.-	COG2194	Phosphoethanolamine transferase CptA
NBCJFNME_00365	CDS	1542				hypothetical protein
NBCJFNME_00366	CDS	699	thiQ_1	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
NBCJFNME_00367	CDS	1581				hypothetical protein
NBCJFNME_00368	CDS	999	thiB		COG4143	Thiamine-binding periplasmic protein
NBCJFNME_00369	CDS	1818	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NBCJFNME_00370	CDS	294				hypothetical protein
NBCJFNME_00371	CDS	1020	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
NBCJFNME_00372	CDS	2523				hypothetical protein
NBCJFNME_00373	CDS	735	flgG		COG4786	Flagellar basal-body rod protein FlgG
NBCJFNME_00374	CDS	678	flgH			Flagellar L-ring protein
NBCJFNME_00375	CDS	1110	flgI			Flagellar P-ring protein
NBCJFNME_00376	CDS	534				hypothetical protein
NBCJFNME_00377	CDS	1026	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
NBCJFNME_00378	CDS	936	flgL		COG1344	Flagellar hook-associated protein 3
NBCJFNME_00379	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
NBCJFNME_00380	CDS	897	motB		COG1360	Motility protein B
NBCJFNME_00381	CDS	888	motA		COG1291	Motility protein A
NBCJFNME_00382	CDS	606	flhC			Flagellar transcriptional regulator FlhC
NBCJFNME_00383	CDS	342	flhD			Flagellar transcriptional regulator FlhD
NBCJFNME_00384	CDS	711	fliA		COG1191	RNA polymerase sigma factor FliA
NBCJFNME_00385	CDS	828	fliC			Flagellin
NBCJFNME_00386	CDS	1431	fliD		COG1345	Flagellar hook-associated protein 2
NBCJFNME_00387	CDS	381	fliS		COG1516	Flagellar secretion chaperone FliS
NBCJFNME_00388	CDS	363	fliT			Flagellar protein FliT
NBCJFNME_00389	CDS	300	fliE			Flagellar hook-basal body complex protein FliE
NBCJFNME_00390	CDS	1704	fliF		COG1766	Flagellar M-ring protein
NBCJFNME_00391	CDS	999	fliG		COG1536	Flagellar motor switch protein FliG
NBCJFNME_00392	CDS	753				hypothetical protein
NBCJFNME_00393	CDS	291				hypothetical protein
NBCJFNME_00394	CDS	447	greB		COG0782	Transcription elongation factor GreB
NBCJFNME_00395	CDS	447	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
NBCJFNME_00396	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
NBCJFNME_00397	CDS	798	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
NBCJFNME_00398	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
NBCJFNME_00399	CDS	1452	mtlA_1		COG2213	PTS system mannitol-specific EIICB component
NBCJFNME_00400	CDS	741	nagR_1		COG2188	HTH-type transcriptional repressor NagR
NBCJFNME_00401	CDS	1104	ycbX		COG0633	putative protein YcbX
NBCJFNME_00402	CDS	1581				hypothetical protein
NBCJFNME_00403	CDS	582	zapC			Cell division protein ZapC
NBCJFNME_00404	CDS	1479	ilvC_1	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NBCJFNME_00405	CDS	228	yhdT		COG3924	putative membrane protein YhdT
NBCJFNME_00406	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
NBCJFNME_00407	CDS	867	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NBCJFNME_00408	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NBCJFNME_00409	CDS	297	fis		COG2901	DNA-binding protein Fis
NBCJFNME_00410	CDS	984	rbsR_1		COG1609	Ribose operon repressor
NBCJFNME_00411	CDS	930	rbsK_1	2.7.1.15	COG0524	Ribokinase
NBCJFNME_00412	CDS	876	rbsB_1		COG1879	Ribose import binding protein RbsB
NBCJFNME_00413	CDS	951	rbsC_1		COG1172	Ribose import permease protein RbsC
NBCJFNME_00414	CDS	870	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
NBCJFNME_00415	CDS	699	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
NBCJFNME_00416	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	883				
NBCJFNME_00417	CDS	1272				hypothetical protein
NBCJFNME_00418	CDS	1056	manP_1		COG1299	PTS system mannose-specific EIIBCA component
NBCJFNME_00419	CDS	315				hypothetical protein
NBCJFNME_00420	CDS	471	manP_2		COG1299	PTS system mannose-specific EIIBCA component
NBCJFNME_00421	CDS	1932	licR_1		COG1762	putative licABCH operon regulator
NBCJFNME_00422	CDS	627	tmk	2.7.4.9	COG0125	Thymidylate kinase
NBCJFNME_00423	CDS	993	holB_1	2.7.7.7	COG0470	DNA polymerase III subunit delta'
NBCJFNME_00424	CDS	1401				hypothetical protein
NBCJFNME_00425	CDS	1323				hypothetical protein
NBCJFNME_00426	CDS	1176				hypothetical protein
NBCJFNME_00427	CDS	705	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NBCJFNME_00428	CDS	321	yciH		COG0023	putative protein YciH
NBCJFNME_00429	CDS	321				hypothetical protein
NBCJFNME_00430	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NBCJFNME_00431	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
NBCJFNME_00432	CDS	609	dedD			Cell division protein DedD
NBCJFNME_00433	CDS	489	cvpA		COG1286	Colicin V production protein
NBCJFNME_00434	CDS	1521	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
NBCJFNME_00435	CDS	378				hypothetical protein
NBCJFNME_00436	CDS	627	lexA	3.4.21.88	COG1974	LexA repressor
NBCJFNME_00437	CDS	615	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NBCJFNME_00438	CDS	738	zapD		COG4582	Cell division protein ZapD
NBCJFNME_00439	CDS	219	yacG		COG3024	DNA gyrase inhibitor YacG
NBCJFNME_00440	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NBCJFNME_00441	CDS	330				hypothetical protein
NBCJFNME_00442	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
NBCJFNME_00443	CDS	957	yihV_1	2.7.1.184		Sulfofructose kinase
NBCJFNME_00444	CDS	831	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
NBCJFNME_00445	CDS	369				hypothetical protein
NBCJFNME_00446	CDS	1359		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NBCJFNME_00447	CDS	672	metP_1		COG2011	Methionine import system permease protein MetP
NBCJFNME_00448	CDS	1020	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NBCJFNME_00449	CDS	819	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
NBCJFNME_00450	CDS	1176	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
NBCJFNME_00451	CDS	1350				hypothetical protein
NBCJFNME_00452	CDS	936	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
NBCJFNME_00453	CDS	1092	psuK	2.7.1.83	COG0524	Pseudouridine kinase
NBCJFNME_00454	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
NBCJFNME_00455	CDS	1860	hscA		COG0443	Chaperone protein HscA
NBCJFNME_00456	CDS	519	hscB		COG1076	Co-chaperone protein HscB
