locus_tag	ftype	length_bp	gene	EC_number	COG	product
CAONLJOI_00077	CDS	567	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
CAONLJOI_00078	CDS	2091				hypothetical protein
CAONLJOI_00079	CDS	852	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
CAONLJOI_00080	CDS	2304				hypothetical protein
CAONLJOI_00081	CDS	210				hypothetical protein
CAONLJOI_00082	CDS	138				hypothetical protein
CAONLJOI_00083	CDS	252				hypothetical protein
CAONLJOI_00084	CDS	216				hypothetical protein
CAONLJOI_00085	CDS	684				hypothetical protein
CAONLJOI_00086	CDS	333				hypothetical protein
CAONLJOI_00087	CDS	2202				hypothetical protein
CAONLJOI_00088	CDS	2031				hypothetical protein
CAONLJOI_00089	CDS	249				hypothetical protein
CAONLJOI_00090	CDS	177				hypothetical protein
CAONLJOI_00091	CDS	441				hypothetical protein
CAONLJOI_00092	CDS	267				hypothetical protein
CAONLJOI_00093	CDS	663				hypothetical protein
CAONLJOI_00094	CDS	381				hypothetical protein
CAONLJOI_00095	CDS	414				hypothetical protein
CAONLJOI_00096	CDS	156				hypothetical protein
CAONLJOI_00097	CDS	165				hypothetical protein
CAONLJOI_00098	CDS	168				hypothetical protein
CAONLJOI_00099	CDS	201				hypothetical protein
CAONLJOI_00100	CDS	339				hypothetical protein
CAONLJOI_00101	CDS	366				hypothetical protein
CAONLJOI_00102	CDS	417				hypothetical protein
CAONLJOI_00103	tRNA	77				tRNA-Arg(tct)
CAONLJOI_00104	CDS	2070	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
CAONLJOI_00105	CDS	969	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
CAONLJOI_00106	CDS	375				hypothetical protein
CAONLJOI_00107	CDS	456	bamE			Outer membrane protein assembly factor BamE
CAONLJOI_00108	CDS	612	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
CAONLJOI_00109	CDS	1194	oxlT			Oxalate:formate antiporter
CAONLJOI_00110	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
CAONLJOI_00111	CDS	471	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
CAONLJOI_00112	CDS	540	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
CAONLJOI_00113	CDS	1719	tamA		COG0729	Translocation and assembly module subunit TamA
CAONLJOI_00114	CDS	3801	tamB		COG2911	Translocation and assembly module subunit TamB
CAONLJOI_00115	CDS	714	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
CAONLJOI_00116	CDS	729	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CAONLJOI_00117	CDS	777	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
CAONLJOI_00118	CDS	1473	idnT		COG2610	Gnt-II system L-idonate transporter
CAONLJOI_00119	CDS	1002	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
CAONLJOI_00120	CDS	1272	denK	2.7.1.220	COG3395	D-erythronate kinase
CAONLJOI_00121	CDS	726				hypothetical protein
CAONLJOI_00122	CDS	2439	rnr	3.1.13.1	COG0557	Ribonuclease R
CAONLJOI_00123	CDS	753	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CAONLJOI_00124	CDS	615				hypothetical protein
CAONLJOI_00125	CDS	546		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
CAONLJOI_00126	CDS	285	zapA		COG3027	Cell division protein ZapA
CAONLJOI_00127	CDS	1857	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
CAONLJOI_00128	CDS	870	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
CAONLJOI_00129	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
CAONLJOI_00130	CDS	1380				hypothetical protein
CAONLJOI_00131	CDS	975	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
CAONLJOI_00132	CDS	2361	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
CAONLJOI_00133	CDS	1560	mdoG		COG3131	Glucans biosynthesis protein G
CAONLJOI_00134	CDS	666				hypothetical protein
CAONLJOI_00135	CDS	243				hypothetical protein
CAONLJOI_00136	CDS	1941	rnb	3.1.13.1	COG4776	Exoribonuclease 2
CAONLJOI_00137	CDS	750	ybfF	3.1.-.-	COG0596	Esterase YbfF
CAONLJOI_00138	CDS	537	catM			HTH-type transcriptional regulator CatM
CAONLJOI_00139	CDS	270				hypothetical protein
CAONLJOI_00140	CDS	324				hypothetical protein
CAONLJOI_00141	CDS	438				hypothetical protein
CAONLJOI_00142	CDS	564				hypothetical protein
CAONLJOI_00143	CDS	477				hypothetical protein
CAONLJOI_00144	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
CAONLJOI_00145	CDS	492				hypothetical protein
CAONLJOI_00146	CDS	2337		3.2.1.-		Beta-xylosidase
CAONLJOI_00147	CDS	1695	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
CAONLJOI_00148	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
CAONLJOI_00149	CDS	2148	btsT		COG1966	Pyruvate/proton symporter BtsT
CAONLJOI_00150	CDS	1671	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
CAONLJOI_00151	CDS	465	ybbJ_1		COG1585	Inner membrane protein YbbJ
CAONLJOI_00152	CDS	909	qmcA_1		COG0330	Protein QmcA
CAONLJOI_00153	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
CAONLJOI_00154	CDS	1632	trpGD		COG0512	Bifunctional protein TrpGD
CAONLJOI_00155	CDS	876				hypothetical protein
CAONLJOI_00156	CDS	417	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
CAONLJOI_00157	CDS	834				hypothetical protein
CAONLJOI_00158	CDS	1212				hypothetical protein
CAONLJOI_00159	CDS	645				hypothetical protein
CAONLJOI_00160	CDS	399	sulA			Cell division inhibitor SulA
CAONLJOI_00161	CDS	378	crcB		COG0239	Putative fluoride ion transporter CrcB
CAONLJOI_00162	CDS	609	ribC	2.5.1.9	COG0307	Riboflavin synthase
CAONLJOI_00163	CDS	555				hypothetical protein
CAONLJOI_00164	CDS	801	ureR		COG2207	Urease operon transcriptional activator
CAONLJOI_00165	CDS	1977	manR		COG1762	Transcriptional regulator ManR
CAONLJOI_00166	CDS	456				hypothetical protein
CAONLJOI_00167	CDS	1338	gatC_1		COG3775	PTS system galactitol-specific EIIC component
CAONLJOI_00168	CDS	285				hypothetical protein
CAONLJOI_00169	CDS	516				hypothetical protein
CAONLJOI_00170	CDS	651	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
CAONLJOI_00171	CDS	537	hxlB_1	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
CAONLJOI_00172	CDS	945	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
CAONLJOI_00173	CDS	1392	rocE		COG0833	Amino-acid permease RocE
CAONLJOI_00174	CDS	1386	ydgA		COG5339	Protein YdgA
CAONLJOI_00175	CDS	1527				hypothetical protein
CAONLJOI_00176	CDS	3462	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CAONLJOI_00177	CDS	1308	lolC_1		COG4591	Lipoprotein-releasing system transmembrane protein LolC
CAONLJOI_00178	CDS	699	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CAONLJOI_00179	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CAONLJOI_00180	CDS	729	glpG	3.4.21.105		Rhomboid protease GlpG
CAONLJOI_00181	CDS	495	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
CAONLJOI_00182	CDS	1287				hypothetical protein
CAONLJOI_00183	CDS	534				hypothetical protein
CAONLJOI_00184	CDS	960	benM			HTH-type transcriptional regulator BenM
CAONLJOI_00185	CDS	1203	ynfM			Inner membrane transport protein YnfM
CAONLJOI_00186	CDS	792	vgb	4.2.99.-		Virginiamycin B lyase
CAONLJOI_00187	CDS	651				hypothetical protein
CAONLJOI_00188	CDS	450				hypothetical protein
	repeat_region	212				
CAONLJOI_00189	CDS	582	yigZ_1		COG1739	IMPACT family member YigZ
CAONLJOI_00190	CDS	672	nfi_1	3.1.21.7	COG1515	Endonuclease V
CAONLJOI_00191	CDS	747	yfiC_1	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
CAONLJOI_00192	CDS	738	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
CAONLJOI_00193	CDS	333	raiA		COG1544	Ribosome-associated inhibitor A
CAONLJOI_00194	CDS	1158	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
CAONLJOI_00195	CDS	1047	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
CAONLJOI_00196	CDS	1197	sotB_1			sugar efflux transporter
CAONLJOI_00197	CDS	1041	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
CAONLJOI_00198	CDS	1185	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
CAONLJOI_00199	CDS	177	tatE			Sec-independent protein translocase protein TatE
CAONLJOI_00200	CDS	156				hypothetical protein
CAONLJOI_00201	CDS	684				hypothetical protein
CAONLJOI_00202	CDS	1836		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
CAONLJOI_00203	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
CAONLJOI_00204	CDS	1023	alx		COG0861	Putative membrane-bound redox modulator Alx
CAONLJOI_00205	CDS	1374	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
CAONLJOI_00206	CDS	1080	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
CAONLJOI_00207	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
CAONLJOI_00208	CDS	1917				hypothetical protein
CAONLJOI_00209	CDS	1329	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
CAONLJOI_00210	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
CAONLJOI_00211	CDS	1167				hypothetical protein
CAONLJOI_00212	CDS	420	tolR		COG0848	Tol-Pal system protein TolR
CAONLJOI_00213	CDS	672	tolQ		COG0811	Tol-Pal system protein TolQ
CAONLJOI_00214	CDS	396	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
CAONLJOI_00215	CDS	111				hypothetical protein
CAONLJOI_00216	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
CAONLJOI_00217	CDS	1572	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
CAONLJOI_00218	CDS	867	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
CAONLJOI_00219	CDS	1173	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
CAONLJOI_00220	CDS	513	fldA		COG0716	Flavodoxin 1
CAONLJOI_00221	CDS	459	fur		COG0735	Ferric uptake regulation protein
CAONLJOI_00222	CDS	543	yciB		COG2917	putative intracellular septation protein A
CAONLJOI_00223	CDS	459		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
CAONLJOI_00224	CDS	1464	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
CAONLJOI_00225	CDS	831	cpdA_1	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CAONLJOI_00226	CDS	630	nudF	3.6.1.13		ADP-ribose pyrophosphatase
CAONLJOI_00227	CDS	1347	tolC		COG1538	Outer membrane protein TolC
CAONLJOI_00228	CDS	891	pgrR_1			HTH-type transcriptional regulator PgrR
CAONLJOI_00229	CDS	1020				hypothetical protein
CAONLJOI_00230	CDS	669	hda		COG0593	DnaA regulatory inactivator Hda
CAONLJOI_00231	CDS	780		3.1.3.-		Putative phosphatase
CAONLJOI_00232	CDS	1512	yjmB_1		COG2211	putative symporter YjmB
CAONLJOI_00233	CDS	1569				hypothetical protein
CAONLJOI_00234	CDS	1563				hypothetical protein
CAONLJOI_00235	CDS	1167	pelA	4.2.2.2	COG3866	Pectate lyase A
CAONLJOI_00236	CDS	2244	pelX	4.2.2.9		Pectate disaccharide-lyase
CAONLJOI_00237	CDS	636				hypothetical protein
CAONLJOI_00238	CDS	1173	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
CAONLJOI_00239	CDS	801	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
CAONLJOI_00240	CDS	321				hypothetical protein
CAONLJOI_00241	CDS	795	kdgR_1		COG1414	Transcriptional regulator KdgR
CAONLJOI_00242	CDS	1107	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
CAONLJOI_00243	CDS	591	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CAONLJOI_00244	CDS	282	tusB			Protein TusB
CAONLJOI_00245	CDS	492	tsaE_1		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
CAONLJOI_00246	CDS	768	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
CAONLJOI_00247	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
CAONLJOI_00248	CDS	912	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CAONLJOI_00249	CDS	246	hfq		COG1923	RNA-binding protein Hfq
CAONLJOI_00250	CDS	1296	hflX		COG2262	GTPase HflX
CAONLJOI_00251	CDS	1212	hflK		COG0330	Modulator of FtsH protease HflK
CAONLJOI_00252	CDS	963	hflC		COG0330	Modulator of FtsH protease HflC
CAONLJOI_00253	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CAONLJOI_00254	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
CAONLJOI_00255	CDS	492				hypothetical protein
CAONLJOI_00256	CDS	1716	cptA	2.7.-.-	COG2194	Phosphoethanolamine transferase CptA
CAONLJOI_00257	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
CAONLJOI_00258	CDS	1437	bglA_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
CAONLJOI_00259	CDS	1872	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
CAONLJOI_00260	CDS	705	yydK		COG2188	putative HTH-type transcriptional regulator YydK
CAONLJOI_00261	CDS	1107				hypothetical protein
CAONLJOI_00262	CDS	648	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
CAONLJOI_00263	CDS	717	rph	2.7.7.56		Ribonuclease PH
CAONLJOI_00264	CDS	867				hypothetical protein
CAONLJOI_00265	CDS	888				hypothetical protein
CAONLJOI_00266	CDS	687	esiB_1			Secretory immunoglobulin A-binding protein EsiB
CAONLJOI_00267	CDS	1380	mepA		COG0534	Multidrug export protein MepA
CAONLJOI_00268	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
CAONLJOI_00269	CDS	846	nfo	3.1.21.2	COG0648	Endonuclease 4
CAONLJOI_00270	CDS	3717				hypothetical protein
CAONLJOI_00271	CDS	267				hypothetical protein
CAONLJOI_00272	CDS	2079	yccS		COG1289	Inner membrane protein YccS
CAONLJOI_00273	CDS	114				hypothetical protein
CAONLJOI_00274	CDS	789	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
CAONLJOI_00275	CDS	684	hisQ		COG4215	Histidine transport system permease protein HisQ
CAONLJOI_00276	CDS	723	hisM		COG4160	Histidine transport system permease protein HisM
CAONLJOI_00277	CDS	375				hypothetical protein
CAONLJOI_00278	CDS	627	lexA_1	3.4.21.88	COG1974	LexA repressor
CAONLJOI_00279	CDS	1047				hypothetical protein
CAONLJOI_00280	CDS	1203				hypothetical protein
CAONLJOI_00281	CDS	3084	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
CAONLJOI_00282	CDS	936				hypothetical protein
CAONLJOI_00283	CDS	1032				hypothetical protein
CAONLJOI_00284	CDS	897				hypothetical protein
CAONLJOI_00285	CDS	867	gmuE_1	2.7.1.4	COG1940	Putative fructokinase
CAONLJOI_00286	CDS	990				hypothetical protein
CAONLJOI_00287	CDS	765	srlR_2		COG1349	Glucitol operon repressor
CAONLJOI_00288	CDS	873	fba	4.1.2.13		Fructose-bisphosphate aldolase
CAONLJOI_00289	CDS	456	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
CAONLJOI_00290	CDS	312	manP		COG1299	PTS system mannose-specific EIIBCA component
CAONLJOI_00291	CDS	1095	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
CAONLJOI_00292	CDS	543		5.3.1.15		D-lyxose ketol-isomerase
CAONLJOI_00293	CDS	873				hypothetical protein
CAONLJOI_00294	CDS	840				hypothetical protein
CAONLJOI_00295	CDS	405	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
CAONLJOI_00296	CDS	759	licT_1		COG3711	Transcription antiterminator LicT
CAONLJOI_00297	CDS	1422	bglC_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
CAONLJOI_00298	CDS	1905	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
CAONLJOI_00299	CDS	1281	abaF_1			Fosfomycin resistance protein AbaF
CAONLJOI_00300	CDS	864	pdxY_1	2.7.1.35	COG2240	Pyridoxal kinase PdxY
CAONLJOI_00301	CDS	399				hypothetical protein
CAONLJOI_00302	CDS	723				hypothetical protein
CAONLJOI_00303	CDS	1398	rtcB_1	6.5.1.-		RNA-splicing ligase RtcB
CAONLJOI_00304	CDS	2628	secA		COG0653	Protein translocase subunit SecA
CAONLJOI_00305	CDS	405	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
CAONLJOI_00306	CDS	216				hypothetical protein
CAONLJOI_00307	CDS	390	arnE_1			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
CAONLJOI_00308	CDS	354	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
CAONLJOI_00309	CDS	435	zur_1		COG0735	Zinc uptake regulation protein
CAONLJOI_00310	CDS	276				hypothetical protein
CAONLJOI_00311	CDS	462	pasT		COG2867	Persistence and stress-resistance toxin PasT
CAONLJOI_00312	CDS	483	smpB		COG0691	SsrA-binding protein
CAONLJOI_00313	CDS	999	cra_1		COG1609	Catabolite repressor/activator
CAONLJOI_00314	CDS	1119				hypothetical protein
CAONLJOI_00315	CDS	1254	cscB_1			Sucrose permease
CAONLJOI_00316	CDS	1323				hypothetical protein
CAONLJOI_00317	CDS	1515	xylP			Isoprimeverose transporter
CAONLJOI_00318	CDS	1500	uxaA_1	4.2.1.7	COG2721	Altronate dehydratase
CAONLJOI_00319	CDS	1464	uxaB_1	1.1.1.58	COG0246	Altronate oxidoreductase
CAONLJOI_00320	CDS	1413	uxaC_1	5.3.1.12	COG1904	Uronate isomerase
CAONLJOI_00321	CDS	777	glcC		COG2186	Glc operon transcriptional activator
CAONLJOI_00322	CDS	594	lolA		COG2834	Outer-membrane lipoprotein carrier protein
CAONLJOI_00323	CDS	1335	rarA		COG2256	Replication-associated recombination protein A
CAONLJOI_00324	CDS	1389				hypothetical protein
CAONLJOI_00325	CDS	1380				hypothetical protein
CAONLJOI_00326	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
CAONLJOI_00327	CDS	1137	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
CAONLJOI_00328	CDS	627	rplC		COG0087	50S ribosomal protein L3
CAONLJOI_00329	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
CAONLJOI_00330	CDS	936	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
CAONLJOI_00331	CDS	1116	psuK	2.7.1.83	COG0524	Pseudouridine kinase
CAONLJOI_00332	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
CAONLJOI_00333	CDS	1860	hscA		COG0443	Chaperone protein HscA
CAONLJOI_00334	CDS	519	hscB		COG1076	Co-chaperone protein HscB 
CAONLJOI_00335	CDS	324	iscA		COG0316	Iron-binding protein IscA
CAONLJOI_00336	CDS	387	iscU_1		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
