locus_tag	ftype	length_bp	gene	EC_number	COG	product
GGJBEMIG_00137	CDS	264				hypothetical protein
GGJBEMIG_00138	CDS	486				hypothetical protein
GGJBEMIG_00139	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
GGJBEMIG_00140	CDS	1017				hypothetical protein
GGJBEMIG_00141	CDS	498	cvpA		COG1286	Colicin V production protein
GGJBEMIG_00142	CDS	1536	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GGJBEMIG_00143	CDS	708	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
GGJBEMIG_00144	CDS	468				hypothetical protein
GGJBEMIG_00145	CDS	429				hypothetical protein
GGJBEMIG_00146	CDS	819				hypothetical protein
GGJBEMIG_00147	CDS	816	cinA			Putative competence-damage inducible protein
GGJBEMIG_00148	CDS	1104	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
GGJBEMIG_00149	CDS	1398	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
GGJBEMIG_00150	CDS	915	cysD_1	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GGJBEMIG_00151	CDS	723	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
GGJBEMIG_00152	CDS	1413	cysG		COG0007	Siroheme synthase
GGJBEMIG_00153	CDS	474	bfr_1	1.16.3.1	COG2193	Bacterioferritin
GGJBEMIG_00154	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
GGJBEMIG_00155	CDS	1257	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
GGJBEMIG_00156	CDS	465	lrp		COG1522	Leucine-responsive regulatory protein
GGJBEMIG_00157	CDS	192				hypothetical protein
GGJBEMIG_00158	CDS	882	yhaJ			HTH-type transcriptional regulator YhaJ
GGJBEMIG_00159	CDS	504	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
GGJBEMIG_00160	CDS	225	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
GGJBEMIG_00161	CDS	1200	fsr			Fosmidomycin resistance protein
GGJBEMIG_00162	CDS	1188	hipO	3.5.1.32	COG1473	Hippurate hydrolase
GGJBEMIG_00163	CDS	1287	kgtP			Alpha-ketoglutarate permease
GGJBEMIG_00164	CDS	1008	tktA	2.2.1.1	COG0021	Transketolase 1
GGJBEMIG_00165	CDS	447				hypothetical protein
GGJBEMIG_00166	CDS	1863	uvrC		COG0322	UvrABC system protein C
GGJBEMIG_00167	CDS	945				hypothetical protein
GGJBEMIG_00168	CDS	435				hypothetical protein
GGJBEMIG_00169	CDS	744	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GGJBEMIG_00170	CDS	666				hypothetical protein
GGJBEMIG_00171	CDS	804	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
GGJBEMIG_00172	CDS	999				hypothetical protein
GGJBEMIG_00173	CDS	765	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
GGJBEMIG_00174	CDS	2280	yhgF		COG2183	Protein YhgF
GGJBEMIG_00175	CDS	438				hypothetical protein
GGJBEMIG_00176	CDS	702	alsD	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
GGJBEMIG_00177	CDS	324				hypothetical protein
GGJBEMIG_00178	CDS	2268	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GGJBEMIG_00179	CDS	534	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
GGJBEMIG_00180	CDS	2280	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
GGJBEMIG_00181	CDS	1155	nrdB_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
GGJBEMIG_00182	CDS	312				hypothetical protein
GGJBEMIG_00183	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
GGJBEMIG_00184	CDS	273				hypothetical protein
GGJBEMIG_00185	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
GGJBEMIG_00186	CDS	957	lipA	2.8.1.8	COG0320	Lipoyl synthase
GGJBEMIG_00187	tRNA	75				tRNA-Trp(cca)
GGJBEMIG_00188	CDS	1575				hypothetical protein
GGJBEMIG_00189	CDS	1233	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
GGJBEMIG_00190	CDS	612	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
GGJBEMIG_00191	CDS	807	rlmB_2	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GGJBEMIG_00192	CDS	954	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
GGJBEMIG_00193	CDS	750				hypothetical protein
GGJBEMIG_00194	CDS	492				hypothetical protein
GGJBEMIG_00195	CDS	1038				hypothetical protein
GGJBEMIG_00196	CDS	597	scpB		COG1386	Segregation and condensation protein B 
GGJBEMIG_00197	CDS	1119				hypothetical protein
GGJBEMIG_00198	CDS	477				hypothetical protein
GGJBEMIG_00199	CDS	1002				hypothetical protein
GGJBEMIG_00200	CDS	312				hypothetical protein
GGJBEMIG_00201	CDS	408				hypothetical protein
GGJBEMIG_00202	CDS	582				hypothetical protein
GGJBEMIG_00203	CDS	381				hypothetical protein
GGJBEMIG_00204	CDS	507				hypothetical protein
GGJBEMIG_00205	CDS	579				hypothetical protein
GGJBEMIG_00206	CDS	354	rplR		COG0256	50S ribosomal protein L18
GGJBEMIG_00207	CDS	534	rplF		COG0097	50S ribosomal protein L6
GGJBEMIG_00208	CDS	393	rpsH		COG0096	30S ribosomal protein S8
GGJBEMIG_00209	CDS	306	rpsN		COG0199	30S ribosomal protein S14
GGJBEMIG_00210	CDS	540	rplE		COG0094	50S ribosomal protein L5
GGJBEMIG_00211	CDS	324	rplX		COG0198	50S ribosomal protein L24
GGJBEMIG_00212	CDS	369	rplN		COG0093	50S ribosomal protein L14
GGJBEMIG_00213	CDS	264	rpsQ		COG0186	30S ribosomal protein S17
GGJBEMIG_00214	CDS	192	rpmC		COG0255	50S ribosomal protein L29
GGJBEMIG_00215	CDS	417	rplP		COG0197	50S ribosomal protein L16
GGJBEMIG_00216	CDS	705	rpsC_1		COG0092	30S ribosomal protein S3
GGJBEMIG_00217	CDS	330	rplV		COG0091	50S ribosomal protein L22
GGJBEMIG_00218	CDS	276	rpsS		COG0185	30S ribosomal protein S19
GGJBEMIG_00219	CDS	795	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GGJBEMIG_00220	CDS	573	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
GGJBEMIG_00221	CDS	843	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
GGJBEMIG_00222	CDS	2829	uvrA		COG0178	UvrABC system protein A
GGJBEMIG_00223	CDS	468	pepN	3.4.11.2	COG0308	Aminopeptidase N
GGJBEMIG_00224	CDS	1290	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
GGJBEMIG_00225	CDS	894			COG2822	Efem/EfeO family lipoprotein
GGJBEMIG_00226	CDS	819				hypothetical protein
GGJBEMIG_00227	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
GGJBEMIG_00228	CDS	294				hypothetical protein
GGJBEMIG_00229	CDS	450				hypothetical protein
GGJBEMIG_00230	CDS	2064	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GGJBEMIG_00231	CDS	1035	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GGJBEMIG_00232	CDS	624				hypothetical protein
GGJBEMIG_00233	CDS	1008				hypothetical protein
GGJBEMIG_00234	CDS	336				hypothetical protein
GGJBEMIG_00235	CDS	1596				hypothetical protein
GGJBEMIG_00236	CDS	627	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GGJBEMIG_00237	CDS	1008	hemH	4.99.1.1	COG0276	Ferrochelatase
GGJBEMIG_00238	CDS	1122				hypothetical protein
GGJBEMIG_00239	CDS	876				hypothetical protein
GGJBEMIG_00240	CDS	264				hypothetical protein
GGJBEMIG_00241	CDS	1815	typA_1		COG1217	GTP-binding protein TypA/BipA
GGJBEMIG_00242	CDS	489				hypothetical protein
GGJBEMIG_00243	CDS	1044	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
GGJBEMIG_00244	CDS	573	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
GGJBEMIG_00245	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GGJBEMIG_00246	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GGJBEMIG_00247	tRNA	76				tRNA-Lys(ctt)
GGJBEMIG_00248	CDS	627	xerC_1			Tyrosine recombinase XerC
GGJBEMIG_00249	CDS	273	rpmA		COG0211	50S ribosomal protein L27
GGJBEMIG_00250	CDS	309	rplU		COG0261	50S ribosomal protein L21
GGJBEMIG_00251	CDS	435				hypothetical protein
GGJBEMIG_00252	CDS	630				hypothetical protein
GGJBEMIG_00253	CDS	474				hypothetical protein
GGJBEMIG_00254	CDS	159				hypothetical protein
GGJBEMIG_00255	CDS	168				hypothetical protein
GGJBEMIG_00256	CDS	1386	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
GGJBEMIG_00257	CDS	741	anr			Transcriptional activator protein Anr
GGJBEMIG_00258	CDS	783				hypothetical protein
GGJBEMIG_00259	CDS	1056	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GGJBEMIG_00260	CDS	414				hypothetical protein
GGJBEMIG_00261	CDS	978	alx_1		COG0861	Putative membrane-bound redox modulator Alx
GGJBEMIG_00262	CDS	552	fldP			Flavodoxin FldP
GGJBEMIG_00263	CDS	1392	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
GGJBEMIG_00264	CDS	996	gpFI			Putative prophage major tail sheath protein
GGJBEMIG_00265	CDS	477				hypothetical protein
GGJBEMIG_00266	CDS	285				hypothetical protein
GGJBEMIG_00267	CDS	207				hypothetical protein
GGJBEMIG_00268	CDS	2526				hypothetical protein
GGJBEMIG_00269	CDS	897				hypothetical protein
GGJBEMIG_00270	CDS	222				hypothetical protein
GGJBEMIG_00271	CDS	1050	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GGJBEMIG_00272	CDS	1386	norM		COG0534	Multidrug resistance protein NorM
GGJBEMIG_00273	CDS	561	efp		COG0231	Elongation factor P
GGJBEMIG_00274	CDS	1197				hypothetical protein
GGJBEMIG_00275	CDS	213				hypothetical protein
GGJBEMIG_00276	CDS	1218	argJ			Arginine biosynthesis bifunctional protein ArgJ
GGJBEMIG_00277	CDS	360	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GGJBEMIG_00278	CDS	489	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GGJBEMIG_00279	CDS	1038	namA	1.6.99.1	COG1902	NADPH dehydrogenase
GGJBEMIG_00280	CDS	894				hypothetical protein
GGJBEMIG_00281	CDS	906	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
GGJBEMIG_00282	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
GGJBEMIG_00283	CDS	657	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
GGJBEMIG_00284	CDS	480	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
GGJBEMIG_00285	CDS	1050	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
GGJBEMIG_00286	CDS	882				hypothetical protein
GGJBEMIG_00287	CDS	363				hypothetical protein
GGJBEMIG_00288	CDS	1434			COG2239	Magnesium transporter MgtE
GGJBEMIG_00289	CDS	894	pgrR			HTH-type transcriptional regulator PgrR
GGJBEMIG_00290	CDS	990	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
GGJBEMIG_00291	CDS	258	dld_1	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
GGJBEMIG_00292	tRNA	76				tRNA-Trp(cca)
GGJBEMIG_00293	CDS	453	secE			Protein translocase subunit SecE
GGJBEMIG_00294	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
GGJBEMIG_00295	CDS	432	rplK		COG0080	50S ribosomal protein L11
GGJBEMIG_00296	CDS	696	rplA		COG0081	50S ribosomal protein L1
GGJBEMIG_00297	CDS	501	rplJ_1		COG0244	50S ribosomal protein L10
GGJBEMIG_00298	CDS	372	rplL_1			50S ribosomal protein L7/L12
GGJBEMIG_00299	CDS	1128	yhhJ		COG0842	Inner membrane transport permease YhhJ
GGJBEMIG_00300	CDS	2520	rbbA		COG0842	Ribosome-associated ATPase
GGJBEMIG_00301	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
GGJBEMIG_00302	CDS	663	prtR		COG2932	HTH-type transcriptional regulator PrtR
GGJBEMIG_00303	CDS	1296	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GGJBEMIG_00304	CDS	723	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
GGJBEMIG_00305	CDS	402	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GGJBEMIG_00306	CDS	204	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
GGJBEMIG_00307	CDS	612	gmk	2.7.4.8	COG0194	Guanylate kinase
GGJBEMIG_00308	CDS	1626	pyrG	6.3.4.2	COG0504	CTP synthase
GGJBEMIG_00309	CDS	2379	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
GGJBEMIG_00310	CDS	1251	leuS	6.1.1.4		Leucine--tRNA ligase
GGJBEMIG_00311	CDS	831	metQ_2		COG1464	putative D-methionine-binding lipoprotein MetQ
GGJBEMIG_00312	CDS	2133	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
GGJBEMIG_00313	CDS	429	rplM		COG0102	50S ribosomal protein L13
GGJBEMIG_00314	CDS	1524	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GGJBEMIG_00315	CDS	861	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GGJBEMIG_00316	CDS	2565	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
GGJBEMIG_00317	CDS	1239	cca_1		COG0617	Multifunctional CCA protein
GGJBEMIG_00318	CDS	486				hypothetical protein
GGJBEMIG_00319	CDS	1629	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
GGJBEMIG_00320	CDS	546		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GGJBEMIG_00321	CDS	387	crcB		COG0239	Putative fluoride ion transporter CrcB
GGJBEMIG_00322	CDS	108				hypothetical protein
GGJBEMIG_00323	CDS	1170				hypothetical protein
GGJBEMIG_00324	CDS	183				hypothetical protein
GGJBEMIG_00325	CDS	531	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
GGJBEMIG_00326	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
GGJBEMIG_00327	CDS	546				hypothetical protein
GGJBEMIG_00328	CDS	384				hypothetical protein
GGJBEMIG_00329	CDS	417	dksA		COG1734	RNA polymerase-binding transcription factor DksA
GGJBEMIG_00330	CDS	606	rnhB_1	3.1.26.4	COG0164	Ribonuclease HII
GGJBEMIG_00331	CDS	717	lpxB_1	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
GGJBEMIG_00332	CDS	183	lpxB_2	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
GGJBEMIG_00333	tRNA	76				tRNA-His(gtg)
GGJBEMIG_00334	tRNA	77				tRNA-Arg(tct)
GGJBEMIG_00335	tRNA	78				tRNA-Pro(tgg)
GGJBEMIG_00336	CDS	738	rph	2.7.7.56	COG0689	Ribonuclease PH
GGJBEMIG_00337	CDS	1242	lysC	2.7.2.4	COG0527	Aspartokinase
GGJBEMIG_00338	CDS	933	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
GGJBEMIG_00339	CDS	1116	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
GGJBEMIG_00340	CDS	669				hypothetical protein
GGJBEMIG_00341	CDS	2334	rnr	3.1.13.1	COG0557	Ribonuclease R
GGJBEMIG_00342	CDS	573	rplY			50S ribosomal protein L25
GGJBEMIG_00343	CDS	876	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
GGJBEMIG_00344	tRNA	76				tRNA-Gln(ctg)
GGJBEMIG_00345	CDS	360				hypothetical protein
GGJBEMIG_00346	CDS	1407		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GGJBEMIG_00347	CDS	435	rnhA	3.1.26.4	COG0328	Ribonuclease HI
