locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJJIKKFE_00071	CDS	219	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IJJIKKFE_00072	CDS	615	gmk_1	2.7.4.8	COG0194	Guanylate kinase
IJJIKKFE_00073	CDS	276				hypothetical protein
IJJIKKFE_00074	CDS	885	mshD	2.3.1.189		Mycothiol acetyltransferase
IJJIKKFE_00075	CDS	1689	recN		COG0497	DNA repair protein RecN
IJJIKKFE_00076	CDS	813	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
IJJIKKFE_00077	CDS	867		2.5.1.10		Farnesyl diphosphate synthase
IJJIKKFE_00078	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IJJIKKFE_00079	CDS	1368	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IJJIKKFE_00080	CDS	849	folD		COG0190	Bifunctional protein FolD protein
IJJIKKFE_00081	CDS	399	nusB			Transcription antitermination protein NusB
IJJIKKFE_00082	CDS	459				hypothetical protein
IJJIKKFE_00083	CDS	570	efp_1			Elongation factor P
IJJIKKFE_00084	CDS	1110	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
IJJIKKFE_00085	CDS	297	rpmA			50S ribosomal protein L27
IJJIKKFE_00086	CDS	315	rplU		COG0261	50S ribosomal protein L21
IJJIKKFE_00087	CDS	840				hypothetical protein
IJJIKKFE_00088	CDS	1329				hypothetical protein
IJJIKKFE_00089	CDS	1764				hypothetical protein
IJJIKKFE_00090	tRNA	74				tRNA-Arg(tct)
IJJIKKFE_00091	CDS	384				hypothetical protein
IJJIKKFE_00092	CDS	486				hypothetical protein
IJJIKKFE_00093	CDS	1038				hypothetical protein
IJJIKKFE_00094	CDS	357	mgsR		COG1393	Regulatory protein MgsR
IJJIKKFE_00095	CDS	2403	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
IJJIKKFE_00096	CDS	3183	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IJJIKKFE_00097	CDS	1086	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
IJJIKKFE_00098	CDS	1278	pyrC	3.5.2.3	COG0044	Dihydroorotase
IJJIKKFE_00099	CDS	957	pyrB	2.1.3.2		Aspartate carbamoyltransferase
IJJIKKFE_00100	CDS	543	pyrR			Bifunctional protein pyrR
IJJIKKFE_00101	CDS	924	pyrDB	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
IJJIKKFE_00102	CDS	708	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IJJIKKFE_00103	CDS	636	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
IJJIKKFE_00104	CDS	1338	glnA	6.3.1.2		Glutamine synthetase
IJJIKKFE_00105	CDS	1209				hypothetical protein
IJJIKKFE_00106	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
IJJIKKFE_00107	CDS	405	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IJJIKKFE_00108	CDS	219	yqgQ		COG4483	putative protein YqgQ
IJJIKKFE_00109	CDS	681	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
IJJIKKFE_00110	CDS	576	yqgN		COG0212	putative protein YqgN
IJJIKKFE_00111	CDS	150	rpmGA			50S ribosomal protein L33 1
IJJIKKFE_00112	CDS	2100	penA		COG0768	Penicillin-binding protein 2B
IJJIKKFE_00113	CDS	525	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
IJJIKKFE_00114	CDS	177				hypothetical protein
IJJIKKFE_00115	CDS	477	greA_1		COG0782	Transcription elongation factor GreA
IJJIKKFE_00116	CDS	2418	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
IJJIKKFE_00117	CDS	1050	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IJJIKKFE_00118	CDS	351	yodB		COG1733	HTH-type transcriptional regulator YodB
IJJIKKFE_00119	CDS	789	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
IJJIKKFE_00120	CDS	333	acyP	3.6.1.7	COG1254	Acylphosphatase
IJJIKKFE_00121	CDS	960	yidC			Membrane protein insertase YidC
IJJIKKFE_00122	CDS	1569	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
IJJIKKFE_00123	CDS	714	arlR		COG0745	Response regulator ArlR
IJJIKKFE_00124	CDS	573				hypothetical protein
IJJIKKFE_00125	CDS	1155	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
IJJIKKFE_00126	CDS	348	rsfS		COG0799	Ribosomal silencing factor RsfS
IJJIKKFE_00127	CDS	597				hypothetical protein
IJJIKKFE_00128	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
IJJIKKFE_00129	CDS	1116	yqeH		COG1161	putative protein YqeH
IJJIKKFE_00130	CDS	525				hypothetical protein
IJJIKKFE_00131	CDS	357	rplT		COG0292	50S ribosomal protein L20
IJJIKKFE_00132	CDS	201	rpmI		COG0291	50S ribosomal protein L35
IJJIKKFE_00133	CDS	531	infC			Translation initiation factor IF-3
IJJIKKFE_00134	CDS	654	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
IJJIKKFE_00135	CDS	639	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
IJJIKKFE_00136	CDS	819	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
IJJIKKFE_00137	CDS	738	glnQ_1			Glutamine transport ATP-binding protein GlnQ
IJJIKKFE_00138	CDS	1935	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IJJIKKFE_00139	CDS	903	dnaI		COG1484	Primosomal protein DnaI
IJJIKKFE_00140	CDS	1362	dnaB		COG3611	Replication initiation and membrane attachment protein
IJJIKKFE_00141	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
IJJIKKFE_00142	CDS	603	coaE	2.7.1.24		Dephospho-CoA kinase
IJJIKKFE_00143	CDS	831	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
IJJIKKFE_00144	CDS	2676	polA	2.7.7.7		DNA polymerase I
IJJIKKFE_00145	CDS	1314	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
IJJIKKFE_00146	CDS	648				hypothetical protein
IJJIKKFE_00147	CDS	321	ytpP			Thioredoxin-like protein YtpP
IJJIKKFE_00148	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
IJJIKKFE_00149	CDS	1200				hypothetical protein
IJJIKKFE_00150	CDS	741	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
IJJIKKFE_00151	CDS	432	hit		COG0537	Protein hit
IJJIKKFE_00152	CDS	342				hypothetical protein
IJJIKKFE_00153	CDS	900	prsA	5.2.1.8		Foldase protein PrsA
IJJIKKFE_00154	CDS	978	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
IJJIKKFE_00155	CDS	2496				hypothetical protein
IJJIKKFE_00156	CDS	1212				hypothetical protein
IJJIKKFE_00157	CDS	357				hypothetical protein
IJJIKKFE_00158	CDS	2058	pbpF		COG0744	Penicillin-binding protein 1F
IJJIKKFE_00159	CDS	876				hypothetical protein
IJJIKKFE_00160	CDS	915	fpaP_1	3.4.11.5		Proline iminopeptidase
IJJIKKFE_00161	CDS	1767	appA_3			Oligopeptide-binding protein AppA
IJJIKKFE_00162	CDS	1371				hypothetical protein
IJJIKKFE_00163	CDS	780				hypothetical protein
IJJIKKFE_00164	CDS	870	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
IJJIKKFE_00165	CDS	915	fba	4.1.2.13		Fructose-bisphosphate aldolase
IJJIKKFE_00166	CDS	1686	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IJJIKKFE_00167	CDS	645	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
IJJIKKFE_00168	CDS	843	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
IJJIKKFE_00169	CDS	1284	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
IJJIKKFE_00170	tRNA	86				tRNA-Leu(cag)
IJJIKKFE_00171	CDS	225				hypothetical protein
IJJIKKFE_00172	CDS	1644	murJ		COG2244	Lipid II flippase MurJ
IJJIKKFE_00173	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
IJJIKKFE_00174	CDS	663				hypothetical protein
IJJIKKFE_00175	CDS	489				hypothetical protein
IJJIKKFE_00176	CDS	747				hypothetical protein
IJJIKKFE_00177	CDS	1455	bmr3			Multidrug resistance protein 3
IJJIKKFE_00178	CDS	1248	metK	2.5.1.6		S-adenosylmethionine synthase
IJJIKKFE_00179	CDS	924	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
IJJIKKFE_00180	CDS	726	gmuR_1		COG2188	HTH-type transcriptional regulator GmuR
IJJIKKFE_00181	CDS	369				hypothetical protein
IJJIKKFE_00182	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
IJJIKKFE_00183	CDS	2403	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
IJJIKKFE_00184	CDS	2670		7.2.2.10		Calcium-transporting ATPase 1
IJJIKKFE_00185	CDS	450	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
IJJIKKFE_00186	CDS	738	glnQ_2			Glutamine transport ATP-binding protein GlnQ
IJJIKKFE_00187	CDS	816	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
IJJIKKFE_00188	CDS	639	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
IJJIKKFE_00189	CDS	129				hypothetical protein
IJJIKKFE_00190	CDS	369	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
IJJIKKFE_00191	CDS	585				hypothetical protein
IJJIKKFE_00192	CDS	435				hypothetical protein
IJJIKKFE_00193	CDS	2247	uvrA_1			UvrABC system protein A
IJJIKKFE_00194	CDS	741				hypothetical protein
IJJIKKFE_00195	CDS	849	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
IJJIKKFE_00196	CDS	654				hypothetical protein
IJJIKKFE_00197	CDS	1143	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
IJJIKKFE_00198	CDS	1431	rfbX		COG2244	Putative O-antigen transporter
IJJIKKFE_00199	CDS	699				hypothetical protein
IJJIKKFE_00200	CDS	495				Protein SprT-like protein
IJJIKKFE_00201	CDS	684	slyA			Transcriptional regulator SlyA
IJJIKKFE_00202	CDS	1752	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
IJJIKKFE_00203	tRNA	88				tRNA-Leu(aag)
IJJIKKFE_00204	CDS	648				hypothetical protein
IJJIKKFE_00205	CDS	2244	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
IJJIKKFE_00206	CDS	1479	ligA_1	6.5.1.2	COG0272	DNA ligase
IJJIKKFE_00207	CDS	399	ligA_2	6.5.1.2	COG0272	DNA ligase
IJJIKKFE_00208	CDS	1140				hypothetical protein
IJJIKKFE_00209	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
IJJIKKFE_00210	CDS	1440	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
IJJIKKFE_00211	CDS	1431	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
IJJIKKFE_00212	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
IJJIKKFE_00213	CDS	603	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IJJIKKFE_00214	CDS	1836				hypothetical protein
IJJIKKFE_00215	CDS	498				hypothetical protein
IJJIKKFE_00216	CDS	552	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
IJJIKKFE_00217	CDS	1002	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
IJJIKKFE_00218	CDS	366	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
IJJIKKFE_00219	CDS	711				hypothetical protein
IJJIKKFE_00220	CDS	1353		2.1.1.-	COG2265	putative RNA methyltransferase
IJJIKKFE_00221	CDS	540				hypothetical protein
IJJIKKFE_00222	CDS	582	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
IJJIKKFE_00223	CDS	783				hypothetical protein
IJJIKKFE_00224	CDS	528				hypothetical protein
IJJIKKFE_00225	CDS	450				hypothetical protein
IJJIKKFE_00226	CDS	435			COG3279	putative HTH-type transcriptional regulator
IJJIKKFE_00227	CDS	1122				hypothetical protein
IJJIKKFE_00228	CDS	885				hypothetical protein
IJJIKKFE_00229	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
IJJIKKFE_00230	CDS	1185			COG1228	putative protein
IJJIKKFE_00231	CDS	372				FMN-binding protein
IJJIKKFE_00232	CDS	1002	fldH	1.1.1.-		Phenyllactate dehydrogenase
IJJIKKFE_00233	CDS	708				hypothetical protein
IJJIKKFE_00234	CDS	1233	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
IJJIKKFE_00235	CDS	1329	celB_1		COG1455	PTS system cellobiose-specific EIIC component
IJJIKKFE_00236	tRNA	73				tRNA-Arg(cct)
IJJIKKFE_00237	CDS	237				hypothetical protein
IJJIKKFE_00238	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
IJJIKKFE_00239	CDS	801	sorC_1		COG3715	PTS system sorbose-specific EIIC component
IJJIKKFE_00240	CDS	795	manZ_1		COG3716	PTS system mannose-specific EIID component
IJJIKKFE_00241	CDS	417				hypothetical protein
IJJIKKFE_00242	CDS	885	licT_2		COG3711	Transcription antiterminator LicT
IJJIKKFE_00243	CDS	876				hypothetical protein
IJJIKKFE_00244	CDS	1143	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
IJJIKKFE_00245	CDS	873				hypothetical protein
IJJIKKFE_00246	CDS	1494	urdA_1	1.3.99.33		Urocanate reductase
IJJIKKFE_00247	CDS	1188				hypothetical protein
IJJIKKFE_00248	CDS	528				hypothetical protein
IJJIKKFE_00249	CDS	447			COG0716	Flavodoxin
IJJIKKFE_00250	CDS	828	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
IJJIKKFE_00251	CDS	918				hypothetical protein
IJJIKKFE_00252	CDS	894	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
IJJIKKFE_00253	CDS	1149	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
IJJIKKFE_00254	CDS	519	mvaA_1	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
IJJIKKFE_00255	CDS	606	mvaA_2	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
IJJIKKFE_00256	CDS	1164	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
IJJIKKFE_00257	CDS	285				hypothetical protein
IJJIKKFE_00258	CDS	957				hypothetical protein
IJJIKKFE_00259	CDS	1377	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
IJJIKKFE_00260	CDS	816	recX			Regulatory protein RecX
IJJIKKFE_00261	CDS	480				hypothetical protein
IJJIKKFE_00262	CDS	462				hypothetical protein
IJJIKKFE_00263	CDS	726				hypothetical protein
IJJIKKFE_00264	CDS	1572	prfC			Peptide chain release factor 3
IJJIKKFE_00265	CDS	282				hypothetical protein
IJJIKKFE_00266	CDS	2202	clpE_1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
IJJIKKFE_00267	CDS	183				hypothetical protein
IJJIKKFE_00268	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
IJJIKKFE_00269	CDS	1734	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
IJJIKKFE_00270	CDS	399	spxA			Regulatory protein Spx
IJJIKKFE_00271	CDS	708	mecA		COG4862	Adapter protein MecA
IJJIKKFE_00272	CDS	840				hypothetical protein
IJJIKKFE_00273	CDS	621				hypothetical protein
IJJIKKFE_00274	CDS	282				hypothetical protein
IJJIKKFE_00275	CDS	630	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
IJJIKKFE_00276	CDS	807	nadK	2.7.1.23	COG0061	NAD kinase
IJJIKKFE_00277	CDS	891				hypothetical protein
IJJIKKFE_00278	CDS	1032	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
IJJIKKFE_00279	CDS	2757		7.2.2.10		Calcium-transporting ATPase 1
IJJIKKFE_00280	CDS	381				hypothetical protein
IJJIKKFE_00281	CDS	1227				hypothetical protein
IJJIKKFE_00282	CDS	558	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
IJJIKKFE_00283	CDS	393				hypothetical protein
IJJIKKFE_00284	CDS	2289	spoIIIE		COG1674	DNA translocase SpoIIIE
IJJIKKFE_00285	CDS	729	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IJJIKKFE_00286	CDS	1119				hypothetical protein
IJJIKKFE_00287	CDS	561	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
IJJIKKFE_00288	CDS	1179	opuCA_1	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
IJJIKKFE_00289	CDS	624	opuCB		COG1174	Carnitine transport permease protein OpuCB
IJJIKKFE_00290	CDS	936	opuCC		COG1732	Carnitine transport binding protein OpuCC
IJJIKKFE_00291	CDS	666	opuCD		COG1174	Carnitine transport permease protein OpuCD
IJJIKKFE_00292	CDS	1113	recA		COG0468	Protein RecA
IJJIKKFE_00293	CDS	1632	rny	3.1.-.-	COG1418	Ribonuclease Y
IJJIKKFE_00294	CDS	1155	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
IJJIKKFE_00295	CDS	663	yigZ		COG1739	IMPACT family member YigZ
IJJIKKFE_00296	CDS	1284	comFA	3.6.4.12	COG4098	ComF operon protein 1
IJJIKKFE_00297	CDS	690				hypothetical protein
IJJIKKFE_00298	CDS	549	hpf			Ribosome hibernation promotion factor
IJJIKKFE_00299	CDS	2400	secA		COG0653	Protein translocase subunit SecA
IJJIKKFE_00300	CDS	999	prfB_1			Peptide chain release factor 2
IJJIKKFE_00301	CDS	273				hypothetical protein
IJJIKKFE_00302	CDS	963	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
IJJIKKFE_00303	CDS	837	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
IJJIKKFE_00304	CDS	1020	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
IJJIKKFE_00305	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
IJJIKKFE_00306	CDS	1725	pgcA	5.4.2.2		Phosphoglucomutase
IJJIKKFE_00307	CDS	2043	uvrB_1		COG0556	UvrABC system protein B
IJJIKKFE_00308	CDS	2853	uvrA_2			UvrABC system protein A
IJJIKKFE_00309	CDS	543				hypothetical protein
IJJIKKFE_00310	CDS	879	yvcJ		COG1660	Nucleotide-binding protein YvcJ
IJJIKKFE_00311	CDS	1026			COG0391	Putative gluconeogenesis factor
IJJIKKFE_00312	CDS	936	whiA		COG1481	putative cell division protein WhiA
IJJIKKFE_00313	CDS	585	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
IJJIKKFE_00314	CDS	1704				hypothetical protein
IJJIKKFE_00315	CDS	951				hypothetical protein
IJJIKKFE_00316	CDS	447	perR		COG0735	Peroxide operon regulator
IJJIKKFE_00317	CDS	1443	ycaM_1		COG0531	Inner membrane transporter YcaM
IJJIKKFE_00318	CDS	1398				hypothetical protein
IJJIKKFE_00319	CDS	534	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
IJJIKKFE_00320	CDS	384	rplQ			50S ribosomal protein L17
IJJIKKFE_00321	CDS	669	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
IJJIKKFE_00322	CDS	846	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
IJJIKKFE_00323	CDS	798	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
IJJIKKFE_00324	CDS	786	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
IJJIKKFE_00325	CDS	444	rplM		COG0102	50S ribosomal protein L13
IJJIKKFE_00326	CDS	396	rpsI		COG0103	30S ribosomal protein S9
IJJIKKFE_00327	CDS	357				hypothetical protein
IJJIKKFE_00328	CDS	1266	ytrF		COG0577	ABC transporter permease YtrF
IJJIKKFE_00329	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IJJIKKFE_00330	CDS	921				hypothetical protein
IJJIKKFE_00331	CDS	324				hypothetical protein
IJJIKKFE_00332	CDS	624				hypothetical protein
IJJIKKFE_00333	CDS	867				hypothetical protein
IJJIKKFE_00334	CDS	450	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
IJJIKKFE_00335	CDS	318	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
IJJIKKFE_00336	CDS	1098	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
