locus_tag	ftype	length_bp	gene	EC_number	COG	product
KIDGKLOA_00040	CDS	714	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
KIDGKLOA_00041	CDS	2220	uvrD	3.6.4.12	COG0210	DNA helicase II
KIDGKLOA_00042	CDS	312	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
KIDGKLOA_00043	CDS	516				hypothetical protein
KIDGKLOA_00044	CDS	798				hypothetical protein
KIDGKLOA_00045	CDS	630	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
KIDGKLOA_00046	CDS	462	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
KIDGKLOA_00047	CDS	402	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
KIDGKLOA_00048	CDS	1041	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
KIDGKLOA_00049	CDS	1398	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
KIDGKLOA_00050	CDS	165				hypothetical protein
KIDGKLOA_00051	CDS	501	yihI		COG3078	Der GTPase-activating protein YihI
KIDGKLOA_00052	CDS	912	coaA	2.7.1.33		Pantothenate kinase
KIDGKLOA_00053	CDS	456	yqjC			Protein YqjC
KIDGKLOA_00054	CDS	474	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
KIDGKLOA_00055	CDS	237	rpmB		COG0227	50S ribosomal protein L28
KIDGKLOA_00056	CDS	831	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
KIDGKLOA_00057	CDS	354				hypothetical protein
KIDGKLOA_00058	CDS	516	aroL	2.7.1.71		Shikimate kinase 2
KIDGKLOA_00059	CDS	1203	ydiN			Inner membrane transport protein YdiN
KIDGKLOA_00060	CDS	1329	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
KIDGKLOA_00061	CDS	675	mutH		COG3066	DNA mismatch repair protein MutH
KIDGKLOA_00062	CDS	549	chrR	1.6.5.2	COG0431	Quinone reductase
KIDGKLOA_00063	CDS	537	dps	1.16.-.-		DNA protection during starvation protein
KIDGKLOA_00064	CDS	1242	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
KIDGKLOA_00065	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
KIDGKLOA_00066	CDS	906	argP_1		COG0583	HTH-type transcriptional regulator ArgP
KIDGKLOA_00067	CDS	642	thiE_1	2.5.1.3		Thiamine-phosphate synthase
KIDGKLOA_00068	CDS	789	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
KIDGKLOA_00069	CDS	1362	trkA		COG0569	Trk system potassium uptake protein TrkA
KIDGKLOA_00070	CDS	996	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
KIDGKLOA_00071	CDS	696	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
KIDGKLOA_00072	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
KIDGKLOA_00073	CDS	822	dam	2.1.1.72	COG0338	DNA adenine methylase
KIDGKLOA_00074	CDS	861	damX			Cell division protein DamX
KIDGKLOA_00075	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
KIDGKLOA_00076	CDS	963	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
KIDGKLOA_00077	CDS	1464				hypothetical protein
KIDGKLOA_00078	CDS	1632			COG1132	putative ABC transporter ATP-binding/permease protein
KIDGKLOA_00079	CDS	1740	cydD		COG4988	ATP-binding/permease protein CydD
KIDGKLOA_00080	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
KIDGKLOA_00081	CDS	654	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
KIDGKLOA_00082	CDS	1215	ampG		COG0477	Anhydromuropeptide permease
KIDGKLOA_00083	CDS	1002	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
KIDGKLOA_00084	CDS	1074	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
KIDGKLOA_00085	CDS	1383				hypothetical protein
KIDGKLOA_00086	CDS	513				hypothetical protein
KIDGKLOA_00087	CDS	1515	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
KIDGKLOA_00088	CDS	453	uspA		COG0589	Universal stress protein A
KIDGKLOA_00089	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
KIDGKLOA_00090	CDS	330				hypothetical protein
KIDGKLOA_00091	CDS	2457	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
KIDGKLOA_00092	CDS	939	thrB	2.7.1.39	COG0083	Homoserine kinase
KIDGKLOA_00093	CDS	1290	thrC	4.2.3.1	COG0498	Threonine synthase
KIDGKLOA_00094	CDS	453	nrdR		COG1327	Transcriptional repressor NrdR
KIDGKLOA_00095	CDS	1104	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
KIDGKLOA_00096	CDS	1227	menF	5.4.4.2		Isochorismate synthase MenF
KIDGKLOA_00097	CDS	585	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
KIDGKLOA_00098	CDS	1638	pqiB		COG3008	Intermembrane transport protein PqiB
KIDGKLOA_00099	CDS	1245	pqiA		COG2995	Intermembrane transport protein PqiA
KIDGKLOA_00100	CDS	1047	recA		COG0468	Protein RecA
KIDGKLOA_00101	CDS	501	recX		COG2137	Regulatory protein RecX
KIDGKLOA_00102	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
KIDGKLOA_00103	CDS	201	csrA			Translational regulator CsrA
KIDGKLOA_00104	tRNA	93				tRNA-Ser(gct)
KIDGKLOA_00105	tRNA	77				tRNA-Arg(acg)
KIDGKLOA_00106	tRNA	77				tRNA-Arg(acg)
KIDGKLOA_00107	CDS	1254	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
KIDGKLOA_00108	CDS	834	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
KIDGKLOA_00109	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
KIDGKLOA_00110	CDS	1155	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
KIDGKLOA_00111	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
KIDGKLOA_00112	CDS	846	rhaR_1			HTH-type transcriptional activator RhaR
KIDGKLOA_00113	CDS	819	rhaS			HTH-type transcriptional activator RhaS
KIDGKLOA_00114	CDS	1416				hypothetical protein
KIDGKLOA_00115	CDS	960	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
KIDGKLOA_00116	CDS	384	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KIDGKLOA_00117	CDS	1368	ffh		COG0541	Signal recognition particle protein
KIDGKLOA_00118	CDS	873	rhtA		COG5006	Threonine/homoserine exporter RhtA
KIDGKLOA_00119	CDS	984	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
KIDGKLOA_00120	CDS	846				hypothetical protein
KIDGKLOA_00121	CDS	1314	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
KIDGKLOA_00122	CDS	543				hypothetical protein
KIDGKLOA_00123	CDS	366				hypothetical protein
KIDGKLOA_00124	CDS	258	ptsH_1		COG1925	Phosphocarrier protein HPr
KIDGKLOA_00125	CDS	1221	cinA_1			Putative competence-damage inducible protein
KIDGKLOA_00126	CDS	1737			COG0659	putative sulfate transporter
KIDGKLOA_00127	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
KIDGKLOA_00128	CDS	537				hypothetical protein
KIDGKLOA_00129	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
KIDGKLOA_00130	CDS	210	cspC_1			Cold shock-like protein CspC
KIDGKLOA_00131	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
KIDGKLOA_00132	CDS	915	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
KIDGKLOA_00133	CDS	1149	ftsZ		COG0206	Cell division protein FtsZ
KIDGKLOA_00134	CDS	1254	ftsA		COG0849	Cell division protein FtsA
KIDGKLOA_00135	CDS	834	ftsQ		COG1589	Cell division protein FtsQ
KIDGKLOA_00136	CDS	909	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
KIDGKLOA_00137	CDS	1449	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KIDGKLOA_00138	CDS	1053	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KIDGKLOA_00139	CDS	1152	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
KIDGKLOA_00140	CDS	1341				hypothetical protein
KIDGKLOA_00141	CDS	534				hypothetical protein
KIDGKLOA_00142	CDS	789	viuB		COG2375	Vibriobactin utilization protein ViuB
KIDGKLOA_00143	CDS	576	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
KIDGKLOA_00144	CDS	2049	phaZ2	3.1.1.22		D-(-)-3-hydroxybutyrate oligomer hydrolase
KIDGKLOA_00145	CDS	903	gltC			HTH-type transcriptional regulator GltC
KIDGKLOA_00146	CDS	1593	prfC		COG4108	Peptide chain release factor RF3
KIDGKLOA_00147	CDS	456	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
KIDGKLOA_00148	CDS	651	hflD		COG2915	High frequency lysogenization protein HflD
KIDGKLOA_00149	CDS	1368	purB_1	4.3.2.2	COG0015	Adenylosuccinate lyase
KIDGKLOA_00150	CDS	918	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
KIDGKLOA_00151	CDS	735				hypothetical protein
KIDGKLOA_00152	CDS	1431				hypothetical protein
KIDGKLOA_00153	CDS	900	hemY		COG3071	Protein HemY
KIDGKLOA_00154	CDS	324				hypothetical protein
KIDGKLOA_00155	CDS	696	ygaZ		COG1296	Inner membrane protein YgaZ
KIDGKLOA_00156	CDS	630	gmk	2.7.4.8	COG0194	Guanylate kinase
KIDGKLOA_00157	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
KIDGKLOA_00158	CDS	345	mutS		COG0249	DNA mismatch repair protein MutS
KIDGKLOA_00159	CDS	1713	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
KIDGKLOA_00160	CDS	381				hypothetical protein
KIDGKLOA_00161	CDS	1839				hypothetical protein
KIDGKLOA_00162	CDS	435				hypothetical protein
KIDGKLOA_00163	CDS	1500	proP_1			Proline/betaine transporter
KIDGKLOA_00164	CDS	870			COG2321	putative protein
KIDGKLOA_00165	CDS	780	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
KIDGKLOA_00166	CDS	168				hypothetical protein
KIDGKLOA_00167	CDS	1506				hypothetical protein
KIDGKLOA_00168	CDS	801				hypothetical protein
KIDGKLOA_00169	CDS	624	nudL	3.6.1.-		putative Nudix hydrolase NudL
KIDGKLOA_00170	CDS	2472	cyaA	4.6.1.1	COG3072	Adenylate cyclase
KIDGKLOA_00171	CDS	573	rpoE			ECF RNA polymerase sigma-E factor
KIDGKLOA_00172	CDS	561	rseA		COG3073	Anti-sigma-E factor RseA
KIDGKLOA_00173	CDS	1002	rseB		COG3026	Sigma-E factor regulatory protein RseB
KIDGKLOA_00174	CDS	1272	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
KIDGKLOA_00175	CDS	867	pdxY_1	2.7.1.35	COG2240	Pyridoxal kinase PdxY
KIDGKLOA_00176	CDS	441	rodZ			Cytoskeleton protein RodZ
KIDGKLOA_00177	CDS	1110	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
KIDGKLOA_00178	CDS	1278	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
KIDGKLOA_00179	CDS	735				hypothetical protein
KIDGKLOA_00180	CDS	1173	bamB		COG1520	Outer membrane protein assembly factor BamB
KIDGKLOA_00181	CDS	1467	der_1		COG1160	GTPase Der
KIDGKLOA_00182	CDS	237				hypothetical protein
KIDGKLOA_00183	CDS	159	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
KIDGKLOA_00184	CDS	597	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
KIDGKLOA_00185	CDS	849	rapZ		COG1660	RNase adapter protein RapZ
KIDGKLOA_00186	CDS	822			COG2861	putative protein
KIDGKLOA_00187	CDS	1212	envC		COG4942	Murein hydrolase activator EnvC
KIDGKLOA_00188	CDS	933	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
KIDGKLOA_00189	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
KIDGKLOA_00190	CDS	813				hypothetical protein
KIDGKLOA_00191	CDS	486	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
KIDGKLOA_00192	rRNA	111				5S ribosomal RNA
KIDGKLOA_00193	CDS	573	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
KIDGKLOA_00194	CDS	870	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
KIDGKLOA_00195	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
KIDGKLOA_00196	CDS	951	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
KIDGKLOA_00197	CDS	1083	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
KIDGKLOA_00198	CDS	1869	lpoA			Penicillin-binding protein activator LpoA
KIDGKLOA_00199	CDS	381				hypothetical protein
KIDGKLOA_00200	CDS	606	diaA		COG0279	DnaA initiator-associating protein DiaA
KIDGKLOA_00201	CDS	675	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
KIDGKLOA_00202	CDS	1428	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KIDGKLOA_00203	CDS	474				hypothetical protein
KIDGKLOA_00204	CDS	1014	ybeZ		COG1702	PhoH-like protein
KIDGKLOA_00205	CDS	1881	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
KIDGKLOA_00206	CDS	1107	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
KIDGKLOA_00207	CDS	1182	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
KIDGKLOA_00208	CDS	804	fliR		COG1684	Flagellar biosynthetic protein FliR
KIDGKLOA_00209	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
KIDGKLOA_00210	CDS	126	fliP		COG1338	Flagellar biosynthetic protein FliP
KIDGKLOA_00211	CDS	606	lolA_1			Outer-membrane lipoprotein carrier protein
KIDGKLOA_00212	CDS	357				hypothetical protein
KIDGKLOA_00213	CDS	1740				hypothetical protein
KIDGKLOA_00214	CDS	363				hypothetical protein
KIDGKLOA_00215	CDS	1371	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
KIDGKLOA_00216	CDS	564				hypothetical protein
KIDGKLOA_00217	CDS	249	acpP			Acyl carrier protein
KIDGKLOA_00218	CDS	255				hypothetical protein
KIDGKLOA_00219	CDS	798				hypothetical protein
KIDGKLOA_00220	CDS	720				hypothetical protein
KIDGKLOA_00221	CDS	1086	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
KIDGKLOA_00222	CDS	399				hypothetical protein
KIDGKLOA_00223	CDS	192				hypothetical protein
KIDGKLOA_00224	CDS	324	yidD			Putative membrane protein insertion efficiency factor
KIDGKLOA_00225	CDS	324	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
KIDGKLOA_00226	CDS	141	rpmH		COG0230	50S ribosomal protein L34
KIDGKLOA_00227	CDS	1026	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
KIDGKLOA_00228	CDS	567	efp		COG0231	Elongation factor P
KIDGKLOA_00229	CDS	486	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
KIDGKLOA_00230	CDS	1380	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
KIDGKLOA_00231	CDS	720	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
KIDGKLOA_00232	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
KIDGKLOA_00233	CDS	393	secG		COG1314	Protein-export membrane protein SecG
KIDGKLOA_00234	tRNA	86				tRNA-Leu(gag)
KIDGKLOA_00235	CDS	93				hypothetical protein
KIDGKLOA_00236	CDS	675	ligA	6.5.1.2	COG0272	DNA ligase
KIDGKLOA_00237	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
KIDGKLOA_00238	CDS	189	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
KIDGKLOA_00239	CDS	606	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
KIDGKLOA_00240	CDS	720	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
KIDGKLOA_00241	CDS	306	lapA		COG3771	Lipopolysaccharide assembly protein A
KIDGKLOA_00242	CDS	1179	lapB		COG2956	Lipopolysaccharide assembly protein B
KIDGKLOA_00243	CDS	783	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
KIDGKLOA_00244	CDS	1113	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
KIDGKLOA_00245	CDS	1242	yjhB			Putative metabolite transport protein YjhB
KIDGKLOA_00246	CDS	204				hypothetical protein
KIDGKLOA_00247	CDS	1470	mscM		COG3264	Miniconductance mechanosensitive channel MscM
KIDGKLOA_00248	CDS	546	yabI		COG0586	Inner membrane protein YabI
KIDGKLOA_00249	CDS	813	fdhD		COG1526	Sulfur carrier protein FdhD
KIDGKLOA_00250	CDS	819	punA	2.4.2.1		Purine nucleoside phosphorylase 1
KIDGKLOA_00251	CDS	1239	xapB_1			Xanthosine permease
KIDGKLOA_00252	CDS	900				hypothetical protein
KIDGKLOA_00253	CDS	942	dsdC_1		COG0583	HTH-type transcriptional regulator DsdC
KIDGKLOA_00254	CDS	1314	surA	5.2.1.8	COG0760	Chaperone SurA
KIDGKLOA_00255	CDS	2379	lptD		COG1452	LPS-assembly protein LptD
KIDGKLOA_00256	CDS	1302	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
KIDGKLOA_00257	CDS	927	oxyR			Hydrogen peroxide-inducible genes activator
KIDGKLOA_00258	CDS	645	fabR		COG1309	HTH-type transcriptional repressor FabR
KIDGKLOA_00259	CDS	111	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
KIDGKLOA_00260	CDS	1401	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
KIDGKLOA_00261	CDS	1272				hypothetical protein
KIDGKLOA_00262	CDS	1170				hypothetical protein
KIDGKLOA_00263	CDS	708	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KIDGKLOA_00264	CDS	321	yciH		COG0023	putative protein YciH
KIDGKLOA_00265	CDS	321				hypothetical protein
KIDGKLOA_00266	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KIDGKLOA_00267	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
KIDGKLOA_00268	CDS	1497		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KIDGKLOA_00269	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
KIDGKLOA_00270	CDS	1023	alx		COG0861	Putative membrane-bound redox modulator Alx
KIDGKLOA_00271	CDS	1374	cycA		COG1113	D-serine/D-alanine/glycine transporter
KIDGKLOA_00272	CDS	1080	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
KIDGKLOA_00273	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
KIDGKLOA_00274	CDS	2118	cntO		COG1629	Metal-pseudopaline receptor CntO
KIDGKLOA_00275	tRNA	76				tRNA-Lys(ttt)
KIDGKLOA_00276	CDS	732	cpoB		COG1729	Cell division coordinator CpoB
KIDGKLOA_00277	CDS	474	pal		COG2885	Peptidoglycan-associated lipoprotein
KIDGKLOA_00278	CDS	1299	tolB		COG0823	Tol-Pal system protein TolB
KIDGKLOA_00279	CDS	810	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
KIDGKLOA_00280	CDS	2325	mrcB		COG0744	Penicillin-binding protein 1B
KIDGKLOA_00281	CDS	1284	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
KIDGKLOA_00282	CDS	459	fur		COG0735	Ferric uptake regulation protein
KIDGKLOA_00283	CDS	513	fldA		COG0716	Flavodoxin 1
KIDGKLOA_00284	CDS	1173	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
KIDGKLOA_00285	CDS	867	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
KIDGKLOA_00286	CDS	1572	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
KIDGKLOA_00287	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
KIDGKLOA_00288	CDS	111				hypothetical protein
KIDGKLOA_00289	CDS	396	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
KIDGKLOA_00290	CDS	672	tolQ		COG0811	Tol-Pal system protein TolQ
KIDGKLOA_00291	CDS	489	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
KIDGKLOA_00292	CDS	1167	agaS	3.5.99.-	COG2222	Putative D-galactosamine-6-phosphate deaminase AgaS
KIDGKLOA_00293	CDS	828	srlR		COG1349	Glucitol operon repressor
KIDGKLOA_00294	CDS	1161				hypothetical protein
KIDGKLOA_00295	CDS	1137	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
KIDGKLOA_00296	CDS	498				hypothetical protein
KIDGKLOA_00297	CDS	309	rplU		COG0261	50S ribosomal protein L21
KIDGKLOA_00298	CDS	261	rpmA_1		COG0211	50S ribosomal protein L27
KIDGKLOA_00299	CDS	339	grxD		COG0278	Glutaredoxin 4
KIDGKLOA_00300	CDS	666	rnt	3.1.13.-	COG0847	Ribonuclease T
KIDGKLOA_00301	CDS	1002	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
KIDGKLOA_00302	CDS	759	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
KIDGKLOA_00303	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KIDGKLOA_00304	CDS	771	bamC			Outer membrane protein assembly factor BamC
KIDGKLOA_00305	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KIDGKLOA_00306	CDS	456				hypothetical protein
KIDGKLOA_00307	CDS	432	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
KIDGKLOA_00308	CDS	1332	dsdA_1	4.3.1.18	COG3048	D-serine dehydratase
KIDGKLOA_00309	CDS	1338	dsdX			D-serine transporter DsdX
KIDGKLOA_00310	CDS	963	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
KIDGKLOA_00311	CDS	825	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
KIDGKLOA_00312	CDS	936				hypothetical protein
KIDGKLOA_00313	CDS	969				hypothetical protein
KIDGKLOA_00314	CDS	1188				hypothetical protein
KIDGKLOA_00315	CDS	1140				hypothetical protein
KIDGKLOA_00316	CDS	972				hypothetical protein
KIDGKLOA_00317	CDS	1290	ndh	1.6.99.3	COG1252	NADH dehydrogenase
KIDGKLOA_00318	CDS	600				hypothetical protein
KIDGKLOA_00319	CDS	594	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KIDGKLOA_00320	CDS	507	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
