locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIPDJCPK_00209	CDS	885	gltC			HTH-type transcriptional regulator GltC
HIPDJCPK_00210	CDS	1170				hypothetical protein
HIPDJCPK_00211	CDS	102				hypothetical protein
HIPDJCPK_00212	CDS	225				hypothetical protein
HIPDJCPK_00213	CDS	498				hypothetical protein
HIPDJCPK_00214	CDS	228				hypothetical protein
HIPDJCPK_00215	CDS	207				hypothetical protein
HIPDJCPK_00216	CDS	279				hypothetical protein
HIPDJCPK_00217	CDS	159				hypothetical protein
HIPDJCPK_00218	CDS	690				hypothetical protein
HIPDJCPK_00219	CDS	1866				hypothetical protein
HIPDJCPK_00220	CDS	150				hypothetical protein
HIPDJCPK_00221	CDS	192				hypothetical protein
HIPDJCPK_00222	CDS	261				hypothetical protein
HIPDJCPK_00223	CDS	201				hypothetical protein
HIPDJCPK_00224	CDS	162				hypothetical protein
HIPDJCPK_00225	CDS	180				hypothetical protein
HIPDJCPK_00226	CDS	285				hypothetical protein
HIPDJCPK_00227	CDS	219				hypothetical protein
HIPDJCPK_00228	CDS	138				hypothetical protein
HIPDJCPK_00229	CDS	330				hypothetical protein
HIPDJCPK_00230	CDS	234				hypothetical protein
HIPDJCPK_00231	CDS	639				hypothetical protein
HIPDJCPK_00232	CDS	255				hypothetical protein
HIPDJCPK_00233	CDS	582				hypothetical protein
HIPDJCPK_00234	CDS	291				hypothetical protein
HIPDJCPK_00235	CDS	1875	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HIPDJCPK_00236	CDS	231				hypothetical protein
HIPDJCPK_00237	CDS	279				hypothetical protein
HIPDJCPK_00238	CDS	195				hypothetical protein
HIPDJCPK_00239	CDS	153				hypothetical protein
HIPDJCPK_00240	CDS	153				hypothetical protein
HIPDJCPK_00241	CDS	156				hypothetical protein
HIPDJCPK_00242	CDS	339				hypothetical protein
HIPDJCPK_00243	CDS	462				hypothetical protein
HIPDJCPK_00244	CDS	180				hypothetical protein
HIPDJCPK_00245	CDS	261				hypothetical protein
HIPDJCPK_00246	CDS	231				hypothetical protein
HIPDJCPK_00247	CDS	174				hypothetical protein
HIPDJCPK_00248	CDS	309				hypothetical protein
HIPDJCPK_00249	CDS	336				hypothetical protein
HIPDJCPK_00250	CDS	276				hypothetical protein
HIPDJCPK_00251	CDS	384				hypothetical protein
HIPDJCPK_00252	CDS	309				hypothetical protein
HIPDJCPK_00253	CDS	246				hypothetical protein
HIPDJCPK_00254	CDS	336				hypothetical protein
HIPDJCPK_00255	CDS	459				hypothetical protein
HIPDJCPK_00256	CDS	267				hypothetical protein
HIPDJCPK_00257	CDS	276				hypothetical protein
HIPDJCPK_00258	CDS	279				hypothetical protein
HIPDJCPK_00259	CDS	210				hypothetical protein
HIPDJCPK_00260	CDS	459				hypothetical protein
HIPDJCPK_00261	CDS	315				hypothetical protein
HIPDJCPK_00262	CDS	231				hypothetical protein
HIPDJCPK_00263	CDS	330				hypothetical protein
HIPDJCPK_00264	CDS	207				hypothetical protein
HIPDJCPK_00265	CDS	687	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
HIPDJCPK_00266	CDS	258				hypothetical protein
HIPDJCPK_00267	CDS	192				hypothetical protein
HIPDJCPK_00268	CDS	246				hypothetical protein
HIPDJCPK_00269	CDS	246				hypothetical protein
HIPDJCPK_00270	CDS	240				hypothetical protein
HIPDJCPK_00271	CDS	210				hypothetical protein
HIPDJCPK_00272	CDS	597				hypothetical protein
HIPDJCPK_00273	CDS	501				hypothetical protein
HIPDJCPK_00274	CDS	567	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HIPDJCPK_00275	CDS	210				hypothetical protein
HIPDJCPK_00276	CDS	135				hypothetical protein
HIPDJCPK_00277	CDS	171				hypothetical protein
HIPDJCPK_00278	CDS	219				hypothetical protein
HIPDJCPK_00279	CDS	207				hypothetical protein
HIPDJCPK_00280	CDS	234				hypothetical protein
HIPDJCPK_00281	CDS	231				hypothetical protein
HIPDJCPK_00282	CDS	204				hypothetical protein
HIPDJCPK_00283	CDS	222				hypothetical protein
HIPDJCPK_00284	CDS	681				hypothetical protein
HIPDJCPK_00285	CDS	282				hypothetical protein
HIPDJCPK_00286	CDS	1692				hypothetical protein
HIPDJCPK_00287	CDS	204				hypothetical protein
HIPDJCPK_00288	CDS	201				hypothetical protein
HIPDJCPK_00289	CDS	168				hypothetical protein
HIPDJCPK_00290	CDS	270				hypothetical protein
HIPDJCPK_00291	CDS	432				hypothetical protein
HIPDJCPK_00292	CDS	291				hypothetical protein
HIPDJCPK_00293	CDS	375				hypothetical protein
HIPDJCPK_00294	CDS	330				hypothetical protein
HIPDJCPK_00295	CDS	318				hypothetical protein
HIPDJCPK_00296	CDS	318				hypothetical protein
HIPDJCPK_00297	CDS	300				hypothetical protein
HIPDJCPK_00298	CDS	246				hypothetical protein
HIPDJCPK_00299	CDS	102				hypothetical protein
HIPDJCPK_00300	CDS	261				hypothetical protein
HIPDJCPK_00301	CDS	144				hypothetical protein
HIPDJCPK_00302	CDS	243				hypothetical protein
HIPDJCPK_00303	CDS	186				hypothetical protein
HIPDJCPK_00304	CDS	228				hypothetical protein
HIPDJCPK_00305	CDS	345				hypothetical protein
HIPDJCPK_00306	CDS	186				hypothetical protein
HIPDJCPK_00307	CDS	747	prfB		COG1186	Peptide chain release factor RF2
HIPDJCPK_00308	CDS	822				hypothetical protein
HIPDJCPK_00309	CDS	369				hypothetical protein
HIPDJCPK_00310	CDS	243				hypothetical protein
HIPDJCPK_00311	CDS	567				hypothetical protein
HIPDJCPK_00312	CDS	234				hypothetical protein
HIPDJCPK_00313	CDS	267				hypothetical protein
HIPDJCPK_00314	CDS	189				hypothetical protein
HIPDJCPK_00315	CDS	222				hypothetical protein
HIPDJCPK_00316	CDS	210				hypothetical protein
HIPDJCPK_00317	CDS	339				hypothetical protein
HIPDJCPK_00318	CDS	189				hypothetical protein
HIPDJCPK_00319	CDS	189				hypothetical protein
HIPDJCPK_00320	CDS	333				hypothetical protein
HIPDJCPK_00321	CDS	303				hypothetical protein
HIPDJCPK_00322	CDS	201				hypothetical protein
HIPDJCPK_00323	CDS	1161	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
HIPDJCPK_00324	CDS	261				hypothetical protein
HIPDJCPK_00325	CDS	282				hypothetical protein
HIPDJCPK_00326	CDS	408				hypothetical protein
HIPDJCPK_00327	CDS	408				hypothetical protein
HIPDJCPK_00328	CDS	255				hypothetical protein
HIPDJCPK_00329	CDS	276				hypothetical protein
HIPDJCPK_00330	CDS	255				hypothetical protein
HIPDJCPK_00331	CDS	174				hypothetical protein
HIPDJCPK_00332	CDS	270				hypothetical protein
HIPDJCPK_00333	CDS	366				hypothetical protein
HIPDJCPK_00334	CDS	141				hypothetical protein
HIPDJCPK_00335	CDS	189				hypothetical protein
HIPDJCPK_00336	CDS	219				hypothetical protein
HIPDJCPK_00337	CDS	189				hypothetical protein
HIPDJCPK_00338	CDS	279				hypothetical protein
HIPDJCPK_00339	CDS	435				hypothetical protein
HIPDJCPK_00340	CDS	318				hypothetical protein
HIPDJCPK_00341	CDS	297				hypothetical protein
HIPDJCPK_00342	CDS	453	fur		COG0735	Ferric uptake regulation protein
HIPDJCPK_00343	CDS	210	fldA		COG0716	Flavodoxin
HIPDJCPK_00344	CDS	213				hypothetical protein
HIPDJCPK_00345	CDS	195				hypothetical protein
HIPDJCPK_00346	CDS	183				hypothetical protein
HIPDJCPK_00347	CDS	132				hypothetical protein
HIPDJCPK_00348	CDS	279				hypothetical protein
HIPDJCPK_00349	CDS	306				hypothetical protein
HIPDJCPK_00350	CDS	342	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
HIPDJCPK_00351	CDS	459				hypothetical protein
HIPDJCPK_00352	CDS	189				hypothetical protein
HIPDJCPK_00353	CDS	207				hypothetical protein
HIPDJCPK_00354	CDS	510	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HIPDJCPK_00355	CDS	273	ftsL			Cell division protein FtsL
HIPDJCPK_00356	CDS	168				hypothetical protein
HIPDJCPK_00357	CDS	198				hypothetical protein
HIPDJCPK_00358	CDS	939	dinB	2.7.7.7	COG0389	DNA polymerase IV
HIPDJCPK_00359	CDS	123				hypothetical protein
HIPDJCPK_00360	CDS	258				hypothetical protein
HIPDJCPK_00361	CDS	558	frr		COG0233	Ribosome-recycling factor
HIPDJCPK_00362	CDS	750	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
HIPDJCPK_00363	CDS	552	orn	3.1.-.-	COG1949	Oligoribonuclease
HIPDJCPK_00364	CDS	267				hypothetical protein
HIPDJCPK_00365	CDS	270				hypothetical protein
HIPDJCPK_00366	CDS	216				hypothetical protein
HIPDJCPK_00367	CDS	522				hypothetical protein
HIPDJCPK_00368	CDS	444				hypothetical protein
HIPDJCPK_00369	CDS	447				hypothetical protein
HIPDJCPK_00370	CDS	444				hypothetical protein
HIPDJCPK_00371	CDS	270				hypothetical protein
HIPDJCPK_00372	CDS	309				hypothetical protein
HIPDJCPK_00373	CDS	132				hypothetical protein
HIPDJCPK_00374	CDS	288				hypothetical protein
HIPDJCPK_00375	CDS	159				hypothetical protein
HIPDJCPK_00376	CDS	471				hypothetical protein
HIPDJCPK_00377	CDS	195				hypothetical protein
HIPDJCPK_00378	CDS	216				hypothetical protein
HIPDJCPK_00379	CDS	249				hypothetical protein
HIPDJCPK_00380	CDS	216				hypothetical protein
HIPDJCPK_00381	CDS	306				hypothetical protein
HIPDJCPK_00382	CDS	372				hypothetical protein
HIPDJCPK_00383	CDS	237				hypothetical protein
HIPDJCPK_00384	CDS	294				hypothetical protein
HIPDJCPK_00385	CDS	261				hypothetical protein
HIPDJCPK_00386	CDS	150				hypothetical protein
HIPDJCPK_00387	CDS	372				hypothetical protein
HIPDJCPK_00388	CDS	534		1.1.1.301		D-arabitol-phosphate dehydrogenase
HIPDJCPK_00389	CDS	174				hypothetical protein
HIPDJCPK_00390	CDS	249				hypothetical protein
HIPDJCPK_00391	CDS	183				hypothetical protein
HIPDJCPK_00392	CDS	192				hypothetical protein
HIPDJCPK_00393	CDS	207				hypothetical protein
HIPDJCPK_00394	CDS	315				hypothetical protein
HIPDJCPK_00395	CDS	234				hypothetical protein
HIPDJCPK_00396	CDS	558				hypothetical protein
HIPDJCPK_00397	CDS	501				hypothetical protein
HIPDJCPK_00398	CDS	561				hypothetical protein
HIPDJCPK_00399	CDS	489				hypothetical protein
HIPDJCPK_00400	CDS	453				hypothetical protein
HIPDJCPK_00401	CDS	306				hypothetical protein
HIPDJCPK_00402	CDS	363				hypothetical protein
HIPDJCPK_00403	CDS	273				hypothetical protein
HIPDJCPK_00404	CDS	132				hypothetical protein
HIPDJCPK_00405	CDS	153				hypothetical protein
HIPDJCPK_00406	CDS	354				hypothetical protein
HIPDJCPK_00407	CDS	426				hypothetical protein
HIPDJCPK_00408	CDS	195				hypothetical protein
HIPDJCPK_00409	CDS	258				hypothetical protein
HIPDJCPK_00410	CDS	114				hypothetical protein
HIPDJCPK_00411	CDS	216				hypothetical protein
HIPDJCPK_00412	CDS	258				hypothetical protein
HIPDJCPK_00413	CDS	285				hypothetical protein
HIPDJCPK_00414	CDS	303				hypothetical protein
HIPDJCPK_00415	CDS	258				hypothetical protein
HIPDJCPK_00416	CDS	165				hypothetical protein
HIPDJCPK_00417	CDS	216				hypothetical protein
HIPDJCPK_00418	CDS	276				hypothetical protein
HIPDJCPK_00419	CDS	339				hypothetical protein
HIPDJCPK_00420	CDS	195				hypothetical protein
HIPDJCPK_00421	CDS	258				hypothetical protein
HIPDJCPK_00422	CDS	189				hypothetical protein
HIPDJCPK_00423	CDS	603	corA		COG0598	Magnesium transport protein CorA
HIPDJCPK_00424	CDS	243				hypothetical protein
HIPDJCPK_00425	CDS	252				hypothetical protein
HIPDJCPK_00426	CDS	162				hypothetical protein
HIPDJCPK_00427	CDS	171				hypothetical protein
HIPDJCPK_00428	CDS	360				hypothetical protein
HIPDJCPK_00429	CDS	114				hypothetical protein
HIPDJCPK_00430	CDS	207				hypothetical protein
HIPDJCPK_00431	CDS	273				hypothetical protein
HIPDJCPK_00432	CDS	360				hypothetical protein
HIPDJCPK_00433	CDS	300				hypothetical protein
HIPDJCPK_00434	CDS	306				hypothetical protein
HIPDJCPK_00435	CDS	228				hypothetical protein
HIPDJCPK_00436	CDS	312				hypothetical protein
HIPDJCPK_00437	CDS	348				hypothetical protein
HIPDJCPK_00438	CDS	204				hypothetical protein
HIPDJCPK_00439	CDS	240				hypothetical protein
HIPDJCPK_00440	CDS	297				hypothetical protein
HIPDJCPK_00441	CDS	165				hypothetical protein
HIPDJCPK_00442	CDS	582				hypothetical protein
HIPDJCPK_00443	CDS	207				hypothetical protein
HIPDJCPK_00444	CDS	348				hypothetical protein
HIPDJCPK_00445	CDS	738	uxaC	5.3.1.12	COG1904	Uronate isomerase
HIPDJCPK_00446	CDS	567	yciB		COG2917	putative intracellular septation protein A
HIPDJCPK_00447	CDS	462		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
HIPDJCPK_00448	CDS	126				hypothetical protein
HIPDJCPK_00449	CDS	303				hypothetical protein
HIPDJCPK_00450	CDS	249				hypothetical protein
HIPDJCPK_00451	CDS	165				hypothetical protein
HIPDJCPK_00452	CDS	297				hypothetical protein
HIPDJCPK_00453	CDS	270				hypothetical protein
HIPDJCPK_00454	CDS	306				hypothetical protein
HIPDJCPK_00455	CDS	258				hypothetical protein
HIPDJCPK_00456	CDS	258				hypothetical protein
HIPDJCPK_00457	CDS	369				hypothetical protein
HIPDJCPK_00458	CDS	276				hypothetical protein
HIPDJCPK_00459	CDS	267				hypothetical protein
HIPDJCPK_00460	CDS	180				hypothetical protein
HIPDJCPK_00461	CDS	237				hypothetical protein
HIPDJCPK_00462	CDS	102				hypothetical protein
HIPDJCPK_00463	CDS	105				hypothetical protein
HIPDJCPK_00464	CDS	177				hypothetical protein
HIPDJCPK_00465	CDS	213				hypothetical protein
HIPDJCPK_00466	CDS	291				hypothetical protein
HIPDJCPK_00467	CDS	180				hypothetical protein
HIPDJCPK_00468	CDS	192				hypothetical protein
HIPDJCPK_00469	CDS	141				hypothetical protein
HIPDJCPK_00470	CDS	339				hypothetical protein
HIPDJCPK_00471	CDS	801	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
HIPDJCPK_00472	tRNA	74				tRNA-Arg(cct)
HIPDJCPK_00473	CDS	318				hypothetical protein
HIPDJCPK_00474	CDS	360				hypothetical protein
HIPDJCPK_00475	CDS	237				hypothetical protein
HIPDJCPK_00476	CDS	189				hypothetical protein
HIPDJCPK_00477	CDS	186				hypothetical protein
HIPDJCPK_00478	CDS	195				hypothetical protein
HIPDJCPK_00479	CDS	252				hypothetical protein
HIPDJCPK_00480	CDS	414				hypothetical protein
HIPDJCPK_00481	CDS	213				hypothetical protein
HIPDJCPK_00482	CDS	312				hypothetical protein
HIPDJCPK_00483	CDS	474				hypothetical protein
HIPDJCPK_00484	CDS	219				hypothetical protein
HIPDJCPK_00485	CDS	216				hypothetical protein
HIPDJCPK_00486	CDS	318				hypothetical protein
HIPDJCPK_00487	CDS	231				hypothetical protein
HIPDJCPK_00488	CDS	510				hypothetical protein
HIPDJCPK_00489	CDS	219				hypothetical protein
HIPDJCPK_00490	CDS	252				hypothetical protein
HIPDJCPK_00491	CDS	147				hypothetical protein
HIPDJCPK_00492	CDS	252	tyrA		COG0287	T-protein
HIPDJCPK_00493	CDS	576	gntR			HTH-type transcriptional regulator GntR
HIPDJCPK_00494	CDS	402				hypothetical protein
HIPDJCPK_00495	CDS	297				hypothetical protein
HIPDJCPK_00496	CDS	255				hypothetical protein
HIPDJCPK_00497	CDS	183				hypothetical protein
HIPDJCPK_00498	CDS	330				hypothetical protein
HIPDJCPK_00499	CDS	288				hypothetical protein
HIPDJCPK_00500	CDS	246				hypothetical protein
HIPDJCPK_00501	CDS	393				hypothetical protein
HIPDJCPK_00502	CDS	450				hypothetical protein
HIPDJCPK_00503	CDS	543	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
HIPDJCPK_00504	CDS	300				hypothetical protein
HIPDJCPK_00505	CDS	144				hypothetical protein
HIPDJCPK_00506	CDS	336				hypothetical protein
HIPDJCPK_00507	CDS	420				hypothetical protein
HIPDJCPK_00508	CDS	333				hypothetical protein
HIPDJCPK_00509	CDS	255				hypothetical protein
HIPDJCPK_00510	CDS	147				hypothetical protein
HIPDJCPK_00511	CDS	597	rdgC		COG2974	Recombination-associated protein RdgC
