locus_tag	ftype	length_bp	gene	EC_number	COG	product
POOJKCJA_00055	CDS	1614				hypothetical protein
POOJKCJA_00056	CDS	186				hypothetical protein
POOJKCJA_00057	CDS	498				hypothetical protein
POOJKCJA_00058	CDS	1047				hypothetical protein
POOJKCJA_00059	CDS	132				hypothetical protein
POOJKCJA_00060	CDS	639				hypothetical protein
POOJKCJA_00061	CDS	216				hypothetical protein
POOJKCJA_00062	CDS	519				hypothetical protein
POOJKCJA_00063	CDS	495				hypothetical protein
POOJKCJA_00064	CDS	654				hypothetical protein
POOJKCJA_00065	CDS	192				hypothetical protein
POOJKCJA_00066	CDS	777				hypothetical protein
POOJKCJA_00067	CDS	174				hypothetical protein
POOJKCJA_00068	CDS	204				hypothetical protein
POOJKCJA_00069	CDS	579				hypothetical protein
POOJKCJA_00070	CDS	1728	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
POOJKCJA_00071	CDS	375		3.1.2.-	COG2050	Putative esterase
POOJKCJA_00072	CDS	816	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
POOJKCJA_00073	CDS	1416	gnd_1	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
POOJKCJA_00074	CDS	282	rho	3.6.4.-	COG1158	Transcription termination factor Rho
POOJKCJA_00075	CDS	270				hypothetical protein
POOJKCJA_00076	CDS	486				hypothetical protein
POOJKCJA_00077	CDS	273				hypothetical protein
POOJKCJA_00078	CDS	156				hypothetical protein
POOJKCJA_00079	CDS	159				hypothetical protein
POOJKCJA_00080	CDS	261				hypothetical protein
POOJKCJA_00081	CDS	297				hypothetical protein
POOJKCJA_00082	CDS	789				hypothetical protein
POOJKCJA_00083	CDS	153				hypothetical protein
POOJKCJA_00084	CDS	120				hypothetical protein
POOJKCJA_00085	CDS	204				hypothetical protein
POOJKCJA_00086	tRNA	76				tRNA-Phe(gaa)
POOJKCJA_00087	CDS	294				hypothetical protein
POOJKCJA_00088	CDS	261				hypothetical protein
POOJKCJA_00089	CDS	705				hypothetical protein
POOJKCJA_00090	CDS	1182	rfnT			Riboflavin transporter RfnT
POOJKCJA_00091	CDS	336	ruvC_1	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
POOJKCJA_00092	CDS	3213	acrB		COG0841	Multidrug efflux pump subunit AcrB
POOJKCJA_00093	CDS	162				hypothetical protein
POOJKCJA_00094	CDS	261				hypothetical protein
POOJKCJA_00095	CDS	2274	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
POOJKCJA_00096	CDS	441				hypothetical protein
POOJKCJA_00097	CDS	789	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
POOJKCJA_00098	CDS	2004				hypothetical protein
POOJKCJA_00099	CDS	129				hypothetical protein
POOJKCJA_00100	CDS	168				hypothetical protein
POOJKCJA_00101	CDS	168				hypothetical protein
POOJKCJA_00102	CDS	222				hypothetical protein
POOJKCJA_00103	CDS	231				hypothetical protein
POOJKCJA_00104	CDS	213				hypothetical protein
POOJKCJA_00105	CDS	210				hypothetical protein
POOJKCJA_00106	CDS	180				hypothetical protein
POOJKCJA_00107	CDS	375				hypothetical protein
POOJKCJA_00108	CDS	453				hypothetical protein
POOJKCJA_00109	CDS	489	ssbA		COG0629	Single-stranded DNA-binding protein A
POOJKCJA_00110	CDS	360				hypothetical protein
POOJKCJA_00111	CDS	228				hypothetical protein
POOJKCJA_00112	CDS	327				hypothetical protein
POOJKCJA_00113	CDS	375				hypothetical protein
POOJKCJA_00114	CDS	579				hypothetical protein
POOJKCJA_00115	CDS	627				hypothetical protein
POOJKCJA_00116	CDS	1167	pelA	4.2.2.2	COG3866	Pectate lyase A
POOJKCJA_00117	CDS	1566				hypothetical protein
POOJKCJA_00118	CDS	393				hypothetical protein
POOJKCJA_00119	CDS	267				hypothetical protein
POOJKCJA_00120	CDS	2808	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
POOJKCJA_00121	CDS	474	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
POOJKCJA_00122	CDS	195				hypothetical protein
POOJKCJA_00123	CDS	3129				hypothetical protein
POOJKCJA_00124	CDS	780	fhs	6.3.4.3		Formate--tetrahydrofolate ligase
POOJKCJA_00125	CDS	420	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
POOJKCJA_00126	CDS	1827	typA		COG1217	GTP-binding protein TypA/BipA
POOJKCJA_00127	CDS	342	hemG_1	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
POOJKCJA_00128	CDS	267				hypothetical protein
POOJKCJA_00129	CDS	411				hypothetical protein
POOJKCJA_00130	CDS	888				hypothetical protein
POOJKCJA_00131	CDS	336				hypothetical protein
POOJKCJA_00132	CDS	321				hypothetical protein
POOJKCJA_00133	CDS	645	yagG		COG2211	Putative glycoside/cation symporter YagG
POOJKCJA_00134	CDS	1404				hypothetical protein
POOJKCJA_00135	CDS	990	degA_1		COG1609	HTH-type transcriptional regulator DegA
POOJKCJA_00136	CDS	1359		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
POOJKCJA_00137	CDS	606				hypothetical protein
POOJKCJA_00138	CDS	1011	auaH	1.1.1.394		Aurachin B dehydrogenase
POOJKCJA_00139	CDS	768	pheC			Cyclohexadienyl dehydratase
POOJKCJA_00140	CDS	648				hypothetical protein
POOJKCJA_00141	CDS	849	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
POOJKCJA_00142	CDS	618	lolB		COG3017	Outer-membrane lipoprotein LolB
POOJKCJA_00143	CDS	261	dinB_1	2.7.7.7		DNA polymerase IV
POOJKCJA_00144	CDS	948	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
POOJKCJA_00145	CDS	1344	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
POOJKCJA_00146	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
POOJKCJA_00147	CDS	1449	trkH		COG0168	Trk system potassium uptake protein TrkH
POOJKCJA_00148	CDS	1563				hypothetical protein
POOJKCJA_00149	CDS	453	uspA		COG0589	Universal stress protein A
POOJKCJA_00150	CDS	1515	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
POOJKCJA_00151	CDS	1029				hypothetical protein
POOJKCJA_00152	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
POOJKCJA_00153	CDS	1122	tyrA		COG0287	T-protein
POOJKCJA_00154	CDS	1236	exuT_1			Hexuronate transporter
POOJKCJA_00155	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
POOJKCJA_00156	CDS	384	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
POOJKCJA_00157	CDS	1941	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
POOJKCJA_00158	CDS	975	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
POOJKCJA_00159	CDS	537	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
POOJKCJA_00160	CDS	891	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
POOJKCJA_00161	CDS	840	dacA_1	2.7.7.85	COG1624	Diadenylate cyclase
POOJKCJA_00162	CDS	339	flhD			Flagellar transcriptional regulator FlhD
POOJKCJA_00163	CDS	606	flhC			Flagellar transcriptional regulator FlhC
POOJKCJA_00164	CDS	888	motA		COG1291	Motility protein A
POOJKCJA_00165	CDS	894	motB		COG1360	Motility protein B
POOJKCJA_00166	CDS	741	tcyL		COG0765	L-cystine transport system permease protein TcyL
POOJKCJA_00167	CDS	966	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
POOJKCJA_00168	CDS	711	dpiA		COG4565	Transcriptional regulatory protein DpiA
POOJKCJA_00169	CDS	258	pepT	3.4.11.4	COG2195	Peptidase T
POOJKCJA_00170	CDS	591				hypothetical protein
POOJKCJA_00171	CDS	321				hypothetical protein
POOJKCJA_00172	CDS	1407				hypothetical protein
POOJKCJA_00173	CDS	450	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
POOJKCJA_00174	CDS	342				hypothetical protein
POOJKCJA_00175	CDS	750				hypothetical protein
POOJKCJA_00176	CDS	1638				hypothetical protein
POOJKCJA_00177	CDS	1362	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
POOJKCJA_00178	CDS	525	scmL	2.3.1.-		S-(2-succino)cysteine N-acetyltransferase
POOJKCJA_00179	CDS	783	yxeM		COG0834	putative amino-acid-binding protein YxeM
POOJKCJA_00180	CDS	114				hypothetical protein
POOJKCJA_00181	CDS	666	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
POOJKCJA_00182	CDS	906	argP		COG0583	HTH-type transcriptional regulator ArgP
POOJKCJA_00183	CDS	447				hypothetical protein
POOJKCJA_00184	CDS	366				hypothetical protein
POOJKCJA_00185	CDS	354				hypothetical protein
POOJKCJA_00186	CDS	474				hypothetical protein
POOJKCJA_00187	CDS	363				hypothetical protein
POOJKCJA_00188	CDS	732				hypothetical protein
POOJKCJA_00189	CDS	831	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
POOJKCJA_00190	CDS	783	atpB		COG0356	ATP synthase subunit a
POOJKCJA_00191	CDS	231	atpE		COG0636	ATP synthase subunit c
POOJKCJA_00192	CDS	471	atpF_1		COG0711	ATP synthase subunit b
POOJKCJA_00193	CDS	1008	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
POOJKCJA_00194	CDS	1263	ampG		COG0477	Anhydromuropeptide permease
POOJKCJA_00195	CDS	1098	cdiA_1	3.1.-.-	COG3210	16S rRNA endonuclease CdiA
POOJKCJA_00196	CDS	489				hypothetical protein
POOJKCJA_00197	CDS	210				hypothetical protein
POOJKCJA_00198	CDS	204				hypothetical protein
POOJKCJA_00199	CDS	594	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
POOJKCJA_00200	CDS	915	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
POOJKCJA_00201	CDS	1143	ftsZ		COG0206	Cell division protein FtsZ
POOJKCJA_00202	CDS	1425	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
POOJKCJA_00203	CDS	792	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
POOJKCJA_00204	CDS	462	usg		COG0136	USG-1 protein
POOJKCJA_00205	CDS	969	ftsX		COG2177	Cell division protein FtsX
POOJKCJA_00206	CDS	660	ftsE		COG2884	Cell division ATP-binding protein FtsE
POOJKCJA_00207	CDS	939	ftsY		COG0552	Signal recognition particle receptor FtsY
POOJKCJA_00208	CDS	663	can_1	4.2.1.1	COG0288	Carbonic anhydrase 2
POOJKCJA_00209	CDS	1059	cbrA		COG0644	Protein CbrA
POOJKCJA_00210	CDS	843	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
POOJKCJA_00211	CDS	717	prfA		COG0216	Peptide chain release factor 1
POOJKCJA_00212	CDS	852	prmC	2.1.1.297		Release factor glutamine methyltransferase
POOJKCJA_00213	CDS	1029	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
POOJKCJA_00214	CDS	183				hypothetical protein
POOJKCJA_00215	CDS	321	tfaE_1			Prophage tail fiber assembly protein TfaE
POOJKCJA_00216	CDS	1515				hypothetical protein
POOJKCJA_00217	CDS	609	tfaE_2			Prophage tail fiber assembly protein TfaE
POOJKCJA_00218	CDS	2094	fusA		COG0480	Elongation factor G
POOJKCJA_00219	CDS	471	rpsG		COG0049	30S ribosomal protein S7
POOJKCJA_00220	CDS	585				hypothetical protein
POOJKCJA_00221	CDS	1722	proS	6.1.1.15	COG0442	Proline--tRNA ligase
POOJKCJA_00222	CDS	1308	ftsA		COG0849	Cell division protein FtsA
POOJKCJA_00223	CDS	789	divIB		COG1589	Cell division protein DivIB
POOJKCJA_00224	CDS	192				hypothetical protein
POOJKCJA_00225	CDS	2571	clpB		COG0542	Chaperone protein ClpB
POOJKCJA_00226	CDS	432				hypothetical protein
POOJKCJA_00227	CDS	1329	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
POOJKCJA_00228	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
POOJKCJA_00229	CDS	1308				hypothetical protein
POOJKCJA_00230	CDS	753				hypothetical protein
POOJKCJA_00231	CDS	195				hypothetical protein
POOJKCJA_00232	CDS	864	glmU_1		COG1207	Bifunctional protein GlmU
POOJKCJA_00233	CDS	1608	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
POOJKCJA_00234	CDS	723	tig	5.2.1.8	COG0544	Trigger factor
POOJKCJA_00235	CDS	603	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
POOJKCJA_00236	CDS	567	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
POOJKCJA_00237	CDS	603	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
POOJKCJA_00238	CDS	198				hypothetical protein
POOJKCJA_00239	CDS	960	fatD		COG4606	Petrobactin import system permease protein FatD
POOJKCJA_00240	CDS	903	yclQ_1		COG4607	Petrobactin-binding protein YclQ
POOJKCJA_00241	CDS	432				hypothetical protein
POOJKCJA_00242	CDS	591				hypothetical protein
POOJKCJA_00243	CDS	303				hypothetical protein
POOJKCJA_00244	tRNA	77				tRNA-Arg(tct)
POOJKCJA_00245	CDS	1035	mutS			DNA mismatch repair protein MutS
POOJKCJA_00246	CDS	1905	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
POOJKCJA_00247	CDS	681	tsaB_1		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
POOJKCJA_00248	CDS	1671	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
POOJKCJA_00249	CDS	201	csrA			Translational regulator CsrA
POOJKCJA_00250	tRNA	93				tRNA-Ser(gct)
POOJKCJA_00251	tRNA	77				tRNA-Arg(acg)
POOJKCJA_00252	tRNA	77				tRNA-Arg(acg)
POOJKCJA_00253	CDS	141				hypothetical protein
POOJKCJA_00254	CDS	432				hypothetical protein
POOJKCJA_00255	CDS	918				hypothetical protein
POOJKCJA_00256	CDS	210	atpH_1			ATP synthase subunit c
POOJKCJA_00257	CDS	522	atpF_2		COG0711	ATP synthase subunit b
POOJKCJA_00258	CDS	555	atpH_2		COG0712	ATP synthase subunit delta
POOJKCJA_00259	CDS	426				hypothetical protein
POOJKCJA_00260	CDS	210	fliG_1		COG1536	Flagellar motor switch protein FliG
POOJKCJA_00261	CDS	762				hypothetical protein
POOJKCJA_00262	CDS	1365	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
POOJKCJA_00263	CDS	1128				hypothetical protein
POOJKCJA_00264	CDS	1293	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
POOJKCJA_00265	CDS	870	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
POOJKCJA_00266	CDS	612	engB_1		COG0218	putative GTP-binding protein EngB
POOJKCJA_00267	CDS	990	srkA	2.7.11.1	COG2334	Stress response kinase A
POOJKCJA_00268	CDS	465	pdp_1	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
POOJKCJA_00269	CDS	714	deoD_1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
POOJKCJA_00270	CDS	1206	nupG		COG1972	Purine nucleoside transport protein NupG
POOJKCJA_00271	CDS	1023	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
POOJKCJA_00272	CDS	1029	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
POOJKCJA_00273	CDS	252	tkt	2.2.1.1		Transketolase
POOJKCJA_00274	CDS	204				hypothetical protein
POOJKCJA_00275	CDS	1218	Int-Tn			Transposase from transposon Tn916
POOJKCJA_00276	CDS	330				hypothetical protein
POOJKCJA_00277	CDS	1560	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
POOJKCJA_00278	CDS	549	hpf			Ribosome hibernation promotion factor
POOJKCJA_00279	CDS	213				hypothetical protein
POOJKCJA_00280	CDS	957				hypothetical protein
POOJKCJA_00281	CDS	924	allS			HTH-type transcriptional activator AllS
POOJKCJA_00282	CDS	1206	ackA_1	2.7.2.1	COG0282	Acetate kinase
POOJKCJA_00283	CDS	453				hypothetical protein
POOJKCJA_00284	CDS	786	mukE		COG3095	Chromosome partition protein MukE
POOJKCJA_00285	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
POOJKCJA_00286	CDS	531	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
POOJKCJA_00287	CDS	1377	radA_1	3.6.4.-	COG1066	DNA repair protein RadA
POOJKCJA_00288	CDS	384	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
POOJKCJA_00289	CDS	975				hypothetical protein
POOJKCJA_00290	CDS	447	mtlF_1		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
POOJKCJA_00291	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
POOJKCJA_00292	CDS	729				hypothetical protein
POOJKCJA_00293	CDS	744				hypothetical protein
POOJKCJA_00294	CDS	528	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
POOJKCJA_00295	CDS	378	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
POOJKCJA_00296	CDS	684	cpxR		COG0745	Transcriptional regulatory protein CpxR
POOJKCJA_00297	CDS	1332	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
POOJKCJA_00298	CDS	357				hypothetical protein
POOJKCJA_00299	CDS	213				hypothetical protein
POOJKCJA_00300	CDS	183				hypothetical protein
POOJKCJA_00301	CDS	1614	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
POOJKCJA_00302	CDS	891	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
POOJKCJA_00303	CDS	1860	hscA		COG0443	Chaperone protein HscA
POOJKCJA_00304	CDS	339	fdx		COG0633	2Fe-2S ferredoxin
POOJKCJA_00305	CDS	1953				hypothetical protein
POOJKCJA_00306	CDS	1536				hypothetical protein
POOJKCJA_00307	CDS	132				hypothetical protein
POOJKCJA_00308	CDS	105				hypothetical protein
POOJKCJA_00309	CDS	1389	pqiB		COG3008	Intermembrane transport protein PqiB
POOJKCJA_00310	CDS	585	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
POOJKCJA_00311	CDS	267				hypothetical protein
POOJKCJA_00312	CDS	624	rhtC		COG1280	Threonine efflux protein
POOJKCJA_00313	CDS	1323	mdoB	2.7.8.20		Phosphoglycerol transferase I
POOJKCJA_00314	CDS	849				hypothetical protein
POOJKCJA_00315	CDS	1224				hypothetical protein
POOJKCJA_00316	CDS	189				hypothetical protein
POOJKCJA_00317	CDS	456	efp			Elongation factor P
POOJKCJA_00318	CDS	813	pdxK_1	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
POOJKCJA_00319	CDS	549				hypothetical protein
POOJKCJA_00320	CDS	1260	exuT_2			Hexuronate transporter
POOJKCJA_00321	CDS	333	rapZ		COG1660	RNase adapter protein RapZ
POOJKCJA_00322	CDS	831			COG2861	putative protein
POOJKCJA_00323	CDS	1212	envC		COG4942	Murein hydrolase activator EnvC
POOJKCJA_00324	CDS	630	cysB			HTH-type transcriptional regulator CysB
POOJKCJA_00325	CDS	642	hisI_1	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
POOJKCJA_00326	CDS	777	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
POOJKCJA_00327	CDS	189	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
POOJKCJA_00328	CDS	204				hypothetical protein
POOJKCJA_00329	CDS	750				hypothetical protein
POOJKCJA_00330	CDS	969				hypothetical protein
POOJKCJA_00331	CDS	1497	trpGD		COG0512	Bifunctional protein TrpGD
POOJKCJA_00332	CDS	1701	aspT			Aspartate/alanine antiporter
POOJKCJA_00333	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
POOJKCJA_00334	CDS	204				hypothetical protein
POOJKCJA_00335	CDS	1638	groL		COG0459	60 kDa chaperonin
POOJKCJA_00336	CDS	285	groS		COG0234	10 kDa chaperonin
POOJKCJA_00337	CDS	210				hypothetical protein
POOJKCJA_00338	CDS	774	ybfF	3.1.-.-	COG0596	Esterase YbfF
POOJKCJA_00339	CDS	324				hypothetical protein
POOJKCJA_00340	CDS	438				hypothetical protein
POOJKCJA_00341	CDS	579				hypothetical protein
POOJKCJA_00342	CDS	126				hypothetical protein
POOJKCJA_00343	CDS	2190	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
POOJKCJA_00344	CDS	399				hypothetical protein
POOJKCJA_00345	CDS	606	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
POOJKCJA_00346	CDS	2256	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
POOJKCJA_00347	CDS	243				hypothetical protein
POOJKCJA_00348	CDS	528				hypothetical protein
POOJKCJA_00349	CDS	792	iphP	3.1.3.48		Tyrosine-protein phosphatase
POOJKCJA_00350	CDS	549	nfr2	1.5.1.36	COG0431	NADH-dependent flavin reductase subunit 2
POOJKCJA_00351	CDS	540	nfr1	1.5.1.36	COG0431	NADH-dependent flavin reductase subunit 1
POOJKCJA_00352	CDS	522	yrdA		COG0663	Protein YrdA
POOJKCJA_00353	CDS	861	bcr			Bicyclomycin resistance protein
POOJKCJA_00354	CDS	813	gamR_1			HTH-type transcriptional repressor GamR
POOJKCJA_00355	CDS	720	deoC1_1	4.1.2.4		Deoxyribose-phosphate aldolase 1
POOJKCJA_00356	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
POOJKCJA_00357	CDS	588	flgG		COG4786	Flagellar basal-body rod protein FlgG
POOJKCJA_00358	CDS	657	flgH			Flagellar L-ring protein
POOJKCJA_00359	CDS	537				hypothetical protein
POOJKCJA_00360	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
POOJKCJA_00361	CDS	1014	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
POOJKCJA_00362	CDS	186				hypothetical protein
POOJKCJA_00363	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
POOJKCJA_00364	CDS	228				hypothetical protein
POOJKCJA_00365	CDS	471				hypothetical protein
POOJKCJA_00366	CDS	489	pagN		COG3637	Outer membrane protein PagN
POOJKCJA_00367	CDS	669	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
POOJKCJA_00368	CDS	1344	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
POOJKCJA_00369	CDS	588	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
POOJKCJA_00370	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
POOJKCJA_00371	CDS	1680	rnj1_1	3.1.-.-		Ribonuclease J 1
POOJKCJA_00372	CDS	225				hypothetical protein
POOJKCJA_00373	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
POOJKCJA_00374	CDS	339	ybaB		COG0718	Nucleoid-associated protein YbaB
POOJKCJA_00375	CDS	249	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
POOJKCJA_00376	CDS	138				hypothetical protein
POOJKCJA_00377	CDS	693	araD_1	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
POOJKCJA_00378	CDS	645	sgbH	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
