locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIKDAOOI_00070	CDS	879		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
NIKDAOOI_00071	CDS	678				hypothetical protein
NIKDAOOI_00072	CDS	234				hypothetical protein
NIKDAOOI_00073	CDS	1935	tetO			Tetracycline resistance protein TetO
NIKDAOOI_00074	CDS	813	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NIKDAOOI_00075	CDS	1011	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
NIKDAOOI_00076	tRNA	75				tRNA-Asp(gtc)
NIKDAOOI_00077	tRNA	76				tRNA-Phe(gaa)
NIKDAOOI_00078	CDS	2664	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
NIKDAOOI_00079	CDS	309	rpsJ_1		COG0051	30S ribosomal protein S10
NIKDAOOI_00080	CDS	654	rplC_1		COG0087	50S ribosomal protein L3
NIKDAOOI_00081	CDS	801				hypothetical protein
NIKDAOOI_00082	CDS	834	xynR		COG1414	HTH-type transcriptional regulator XynR
NIKDAOOI_00083	CDS	1461	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NIKDAOOI_00084	CDS	738	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIKDAOOI_00085	CDS	1296	mlc_1		COG1940	Protein mlc
NIKDAOOI_00086	CDS	807				hypothetical protein
NIKDAOOI_00087	CDS	120	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
NIKDAOOI_00088	CDS	735	ccpA_1		COG1609	Catabolite control protein A
NIKDAOOI_00089	CDS	1695	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
NIKDAOOI_00090	CDS	531				hypothetical protein
NIKDAOOI_00091	CDS	126				hypothetical protein
NIKDAOOI_00092	CDS	636				hypothetical protein
NIKDAOOI_00093	CDS	1056	purR_1		COG1609	HTH-type transcriptional repressor PurR
NIKDAOOI_00094	CDS	1284		4.2.1.68	COG4948	L-fuconate dehydratase
NIKDAOOI_00095	CDS	525				hypothetical protein
NIKDAOOI_00096	CDS	1134	prfB_1		COG1186	Peptide chain release factor 2
NIKDAOOI_00097	CDS	132				hypothetical protein
NIKDAOOI_00098	CDS	960	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
NIKDAOOI_00099	CDS	324	gltA2_1	2.3.3.16	COG0372	Citrate synthase 1
NIKDAOOI_00100	CDS	1182	murT_1	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
NIKDAOOI_00101	CDS	801	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
NIKDAOOI_00102	CDS	360				hypothetical protein
NIKDAOOI_00103	CDS	270				hypothetical protein
NIKDAOOI_00104	CDS	225				hypothetical protein
NIKDAOOI_00105	CDS	321				hypothetical protein
NIKDAOOI_00106	CDS	1173	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NIKDAOOI_00107	CDS	1044				hypothetical protein
NIKDAOOI_00108	CDS	1050	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NIKDAOOI_00109	CDS	582				hypothetical protein
NIKDAOOI_00110	CDS	1086	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
NIKDAOOI_00111	CDS	384				hypothetical protein
NIKDAOOI_00112	CDS	396				hypothetical protein
NIKDAOOI_00113	CDS	525				hypothetical protein
NIKDAOOI_00114	CDS	744				hypothetical protein
NIKDAOOI_00115	CDS	2520				hypothetical protein
NIKDAOOI_00116	CDS	2043	ramC_1	2.7.-.-	COG0515	putative SapB synthase
NIKDAOOI_00117	CDS	603	ramC_2	2.7.-.-	COG0515	putative SapB synthase
NIKDAOOI_00118	CDS	516				Single-stranded DNA-binding protein
NIKDAOOI_00119	CDS	2094	pepO	3.4.24.-	COG3590	Neutral endopeptidase
NIKDAOOI_00120	CDS	180				hypothetical protein
NIKDAOOI_00121	CDS	297				hypothetical protein
NIKDAOOI_00122	CDS	282				hypothetical protein
NIKDAOOI_00123	CDS	1143	proB	2.7.2.11	COG0263	Glutamate 5-kinase
NIKDAOOI_00124	CDS	1464	obg	3.6.5.-	COG0536	GTPase Obg
NIKDAOOI_00125	CDS	717	nth_1	4.2.99.18	COG0177	Endonuclease III
NIKDAOOI_00126	CDS	831				hypothetical protein
NIKDAOOI_00127	CDS	663				hypothetical protein
NIKDAOOI_00128	CDS	456	mntP		COG1971	putative manganese efflux pump MntP
NIKDAOOI_00129	CDS	489				hypothetical protein
NIKDAOOI_00130	CDS	1956				hypothetical protein
NIKDAOOI_00131	tRNA	77				tRNA-Val(gac)
NIKDAOOI_00132	CDS	144				hypothetical protein
NIKDAOOI_00133	CDS	243				hypothetical protein
NIKDAOOI_00134	CDS	492				hypothetical protein
NIKDAOOI_00135	CDS	804				hypothetical protein
NIKDAOOI_00136	CDS	285				hypothetical protein
NIKDAOOI_00137	CDS	660				hypothetical protein
NIKDAOOI_00138	CDS	225				hypothetical protein
NIKDAOOI_00139	CDS	156				hypothetical protein
NIKDAOOI_00140	CDS	195				hypothetical protein
NIKDAOOI_00141	tRNA	76				tRNA-His(gtg)
NIKDAOOI_00142	CDS	504				hypothetical protein
NIKDAOOI_00143	CDS	426				hypothetical protein
NIKDAOOI_00144	CDS	675	hpf		COG1544	Ribosome hibernation promotion factor
NIKDAOOI_00145	CDS	438	recX			Regulatory protein RecX
NIKDAOOI_00146	CDS	324				hypothetical protein
NIKDAOOI_00147	CDS	396	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
NIKDAOOI_00148	CDS	204	pup_1			Prokaryotic ubiquitin-like protein Pup
NIKDAOOI_00149	CDS	1428	pafA	6.3.1.19		Pup--protein ligase
NIKDAOOI_00150	CDS	288	hup_1		COG0776	DNA-binding protein HB1
NIKDAOOI_00151	CDS	768				hypothetical protein
NIKDAOOI_00152	CDS	606				hypothetical protein
NIKDAOOI_00153	CDS	2025				hypothetical protein
NIKDAOOI_00154	CDS	1104	umuC		COG0389	Protein UmuC
NIKDAOOI_00155	CDS	756				hypothetical protein
NIKDAOOI_00156	CDS	813				hypothetical protein
NIKDAOOI_00157	CDS	447				hypothetical protein
NIKDAOOI_00158	CDS	315				hypothetical protein
NIKDAOOI_00159	CDS	543				hypothetical protein
NIKDAOOI_00160	CDS	663				hypothetical protein
NIKDAOOI_00161	CDS	1089			COG4962	Putative conjugal transfer protein
NIKDAOOI_00162	CDS	1464	pbpA		COG0768	Penicillin-binding protein A
NIKDAOOI_00163	CDS	1542	rodA_1		COG0772	putative FtsW-like protein
NIKDAOOI_00164	CDS	1212	pheP		COG1113	Phenylalanine-specific permease
NIKDAOOI_00165	CDS	1212	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
NIKDAOOI_00166	CDS	594	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
NIKDAOOI_00167	CDS	1353				hypothetical protein
NIKDAOOI_00168	CDS	1830	lmrA_2	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
NIKDAOOI_00169	CDS	810	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
NIKDAOOI_00170	CDS	750	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
NIKDAOOI_00171	CDS	486				hypothetical protein
NIKDAOOI_00172	CDS	819				hypothetical protein
NIKDAOOI_00173	CDS	828	repA			Regulatory protein RepA
NIKDAOOI_00174	CDS	222				hypothetical protein
NIKDAOOI_00175	CDS	1203	intA		COG0582	Prophage integrase IntA
NIKDAOOI_00176	CDS	2322				hypothetical protein
NIKDAOOI_00177	CDS	363				hypothetical protein
NIKDAOOI_00178	CDS	1677	oppA_1		COG4166	Oligopeptide-binding protein OppA
NIKDAOOI_00179	CDS	300	inhA	4.2.1.103		Isonitrile hydratase
NIKDAOOI_00180	CDS	1095	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
NIKDAOOI_00181	CDS	1170	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
NIKDAOOI_00182	CDS	270				hypothetical protein
NIKDAOOI_00183	CDS	201				hypothetical protein
NIKDAOOI_00184	CDS	1110	yejK			Nucleoid-associated protein YejK
NIKDAOOI_00185	CDS	1242				hypothetical protein
NIKDAOOI_00186	CDS	381				hypothetical protein
NIKDAOOI_00187	CDS	849	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
NIKDAOOI_00188	CDS	603	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
NIKDAOOI_00189	CDS	753				hypothetical protein
NIKDAOOI_00190	CDS	774	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
NIKDAOOI_00191	CDS	1179	glf_1	5.4.99.9	COG0562	UDP-galactopyranose mutase
NIKDAOOI_00192	CDS	1143	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
NIKDAOOI_00193	CDS	294				hypothetical protein
NIKDAOOI_00194	CDS	1095				hypothetical protein
NIKDAOOI_00195	CDS	255				hypothetical protein
NIKDAOOI_00196	CDS	270				hypothetical protein
NIKDAOOI_00197	CDS	201				hypothetical protein
NIKDAOOI_00198	CDS	408				hypothetical protein
NIKDAOOI_00199	CDS	1809				hypothetical protein
NIKDAOOI_00200	CDS	687				hypothetical protein
NIKDAOOI_00201	CDS	249				hypothetical protein
NIKDAOOI_00202	CDS	225				hypothetical protein
NIKDAOOI_00203	CDS	1191				hypothetical protein
NIKDAOOI_00204	CDS	603				hypothetical protein
NIKDAOOI_00205	CDS	150				hypothetical protein
NIKDAOOI_00206	CDS	1107	glcK	2.7.1.2	COG1940	Glucokinase
NIKDAOOI_00207	CDS	789	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
NIKDAOOI_00208	CDS	165				hypothetical protein
NIKDAOOI_00209	CDS	465				hypothetical protein
NIKDAOOI_00210	CDS	525				hypothetical protein
NIKDAOOI_00211	CDS	1572	lysA_1	4.1.1.20		Diaminopimelate decarboxylase
NIKDAOOI_00212	CDS	573	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NIKDAOOI_00213	CDS	564				hypothetical protein
NIKDAOOI_00214	CDS	1179				hypothetical protein
NIKDAOOI_00215	CDS	318				hypothetical protein
NIKDAOOI_00216	CDS	267	rpsQ_1		COG0186	30S ribosomal protein S17
NIKDAOOI_00217	CDS	264	rpmC_1		COG0255	50S ribosomal protein L29
NIKDAOOI_00218	CDS	420	rplP_1		COG0197	50S ribosomal protein L16
NIKDAOOI_00219	CDS	846	rpsC		COG0092	30S ribosomal protein S3
NIKDAOOI_00220	CDS	360	rplV		COG0091	50S ribosomal protein L22
NIKDAOOI_00221	CDS	279	rpsS_1		COG0185	30S ribosomal protein S19
NIKDAOOI_00222	CDS	303	rplB_1		COG0090	50S ribosomal protein L2
NIKDAOOI_00223	CDS	447	crgA			Cell division protein CrgA
NIKDAOOI_00224	CDS	756				hypothetical protein
NIKDAOOI_00225	CDS	1116				hypothetical protein
NIKDAOOI_00226	CDS	747	iolG	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NIKDAOOI_00227	CDS	942	iolE	4.2.1.44	COG1082	Inosose dehydratase
NIKDAOOI_00228	CDS	288				hypothetical protein
NIKDAOOI_00229	CDS	630				hypothetical protein
NIKDAOOI_00230	CDS	1326				hypothetical protein
NIKDAOOI_00231	CDS	234				hypothetical protein
NIKDAOOI_00232	CDS	747		1.-.-.-		putative oxidoreductase
NIKDAOOI_00233	CDS	186				hypothetical protein
NIKDAOOI_00234	CDS	459				hypothetical protein
NIKDAOOI_00235	CDS	1818				hypothetical protein
NIKDAOOI_00236	CDS	1299				hypothetical protein
NIKDAOOI_00237	CDS	939	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
NIKDAOOI_00238	CDS	861				hypothetical protein
NIKDAOOI_00239	CDS	1287	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
NIKDAOOI_00240	CDS	117				hypothetical protein
NIKDAOOI_00241	CDS	1269	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
NIKDAOOI_00242	CDS	204				hypothetical protein
NIKDAOOI_00243	CDS	912				hypothetical protein
NIKDAOOI_00244	CDS	708				hypothetical protein
NIKDAOOI_00245	CDS	372	yccF		COG3304	Inner membrane protein YccF
NIKDAOOI_00246	CDS	540	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
NIKDAOOI_00247	CDS	237	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
NIKDAOOI_00248	CDS	1503	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
NIKDAOOI_00249	CDS	222				hypothetical protein
NIKDAOOI_00250	CDS	1638				hypothetical protein
NIKDAOOI_00251	CDS	630	rep	3.6.4.12		ATP-dependent DNA helicase Rep
NIKDAOOI_00252	CDS	348				hypothetical protein
NIKDAOOI_00253	CDS	1338	mpa		COG0464	Proteasome-associated ATPase
NIKDAOOI_00254	CDS	1632	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
NIKDAOOI_00255	CDS	1233				hypothetical protein
NIKDAOOI_00256	CDS	1200				hypothetical protein
NIKDAOOI_00257	CDS	849	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIKDAOOI_00258	CDS	441				hypothetical protein
NIKDAOOI_00259	CDS	1200				hypothetical protein
NIKDAOOI_00260	CDS	492				hypothetical protein
NIKDAOOI_00261	CDS	249				hypothetical protein
NIKDAOOI_00262	CDS	2433				hypothetical protein
NIKDAOOI_00263	CDS	2355	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
NIKDAOOI_00264	CDS	384				hypothetical protein
NIKDAOOI_00265	CDS	1227				hypothetical protein
NIKDAOOI_00266	CDS	846	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIKDAOOI_00267	CDS	333				hypothetical protein
NIKDAOOI_00268	CDS	210				hypothetical protein
NIKDAOOI_00269	CDS	654				hypothetical protein
NIKDAOOI_00270	tRNA	75				tRNA-Met(cat)
NIKDAOOI_00271	CDS	1629	oppA_2		COG4166	Oligopeptide-binding protein OppA
NIKDAOOI_00272	CDS	627				hypothetical protein
NIKDAOOI_00273	CDS	279				hypothetical protein
NIKDAOOI_00274	CDS	297				hypothetical protein
NIKDAOOI_00275	CDS	153				hypothetical protein
NIKDAOOI_00276	CDS	1230	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
NIKDAOOI_00277	CDS	348				hypothetical protein
NIKDAOOI_00278	CDS	447				hypothetical protein
NIKDAOOI_00279	CDS	1431	noc			Nucleoid occlusion protein
NIKDAOOI_00280	CDS	357	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
NIKDAOOI_00281	CDS	1866	rho_1	3.6.4.-		Transcription termination factor Rho
NIKDAOOI_00282	CDS	150				hypothetical protein
NIKDAOOI_00283	CDS	93				hypothetical protein
NIKDAOOI_00284	CDS	354				hypothetical protein
NIKDAOOI_00285	CDS	1509				hypothetical protein
NIKDAOOI_00286	CDS	819	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NIKDAOOI_00287	CDS	1263	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NIKDAOOI_00288	CDS	585				hypothetical protein
NIKDAOOI_00289	CDS	1782	pbpB		COG0768	Penicillin-binding protein PbpB
NIKDAOOI_00290	CDS	1023	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
NIKDAOOI_00291	CDS	1266	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIKDAOOI_00292	CDS	168				hypothetical protein
NIKDAOOI_00293	CDS	1632				hypothetical protein
NIKDAOOI_00294	CDS	963				hypothetical protein
NIKDAOOI_00295	CDS	384				hypothetical protein
NIKDAOOI_00296	CDS	699	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
NIKDAOOI_00297	CDS	90				hypothetical protein
NIKDAOOI_00298	CDS	654				hypothetical protein
NIKDAOOI_00299	CDS	243				hypothetical protein
NIKDAOOI_00300	CDS	246				hypothetical protein
NIKDAOOI_00301	CDS	702	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NIKDAOOI_00302	CDS	1431				hypothetical protein
NIKDAOOI_00303	CDS	888	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
NIKDAOOI_00304	CDS	642				hypothetical protein
NIKDAOOI_00305	CDS	411	yidC			Membrane protein insertase YidC
NIKDAOOI_00306	CDS	1296	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
NIKDAOOI_00307	CDS	1167	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
NIKDAOOI_00308	CDS	1779				hypothetical protein
NIKDAOOI_00309	CDS	465				hypothetical protein
NIKDAOOI_00310	CDS	282				hypothetical protein
NIKDAOOI_00311	CDS	1032	cytR_1		COG1609	HTH-type transcriptional repressor CytR
NIKDAOOI_00312	CDS	897	araQ		COG0395	L-arabinose transport system permease protein AraQ
NIKDAOOI_00313	CDS	267				hypothetical protein
NIKDAOOI_00314	CDS	477				hypothetical protein
NIKDAOOI_00315	CDS	549				hypothetical protein
NIKDAOOI_00316	CDS	156				hypothetical protein
NIKDAOOI_00317	CDS	453				hypothetical protein
NIKDAOOI_00318	CDS	387				hypothetical protein
NIKDAOOI_00319	CDS	273				hypothetical protein
NIKDAOOI_00320	CDS	249				hypothetical protein
NIKDAOOI_00321	CDS	138				hypothetical protein
NIKDAOOI_00322	CDS	111				hypothetical protein
NIKDAOOI_00323	CDS	348				hypothetical protein
NIKDAOOI_00324	CDS	717	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
NIKDAOOI_00325	CDS	351				hypothetical protein
NIKDAOOI_00326	CDS	1251				hypothetical protein
NIKDAOOI_00327	CDS	213				hypothetical protein
NIKDAOOI_00328	CDS	282				hypothetical protein
NIKDAOOI_00329	CDS	165				hypothetical protein
NIKDAOOI_00330	CDS	675				hypothetical protein
NIKDAOOI_00331	CDS	837				hypothetical protein
NIKDAOOI_00332	CDS	1263	melE		COG1653	Melibiose/raffinose/stachyose-binding protein MelE
NIKDAOOI_00333	CDS	987	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
NIKDAOOI_00334	CDS	990	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NIKDAOOI_00335	CDS	1011				hypothetical protein
NIKDAOOI_00336	CDS	516				hypothetical protein
NIKDAOOI_00337	CDS	414				hypothetical protein
NIKDAOOI_00338	CDS	696				hypothetical protein
NIKDAOOI_00339	CDS	345	trxC		COG0526	Putative thioredoxin 2
NIKDAOOI_00340	CDS	408	gpmA_1	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NIKDAOOI_00341	CDS	1743				hypothetical protein
NIKDAOOI_00342	CDS	192				hypothetical protein
NIKDAOOI_00343	CDS	171				hypothetical protein
NIKDAOOI_00344	CDS	939				hypothetical protein
NIKDAOOI_00345	CDS	522	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
NIKDAOOI_00346	CDS	705	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
NIKDAOOI_00347	CDS	225				hypothetical protein
NIKDAOOI_00348	CDS	1605	clcA			H(+)/Cl(-) exchange transporter ClcA
NIKDAOOI_00349	CDS	621				hypothetical protein
NIKDAOOI_00350	CDS	1080				hypothetical protein
NIKDAOOI_00351	CDS	603				hypothetical protein
NIKDAOOI_00352	CDS	249				hypothetical protein
NIKDAOOI_00353	CDS	1677				hypothetical protein
NIKDAOOI_00354	CDS	174				hypothetical protein
NIKDAOOI_00355	CDS	414				hypothetical protein
NIKDAOOI_00356	CDS	393				hypothetical protein
NIKDAOOI_00357	CDS	390				hypothetical protein
NIKDAOOI_00358	CDS	360				hypothetical protein
NIKDAOOI_00359	CDS	501				hypothetical protein
NIKDAOOI_00360	CDS	1695	rhlE_2	3.6.4.13		ATP-dependent RNA helicase RhlE
NIKDAOOI_00361	rRNA	2520				23S ribosomal RNA (partial)
NIKDAOOI_00362	CDS	2172				hypothetical protein
NIKDAOOI_00363	CDS	837				hypothetical protein
NIKDAOOI_00364	CDS	969	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
NIKDAOOI_00365	CDS	336				hypothetical protein
NIKDAOOI_00366	CDS	180				hypothetical protein
NIKDAOOI_00367	CDS	171				hypothetical protein
NIKDAOOI_00368	CDS	927				hypothetical protein
NIKDAOOI_00369	CDS	1008	purR_2		COG1609	HTH-type transcriptional repressor PurR
NIKDAOOI_00370	CDS	162				hypothetical protein
NIKDAOOI_00371	CDS	204				hypothetical protein
NIKDAOOI_00372	CDS	1038	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
NIKDAOOI_00373	CDS	306				hypothetical protein
NIKDAOOI_00374	CDS	735				hypothetical protein
NIKDAOOI_00375	CDS	921				hypothetical protein
NIKDAOOI_00376	CDS	165				hypothetical protein
NIKDAOOI_00377	CDS	273				hypothetical protein
NIKDAOOI_00378	CDS	351				hypothetical protein
NIKDAOOI_00379	CDS	663				hypothetical protein
NIKDAOOI_00380	CDS	339				hypothetical protein
NIKDAOOI_00381	CDS	393				hypothetical protein
NIKDAOOI_00382	CDS	594				hypothetical protein
NIKDAOOI_00383	CDS	393				hypothetical protein
NIKDAOOI_00384	CDS	537				hypothetical protein
NIKDAOOI_00385	CDS	501				hypothetical protein
NIKDAOOI_00386	CDS	294				hypothetical protein
NIKDAOOI_00387	CDS	489	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NIKDAOOI_00388	CDS	543				hypothetical protein
NIKDAOOI_00389	CDS	1170	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NIKDAOOI_00390	CDS	621				hypothetical protein
NIKDAOOI_00391	CDS	969				hypothetical protein
NIKDAOOI_00392	CDS	1230	dapE	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
NIKDAOOI_00393	CDS	141	rplP_2		COG0197	50S ribosomal protein L16
NIKDAOOI_00394	CDS	264	rpmC_2		COG0255	50S ribosomal protein L29
NIKDAOOI_00395	CDS	267	rpsQ_2		COG0186	30S ribosomal protein S17
NIKDAOOI_00396	CDS	369	rplN		COG0093	50S ribosomal protein L14
NIKDAOOI_00397	CDS	336	rplX			50S ribosomal protein L24
