locus_tag	ftype	length_bp	gene	EC_number	COG	product
DDNACMFE_00038	CDS	1005	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
DDNACMFE_00039	CDS	849	prmC	2.1.1.297		Release factor glutamine methyltransferase
DDNACMFE_00040	CDS	5760	prtP	3.4.21.96		PII-type proteinase
DDNACMFE_00041	CDS	291				hypothetical protein
DDNACMFE_00042	CDS	399				hypothetical protein
DDNACMFE_00043	CDS	2403	xpkA_1	4.1.2.9		Xylulose-5-phosphate phosphoketolase
DDNACMFE_00044	CDS	2670		7.2.2.10		Calcium-transporting ATPase 1
DDNACMFE_00045	CDS	465				IS3 family transposase ISL6
DDNACMFE_00046	CDS	267	insK		COG2801	Putative transposase InsK for insertion sequence element IS150
DDNACMFE_00047	tRNA	71				tRNA-Gly(ccc)
DDNACMFE_00048	CDS	606				hypothetical protein
DDNACMFE_00049	CDS	1020	trpS2_1	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
DDNACMFE_00050	CDS	480	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
DDNACMFE_00051	CDS	138				hypothetical protein
DDNACMFE_00052	CDS	993				hypothetical protein
DDNACMFE_00053	CDS	894	pstA		COG0581	Phosphate transport system permease protein PstA
DDNACMFE_00054	CDS	801	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DDNACMFE_00055	CDS	756	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DDNACMFE_00056	CDS	675	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
DDNACMFE_00057	CDS	510	rplJ_1			50S ribosomal protein L10
DDNACMFE_00058	CDS	366	rplL_1		COG0222	50S ribosomal protein L7/L12
DDNACMFE_00059	CDS	1221				hypothetical protein
DDNACMFE_00060	CDS	1635				hypothetical protein
DDNACMFE_00061	CDS	1269				hypothetical protein
DDNACMFE_00062	CDS	1161				hypothetical protein
DDNACMFE_00063	CDS	696				hypothetical protein
DDNACMFE_00064	CDS	1197				hypothetical protein
DDNACMFE_00065	CDS	390				hypothetical protein
DDNACMFE_00066	CDS	264				hypothetical protein
DDNACMFE_00067	CDS	168				hypothetical protein
DDNACMFE_00068	CDS	162				hypothetical protein
DDNACMFE_00069	CDS	165				hypothetical protein
DDNACMFE_00070	CDS	303				hypothetical protein
DDNACMFE_00071	CDS	1149				hypothetical protein
DDNACMFE_00072	CDS	669				hypothetical protein
DDNACMFE_00073	CDS	1149				hypothetical protein
DDNACMFE_00074	CDS	465				hypothetical protein
DDNACMFE_00075	CDS	342				hypothetical protein
DDNACMFE_00076	CDS	1083				hypothetical protein
DDNACMFE_00077	CDS	126				hypothetical protein
DDNACMFE_00078	CDS	2205	clpE_1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
DDNACMFE_00079	CDS	282				hypothetical protein
DDNACMFE_00080	CDS	1572	prfC_1			Peptide chain release factor 3
DDNACMFE_00081	CDS	477				hypothetical protein
DDNACMFE_00082	CDS	204				hypothetical protein
DDNACMFE_00083	CDS	552				hypothetical protein
DDNACMFE_00084	CDS	1287				hypothetical protein
DDNACMFE_00085	CDS	1704				hypothetical protein
DDNACMFE_00086	CDS	651				hypothetical protein
DDNACMFE_00087	CDS	99				hypothetical protein
DDNACMFE_00088	CDS	1221	nanT			Sialic acid transporter NanT
DDNACMFE_00089	CDS	1866	urdA_1	1.3.99.33	COG1053	Urocanate reductase
DDNACMFE_00090	CDS	333				hypothetical protein
DDNACMFE_00091	CDS	192				hypothetical protein
DDNACMFE_00092	CDS	480				hypothetical protein
DDNACMFE_00093	CDS	660				hypothetical protein
DDNACMFE_00094	CDS	765				hypothetical protein
DDNACMFE_00095	CDS	822				hypothetical protein
DDNACMFE_00096	CDS	225				hypothetical protein
DDNACMFE_00097	CDS	303				hypothetical protein
DDNACMFE_00098	CDS	411				hypothetical protein
DDNACMFE_00099	CDS	1566				hypothetical protein
DDNACMFE_00100	CDS	1635				hypothetical protein
DDNACMFE_00101	CDS	360				hypothetical protein
DDNACMFE_00102	CDS	909	xerD			Tyrosine recombinase XerD
DDNACMFE_00103	CDS	888	cvfB			Conserved virulence factor B
DDNACMFE_00104	CDS	1704	pyk_1	2.7.1.40	COG0469	Pyruvate kinase
DDNACMFE_00105	CDS	360	rplR_1			50S ribosomal protein L18
DDNACMFE_00106	CDS	531	rplF_1			50S ribosomal protein L6
DDNACMFE_00107	CDS	399	rpsH_1		COG0096	30S ribosomal protein S8
DDNACMFE_00108	CDS	186	rpsZ_1		COG0199	30S ribosomal protein S14 type Z
DDNACMFE_00109	CDS	543	rplE_1		COG0094	50S ribosomal protein L5
DDNACMFE_00110	CDS	264	rplX_1			50S ribosomal protein L24
DDNACMFE_00111	CDS	369	rplN_1		COG0093	50S ribosomal protein L14
DDNACMFE_00112	CDS	267	rpsQ_1			30S ribosomal protein S17
DDNACMFE_00113	CDS	198	rpmC_1			50S ribosomal protein L29
DDNACMFE_00114	CDS	441	rplP_1		COG0197	50S ribosomal protein L16
DDNACMFE_00115	CDS	396	rpsC_1		COG0092	30S ribosomal protein S3
DDNACMFE_00116	CDS	513	xerC		COG4974	Tyrosine recombinase XerC
DDNACMFE_00117	CDS	525	hslV	3.4.25.2		ATP-dependent protease subunit HslV
DDNACMFE_00118	CDS	1410	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
DDNACMFE_00119	CDS	891	lacX_1			Protein LacX, plasmid
DDNACMFE_00120	CDS	636	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
DDNACMFE_00121	CDS	633	rplD		COG0088	50S ribosomal protein L4
DDNACMFE_00122	CDS	312	rplW_1		COG0089	50S ribosomal protein L23
DDNACMFE_00123	CDS	837	rplB_1		COG0090	50S ribosomal protein L2
DDNACMFE_00124	CDS	282	rpsS_1		COG0185	30S ribosomal protein S19
DDNACMFE_00125	CDS	354	rplV_1		COG0091	50S ribosomal protein L22
DDNACMFE_00126	CDS	672	rpsC_2		COG0092	30S ribosomal protein S3
DDNACMFE_00127	CDS	441	rplP_2		COG0197	50S ribosomal protein L16
DDNACMFE_00128	CDS	198	rpmC_2			50S ribosomal protein L29
DDNACMFE_00129	CDS	267	rpsQ_2			30S ribosomal protein S17
DDNACMFE_00130	CDS	363				hypothetical protein
DDNACMFE_00131	CDS	915	manZ_1		COG3716	PTS system mannose-specific EIID component
DDNACMFE_00132	CDS	810	sorA_1		COG3715	PTS system sorbose-specific EIIC component
DDNACMFE_00133	CDS	1011	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
DDNACMFE_00134	tRNA	74				tRNA-Asn(gtt)
DDNACMFE_00135	rRNA	112				5S ribosomal RNA
DDNACMFE_00136	CDS	3624	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DDNACMFE_00137	CDS	1917	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DDNACMFE_00138	CDS	207	cspA		COG1278	Cold shock-like protein CspA
DDNACMFE_00139	CDS	564	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
DDNACMFE_00140	CDS	336				hypothetical protein
DDNACMFE_00141	CDS	696	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
DDNACMFE_00142	CDS	588				hypothetical protein
DDNACMFE_00143	CDS	126				hypothetical protein
DDNACMFE_00144	CDS	927				hypothetical protein
DDNACMFE_00145	CDS	774	glnQ		COG1126	Glutamine transport ATP-binding protein GlnQ
DDNACMFE_00146	CDS	804	phnE_1		COG3639	Phosphate-import permease protein PhnE
DDNACMFE_00147	CDS	813	phnE_2		COG3639	Phosphate-import permease protein PhnE
DDNACMFE_00148	CDS	279	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
DDNACMFE_00149	CDS	2031	kup			Low affinity potassium transport system protein kup
DDNACMFE_00150	CDS	459				hypothetical protein
DDNACMFE_00151	CDS	483				hypothetical protein
DDNACMFE_00152	CDS	1140	recF		COG1195	DNA replication and repair protein RecF
DDNACMFE_00153	CDS	1965	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
DDNACMFE_00154	CDS	300				hypothetical protein
DDNACMFE_00155	CDS	216				hypothetical protein
DDNACMFE_00156	CDS	480				hypothetical protein
DDNACMFE_00157	CDS	1374	metG_1	6.1.1.10		Methionine--tRNA ligase
DDNACMFE_00158	CDS	768	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
DDNACMFE_00159	CDS	567	rnmV	3.1.26.8	COG1658	Ribonuclease M5
DDNACMFE_00160	CDS	1725	uvrB_1		COG0556	UvrABC system protein B
DDNACMFE_00161	CDS	807	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
DDNACMFE_00162	CDS	1770	pyk_2	2.7.1.40	COG0469	Pyruvate kinase
DDNACMFE_00163	CDS	666	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
DDNACMFE_00164	CDS	1191	deoB	5.4.2.7	COG1015	Phosphopentomutase
DDNACMFE_00165	CDS	651				hypothetical protein
DDNACMFE_00166	CDS	183				hypothetical protein
DDNACMFE_00167	CDS	1485	urdA_2	1.3.99.33	COG1053	Urocanate reductase
DDNACMFE_00168	CDS	1224				hypothetical protein
DDNACMFE_00169	CDS	354				hypothetical protein
DDNACMFE_00170	CDS	402	manX_2	2.7.1.191		PTS system mannose-specific EIIAB component
DDNACMFE_00171	CDS	819	manZ_2		COG3716	PTS system mannose-specific EIID component
DDNACMFE_00172	CDS	924				hypothetical protein
DDNACMFE_00173	CDS	489	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
DDNACMFE_00174	CDS	2043	fusA_2		COG0480	Elongation factor G
DDNACMFE_00175	CDS	309	rpsJ_1		COG0051	30S ribosomal protein S10
DDNACMFE_00176	CDS	2043	uvrB_2		COG0556	UvrABC system protein B
DDNACMFE_00177	CDS	408	pgcA	5.4.2.2		Phosphoglucomutase
DDNACMFE_00178	CDS	297	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
DDNACMFE_00179	CDS	351	yodB		COG1733	HTH-type transcriptional regulator YodB
DDNACMFE_00180	CDS	1050	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DDNACMFE_00181	CDS	1053				hypothetical protein
DDNACMFE_00182	CDS	360				hypothetical protein
DDNACMFE_00183	CDS	516				hypothetical protein
DDNACMFE_00184	CDS	273				hypothetical protein
DDNACMFE_00185	CDS	390				hypothetical protein
DDNACMFE_00186	CDS	501				hypothetical protein
DDNACMFE_00187	CDS	2058				hypothetical protein
DDNACMFE_00188	CDS	921				hypothetical protein
DDNACMFE_00189	CDS	960	gsiC		COG0601	Glutathione transport system permease protein GsiC
DDNACMFE_00190	CDS	978	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DDNACMFE_00191	CDS	1017	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
DDNACMFE_00192	CDS	1134	cggR_1		COG2390	Central glycolytic genes regulator
DDNACMFE_00193	CDS	1485	urdA_3	1.3.99.33	COG1053	Urocanate reductase
DDNACMFE_00194	CDS	912	benM			HTH-type transcriptional regulator BenM
DDNACMFE_00195	CDS	183				hypothetical protein
DDNACMFE_00196	CDS	387	clpE_2		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
DDNACMFE_00197	CDS	282				hypothetical protein
DDNACMFE_00198	CDS	1572	prfC_2			Peptide chain release factor 3
DDNACMFE_00199	CDS	528				hypothetical protein
DDNACMFE_00200	CDS	504	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
DDNACMFE_00201	CDS	1218	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
DDNACMFE_00202	CDS	2067	infB			Translation initiation factor IF-2
DDNACMFE_00203	CDS	363	rbfA			Ribosome-binding factor A
DDNACMFE_00204	CDS	324				hypothetical protein
DDNACMFE_00205	CDS	1386	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
DDNACMFE_00206	CDS	624	pox5_1	1.2.3.3	COG0028	Pyruvate oxidase
DDNACMFE_00207	CDS	948	glpK	2.7.1.30	COG0554	Glycerol kinase
DDNACMFE_00208	CDS	1743	glpO_1	1.1.3.21	COG0578	Alpha-glycerophosphate oxidase
DDNACMFE_00209	CDS	408				hypothetical protein
DDNACMFE_00210	CDS	372	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DDNACMFE_00211	CDS	855				hypothetical protein
DDNACMFE_00212	CDS	969				hypothetical protein
DDNACMFE_00213	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
DDNACMFE_00214	CDS	1734	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
DDNACMFE_00215	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
DDNACMFE_00216	CDS	183				hypothetical protein
DDNACMFE_00217	CDS	864	recA		COG0468	Protein RecA
DDNACMFE_00218	CDS	1020	gap_2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
DDNACMFE_00219	CDS	1044	cggR_2		COG2390	Central glycolytic genes regulator
DDNACMFE_00220	tRNA	74				tRNA-Arg(ccg)
DDNACMFE_00221	CDS	1812				hypothetical protein
DDNACMFE_00222	CDS	762	urdA_4	1.3.99.33		Urocanate reductase
DDNACMFE_00223	CDS	2403	xpkA_2	4.1.2.9		Xylulose-5-phosphate phosphoketolase
DDNACMFE_00224	CDS	624				hypothetical protein
DDNACMFE_00225	CDS	1005	mreB_1		COG1077	Cell shape-determining protein MreB
DDNACMFE_00226	CDS	1812	pox5_2	1.2.3.3	COG0028	Pyruvate oxidase
DDNACMFE_00227	CDS	1029				hypothetical protein
DDNACMFE_00228	CDS	1371	nfdA	3.5.1.91		N-substituted formamide deformylase
DDNACMFE_00229	CDS	927	cysS	6.1.1.16		Cysteine--tRNA ligase
DDNACMFE_00230	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
DDNACMFE_00231	CDS	114				hypothetical protein
DDNACMFE_00232	CDS	354	acpS_1	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
DDNACMFE_00233	CDS	1482	cshA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
DDNACMFE_00234	CDS	390	murF_1	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DDNACMFE_00235	CDS	510				hypothetical protein
DDNACMFE_00236	CDS	489				hypothetical protein
DDNACMFE_00237	CDS	447	ssb_1		COG0629	Single-stranded DNA-binding protein
DDNACMFE_00238	CDS	219				hypothetical protein
DDNACMFE_00239	CDS	231				hypothetical protein
DDNACMFE_00240	CDS	213				hypothetical protein
DDNACMFE_00241	CDS	687	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
DDNACMFE_00242	CDS	315				hypothetical protein
DDNACMFE_00243	CDS	486	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DDNACMFE_00244	CDS	1482	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDNACMFE_00245	CDS	1578	mco_1	1.-.-.-		Multicopper oxidase mco
DDNACMFE_00246	CDS	768	groL_1			60 kDa chaperonin
DDNACMFE_00247	CDS	669				hypothetical protein
DDNACMFE_00248	CDS	993				hypothetical protein
DDNACMFE_00249	CDS	1311				hypothetical protein
DDNACMFE_00250	CDS	1167	alaS	6.1.1.7		Alanine--tRNA ligase
DDNACMFE_00251	CDS	258				hypothetical protein
DDNACMFE_00252	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
DDNACMFE_00253	CDS	306				hypothetical protein
DDNACMFE_00254	CDS	435				hypothetical protein
DDNACMFE_00255	CDS	915	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
DDNACMFE_00256	CDS	933	lepA_1	3.6.5.-		Elongation factor 4
DDNACMFE_00257	CDS	2355				hypothetical protein
DDNACMFE_00258	CDS	879	tsf_1		COG0264	Elongation factor Ts
DDNACMFE_00259	CDS	822	rpsB		COG0052	30S ribosomal protein S2
DDNACMFE_00260	CDS	261				hypothetical protein
DDNACMFE_00261	CDS	450	ybhL		COG0670	Inner membrane protein YbhL
DDNACMFE_00262	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
DDNACMFE_00263	CDS	864	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
DDNACMFE_00264	CDS	657	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
DDNACMFE_00265	CDS	834	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DDNACMFE_00266	CDS	822	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
DDNACMFE_00267	CDS	648	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
DDNACMFE_00268	CDS	924				hypothetical protein
DDNACMFE_00269	CDS	138				hypothetical protein
DDNACMFE_00270	CDS	1446	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
DDNACMFE_00271	CDS	243	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
DDNACMFE_00272	CDS	1176				hypothetical protein
DDNACMFE_00273	CDS	1194				hypothetical protein
DDNACMFE_00274	CDS	1047	urdA_5	1.3.99.33		Urocanate reductase
DDNACMFE_00275	CDS	1239				hypothetical protein
DDNACMFE_00276	CDS	876				hypothetical protein
DDNACMFE_00277	CDS	993	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DDNACMFE_00278	CDS	369	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
DDNACMFE_00279	CDS	1287	eno	4.2.1.11	COG0148	Enolase
DDNACMFE_00280	CDS	435				hypothetical protein
DDNACMFE_00281	CDS	735	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DDNACMFE_00282	CDS	558	frr			Ribosome-recycling factor
DDNACMFE_00283	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
DDNACMFE_00284	CDS	1911	xpkA_3	4.1.2.9		Xylulose-5-phosphate phosphoketolase
DDNACMFE_00285	CDS	312	rplW_2		COG0089	50S ribosomal protein L23
DDNACMFE_00286	CDS	837	rplB_2		COG0090	50S ribosomal protein L2
DDNACMFE_00287	CDS	282	rpsS_2			30S ribosomal protein S19
DDNACMFE_00288	CDS	354	rplV_2		COG0091	50S ribosomal protein L22
DDNACMFE_00289	CDS	1623	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
DDNACMFE_00290	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
DDNACMFE_00291	CDS	1974	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
DDNACMFE_00292	CDS	618	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
DDNACMFE_00293	CDS	570	efp			Elongation factor P
DDNACMFE_00294	CDS	459				hypothetical protein
DDNACMFE_00295	CDS	393	nusB		COG0781	Transcription antitermination protein NusB
DDNACMFE_00296	CDS	513				Stress response regulator gls24 
DDNACMFE_00297	CDS	1119	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
DDNACMFE_00298	CDS	441	sepF		COG1799	Cell division protein SepF
DDNACMFE_00299	CDS	1338	ftsZ			Cell division protein FtsZ
DDNACMFE_00300	CDS	891	spo0J		COG1475	Stage 0 sporulation protein J
DDNACMFE_00301	CDS	276				hypothetical protein
DDNACMFE_00302	CDS	1368	murF_2	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DDNACMFE_00303	CDS	657	adk	2.7.4.3		Adenylate kinase
DDNACMFE_00304	CDS	1296	secY_1			Protein translocase subunit SecY
DDNACMFE_00305	CDS	165				hypothetical protein
DDNACMFE_00306	CDS	993				hypothetical protein
DDNACMFE_00307	CDS	369	rplN_2		COG0093	50S ribosomal protein L14
DDNACMFE_00308	CDS	264	rplX_2			50S ribosomal protein L24
DDNACMFE_00309	CDS	543	rplE_2		COG0094	50S ribosomal protein L5
DDNACMFE_00310	CDS	186	rpsZ_2		COG0199	30S ribosomal protein S14 type Z
DDNACMFE_00311	CDS	399	rpsH_2		COG0096	30S ribosomal protein S8
DDNACMFE_00312	CDS	291				hypothetical protein
DDNACMFE_00313	CDS	1269	gatC_1		COG3775	PTS system galactitol-specific EIIC component
DDNACMFE_00314	CDS	102	smc_1			Chromosome partition protein Smc
DDNACMFE_00315	CDS	1182	ftsY			Signal recognition particle receptor FtsY
DDNACMFE_00316	CDS	138				hypothetical protein
DDNACMFE_00317	CDS	1950	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DDNACMFE_00318	CDS	831	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
DDNACMFE_00319	CDS	825	manZ_3		COG3716	PTS system mannose-specific EIID component
DDNACMFE_00320	CDS	1101	pepQ_1	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DDNACMFE_00321	CDS	417				hypothetical protein
DDNACMFE_00322	CDS	231				hypothetical protein
DDNACMFE_00323	CDS	648				hypothetical protein
DDNACMFE_00324	CDS	327				hypothetical protein
DDNACMFE_00325	CDS	630	upp_2	2.4.2.9		Uracil phosphoribosyltransferase
DDNACMFE_00326	CDS	714	atpB_2			ATP synthase subunit a
DDNACMFE_00327	CDS	225	atpH_3			ATP synthase subunit c
DDNACMFE_00328	CDS	384	rpsK			30S ribosomal protein S11
DDNACMFE_00329	CDS	351	rpsM		COG0099	30S ribosomal protein S13
DDNACMFE_00330	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
DDNACMFE_00331	CDS	222	infA		COG0361	Translation initiation factor IF-1
DDNACMFE_00332	CDS	825	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
DDNACMFE_00333	CDS	357	lacF			Lactose transport system permease protein LacF
DDNACMFE_00334	CDS	699	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
DDNACMFE_00335	CDS	1071	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
DDNACMFE_00336	CDS	672	uvrC		COG0322	UvrABC system protein C
DDNACMFE_00337	CDS	510				hypothetical protein
DDNACMFE_00338	CDS	522				hypothetical protein
DDNACMFE_00339	CDS	387				hypothetical protein
DDNACMFE_00340	CDS	477	ssb_2		COG0629	Single-stranded DNA-binding protein
DDNACMFE_00341	CDS	1626	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DDNACMFE_00342	CDS	435				hypothetical protein
DDNACMFE_00343	CDS	438	atpC		COG0355	ATP synthase epsilon chain
DDNACMFE_00344	CDS	1350	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
DDNACMFE_00345	CDS	1578	mco_2	1.-.-.-		Multicopper oxidase mco
DDNACMFE_00346	CDS	819	malP		COG1263	PTS system maltose-specific EIICB component
DDNACMFE_00347	tRNA	76				tRNA-Val(tac)
DDNACMFE_00348	CDS	1194	metK	2.5.1.6		S-adenosylmethionine synthase
DDNACMFE_00349	CDS	207				hypothetical protein
DDNACMFE_00350	CDS	360	acpS_2	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
DDNACMFE_00351	CDS	834	cshA_2	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
DDNACMFE_00352	CDS	141				hypothetical protein
DDNACMFE_00353	CDS	414	hpf			Ribosome hibernation promotion factor
DDNACMFE_00354	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
DDNACMFE_00355	CDS	693	rplA			50S ribosomal protein L1
DDNACMFE_00356	CDS	489	rplK_1			50S ribosomal protein L11
DDNACMFE_00357	CDS	750		3.1.3.16		Putative protein phosphatase 2C-type
DDNACMFE_00358	CDS	228	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
DDNACMFE_00359	CDS	630	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
DDNACMFE_00360	CDS	1140	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
DDNACMFE_00361	CDS	999	prfB_1			Peptide chain release factor 2
DDNACMFE_00362	CDS	438	secA_1		COG0653	Protein translocase subunit SecA
DDNACMFE_00363	CDS	321				hypothetical protein
DDNACMFE_00364	CDS	207				hypothetical protein
DDNACMFE_00365	CDS	1686				hypothetical protein
DDNACMFE_00366	CDS	651				hypothetical protein
DDNACMFE_00367	CDS	405				hypothetical protein
DDNACMFE_00368	CDS	258				hypothetical protein
DDNACMFE_00369	CDS	1377	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
DDNACMFE_00370	CDS	249				hypothetical protein
DDNACMFE_00371	CDS	1578				hypothetical protein
DDNACMFE_00372	CDS	669	mnmE_1	3.6.5.-	COG0486	tRNA modification GTPase MnmE
DDNACMFE_00373	CDS	294	mdcC			Malonate decarboxylase acyl carrier protein
DDNACMFE_00374	CDS	1095	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
DDNACMFE_00375	CDS	1200				hypothetical protein
DDNACMFE_00376	CDS	501				hypothetical protein
DDNACMFE_00377	CDS	285	groS		COG0234	10 kDa chaperonin
