locus_tag	ftype	length_bp	gene	EC_number	COG	product
PFAMOPBP_00057	CDS	669				hypothetical protein
PFAMOPBP_00058	CDS	1152				hypothetical protein
PFAMOPBP_00059	CDS	468				hypothetical protein
PFAMOPBP_00060	CDS	378				hypothetical protein
PFAMOPBP_00061	CDS	1089				hypothetical protein
PFAMOPBP_00062	CDS	777	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
PFAMOPBP_00063	CDS	579				hypothetical protein
PFAMOPBP_00064	CDS	1407				hypothetical protein
PFAMOPBP_00065	CDS	333				hypothetical protein
PFAMOPBP_00066	CDS	1389				hypothetical protein
PFAMOPBP_00067	CDS	1056	ccpA		COG1609	Catabolite control protein A
PFAMOPBP_00068	CDS	957	mutS2_1	3.1.-.-		Endonuclease MutS2
PFAMOPBP_00069	CDS	312	trxA_1		COG0526	Thioredoxin
PFAMOPBP_00070	CDS	372	mscL		COG1970	Large-conductance mechanosensitive channel
PFAMOPBP_00071	CDS	408	yslB			putative protein YslB
PFAMOPBP_00072	CDS	795	murI_1	5.1.1.3		Glutamate racemase
PFAMOPBP_00073	CDS	621		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
PFAMOPBP_00074	CDS	861	murR		COG1737	HTH-type transcriptional regulator MurR
PFAMOPBP_00075	CDS	354				hypothetical protein
PFAMOPBP_00076	CDS	783	murD_1	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
PFAMOPBP_00077	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PFAMOPBP_00078	CDS	855	divIB_1		COG1589	Cell division protein DivIB
PFAMOPBP_00079	CDS	1359	ftsA_1		COG0849	Cell division protein FtsA
PFAMOPBP_00080	CDS	1335	ftsZ			Cell division protein FtsZ
PFAMOPBP_00081	CDS	441	sepF		COG1799	Cell division protein SepF
PFAMOPBP_00082	CDS	306				hypothetical protein
PFAMOPBP_00083	CDS	1818				hypothetical protein
PFAMOPBP_00084	CDS	1794				hypothetical protein
PFAMOPBP_00085	CDS	882	cynR			HTH-type transcriptional regulator CynR
PFAMOPBP_00086	CDS	993	ligA_1	6.5.1.2	COG0272	DNA ligase
PFAMOPBP_00087	CDS	1143				hypothetical protein
PFAMOPBP_00088	CDS	297	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PFAMOPBP_00089	CDS	1440	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PFAMOPBP_00090	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PFAMOPBP_00091	CDS	2640	smc_1		COG1196	Chromosome partition protein Smc
PFAMOPBP_00092	CDS	1248	ftsY_1			Signal recognition particle receptor FtsY
PFAMOPBP_00093	CDS	342				hypothetical protein
PFAMOPBP_00094	CDS	1437	ffh		COG0541	Signal recognition particle protein
PFAMOPBP_00095	CDS	282	rpsP		COG0228	30S ribosomal protein S16
PFAMOPBP_00096	CDS	723	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
PFAMOPBP_00097	CDS	831	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PFAMOPBP_00098	CDS	438				hypothetical protein
PFAMOPBP_00099	tRNA	90				tRNA-Leu(aag)
PFAMOPBP_00100	CDS	201	cspLA		COG1278	Cold shock-like protein CspLA
PFAMOPBP_00101	CDS	633	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
PFAMOPBP_00102	CDS	576	xpt_1	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PFAMOPBP_00103	CDS	1119	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
PFAMOPBP_00104	CDS	648	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PFAMOPBP_00105	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
PFAMOPBP_00106	CDS	1719	pgcA_1	5.4.2.2		Phosphoglucomutase
PFAMOPBP_00107	CDS	636	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
PFAMOPBP_00108	CDS	1674	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
PFAMOPBP_00109	CDS	414				hypothetical protein
PFAMOPBP_00110	CDS	993				hypothetical protein
PFAMOPBP_00111	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
PFAMOPBP_00112	CDS	417	gpsB			Cell cycle protein GpsB
PFAMOPBP_00113	CDS	582				hypothetical protein
PFAMOPBP_00114	CDS	1554	lutP		COG1620	L-lactate permease
PFAMOPBP_00115	CDS	831			COG1307	DegV domain-containing protein
PFAMOPBP_00116	CDS	1287	eno	4.2.1.11	COG0148	Enolase
PFAMOPBP_00117	CDS	336				hypothetical protein
PFAMOPBP_00118	CDS	1227	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
PFAMOPBP_00119	CDS	606	ribE_1	2.5.1.9	COG0307	Riboflavin synthase
PFAMOPBP_00120	CDS	1062	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
PFAMOPBP_00121	CDS	195				hypothetical protein
PFAMOPBP_00122	CDS	747		5.1.1.13		Aspartate racemase
PFAMOPBP_00123	CDS	693	murE_1	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
PFAMOPBP_00124	CDS	375	srrB	2.7.13.3		Sensor protein SrrB
PFAMOPBP_00125	CDS	864	pstS1		COG0226	Phosphate-binding protein PstS 1
PFAMOPBP_00126	CDS	921				hypothetical protein
PFAMOPBP_00127	CDS	885				hypothetical protein
PFAMOPBP_00128	CDS	801	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PFAMOPBP_00129	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PFAMOPBP_00130	CDS	669	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
PFAMOPBP_00131	CDS	735	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
PFAMOPBP_00132	CDS	360	rplS		COG0335	50S ribosomal protein L19
PFAMOPBP_00133	CDS	627	lexA	3.4.21.88	COG1974	LexA repressor
PFAMOPBP_00134	CDS	261				hypothetical protein
PFAMOPBP_00135	CDS	216				hypothetical protein
PFAMOPBP_00136	CDS	1734	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
PFAMOPBP_00137	CDS	1500				hypothetical protein
PFAMOPBP_00138	CDS	279				hypothetical protein
PFAMOPBP_00139	CDS	873				hypothetical protein
PFAMOPBP_00140	CDS	462				hypothetical protein
PFAMOPBP_00141	CDS	486				hypothetical protein
PFAMOPBP_00142	CDS	816	recX_1			Regulatory protein RecX
PFAMOPBP_00143	CDS	1377	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
PFAMOPBP_00144	CDS	810				hypothetical protein
PFAMOPBP_00145	CDS	114				hypothetical protein
PFAMOPBP_00146	CDS	834	nlpA		COG1464	Lipoprotein 28
PFAMOPBP_00147	CDS	1329	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
PFAMOPBP_00148	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PFAMOPBP_00149	CDS	690				hypothetical protein
PFAMOPBP_00150	CDS	408	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
PFAMOPBP_00151	CDS	894	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
PFAMOPBP_00152	CDS	1149	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PFAMOPBP_00153	CDS	1227	mvaA_1	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
PFAMOPBP_00154	CDS	1164	mvaS_1	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
PFAMOPBP_00155	CDS	285				hypothetical protein
PFAMOPBP_00156	CDS	579	xpt_2	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PFAMOPBP_00157	CDS	1314				Nucleobase transporter PlUacP
PFAMOPBP_00158	CDS	879				hypothetical protein
PFAMOPBP_00159	CDS	201				hypothetical protein
PFAMOPBP_00160	CDS	1416	pepDA_1	3.4.-.-	COG4690	Dipeptidase A
PFAMOPBP_00161	CDS	252				hypothetical protein
PFAMOPBP_00162	CDS	666	cmk	2.7.4.25	COG0283	Cytidylate kinase
PFAMOPBP_00163	CDS	642				hypothetical protein
PFAMOPBP_00164	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PFAMOPBP_00165	CDS	564	scpB			Segregation and condensation protein B
PFAMOPBP_00166	CDS	750	scpA		COG1354	Segregation and condensation protein A
PFAMOPBP_00167	CDS	375				hypothetical protein
PFAMOPBP_00168	CDS	750		3.1.3.16		Putative protein phosphatase 2C-type
PFAMOPBP_00169	CDS	1326	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PFAMOPBP_00170	CDS	945	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
PFAMOPBP_00171	CDS	1455	priA	3.6.4.-	COG1198	Primosomal protein N'
PFAMOPBP_00172	CDS	348				FMN-binding protein
PFAMOPBP_00173	CDS	1002		1.1.1.28		D-lactate dehydrogenase
PFAMOPBP_00174	CDS	708				hypothetical protein
PFAMOPBP_00175	CDS	1233	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
PFAMOPBP_00176	CDS	1329	celB_1		COG1455	PTS system cellobiose-specific EIIC component
PFAMOPBP_00177	tRNA	73				tRNA-Arg(cct)
PFAMOPBP_00178	CDS	813				hypothetical protein
PFAMOPBP_00179	CDS	1020				hypothetical protein
PFAMOPBP_00180	CDS	750				hypothetical protein
PFAMOPBP_00181	CDS	1038				hypothetical protein
PFAMOPBP_00182	CDS	807				hypothetical protein
PFAMOPBP_00183	CDS	936				hypothetical protein
PFAMOPBP_00184	CDS	489	xkdM_1			Phage-like element PBSX protein XkdM
PFAMOPBP_00185	CDS	417				hypothetical protein
PFAMOPBP_00186	CDS	2850				hypothetical protein
PFAMOPBP_00187	CDS	1029	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
PFAMOPBP_00188	CDS	852	prmC	2.1.1.297		Release factor glutamine methyltransferase
PFAMOPBP_00189	CDS	1098	prfA		COG0216	Peptide chain release factor 1
PFAMOPBP_00190	CDS	579	tdk	2.7.1.21	COG1435	Thymidine kinase
PFAMOPBP_00191	CDS	1347	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
PFAMOPBP_00192	CDS	1050				hypothetical protein
PFAMOPBP_00193	CDS	588				hypothetical protein
PFAMOPBP_00194	CDS	1086				hypothetical protein
PFAMOPBP_00195	CDS	327				hypothetical protein
PFAMOPBP_00196	CDS	1299				hypothetical protein
PFAMOPBP_00197	CDS	318				hypothetical protein
PFAMOPBP_00198	CDS	1515	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
PFAMOPBP_00199	CDS	1245				hypothetical protein
PFAMOPBP_00200	CDS	240	dltC		COG0236	D-alanyl carrier protein
PFAMOPBP_00201	CDS	1539				hypothetical protein
PFAMOPBP_00202	CDS	1824	smc_2			Chromosome partition protein Smc
PFAMOPBP_00203	CDS	1560	expZ		COG0488	Nucleotide-binding protein ExpZ
PFAMOPBP_00204	CDS	1020	aes	3.1.1.-		Acetyl esterase
PFAMOPBP_00205	CDS	840	manZ_1		COG3716	PTS system mannose-specific EIID component
PFAMOPBP_00206	CDS	819				hypothetical protein
PFAMOPBP_00207	CDS	498		2.7.1.-		putative phosphotransferase enzyme IIB component
PFAMOPBP_00208	CDS	420				hypothetical protein
PFAMOPBP_00209	CDS	864	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
PFAMOPBP_00210	CDS	231				hypothetical protein
PFAMOPBP_00211	CDS	888				hypothetical protein
PFAMOPBP_00212	CDS	969				hypothetical protein
PFAMOPBP_00213	CDS	840				hypothetical protein
PFAMOPBP_00214	CDS	765				hypothetical protein
PFAMOPBP_00215	CDS	624	manZ_2		COG3716	PTS system mannose-specific EIID component
PFAMOPBP_00216	CDS	444	ligA_2	6.5.1.2	COG0272	DNA ligase
PFAMOPBP_00217	CDS	1170				hypothetical protein
PFAMOPBP_00218	CDS	303	gatC_2	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PFAMOPBP_00219	CDS	1440	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PFAMOPBP_00220	CDS	1566	rny_1	3.1.-.-	COG1418	Ribonuclease Y
PFAMOPBP_00221	CDS	1083	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
PFAMOPBP_00222	CDS	597	yigZ		COG1739	IMPACT family member YigZ
PFAMOPBP_00223	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
PFAMOPBP_00224	CDS	609	dnaD		COG3935	DNA replication protein DnaD
PFAMOPBP_00225	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
PFAMOPBP_00226	CDS	483				hypothetical protein
PFAMOPBP_00227	CDS	1002	dinG	3.1.-.-		3'-5' exonuclease DinG
PFAMOPBP_00228	CDS	726	rnc	3.1.26.3	COG0571	Ribonuclease 3
PFAMOPBP_00229	CDS	252	acpP		COG0236	Acyl carrier protein
PFAMOPBP_00230	CDS	1002	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
PFAMOPBP_00231	CDS	1191	recG	3.6.4.12		ATP-dependent DNA helicase RecG
PFAMOPBP_00232	CDS	639	thiN_1	2.7.6.2	COG1564	Thiamine pyrophosphokinase
PFAMOPBP_00233	CDS	672	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
PFAMOPBP_00234	CDS	888	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
PFAMOPBP_00235	CDS	1965	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
PFAMOPBP_00236	CDS	165				hypothetical protein
PFAMOPBP_00237	CDS	843				hypothetical protein
PFAMOPBP_00238	CDS	396				hypothetical protein
PFAMOPBP_00239	CDS	1302	dinB_1	2.7.7.7		DNA polymerase IV
PFAMOPBP_00240	CDS	642	mecA		COG4862	Adapter protein MecA 1
PFAMOPBP_00241	CDS	399	spxA_1			Regulatory protein Spx
PFAMOPBP_00242	CDS	912	dacA_1	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
PFAMOPBP_00243	CDS	576				hypothetical protein
PFAMOPBP_00244	CDS	177				hypothetical protein
PFAMOPBP_00245	CDS	546	nusG			Transcription termination/antitermination protein NusG
PFAMOPBP_00246	CDS	423	rplK			50S ribosomal protein L11
PFAMOPBP_00247	CDS	684	rplA			50S ribosomal protein L1
PFAMOPBP_00248	CDS	1170	aroC	4.2.3.5	COG0082	Chorismate synthase
PFAMOPBP_00249	CDS	1437				hypothetical protein
PFAMOPBP_00250	CDS	504				hypothetical protein
PFAMOPBP_00251	CDS	381	rplQ		COG0203	50S ribosomal protein L17
PFAMOPBP_00252	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PFAMOPBP_00253	CDS	390	rpsK_1			30S ribosomal protein S11
PFAMOPBP_00254	CDS	366	rpsM_1		COG0099	30S ribosomal protein S13
PFAMOPBP_00255	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
PFAMOPBP_00256	CDS	219	infA		COG0361	Translation initiation factor IF-1
PFAMOPBP_00257	CDS	657	adk	2.7.4.3	COG0563	Adenylate kinase
PFAMOPBP_00258	CDS	396	secY_1			Protein translocase subunit SecY
PFAMOPBP_00259	CDS	357	rplR		COG0256	50S ribosomal protein L18
PFAMOPBP_00260	CDS	537	rplF		COG0097	50S ribosomal protein L6
PFAMOPBP_00261	CDS	399	rpsH		COG0096	30S ribosomal protein S8
PFAMOPBP_00262	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
PFAMOPBP_00263	CDS	543	rplE		COG0094	50S ribosomal protein L5
PFAMOPBP_00264	CDS	273				hypothetical protein
PFAMOPBP_00265	CDS	369	rplN		COG0093	50S ribosomal protein L14
PFAMOPBP_00266	CDS	276	rpsQ			30S ribosomal protein S17
PFAMOPBP_00267	CDS	198	rpmC_1			50S ribosomal protein L29
PFAMOPBP_00268	CDS	435	rplP_1		COG0197	50S ribosomal protein L16
PFAMOPBP_00269	CDS	261	rpsC_1		COG0092	30S ribosomal protein S3
PFAMOPBP_00270	CDS	2343	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
PFAMOPBP_00271	CDS	363				hypothetical protein
PFAMOPBP_00272	CDS	1866	urdA_1	1.3.99.33	COG1053	Urocanate reductase
PFAMOPBP_00273	CDS	1446	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PFAMOPBP_00274	CDS	372		3.5.4.2	COG1816	Adenine deaminase
PFAMOPBP_00275	CDS	957		1.1.1.29		Glycerate dehydrogenase
PFAMOPBP_00276	CDS	975				hypothetical protein
PFAMOPBP_00277	CDS	1455	gatC_3		COG3775	PTS system galactitol-specific EIIC component
PFAMOPBP_00278	CDS	603				hypothetical protein
PFAMOPBP_00279	CDS	186				hypothetical protein
PFAMOPBP_00280	CDS	267	ptsH_1		COG1925	Phosphocarrier protein HPr
PFAMOPBP_00281	CDS	1737	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
PFAMOPBP_00282	CDS	417	copY			Transcriptional repressor CopY
PFAMOPBP_00283	CDS	693	yvcJ		COG1660	Nucleotide-binding protein YvcJ
PFAMOPBP_00284	CDS	2838	uvrA_1			UvrABC system protein A
PFAMOPBP_00285	CDS	498	uvrB_1			UvrABC system protein B
PFAMOPBP_00286	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
PFAMOPBP_00287	CDS	372				hypothetical protein
PFAMOPBP_00288	CDS	726	gmuR_1		COG2188	HTH-type transcriptional regulator GmuR
PFAMOPBP_00289	CDS	924	rihC_1	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
PFAMOPBP_00290	CDS	693	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PFAMOPBP_00291	CDS	333	dps_1	1.16.-.-	COG0783	DNA protection during starvation protein
PFAMOPBP_00292	CDS	624				hypothetical protein
PFAMOPBP_00293	CDS	531				hypothetical protein
PFAMOPBP_00294	CDS	381				hypothetical protein
PFAMOPBP_00295	CDS	2487	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
PFAMOPBP_00296	CDS	1458	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
PFAMOPBP_00297	CDS	258	artQ		COG0765	Arginine transport system permease protein ArtQ
PFAMOPBP_00298	CDS	654	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
PFAMOPBP_00299	CDS	855	fliY		COG0834	L-cystine-binding protein FliY
PFAMOPBP_00300	CDS	792		3.1.3.-	COG0561	Putative phosphatase
PFAMOPBP_00301	CDS	1308	pbuG_1		COG2252	Guanine/hypoxanthine permease PbuG
PFAMOPBP_00302	CDS	1149	mvaS_2	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
PFAMOPBP_00303	CDS	1251	mvaA_2	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
PFAMOPBP_00304	CDS	1161		2.3.1.9		putative acetyl-CoA acyltransferase
PFAMOPBP_00305	CDS	300				hypothetical protein
PFAMOPBP_00306	CDS	660	strA	3.4.22.-	COG3764	Sortase A
PFAMOPBP_00307	CDS	1365	lepA_1	3.6.5.-		Elongation factor 4
PFAMOPBP_00308	CDS	1422				hypothetical protein
PFAMOPBP_00309	CDS	312				hypothetical protein
PFAMOPBP_00310	CDS	1401				hypothetical protein
PFAMOPBP_00311	CDS	405				hypothetical protein
PFAMOPBP_00312	CDS	1416				hypothetical protein
PFAMOPBP_00313	CDS	486	xkdM_2			Phage-like element PBSX protein XkdM
PFAMOPBP_00314	CDS	432				hypothetical protein
PFAMOPBP_00315	CDS	870	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
PFAMOPBP_00316	CDS	933	rbsK_1	2.7.1.15		Ribokinase
PFAMOPBP_00317	CDS	864	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PFAMOPBP_00318	CDS	129				hypothetical protein
PFAMOPBP_00319	CDS	777				hypothetical protein
PFAMOPBP_00320	CDS	486				hypothetical protein
PFAMOPBP_00321	CDS	201				hypothetical protein
PFAMOPBP_00322	CDS	222				hypothetical protein
PFAMOPBP_00323	CDS	132				hypothetical protein
PFAMOPBP_00324	CDS	132				hypothetical protein
PFAMOPBP_00325	CDS	186				hypothetical protein
PFAMOPBP_00326	CDS	483				hypothetical protein
PFAMOPBP_00327	CDS	198				hypothetical protein
PFAMOPBP_00328	CDS	582	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PFAMOPBP_00329	CDS	855				hypothetical protein
PFAMOPBP_00330	CDS	726	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PFAMOPBP_00331	CDS	1251				hypothetical protein
PFAMOPBP_00332	CDS	1251	ypdA_1	2.7.13.3	COG3275	Sensor histidine kinase YpdA
PFAMOPBP_00333	CDS	738	lytR		COG3279	Sensory transduction protein LytR
PFAMOPBP_00334	CDS	435	lrgA		COG1380	Antiholin-like protein LrgA
PFAMOPBP_00335	CDS	726	lrgB_1		COG1346	Antiholin-like protein LrgB
PFAMOPBP_00336	CDS	963	atpG_1		COG0224	ATP synthase gamma chain
PFAMOPBP_00337	CDS	1512	atpA_1	7.1.2.2	COG0056	ATP synthase subunit alpha
PFAMOPBP_00338	CDS	549	atpH_1		COG0712	ATP synthase subunit delta
PFAMOPBP_00339	CDS	1395	dppE_1		COG4166	Dipeptide-binding protein DppE
PFAMOPBP_00340	CDS	1086	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
PFAMOPBP_00341	CDS	456				hypothetical protein
PFAMOPBP_00342	CDS	483	dps_2	1.16.-.-	COG0783	DNA protection during starvation protein
PFAMOPBP_00343	CDS	486				hypothetical protein
PFAMOPBP_00344	CDS	762		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PFAMOPBP_00345	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
PFAMOPBP_00346	CDS	1110	yidC_1			Membrane protein insertase YidC
PFAMOPBP_00347	CDS	1158				hypothetical protein
PFAMOPBP_00348	CDS	1242				hypothetical protein
	repeat_region	1158				
PFAMOPBP_00349	CDS	1878	ltaS1		COG1368	Lipoteichoic acid synthase 1
PFAMOPBP_00350	CDS	234	secG_1		COG1314	putative protein-export membrane protein SecG
PFAMOPBP_00351	CDS	363	rbfA			Ribosome-binding factor A
PFAMOPBP_00352	CDS	2640	infB			Translation initiation factor IF-2
PFAMOPBP_00353	CDS	1323	pbpB_1		COG0768	Penicillin-binding protein 2B
PFAMOPBP_00354	CDS	972	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PFAMOPBP_00355	CDS	1365	murD_2	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PFAMOPBP_00356	CDS	306	pbuG_2		COG2252	Guanine/hypoxanthine permease PbuG
PFAMOPBP_00357	CDS	1446	yflS		COG0471	Putative malate transporter YflS
PFAMOPBP_00358	CDS	1311	pbuG_3		COG2252	Guanine/hypoxanthine permease PbuG
