locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFJGIMNL_00048	CDS	1182	recF_1			DNA replication and repair protein RecF
IFJGIMNL_00049	CDS	402		4.4.1.22		Putative glutathione-dependent formaldehyde-activating enzyme
IFJGIMNL_00050	CDS	441				hypothetical protein
IFJGIMNL_00051	CDS	594	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
IFJGIMNL_00052	CDS	1209				hypothetical protein
IFJGIMNL_00053	CDS	576	tdk_1	2.7.1.21	COG1435	Thymidine kinase
IFJGIMNL_00054	CDS	753	gpmA_1	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
IFJGIMNL_00055	CDS	1023	nlpD			Murein hydrolase activator NlpD
IFJGIMNL_00056	CDS	828	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
IFJGIMNL_00057	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
IFJGIMNL_00058	CDS	1227	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
IFJGIMNL_00059	CDS	429				hypothetical protein
IFJGIMNL_00060	CDS	207				hypothetical protein
IFJGIMNL_00061	CDS	1020				hypothetical protein
IFJGIMNL_00062	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
IFJGIMNL_00063	CDS	726	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
IFJGIMNL_00064	CDS	957	gshB	6.3.2.3	COG0189	Glutathione synthetase
IFJGIMNL_00065	CDS	453	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
IFJGIMNL_00066	CDS	558				hypothetical protein
IFJGIMNL_00067	CDS	420	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
IFJGIMNL_00068	CDS	1038	purM_1	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
IFJGIMNL_00069	CDS	3543	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
IFJGIMNL_00070	CDS	525				hypothetical protein
IFJGIMNL_00071	CDS	1359	der_1			GTPase Der
IFJGIMNL_00072	CDS	1302				putative membrane protein
IFJGIMNL_00073	CDS	246	zapB		COG3074	Cell division protein ZapB
IFJGIMNL_00074	CDS	765	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
IFJGIMNL_00075	CDS	228				hypothetical protein
IFJGIMNL_00076	CDS	687			COG2932	putative HTH-type transcriptional regulator
IFJGIMNL_00077	CDS	1119	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
IFJGIMNL_00078	CDS	639	hflD		COG2915	High frequency lysogenization protein HflD
IFJGIMNL_00079	CDS	1368	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
IFJGIMNL_00080	CDS	921	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
IFJGIMNL_00081	CDS	741				hypothetical protein
IFJGIMNL_00082	CDS	1413				hypothetical protein
IFJGIMNL_00083	CDS	900	hemY		COG3071	Protein HemY
IFJGIMNL_00084	CDS	324				hypothetical protein
IFJGIMNL_00085	CDS	696	ygaZ_1		COG1296	Inner membrane protein YgaZ
IFJGIMNL_00086	CDS	633	gmk	2.7.4.8	COG0194	Guanylate kinase
IFJGIMNL_00087	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
IFJGIMNL_00088	CDS	477	slyB		COG3133	Outer membrane lipoprotein SlyB
IFJGIMNL_00089	CDS	504	seqA		COG3057	Negative modulator of initiation of replication
IFJGIMNL_00090	CDS	1638	pgm_1	5.4.2.2	COG0033	Phosphoglucomutase
IFJGIMNL_00091	CDS	1401				hypothetical protein
IFJGIMNL_00092	CDS	150				hypothetical protein
IFJGIMNL_00093	CDS	318				hypothetical protein
IFJGIMNL_00094	CDS	432				hypothetical protein
IFJGIMNL_00095	CDS	1440				hypothetical protein
IFJGIMNL_00096	CDS	444				hypothetical protein
	repeat_region	148				
IFJGIMNL_00097	CDS	1479	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
IFJGIMNL_00098	CDS	711	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
IFJGIMNL_00099	CDS	1374				hypothetical protein
IFJGIMNL_00100	CDS	1875	htpG_1		COG0326	Chaperone protein HtpG
IFJGIMNL_00101	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
IFJGIMNL_00102	CDS	1890	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
IFJGIMNL_00103	CDS	1392	bglB_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
IFJGIMNL_00104	CDS	825	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
IFJGIMNL_00105	CDS	1356				hypothetical protein
IFJGIMNL_00106	CDS	765	gpmB_1	5.4.2.-		phosphoglycerate mutase GpmB
IFJGIMNL_00107	CDS	519	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
IFJGIMNL_00108	CDS	1407				hypothetical protein
IFJGIMNL_00109	CDS	909	lysO_1		COG2431	Lysine exporter LysO
IFJGIMNL_00110	CDS	945				hypothetical protein
IFJGIMNL_00111	CDS	1302	eno_1	4.2.1.11	COG0148	Enolase
IFJGIMNL_00112	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
IFJGIMNL_00113	CDS	2286				hypothetical protein
IFJGIMNL_00114	CDS	2331				hypothetical protein
IFJGIMNL_00115	CDS	2169				hypothetical protein
IFJGIMNL_00116	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
IFJGIMNL_00117	CDS	1368	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
IFJGIMNL_00118	CDS	231				hypothetical protein
IFJGIMNL_00119	CDS	876	ygfZ		COG0354	tRNA-modifying protein YgfZ
IFJGIMNL_00120	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
IFJGIMNL_00121	CDS	735	pppA		COG1989	Prepilin peptidase PppA
IFJGIMNL_00122	CDS	1170	epsF		COG1459	Type II secretion system protein F
IFJGIMNL_00123	CDS	1110	gspE		COG2804	Putative type II secretion system protein E
IFJGIMNL_00124	CDS	432				hypothetical protein
IFJGIMNL_00125	CDS	867				hypothetical protein
IFJGIMNL_00126	CDS	1020	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
IFJGIMNL_00127	CDS	1086	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
IFJGIMNL_00128	CDS	825	btuB			Vitamin B12 transporter BtuB
IFJGIMNL_00129	CDS	1326				hypothetical protein
IFJGIMNL_00130	CDS	1611				hypothetical protein
IFJGIMNL_00131	CDS	1746	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
IFJGIMNL_00132	CDS	1398	rtcB_1	6.5.1.-		RNA-splicing ligase RtcB
IFJGIMNL_00133	CDS	1623	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
IFJGIMNL_00134	CDS	1221	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
IFJGIMNL_00135	CDS	426				hypothetical protein
IFJGIMNL_00136	CDS	435				hypothetical protein
IFJGIMNL_00137	CDS	435				hypothetical protein
IFJGIMNL_00138	CDS	327				hypothetical protein
IFJGIMNL_00139	CDS	756				hypothetical protein
IFJGIMNL_00140	CDS	1062				hypothetical protein
IFJGIMNL_00141	CDS	1677	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
IFJGIMNL_00142	CDS	1428	treB		COG1263	PTS system trehalose-specific EIIBC component
IFJGIMNL_00143	CDS	963	treR		COG1609	HTH-type transcriptional regulator TreR
IFJGIMNL_00144	CDS	1089	mcrC		COG4268	Protein McrC
IFJGIMNL_00145	CDS	1419				hypothetical protein
IFJGIMNL_00146	CDS	339	yybR_1		COG1733	putative HTH-type transcriptional regulator YybR
IFJGIMNL_00147	CDS	636				hypothetical protein
IFJGIMNL_00148	CDS	1368	allB	3.5.2.5	COG0044	Allantoinase
IFJGIMNL_00149	CDS	1383	hyuP			Hydantoin permease
IFJGIMNL_00150	CDS	2091	flhA		COG1298	Flagellar biosynthesis protein FlhA
IFJGIMNL_00151	CDS	1131	flhB		COG1377	Flagellar biosynthetic protein FlhB
IFJGIMNL_00152	CDS	435	flgN		COG3418	Flagella synthesis protein FlgN
IFJGIMNL_00153	CDS	300				hypothetical protein
IFJGIMNL_00154	CDS	675	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
IFJGIMNL_00155	CDS	411	flgB		COG1815	Flagellar basal body rod protein FlgB
IFJGIMNL_00156	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
IFJGIMNL_00157	CDS	726	flgD		COG1843	Basal-body rod modification protein FlgD
IFJGIMNL_00158	CDS	1212	flgE		COG1749	Flagellar hook protein FlgE
IFJGIMNL_00159	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
IFJGIMNL_00160	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
IFJGIMNL_00161	CDS	678	flgH			Flagellar L-ring protein
IFJGIMNL_00162	CDS	1110	flgI			Flagellar P-ring protein
IFJGIMNL_00163	tRNA	79				tRNA-Thr(ggt)
IFJGIMNL_00164	CDS	1026	flgJ_1	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
IFJGIMNL_00165	CDS	936	flgL		COG1344	Flagellar hook-associated protein 3
IFJGIMNL_00166	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
IFJGIMNL_00167	CDS	897	motB		COG1360	Motility protein B
IFJGIMNL_00168	CDS	888	motA		COG1291	Motility protein A
IFJGIMNL_00169	CDS	606	flhC			Flagellar transcriptional regulator FlhC
IFJGIMNL_00170	CDS	342	flhD			Flagellar transcriptional regulator FlhD
IFJGIMNL_00171	CDS	711	fliA		COG1191	RNA polymerase sigma factor FliA
IFJGIMNL_00172	CDS	828	fliC			Flagellin
IFJGIMNL_00173	CDS	1431	fliD		COG1345	Flagellar hook-associated protein 2
IFJGIMNL_00174	CDS	381	fliS		COG1516	Flagellar secretion chaperone FliS
IFJGIMNL_00175	CDS	363	fliT			Flagellar protein FliT
IFJGIMNL_00176	CDS	300	fliE			Flagellar hook-basal body complex protein FliE
IFJGIMNL_00177	CDS	1704	fliF		COG1766	Flagellar M-ring protein
IFJGIMNL_00178	CDS	999	fliG		COG1536	Flagellar motor switch protein FliG
IFJGIMNL_00179	CDS	768				hypothetical protein
IFJGIMNL_00180	CDS	1383	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
IFJGIMNL_00181	CDS	465	fliJ		COG2882	Flagellar FliJ protein
IFJGIMNL_00182	CDS	1746				hypothetical protein
IFJGIMNL_00183	CDS	468				hypothetical protein
IFJGIMNL_00184	CDS	1038	fliM		COG1868	Flagellar motor switch protein FliM
IFJGIMNL_00185	CDS	381	fliN		COG1886	Flagellar motor switch protein FliN
IFJGIMNL_00186	CDS	408	fliO		COG3190	Flagellar protein FliO
IFJGIMNL_00187	CDS	741	fliP		COG1338	Flagellar biosynthetic protein FliP
IFJGIMNL_00188	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
IFJGIMNL_00189	CDS	804	fliR		COG1684	Flagellar biosynthetic protein FliR
IFJGIMNL_00190	CDS	1182	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
IFJGIMNL_00191	CDS	1107	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
IFJGIMNL_00192	CDS	1722	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
IFJGIMNL_00193	CDS	1014	ybeZ		COG1702	PhoH-like protein
IFJGIMNL_00194	CDS	480				hypothetical protein
IFJGIMNL_00195	CDS	1428	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
IFJGIMNL_00196	CDS	2832				hypothetical protein
IFJGIMNL_00197	CDS	2436				hypothetical protein
IFJGIMNL_00198	CDS	1665	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
IFJGIMNL_00199	CDS	1233	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
IFJGIMNL_00200	CDS	600	rsmG_1	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
IFJGIMNL_00201	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
IFJGIMNL_00202	CDS	669	hda		COG0593	DnaA regulatory inactivator Hda
IFJGIMNL_00203	CDS	780		3.1.3.-		Putative phosphatase
IFJGIMNL_00204	CDS	1506	yjmB		COG2211	putative symporter YjmB
IFJGIMNL_00205	CDS	1563				hypothetical protein
IFJGIMNL_00206	CDS	1572				hypothetical protein
IFJGIMNL_00207	CDS	1167	pelA	4.2.2.2	COG3866	Pectate lyase A
IFJGIMNL_00208	CDS	2244	pelX	4.2.2.9		Pectate disaccharide-lyase
IFJGIMNL_00209	CDS	636				hypothetical protein
IFJGIMNL_00210	CDS	1173	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
IFJGIMNL_00211	CDS	801	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
IFJGIMNL_00212	CDS	321				hypothetical protein
IFJGIMNL_00213	CDS	795	kdgR_1		COG1414	Transcriptional regulator KdgR
IFJGIMNL_00214	CDS	1107	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
IFJGIMNL_00215	CDS	564	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
IFJGIMNL_00216	CDS	282	tusB			Protein TusB
IFJGIMNL_00217	CDS	474	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
IFJGIMNL_00218	CDS	768	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
IFJGIMNL_00219	CDS	1863	mutL		COG0323	DNA mismatch repair protein MutL
IFJGIMNL_00220	CDS	912	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
IFJGIMNL_00221	CDS	246	hfq		COG1923	RNA-binding protein Hfq
IFJGIMNL_00222	CDS	1296	hflX		COG2262	GTPase HflX
IFJGIMNL_00223	CDS	1023	hflK		COG0330	Modulator of FtsH protease HflK
IFJGIMNL_00224	CDS	963	hflC		COG0330	Modulator of FtsH protease HflC
IFJGIMNL_00225	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
IFJGIMNL_00226	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
IFJGIMNL_00227	CDS	312	priB		COG2965	Primosomal replication protein N
IFJGIMNL_00228	CDS	384	rpsF		COG0360	30S ribosomal protein S6
IFJGIMNL_00229	CDS	348		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
IFJGIMNL_00230	CDS	624	lpoB			Penicillin-binding protein activator LpoB
IFJGIMNL_00231	CDS	1047	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
IFJGIMNL_00232	CDS	1242	tyrR			Transcriptional regulatory protein TyrR
IFJGIMNL_00233	CDS	1080				hypothetical protein
IFJGIMNL_00234	CDS	423	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
IFJGIMNL_00235	CDS	228				hypothetical protein
IFJGIMNL_00236	CDS	1602				hypothetical protein
IFJGIMNL_00237	CDS	423				hypothetical protein
IFJGIMNL_00238	CDS	1077	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
IFJGIMNL_00239	CDS	1131				hypothetical protein
IFJGIMNL_00240	CDS	219				hypothetical protein
IFJGIMNL_00241	CDS	744	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFJGIMNL_00242	CDS	531				hypothetical protein
IFJGIMNL_00243	CDS	2574	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IFJGIMNL_00244	CDS	975				hypothetical protein
IFJGIMNL_00245	CDS	357				hypothetical protein
IFJGIMNL_00246	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
IFJGIMNL_00247	CDS	870	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IFJGIMNL_00248	CDS	534	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
IFJGIMNL_00249	CDS	864	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
IFJGIMNL_00250	CDS	1002				hypothetical protein
IFJGIMNL_00251	CDS	1017				hypothetical protein
IFJGIMNL_00252	CDS	1737	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
IFJGIMNL_00253	CDS	1770	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
IFJGIMNL_00254	CDS	1119				hypothetical protein
IFJGIMNL_00255	CDS	1209				hypothetical protein
IFJGIMNL_00256	CDS	954	gspA_1		COG1442	General stress protein A
IFJGIMNL_00257	CDS	981	gspA_2		COG1442	General stress protein A
IFJGIMNL_00258	CDS	975				hypothetical protein
IFJGIMNL_00259	CDS	1929	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
IFJGIMNL_00260	CDS	681	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IFJGIMNL_00261	CDS	267	grxA		COG0695	Glutaredoxin 1
IFJGIMNL_00262	CDS	693				hypothetical protein
IFJGIMNL_00263	CDS	852	folD		COG0190	Bifunctional protein FolD protein
IFJGIMNL_00264	CDS	492	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
IFJGIMNL_00265	CDS	753	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
IFJGIMNL_00266	CDS	681	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
IFJGIMNL_00267	CDS	696	modB		COG4149	Molybdenum transport system permease protein ModB
IFJGIMNL_00268	CDS	753	modA		COG0725	Molybdate-binding protein ModA
IFJGIMNL_00269	CDS	777	modE		COG2005	DNA-binding transcriptional dual regulator ModE
IFJGIMNL_00270	CDS	1461	modF		COG1119	ABC transporter ATP-binding protein ModF
IFJGIMNL_00271	CDS	2004	uvrB_1		COG0556	UvrABC system protein B
IFJGIMNL_00272	CDS	351	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
IFJGIMNL_00273	CDS	501	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IFJGIMNL_00274	CDS	1065	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
IFJGIMNL_00275	CDS	1479	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
IFJGIMNL_00276	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
IFJGIMNL_00277	CDS	1281	amtB			Ammonia channel
IFJGIMNL_00278	CDS	477				hypothetical protein
IFJGIMNL_00279	CDS	258				hypothetical protein
IFJGIMNL_00280	CDS	939	dsdC_1		COG0583	HTH-type transcriptional regulator DsdC
IFJGIMNL_00281	CDS	963				hypothetical protein
IFJGIMNL_00282	CDS	1227	xapB_1			Xanthosine permease
IFJGIMNL_00283	CDS	819	punA	2.4.2.1		Purine nucleoside phosphorylase 1
IFJGIMNL_00284	CDS	810	fdhD		COG1526	Sulfur carrier protein FdhD
IFJGIMNL_00285	CDS	531	yabI		COG0586	Inner membrane protein YabI
IFJGIMNL_00286	CDS	2619	mscM		COG3264	Miniconductance mechanosensitive channel MscM
IFJGIMNL_00287	CDS	849	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
IFJGIMNL_00288	CDS	1407	rhaB	2.7.1.5		Rhamnulokinase
IFJGIMNL_00289	CDS	1254	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
IFJGIMNL_00290	CDS	102	rhaD_1	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
IFJGIMNL_00291	CDS	1035	rhaT		COG0697	L-rhamnose-proton symporter
IFJGIMNL_00292	CDS	1155	fucO_1	1.1.1.77	COG1454	Lactaldehyde reductase
IFJGIMNL_00293	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
IFJGIMNL_00294	CDS	849	rhaR_1			HTH-type transcriptional activator RhaR
IFJGIMNL_00295	CDS	825	rhaS_1			HTH-type transcriptional activator RhaS
IFJGIMNL_00296	CDS	1452				hypothetical protein
IFJGIMNL_00297	CDS	180				hypothetical protein
IFJGIMNL_00298	CDS	807	rhaS_2			HTH-type transcriptional activator RhaS
IFJGIMNL_00299	CDS	1569				hypothetical protein
IFJGIMNL_00300	CDS	1356	xylP_1			Isoprimeverose transporter
IFJGIMNL_00301	CDS	1182				hypothetical protein
IFJGIMNL_00302	CDS	1419				hypothetical protein
IFJGIMNL_00303	CDS	846	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
IFJGIMNL_00304	CDS	444				hypothetical protein
IFJGIMNL_00305	CDS	690				hypothetical protein
IFJGIMNL_00306	CDS	861	rhaR_2			HTH-type transcriptional activator RhaR
IFJGIMNL_00307	CDS	345	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
IFJGIMNL_00308	CDS	2505	fryA		COG1080	Multiphosphoryl transfer protein 1
IFJGIMNL_00309	CDS	1086	manP_1		COG1299	PTS system mannose-specific EIIBCA component
IFJGIMNL_00310	CDS	315	fryB	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
IFJGIMNL_00311	CDS	2298	cutC	4.3.99.4	COG1882	Choline trimethylamine-lyase
IFJGIMNL_00312	CDS	933	cutD_1	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
IFJGIMNL_00313	CDS	663	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
IFJGIMNL_00314	CDS	777	viuB		COG2375	Vibriobactin utilization protein ViuB
IFJGIMNL_00315	CDS	588	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
IFJGIMNL_00316	CDS	2091		3.1.1.22		D-(-)-3-hydroxybutyrate oligomer hydrolase
IFJGIMNL_00317	CDS	900	yofA		COG0583	HTH-type transcriptional regulator YofA
IFJGIMNL_00318	CDS	1593	prfC		COG4108	Peptide chain release factor RF3
IFJGIMNL_00319	CDS	2880	ptrA	3.4.24.55	COG1025	Protease 3
IFJGIMNL_00320	CDS	873				hypothetical protein
IFJGIMNL_00321	CDS	1281	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
IFJGIMNL_00322	CDS	1212				hypothetical protein
IFJGIMNL_00323	CDS	657				hypothetical protein
IFJGIMNL_00324	CDS	840				hypothetical protein
IFJGIMNL_00325	CDS	1536	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IFJGIMNL_00326	CDS	399	sulA			Cell division inhibitor SulA
IFJGIMNL_00327	CDS	378	crcB		COG0239	Putative fluoride ion transporter CrcB
IFJGIMNL_00328	CDS	561				hypothetical protein
IFJGIMNL_00329	CDS	264				hypothetical protein
IFJGIMNL_00330	CDS	609	ribC_1	2.5.1.9	COG0307	Riboflavin synthase
IFJGIMNL_00331	CDS	477				hypothetical protein
IFJGIMNL_00332	CDS	267				hypothetical protein
IFJGIMNL_00333	CDS	477				hypothetical protein
IFJGIMNL_00334	CDS	390				hypothetical protein
IFJGIMNL_00335	CDS	216				hypothetical protein
IFJGIMNL_00336	CDS	213				hypothetical protein
