locus_tag	ftype	length_bp	gene	EC_number	COG	product
NKJMHLCH_00120	CDS	279	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
NKJMHLCH_00121	CDS	351				hypothetical protein
NKJMHLCH_00122	CDS	492	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
NKJMHLCH_00123	CDS	1374	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
NKJMHLCH_00124	CDS	402				hypothetical protein
NKJMHLCH_00125	CDS	930	ftsQ			Cell division protein FtsQ
NKJMHLCH_00126	CDS	1299	ftsA		COG0849	Cell division protein FtsA
NKJMHLCH_00127	CDS	633				hypothetical protein
NKJMHLCH_00128	CDS	528	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
NKJMHLCH_00129	CDS	1647	groL5			60 kDa chaperonin 5
NKJMHLCH_00130	CDS	291	groS1		COG0234	10 kDa chaperonin 1
NKJMHLCH_00131	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
NKJMHLCH_00132	CDS	471	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
NKJMHLCH_00133	CDS	186				hypothetical protein
NKJMHLCH_00134	CDS	1731	cydD		COG4988	ATP-binding/permease protein CydD
NKJMHLCH_00135	CDS	213	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
NKJMHLCH_00136	CDS	1041	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
NKJMHLCH_00137	CDS	816	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NKJMHLCH_00138	CDS	225	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
NKJMHLCH_00139	CDS	915	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
NKJMHLCH_00140	CDS	975		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
NKJMHLCH_00141	CDS	963	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NKJMHLCH_00142	CDS	1281	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
NKJMHLCH_00143	CDS	204				hypothetical protein
NKJMHLCH_00144	CDS	1311	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
NKJMHLCH_00145	CDS	654				hypothetical protein
NKJMHLCH_00146	CDS	879				hypothetical protein
NKJMHLCH_00147	CDS	261				hypothetical protein
NKJMHLCH_00148	CDS	162				hypothetical protein
NKJMHLCH_00149	CDS	237				Zinc-type alcohol dehydrogenase-like protein
NKJMHLCH_00150	CDS	960				hypothetical protein
NKJMHLCH_00151	CDS	819	proP			Proline/betaine transporter
NKJMHLCH_00152	CDS	1275	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NKJMHLCH_00153	CDS	288				hypothetical protein
NKJMHLCH_00154	CDS	276	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NKJMHLCH_00155	CDS	363				hypothetical protein
NKJMHLCH_00156	CDS	561				hypothetical protein
NKJMHLCH_00157	CDS	270				hypothetical protein
NKJMHLCH_00158	CDS	885				hypothetical protein
NKJMHLCH_00159	CDS	363				hypothetical protein
NKJMHLCH_00160	CDS	879				hypothetical protein
NKJMHLCH_00161	CDS	411				hypothetical protein
NKJMHLCH_00162	CDS	330				hypothetical protein
NKJMHLCH_00163	CDS	660				hypothetical protein
NKJMHLCH_00164	CDS	1119				hypothetical protein
NKJMHLCH_00165	CDS	147				hypothetical protein
NKJMHLCH_00166	CDS	225				hypothetical protein
NKJMHLCH_00167	CDS	207				hypothetical protein
NKJMHLCH_00168	CDS	390				hypothetical protein
NKJMHLCH_00169	CDS	306	tyrA		COG0287	T-protein
NKJMHLCH_00170	CDS	279				hypothetical protein
NKJMHLCH_00171	CDS	534	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
NKJMHLCH_00172	CDS	285	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
NKJMHLCH_00173	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NKJMHLCH_00174	CDS	534				hypothetical protein
NKJMHLCH_00175	CDS	786	ligA	6.5.1.2	COG0272	DNA ligase
NKJMHLCH_00176	CDS	1860	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
NKJMHLCH_00177	CDS	321	xerC_1		COG4974	Tyrosine recombinase XerC
NKJMHLCH_00178	CDS	525	hslV_1	3.4.25.2		ATP-dependent protease subunit HslV
NKJMHLCH_00179	CDS	1410	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
NKJMHLCH_00180	CDS	1509	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NKJMHLCH_00181	CDS	1701	rpsA		COG0539	30S ribosomal protein S1
NKJMHLCH_00182	CDS	783	murI	5.1.1.3		Glutamate racemase
NKJMHLCH_00183	CDS	288				hypothetical protein
NKJMHLCH_00184	CDS	1893	atm1		COG5265	ATM1-type heavy metal exporter
NKJMHLCH_00185	CDS	774	ybhL		COG0670	Inner membrane protein YbhL
NKJMHLCH_00186	CDS	1092				hypothetical protein
NKJMHLCH_00187	CDS	966				hypothetical protein
NKJMHLCH_00188	CDS	1062				hypothetical protein
NKJMHLCH_00189	CDS	492	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
NKJMHLCH_00190	CDS	1020	recN		COG0497	DNA repair protein RecN
NKJMHLCH_00191	CDS	282	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
NKJMHLCH_00192	CDS	1473				hypothetical protein
NKJMHLCH_00193	CDS	1302		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
NKJMHLCH_00194	CDS	549		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
NKJMHLCH_00195	CDS	201				hypothetical protein
NKJMHLCH_00196	CDS	762	pxpA	3.5.2.9		5-oxoprolinase subunit A
NKJMHLCH_00197	CDS	1941	fusA_1		COG0480	Elongation factor G
NKJMHLCH_00198	CDS	306				hypothetical protein
NKJMHLCH_00199	CDS	1002	srkA	2.7.11.1		Stress response kinase A
NKJMHLCH_00200	CDS	633	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
NKJMHLCH_00201	CDS	699	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
NKJMHLCH_00202	CDS	546	rimM			Ribosome maturation factor RimM
NKJMHLCH_00203	CDS	954				hypothetical protein
NKJMHLCH_00204	CDS	498				hypothetical protein
NKJMHLCH_00205	CDS	348				hypothetical protein
NKJMHLCH_00206	CDS	738	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NKJMHLCH_00207	CDS	714				hypothetical protein
NKJMHLCH_00208	CDS	1677	rnj	3.1.-.-	COG0595	Ribonuclease J
NKJMHLCH_00209	CDS	1203				hypothetical protein
NKJMHLCH_00210	CDS	468	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
NKJMHLCH_00211	CDS	324	rsfS			Ribosomal silencing factor RsfS
NKJMHLCH_00212	CDS	483	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NKJMHLCH_00213	CDS	1149	zapE		COG1485	Cell division protein ZapE
NKJMHLCH_00214	CDS	366	divK			Polar-differentiation response regulator DivK
NKJMHLCH_00215	CDS	486	rpsI		COG0103	30S ribosomal protein S9
NKJMHLCH_00216	CDS	465	rplM		COG0102	50S ribosomal protein L13
NKJMHLCH_00217	CDS	804	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NKJMHLCH_00218	CDS	657	lptA			Lipopolysaccharide export system protein LptA
NKJMHLCH_00219	CDS	438				hypothetical protein
NKJMHLCH_00220	CDS	600	kdgT			2-keto-3-deoxygluconate permease
NKJMHLCH_00221	CDS	1701	fzlC			FtsZ-localized protein C
NKJMHLCH_00222	CDS	1662	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
NKJMHLCH_00223	CDS	504				hypothetical protein
NKJMHLCH_00224	CDS	1251				hypothetical protein
NKJMHLCH_00225	CDS	1455				hypothetical protein
NKJMHLCH_00226	CDS	357	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NKJMHLCH_00227	CDS	630				hypothetical protein
NKJMHLCH_00228	CDS	213				hypothetical protein
NKJMHLCH_00229	CDS	1077	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NKJMHLCH_00230	CDS	1566				hypothetical protein
NKJMHLCH_00231	CDS	252				hypothetical protein
NKJMHLCH_00232	CDS	189				hypothetical protein
NKJMHLCH_00233	CDS	1590				hypothetical protein
NKJMHLCH_00234	CDS	633	macA		COG0845	Macrolide export protein MacA
NKJMHLCH_00235	CDS	1131				hypothetical protein
NKJMHLCH_00236	CDS	1143	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NKJMHLCH_00237	CDS	1314	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
NKJMHLCH_00238	CDS	1317	trmFO_1	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
NKJMHLCH_00239	CDS	219	topA	5.6.2.1		DNA topoisomerase 1
NKJMHLCH_00240	CDS	807				hypothetical protein
NKJMHLCH_00241	CDS	315	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NKJMHLCH_00242	CDS	711	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NKJMHLCH_00243	CDS	552	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NKJMHLCH_00244	CDS	447	lptD			LPS-assembly protein LptD
NKJMHLCH_00245	CDS	978	surA_1	5.2.1.8		Chaperone SurA
NKJMHLCH_00246	CDS	570				hypothetical protein
NKJMHLCH_00247	CDS	1239				hypothetical protein
NKJMHLCH_00248	CDS	468	ptsN		COG1762	Nitrogen regulatory protein
NKJMHLCH_00249	CDS	585	hpf		COG1544	Ribosome hibernation promotion factor
NKJMHLCH_00250	CDS	270	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
NKJMHLCH_00251	CDS	987	ydfJ			Putative transporter YdfJ
NKJMHLCH_00252	CDS	747	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
NKJMHLCH_00253	CDS	651	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
NKJMHLCH_00254	CDS	624	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
NKJMHLCH_00255	CDS	705	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
NKJMHLCH_00256	CDS	906			COG1228	putative protein
NKJMHLCH_00257	CDS	1833	kup			Low affinity potassium transport system protein kup
NKJMHLCH_00258	CDS	804				hypothetical protein
NKJMHLCH_00259	CDS	561				hypothetical protein
NKJMHLCH_00260	CDS	765	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
NKJMHLCH_00261	CDS	837	noc_1		COG1475	Nucleoid occlusion protein
NKJMHLCH_00262	CDS	702	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
NKJMHLCH_00263	CDS	561	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
NKJMHLCH_00264	CDS	996				hypothetical protein
NKJMHLCH_00265	CDS	696				hypothetical protein
NKJMHLCH_00266	CDS	339				hypothetical protein
NKJMHLCH_00267	CDS	1035				hypothetical protein
NKJMHLCH_00268	CDS	1065	ldh	1.1.1.27	COG2055	L-lactate dehydrogenase
NKJMHLCH_00269	CDS	354				hypothetical protein
NKJMHLCH_00270	CDS	1620	pyrG_1	6.3.4.2	COG0504	CTP synthase
NKJMHLCH_00271	CDS	639	rplY		COG1825	50S ribosomal protein L25
NKJMHLCH_00272	CDS	261				hypothetical protein
NKJMHLCH_00273	CDS	906	surA_2	5.2.1.8		Chaperone SurA
NKJMHLCH_00274	CDS	663	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
NKJMHLCH_00275	CDS	210	cspA		COG1278	Cold shock protein CspA
NKJMHLCH_00276	CDS	195				hypothetical protein
NKJMHLCH_00277	CDS	270				hypothetical protein
NKJMHLCH_00278	CDS	711				hypothetical protein
NKJMHLCH_00279	CDS	480				hypothetical protein
NKJMHLCH_00280	CDS	507				hypothetical protein
NKJMHLCH_00281	CDS	480				hypothetical protein
NKJMHLCH_00282	CDS	675	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NKJMHLCH_00283	CDS	651				hypothetical protein
NKJMHLCH_00284	CDS	453				hypothetical protein
NKJMHLCH_00285	CDS	1761	rtpR	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
NKJMHLCH_00286	CDS	819				hypothetical protein
NKJMHLCH_00287	CDS	432	fusA_2		COG0480	Elongation factor G
NKJMHLCH_00288	CDS	1176	tufA_2		COG0050	Elongation factor Tu
NKJMHLCH_00289	CDS	1635	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
NKJMHLCH_00290	CDS	417				hypothetical protein
NKJMHLCH_00291	CDS	402	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
NKJMHLCH_00292	CDS	354	acpS_1	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
NKJMHLCH_00293	CDS	666	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
NKJMHLCH_00294	CDS	891		3.4.24.-	COG0612	putative zinc protease
NKJMHLCH_00295	CDS	825				hypothetical protein
NKJMHLCH_00296	CDS	759	fliP		COG1338	Flagellar biosynthetic protein FliP
NKJMHLCH_00297	CDS	1029				Iron-sulfur cluster carrier protein
NKJMHLCH_00298	CDS	1317	der		COG1160	GTPase Der
NKJMHLCH_00299	CDS	687	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
NKJMHLCH_00300	CDS	417				hypothetical protein
NKJMHLCH_00301	CDS	1149				hypothetical protein
NKJMHLCH_00302	CDS	1008		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
NKJMHLCH_00303	CDS	564				hypothetical protein
NKJMHLCH_00304	CDS	183				hypothetical protein
NKJMHLCH_00305	CDS	207				hypothetical protein
NKJMHLCH_00306	CDS	561	chrR	1.6.5.2	COG0431	Quinone reductase
NKJMHLCH_00307	CDS	312	ihfA		COG0776	Integration host factor subunit alpha
NKJMHLCH_00308	CDS	813	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
NKJMHLCH_00309	CDS	420	inhA	4.2.1.103		Isonitrile hydratase
NKJMHLCH_00310	CDS	996	yflS		COG0471	Putative malate transporter YflS
NKJMHLCH_00311	CDS	327	infB			Translation initiation factor IF-2
NKJMHLCH_00312	CDS	420	rbfA			Ribosome-binding factor A
NKJMHLCH_00313	CDS	507				hypothetical protein
NKJMHLCH_00314	CDS	504				hypothetical protein
NKJMHLCH_00315	CDS	369				hypothetical protein
NKJMHLCH_00316	CDS	189				hypothetical protein
NKJMHLCH_00317	CDS	1122	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NKJMHLCH_00318	CDS	513	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
NKJMHLCH_00319	CDS	1065	fecD_1		COG0609	Fe(3+) dicitrate transport system permease protein FecD
NKJMHLCH_00320	CDS	705	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
NKJMHLCH_00321	CDS	735	mutS		COG0249	DNA mismatch repair protein MutS
NKJMHLCH_00322	CDS	240				hypothetical protein
NKJMHLCH_00323	CDS	798				hypothetical protein
NKJMHLCH_00324	CDS	426				hypothetical protein
NKJMHLCH_00325	CDS	279				hypothetical protein
NKJMHLCH_00326	CDS	1062				hypothetical protein
NKJMHLCH_00327	CDS	819	pyrB_1	2.1.3.2		Aspartate carbamoyltransferase
NKJMHLCH_00328	CDS	1221				hypothetical protein
NKJMHLCH_00329	CDS	657	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
NKJMHLCH_00330	CDS	912	dhaK-2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
NKJMHLCH_00331	CDS	165				hypothetical protein
NKJMHLCH_00332	CDS	1389	glmU		COG1207	Bifunctional protein GlmU
NKJMHLCH_00333	CDS	726				hypothetical protein
NKJMHLCH_00334	CDS	1251				hypothetical protein
NKJMHLCH_00335	CDS	741	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
NKJMHLCH_00336	CDS	183				hypothetical protein
NKJMHLCH_00337	CDS	186				hypothetical protein
NKJMHLCH_00338	CDS	249				hypothetical protein
NKJMHLCH_00339	CDS	261				hypothetical protein
NKJMHLCH_00340	CDS	180				hypothetical protein
NKJMHLCH_00341	CDS	450				hypothetical protein
NKJMHLCH_00342	CDS	606	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
NKJMHLCH_00343	CDS	1056	ccpA		COG1609	Catabolite control protein A
NKJMHLCH_00344	CDS	1185	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
NKJMHLCH_00345	CDS	219				hypothetical protein
NKJMHLCH_00346	CDS	219				hypothetical protein
NKJMHLCH_00347	CDS	399				hypothetical protein
NKJMHLCH_00348	CDS	354				hypothetical protein
NKJMHLCH_00349	CDS	456				hypothetical protein
NKJMHLCH_00350	CDS	264				hypothetical protein
NKJMHLCH_00351	CDS	951				hypothetical protein
NKJMHLCH_00352	CDS	1359			COG1132	putative ABC transporter ATP-binding protein
NKJMHLCH_00353	CDS	1098	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
NKJMHLCH_00354	CDS	198				hypothetical protein
NKJMHLCH_00355	CDS	909				hypothetical protein
NKJMHLCH_00356	rRNA	1204				16S ribosomal RNA (partial)
NKJMHLCH_00357	CDS	534	selD	2.7.9.3	COG0709	Selenide, water dikinase
NKJMHLCH_00358	CDS	675				hypothetical protein
NKJMHLCH_00359	CDS	279				hypothetical protein
NKJMHLCH_00360	CDS	273				hypothetical protein
NKJMHLCH_00361	CDS	351				hypothetical protein
NKJMHLCH_00362	CDS	183				hypothetical protein
NKJMHLCH_00363	CDS	1017	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
NKJMHLCH_00364	CDS	462	lacB_1	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
NKJMHLCH_00365	CDS	288				hypothetical protein
NKJMHLCH_00366	CDS	1344	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
NKJMHLCH_00367	CDS	417				hypothetical protein
