locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJLONHNI_00084	CDS	999	gap2	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
JJLONHNI_00085	CDS	348	leuA	2.3.3.13		2-isopropylmalate synthase
JJLONHNI_00086	CDS	1194				putative MFS-type transporter
JJLONHNI_00087	CDS	111				hypothetical protein
JJLONHNI_00088	CDS	756	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
JJLONHNI_00089	CDS	525	rpiB	5.3.1.6	COG0698	Ribose-5-P isomerase B
JJLONHNI_00090	CDS	1371	gatC_1		COG3775	PTS system galactitol-specific EIIC component
JJLONHNI_00091	CDS	288				hypothetical protein
JJLONHNI_00092	CDS	456	gatA_2		COG1762	PTS system galactitol-specific EIIA component
JJLONHNI_00093	CDS	528	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
JJLONHNI_00094	CDS	765				hypothetical protein
JJLONHNI_00095	CDS	1344				hypothetical protein
JJLONHNI_00096	CDS	525				hypothetical protein
JJLONHNI_00097	CDS	1236				hypothetical protein
JJLONHNI_00098	CDS	978				hypothetical protein
JJLONHNI_00099	CDS	216				hypothetical protein
JJLONHNI_00100	CDS	1305				hypothetical protein
JJLONHNI_00101	CDS	927				hypothetical protein
JJLONHNI_00102	CDS	849				hypothetical protein
JJLONHNI_00103	CDS	1026				hypothetical protein
JJLONHNI_00104	CDS	1026				hypothetical protein
JJLONHNI_00105	CDS	1026				hypothetical protein
JJLONHNI_00106	CDS	930		1.8.3.7	COG1262	Formylglycine-generating enzyme
JJLONHNI_00107	CDS	660				hypothetical protein
JJLONHNI_00108	CDS	480				hypothetical protein
JJLONHNI_00109	CDS	1179				hypothetical protein
JJLONHNI_00110	CDS	1440	sctC			Type 3 secretion system secretin
JJLONHNI_00111	CDS	837				hypothetical protein
JJLONHNI_00112	CDS	177				hypothetical protein
JJLONHNI_00113	CDS	2640				hypothetical protein
JJLONHNI_00114	CDS	1029	mcrC		COG4268	Protein McrC
JJLONHNI_00115	CDS	234				hypothetical protein
JJLONHNI_00116	CDS	357				hypothetical protein
JJLONHNI_00117	CDS	510				hypothetical protein
JJLONHNI_00118	CDS	486				hypothetical protein
JJLONHNI_00119	CDS	417				hypothetical protein
JJLONHNI_00120	CDS	102				hypothetical protein
JJLONHNI_00121	CDS	381				hypothetical protein
JJLONHNI_00122	CDS	861	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JJLONHNI_00123	CDS	321				hypothetical protein
JJLONHNI_00124	CDS	1041	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JJLONHNI_00125	CDS	960	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JJLONHNI_00126	CDS	90				hypothetical protein
JJLONHNI_00127	CDS	213				hypothetical protein
JJLONHNI_00128	CDS	336	ybeT		COG0790	Sel1-repeat-containing protein YbeT
JJLONHNI_00129	CDS	243				hypothetical protein
JJLONHNI_00130	CDS	381			COG0346	Virulence protein
JJLONHNI_00131	CDS	570				hypothetical protein
JJLONHNI_00132	tRNA	77				tRNA-Val(gac)
JJLONHNI_00133	CDS	450	mdtK		COG0534	Multidrug resistance protein MdtK
JJLONHNI_00134	CDS	174				hypothetical protein
JJLONHNI_00135	CDS	240				hypothetical protein
JJLONHNI_00136	CDS	300				hypothetical protein
JJLONHNI_00137	CDS	309				hypothetical protein
JJLONHNI_00138	CDS	189				hypothetical protein
JJLONHNI_00139	CDS	414	hicB		COG1598	Antitoxin HicB
JJLONHNI_00140	CDS	177	hicA	3.1.-.-		putative mRNA interferase toxin HicA
JJLONHNI_00141	CDS	156				hypothetical protein
JJLONHNI_00142	tRNA	76				tRNA-Lys(ttt)
JJLONHNI_00143	CDS	699	cpoB		COG1729	Cell division coordinator CpoB
JJLONHNI_00144	CDS	474	pal		COG2885	Peptidoglycan-associated lipoprotein
JJLONHNI_00145	CDS	1302	tolB		COG0823	Tol-Pal system protein TolB
JJLONHNI_00146	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
JJLONHNI_00147	CDS	720	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JJLONHNI_00148	CDS	840	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JJLONHNI_00149	CDS	1332	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
JJLONHNI_00150	CDS	750				hypothetical protein
JJLONHNI_00151	CDS	735				hypothetical protein
JJLONHNI_00152	CDS	912				hypothetical protein
JJLONHNI_00153	CDS	438	yceD_1		COG2310	General stress protein 16U
JJLONHNI_00154	CDS	123				hypothetical protein
JJLONHNI_00155	CDS	579	yceD_2		COG2310	General stress protein 16U
JJLONHNI_00156	CDS	1023	alx		COG0861	Putative membrane-bound redox modulator Alx
JJLONHNI_00157	CDS	327				hypothetical protein
JJLONHNI_00158	CDS	447				hypothetical protein
JJLONHNI_00159	CDS	870				hypothetical protein
JJLONHNI_00160	CDS	2133				hypothetical protein
JJLONHNI_00161	CDS	357				hypothetical protein
JJLONHNI_00162	CDS	285				hypothetical protein
JJLONHNI_00163	CDS	201				hypothetical protein
JJLONHNI_00164	CDS	240				hypothetical protein
JJLONHNI_00165	CDS	759				hypothetical protein
JJLONHNI_00166	CDS	900	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
JJLONHNI_00167	CDS	429				hypothetical protein
JJLONHNI_00168	CDS	207				hypothetical protein
JJLONHNI_00169	CDS	975				hypothetical protein
JJLONHNI_00170	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
JJLONHNI_00171	CDS	1614				hypothetical protein
JJLONHNI_00172	CDS	600				hypothetical protein
JJLONHNI_00173	CDS	360				hypothetical protein
JJLONHNI_00174	CDS	834				hypothetical protein
JJLONHNI_00175	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JJLONHNI_00176	CDS	414				hypothetical protein
JJLONHNI_00177	CDS	1701	aspT			Aspartate/alanine antiporter
JJLONHNI_00178	CDS	1338				hypothetical protein
JJLONHNI_00179	CDS	249				hypothetical protein
JJLONHNI_00180	CDS	690	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
JJLONHNI_00181	CDS	1140	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JJLONHNI_00182	CDS	855	bioP		COG0697	Biotin transporter
JJLONHNI_00183	CDS	1083	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
JJLONHNI_00184	CDS	354	frdD			Fumarate reductase subunit D
JJLONHNI_00185	CDS	399				hypothetical protein
JJLONHNI_00186	CDS	528	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
JJLONHNI_00187	tRNA	67				tRNA-Met(cat)
JJLONHNI_00188	CDS	366				hypothetical protein
JJLONHNI_00189	CDS	1197	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
JJLONHNI_00190	CDS	753	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JJLONHNI_00191	CDS	2286				hypothetical protein
JJLONHNI_00192	CDS	612	estB	3.1.1.-	COG1680	Esterase EstB
JJLONHNI_00193	CDS	261				hypothetical protein
JJLONHNI_00194	CDS	2034	vgrG1	6.3.2.-		Actin cross-linking toxin VgrG1
JJLONHNI_00195	CDS	723				hypothetical protein
JJLONHNI_00196	CDS	957				hypothetical protein
JJLONHNI_00197	CDS	870				hypothetical protein
JJLONHNI_00198	CDS	159				hypothetical protein
JJLONHNI_00199	CDS	288				hypothetical protein
JJLONHNI_00200	CDS	180				hypothetical protein
JJLONHNI_00201	CDS	1017				hypothetical protein
JJLONHNI_00202	CDS	234	intA_1		COG0582	Prophage integrase IntA
JJLONHNI_00203	tRNA	76				tRNA-Lys(ctt)
JJLONHNI_00204	CDS	657				hypothetical protein
JJLONHNI_00205	CDS	1353				hypothetical protein
JJLONHNI_00206	CDS	438				hypothetical protein
JJLONHNI_00207	CDS	597				hypothetical protein
JJLONHNI_00208	CDS	327				hypothetical protein
JJLONHNI_00209	CDS	357				hypothetical protein
JJLONHNI_00210	CDS	702				hypothetical protein
JJLONHNI_00211	CDS	1596				hypothetical protein
JJLONHNI_00212	CDS	477	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
JJLONHNI_00213	CDS	1362				hypothetical protein
JJLONHNI_00214	CDS	858				hypothetical protein
JJLONHNI_00215	CDS	996	haeIIIM	2.1.1.37		Modification methylase HaeIII
JJLONHNI_00216	CDS	411				hypothetical protein
JJLONHNI_00217	CDS	1638				hypothetical protein
JJLONHNI_00218	CDS	768	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
JJLONHNI_00219	CDS	624				hypothetical protein
JJLONHNI_00220	CDS	264				hypothetical protein
JJLONHNI_00221	CDS	201				hypothetical protein
JJLONHNI_00222	CDS	645			COG1974	putative HTH-type transcriptional regulator
JJLONHNI_00223	CDS	174	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
JJLONHNI_00224	CDS	1044				hypothetical protein
JJLONHNI_00225	CDS	423				hypothetical protein
JJLONHNI_00226	CDS	1101	proB	2.7.2.11	COG0263	Glutamate 5-kinase
JJLONHNI_00227	CDS	489				hypothetical protein
JJLONHNI_00228	CDS	318				hypothetical protein
JJLONHNI_00229	CDS	1194				hypothetical protein
JJLONHNI_00230	CDS	1047				hypothetical protein
JJLONHNI_00231	CDS	1395				hypothetical protein
JJLONHNI_00232	CDS	282				hypothetical protein
JJLONHNI_00233	CDS	1302				hypothetical protein
JJLONHNI_00234	CDS	330				hypothetical protein
JJLONHNI_00235	CDS	894				hypothetical protein
JJLONHNI_00236	CDS	912	lepA	3.6.5.-	COG0481	Elongation factor 4
JJLONHNI_00237	CDS	2037				hypothetical protein
JJLONHNI_00238	CDS	201				hypothetical protein
JJLONHNI_00239	CDS	228				hypothetical protein
JJLONHNI_00240	CDS	261	hutX		COG3721	Intracellular heme transport protein HutX
JJLONHNI_00241	CDS	639				hypothetical protein
JJLONHNI_00242	CDS	987	hmuU		COG0609	Hemin transport system permease protein HmuU
JJLONHNI_00243	CDS	2310	tamB		COG2911	Translocation and assembly module subunit TamB
JJLONHNI_00244	CDS	1188				hypothetical protein
JJLONHNI_00245	CDS	564	tpd		COG3470	34 kDa membrane antigen
JJLONHNI_00246	CDS	1608				hypothetical protein
JJLONHNI_00247	CDS	708	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
JJLONHNI_00248	CDS	1236	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JJLONHNI_00249	CDS	414	hns			DNA-binding protein H-NS
JJLONHNI_00250	CDS	486	ppx	3.6.1.11	COG0248	Exopolyphosphatase
JJLONHNI_00251	CDS	711				hypothetical protein
JJLONHNI_00252	CDS	1062	pyrD	1.3.-.-		Dihydroorotate dehydrogenase
JJLONHNI_00253	CDS	447	codA	3.5.4.1	COG0402	Cytosine deaminase
JJLONHNI_00254	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
JJLONHNI_00255	CDS	177				hypothetical protein
JJLONHNI_00256	CDS	249				hypothetical protein
JJLONHNI_00257	CDS	1248	pqiA		COG2995	Intermembrane transport protein PqiA
JJLONHNI_00258	CDS	537	uup		COG0488	ABC transporter ATP-binding protein uup
JJLONHNI_00259	CDS	582				hypothetical protein
JJLONHNI_00260	CDS	117				hypothetical protein
JJLONHNI_00261	CDS	216				hypothetical protein
JJLONHNI_00262	CDS	603				hypothetical protein
JJLONHNI_00263	CDS	867				hypothetical protein
JJLONHNI_00264	CDS	270				hypothetical protein
JJLONHNI_00265	CDS	1038				hypothetical protein
JJLONHNI_00266	CDS	1842				hypothetical protein
JJLONHNI_00267	CDS	237				hypothetical protein
JJLONHNI_00268	CDS	165				hypothetical protein
JJLONHNI_00269	CDS	2172	purR			HTH-type transcriptional repressor PurR
JJLONHNI_00270	CDS	1962				hypothetical protein
JJLONHNI_00271	CDS	405				hypothetical protein
JJLONHNI_00272	CDS	933	ygfZ		COG0354	tRNA-modifying protein YgfZ
JJLONHNI_00273	CDS	306				hypothetical protein
JJLONHNI_00274	CDS	243	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
JJLONHNI_00275	CDS	177				hypothetical protein
JJLONHNI_00276	CDS	855				hypothetical protein
JJLONHNI_00277	CDS	288				hypothetical protein
JJLONHNI_00278	CDS	225				hypothetical protein
JJLONHNI_00279	CDS	1269	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
JJLONHNI_00280	CDS	189	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
JJLONHNI_00281	CDS	1881	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
JJLONHNI_00282	CDS	636	argO		COG1279	Arginine exporter protein ArgO
JJLONHNI_00283	CDS	702	hemX		COG2959	Protein HemX
JJLONHNI_00284	CDS	840	hemY		COG3071	Protein HemY
JJLONHNI_00285	CDS	447				hypothetical protein
JJLONHNI_00286	CDS	396	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JJLONHNI_00287	CDS	270				hypothetical protein
JJLONHNI_00288	CDS	849				hypothetical protein
JJLONHNI_00289	CDS	906	hdfR			HTH-type transcriptional regulator HdfR
JJLONHNI_00290	CDS	282				hypothetical protein
JJLONHNI_00291	CDS	1026				hypothetical protein
JJLONHNI_00292	CDS	387				hypothetical protein
JJLONHNI_00293	CDS	828	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
JJLONHNI_00294	CDS	678	metI		COG2011	D-methionine transport system permease protein MetI
JJLONHNI_00295	CDS	441	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JJLONHNI_00296	CDS	321				hypothetical protein
JJLONHNI_00297	CDS	1065				hypothetical protein
JJLONHNI_00298	CDS	762	pikAV_1	3.1.2.-		Thioesterase PikA5
JJLONHNI_00299	CDS	921				hypothetical protein
JJLONHNI_00300	CDS	537				hypothetical protein
JJLONHNI_00301	CDS	633	accC	6.3.4.14	COG0439	Biotin carboxylase
JJLONHNI_00302	CDS	876				hypothetical protein
JJLONHNI_00303	CDS	1815	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
JJLONHNI_00304	CDS	450				hypothetical protein
JJLONHNI_00305	CDS	534				hypothetical protein
JJLONHNI_00306	CDS	591	lon	3.4.21.53	COG0466	Lon protease
JJLONHNI_00307	CDS	324				hypothetical protein
JJLONHNI_00308	CDS	198				hypothetical protein
JJLONHNI_00309	CDS	1035	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
JJLONHNI_00310	CDS	258	ibaG		COG5007	Acid stress protein IbaG
JJLONHNI_00311	CDS	1122	treB		COG1263	PTS system trehalose-specific EIIBC component
JJLONHNI_00312	CDS	1737	bamA		COG4775	Outer membrane protein assembly factor BamA
JJLONHNI_00313	CDS	480				hypothetical protein
JJLONHNI_00314	CDS	480				hypothetical protein
JJLONHNI_00315	CDS	663	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
JJLONHNI_00316	CDS	198				hypothetical protein
JJLONHNI_00317	CDS	1020	cyaA	4.6.1.1	COG3072	Adenylate cyclase
JJLONHNI_00318	CDS	573	rpoE			ECF RNA polymerase sigma-E factor
JJLONHNI_00319	CDS	1098				hypothetical protein
JJLONHNI_00320	CDS	1029				hypothetical protein
JJLONHNI_00321	CDS	714				hypothetical protein
JJLONHNI_00322	CDS	699				hypothetical protein
JJLONHNI_00323	CDS	852	folD		COG0190	Bifunctional protein FolD protein
JJLONHNI_00324	CDS	312				hypothetical protein
JJLONHNI_00325	CDS	1776	ompA_1			Outer membrane protein A
JJLONHNI_00326	CDS	198				hypothetical protein
JJLONHNI_00327	CDS	636				hypothetical protein
JJLONHNI_00328	CDS	240				hypothetical protein
JJLONHNI_00329	CDS	1359	clpV1		COG0542	Protein ClpV1
JJLONHNI_00330	CDS	729				hypothetical protein
JJLONHNI_00331	CDS	639	tdhA		COG1629	TonB-dependent heme receptor A
JJLONHNI_00332	CDS	1560				hypothetical protein
JJLONHNI_00333	CDS	1545	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
JJLONHNI_00334	CDS	1164	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
JJLONHNI_00335	CDS	936	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
JJLONHNI_00336	CDS	933	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JJLONHNI_00337	CDS	387				hypothetical protein
JJLONHNI_00338	CDS	480				hypothetical protein
JJLONHNI_00339	CDS	636				hypothetical protein
JJLONHNI_00340	CDS	1101				hypothetical protein
JJLONHNI_00341	CDS	576	sotB			Sugar efflux transporter B
JJLONHNI_00342	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
JJLONHNI_00343	CDS	885	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
JJLONHNI_00344	CDS	381	fabB_1	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
JJLONHNI_00345	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
JJLONHNI_00346	CDS	963				hypothetical protein
JJLONHNI_00347	CDS	339	ybaB		COG0718	Nucleoid-associated protein YbaB
JJLONHNI_00348	CDS	348	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
JJLONHNI_00349	CDS	891				hypothetical protein
JJLONHNI_00350	CDS	204				hypothetical protein
JJLONHNI_00351	CDS	561	cutC	4.3.99.4	COG1882	Choline trimethylamine-lyase
JJLONHNI_00352	CDS	876				hypothetical protein
JJLONHNI_00353	CDS	396				hypothetical protein
JJLONHNI_00354	CDS	756				hypothetical protein
JJLONHNI_00355	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
JJLONHNI_00356	CDS	573				hypothetical protein
JJLONHNI_00357	CDS	285				hypothetical protein
JJLONHNI_00358	CDS	489	hcpA_2		COG3157	Major exported protein
JJLONHNI_00359	CDS	303	yccX	3.6.1.7	COG1254	Acylphosphatase
JJLONHNI_00360	CDS	351				hypothetical protein
JJLONHNI_00361	CDS	390				hypothetical protein
JJLONHNI_00362	CDS	171				hypothetical protein
JJLONHNI_00363	CDS	483	rhtA		COG5006	Threonine/homoserine exporter RhtA
JJLONHNI_00364	CDS	597	gstB	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
JJLONHNI_00365	CDS	579				hypothetical protein
JJLONHNI_00366	CDS	378	secG		COG1314	Protein-export membrane protein SecG
JJLONHNI_00367	tRNA	85				tRNA-Leu(gag)
JJLONHNI_00368	CDS	153	intA_2		COG0582	Prophage integrase IntA
JJLONHNI_00369	CDS	96				hypothetical protein
JJLONHNI_00370	CDS	432				hypothetical protein
JJLONHNI_00371	CDS	201	potF		COG0687	Putrescine-binding periplasmic protein
JJLONHNI_00372	CDS	801	viuB		COG2375	Vibriobactin utilization protein ViuB
JJLONHNI_00373	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
JJLONHNI_00374	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
JJLONHNI_00375	CDS	1113				hypothetical protein
JJLONHNI_00376	CDS	426				hypothetical protein
JJLONHNI_00377	CDS	264				hypothetical protein
JJLONHNI_00378	tRNA	88				tRNA-Ser(tga)
JJLONHNI_00379	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
JJLONHNI_00380	CDS	840	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
JJLONHNI_00381	CDS	165	mdcC			Malonate decarboxylase acyl carrier protein
JJLONHNI_00382	CDS	159				hypothetical protein
JJLONHNI_00383	CDS	870				hypothetical protein
JJLONHNI_00384	CDS	831				hypothetical protein
JJLONHNI_00385	CDS	750				hypothetical protein
JJLONHNI_00386	CDS	1239				hypothetical protein
JJLONHNI_00387	CDS	270				hypothetical protein
JJLONHNI_00388	CDS	882	prfA		COG0216	Peptide chain release factor RF1
JJLONHNI_00389	CDS	837	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JJLONHNI_00390	CDS	897				hypothetical protein
JJLONHNI_00391	CDS	1074				hypothetical protein
JJLONHNI_00392	CDS	378				hypothetical protein
JJLONHNI_00393	CDS	756				hypothetical protein
JJLONHNI_00394	CDS	390				hypothetical protein
JJLONHNI_00395	CDS	912	manZ		COG3716	PTS system mannose-specific EIID component
JJLONHNI_00396	CDS	156				hypothetical protein
JJLONHNI_00397	CDS	210				hypothetical protein
JJLONHNI_00398	CDS	384	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
JJLONHNI_00399	CDS	366	tusC		COG2923	Protein TusC
JJLONHNI_00400	CDS	693	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JJLONHNI_00401	CDS	582	nfuA		COG0316	Fe/S biogenesis protein NfuA
JJLONHNI_00402	CDS	342	prs			Putative ribose-phosphate pyrophosphokinase
JJLONHNI_00403	CDS	312				hypothetical protein
JJLONHNI_00404	CDS	159	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
JJLONHNI_00405	CDS	108				hypothetical protein
JJLONHNI_00406	CDS	996	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JJLONHNI_00407	CDS	582	rarD		COG2962	Protein RarD
JJLONHNI_00408	CDS	666	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
JJLONHNI_00409	CDS	693	recO		COG1381	DNA repair protein RecO
JJLONHNI_00410	CDS	393				hypothetical protein
JJLONHNI_00411	CDS	312	lysO		COG2431	Lysine exporter LysO
JJLONHNI_00412	CDS	1317	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
JJLONHNI_00413	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JJLONHNI_00414	CDS	816	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
JJLONHNI_00415	CDS	201				hypothetical protein
JJLONHNI_00416	CDS	204				hypothetical protein
JJLONHNI_00417	CDS	351				hypothetical protein
JJLONHNI_00418	CDS	207	yeeF	3.1.-.-		Putative ribonuclease YeeF
JJLONHNI_00419	CDS	339	ydiK		COG0628	Putative transport protein YdiK
JJLONHNI_00420	CDS	867	htpX	3.4.24.-	COG0501	Protease HtpX
JJLONHNI_00421	CDS	705	rnd	3.1.13.5	COG0349	Ribonuclease D
JJLONHNI_00422	CDS	375	crcB		COG0239	Putative fluoride ion transporter CrcB
JJLONHNI_00423	CDS	663				hypothetical protein
