locus_tag	ftype	length_bp	gene	EC_number	COG	product
MPCJJNHF_00087	CDS	1182	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
MPCJJNHF_00088	CDS	753				hypothetical protein
MPCJJNHF_00089	CDS	1332	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MPCJJNHF_00090	CDS	684	cpxR		COG0745	Transcriptional regulatory protein CpxR
MPCJJNHF_00091	CDS	1296				hypothetical protein
MPCJJNHF_00092	tRNA	76				tRNA-His(gtg)
MPCJJNHF_00093	tRNA	77				tRNA-Pro(tgg)
MPCJJNHF_00094	CDS	723	nagR		COG2188	HTH-type transcriptional repressor NagR
MPCJJNHF_00095	CDS	684	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
MPCJJNHF_00096	CDS	534	atpH		COG0712	ATP synthase subunit delta
MPCJJNHF_00097	CDS	471	atpF		COG0711	ATP synthase subunit b
MPCJJNHF_00098	CDS	231	atpE		COG0636	ATP synthase subunit c
MPCJJNHF_00099	CDS	783	atpB		COG0356	ATP synthase subunit a
MPCJJNHF_00100	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MPCJJNHF_00101	CDS	1122	tyrA		COG0287	T-protein
MPCJJNHF_00102	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
MPCJJNHF_00103	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MPCJJNHF_00104	CDS	237				hypothetical protein
MPCJJNHF_00105	CDS	360				hypothetical protein
MPCJJNHF_00106	CDS	399	rpsE			30S ribosomal protein S5
MPCJJNHF_00107	CDS	186	rpmD			50S ribosomal protein L30
MPCJJNHF_00108	CDS	441	rplO			50S ribosomal protein L15
MPCJJNHF_00109	CDS	1296	secY			Protein translocase subunit SecY
MPCJJNHF_00110	CDS	651	adk	2.7.4.3		Adenylate kinase
MPCJJNHF_00111	CDS	222	infA		COG0361	Translation initiation factor IF-1
MPCJJNHF_00112	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
MPCJJNHF_00113	CDS	348	rpsM		COG0099	30S ribosomal protein S13
MPCJJNHF_00114	CDS	384	rpsK			30S ribosomal protein S11
MPCJJNHF_00115	CDS	939	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
MPCJJNHF_00116	CDS	384	rplQ		COG0203	50S ribosomal protein L17
MPCJJNHF_00117	CDS	207	flgC		COG1558	Flagellar basal-body rod protein FlgC
MPCJJNHF_00118	CDS	714	flgD		COG1843	Basal-body rod modification protein FlgD
MPCJJNHF_00119	CDS	1212	flgE		COG1749	Flagellar hook protein FlgE
MPCJJNHF_00120	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
MPCJJNHF_00121	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
MPCJJNHF_00122	CDS	657	flgH			Flagellar L-ring protein
MPCJJNHF_00123	CDS	1110	flgI			Flagellar P-ring protein
MPCJJNHF_00124	CDS	1020	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
MPCJJNHF_00125	CDS	471	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MPCJJNHF_00126	CDS	660	yhhQ		COG1738	Queuosine precursor transporter
MPCJJNHF_00127	CDS	1065	prfB		COG1186	Peptide chain release factor RF2
MPCJJNHF_00128	CDS	840				hypothetical protein
MPCJJNHF_00129	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MPCJJNHF_00130	CDS	387			COG0346	Virulence protein
MPCJJNHF_00131	CDS	843	fusA_1		COG0480	Elongation factor G
MPCJJNHF_00132	CDS	624	fusA_2		COG0480	Elongation factor G
MPCJJNHF_00133	CDS	219				hypothetical protein
MPCJJNHF_00134	CDS	630	rplC		COG0087	50S ribosomal protein L3
MPCJJNHF_00135	CDS	633	rplD		COG0088	50S ribosomal protein L4
MPCJJNHF_00136	CDS	306	rplW		COG0089	50S ribosomal protein L23
MPCJJNHF_00137	CDS	837	rplB		COG0090	50S ribosomal protein L2
MPCJJNHF_00138	CDS	282	rpsS			30S ribosomal protein S19
MPCJJNHF_00139	CDS	354	rplV		COG0091	50S ribosomal protein L22
MPCJJNHF_00140	CDS	672	rpsC		COG0092	30S ribosomal protein S3
MPCJJNHF_00141	CDS	441	rplP		COG0197	50S ribosomal protein L16
MPCJJNHF_00142	CDS	198	rpmC			50S ribosomal protein L29
MPCJJNHF_00143	CDS	267	rpsQ			30S ribosomal protein S17
MPCJJNHF_00144	CDS	369	rplN		COG0093	50S ribosomal protein L14
MPCJJNHF_00145	CDS	252	rplX			50S ribosomal protein L24
MPCJJNHF_00146	CDS	288				hypothetical protein
MPCJJNHF_00147	CDS	384				hypothetical protein
MPCJJNHF_00148	CDS	447	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MPCJJNHF_00149	CDS	459	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
MPCJJNHF_00150	CDS	900	xerD		COG4974	Tyrosine recombinase XerD
MPCJJNHF_00151	CDS	219				hypothetical protein
MPCJJNHF_00152	CDS	216				hypothetical protein
MPCJJNHF_00153	CDS	1221				hypothetical protein
MPCJJNHF_00154	CDS	885	mntH			Divalent metal cation transporter MntH
MPCJJNHF_00155	CDS	1662	recN		COG0497	DNA repair protein RecN
MPCJJNHF_00156	CDS	1227	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MPCJJNHF_00157	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MPCJJNHF_00158	CDS	594	slmA			Nucleoid occlusion factor SlmA
MPCJJNHF_00159	CDS	486	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MPCJJNHF_00160	CDS	768	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
MPCJJNHF_00161	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
MPCJJNHF_00162	CDS	912	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MPCJJNHF_00163	CDS	246	hfq		COG1923	RNA-binding protein Hfq
MPCJJNHF_00164	CDS	1296	hflX_1		COG2262	GTPase HflX
MPCJJNHF_00165	CDS	3567	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MPCJJNHF_00166	CDS	2379	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MPCJJNHF_00167	CDS	618		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
MPCJJNHF_00168	CDS	1188				hypothetical protein
MPCJJNHF_00169	CDS	1131				hypothetical protein
MPCJJNHF_00170	CDS	1146				hypothetical protein
MPCJJNHF_00171	CDS	852				hypothetical protein
MPCJJNHF_00172	CDS	858				IS3 family transposase IS1133
MPCJJNHF_00173	CDS	276				IS3 family transposase IS1133
MPCJJNHF_00174	CDS	624	hin		COG1961	DNA-invertase hin
MPCJJNHF_00175	CDS	2886				Tn3 family transposase
MPCJJNHF_00176	CDS	429	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MPCJJNHF_00177	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MPCJJNHF_00178	CDS	1413	murC_1	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MPCJJNHF_00179	CDS	912	ddl_1	6.3.2.4	COG1181	D-alanine--D-alanine ligase
MPCJJNHF_00180	CDS	777	ftsQ_1			Cell division protein FtsQ
MPCJJNHF_00181	CDS	1512				hypothetical protein
MPCJJNHF_00182	CDS	489				hypothetical protein
MPCJJNHF_00183	tRNA	74				tRNA-Gly(ccc)
MPCJJNHF_00184	CDS	1047	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MPCJJNHF_00185	CDS	462				hypothetical protein
MPCJJNHF_00186	CDS	405				hypothetical protein
MPCJJNHF_00187	CDS	408	hmrR			HTH-type transcriptional regulator HmrR
MPCJJNHF_00188	CDS	207	copZ			Copper chaperone CopZ
MPCJJNHF_00189	CDS	1314	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
MPCJJNHF_00190	CDS	579	satP		COG1584	Succinate-acetate/proton symporter SatP
MPCJJNHF_00191	CDS	300				hypothetical protein
MPCJJNHF_00192	CDS	777				hypothetical protein
MPCJJNHF_00193	CDS	777				hypothetical protein
MPCJJNHF_00194	CDS	783				hypothetical protein
MPCJJNHF_00195	CDS	2805	rbbA		COG0842	Ribosome-associated ATPase
MPCJJNHF_00196	CDS	372				hypothetical protein
MPCJJNHF_00197	CDS	3285				hypothetical protein
MPCJJNHF_00198	CDS	390				hypothetical protein
MPCJJNHF_00199	CDS	858	vgb	4.2.99.-		Virginiamycin B lyase
MPCJJNHF_00200	CDS	1416				hypothetical protein
MPCJJNHF_00201	CDS	1125				hypothetical protein
MPCJJNHF_00202	CDS	405				hypothetical protein
MPCJJNHF_00203	CDS	819	manZ		COG3716	PTS system mannose-specific EIID component
MPCJJNHF_00204	CDS	792	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
MPCJJNHF_00205	CDS	495	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
MPCJJNHF_00206	CDS	459				hypothetical protein
MPCJJNHF_00207	CDS	288	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
MPCJJNHF_00208	CDS	1347	gatC		COG3775	PTS system galactitol-specific EIIC component
MPCJJNHF_00209	CDS	294	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
MPCJJNHF_00210	tRNA	74				tRNA-Arg(ccg)
MPCJJNHF_00211	CDS	1032	cggR		COG2390	Central glycolytic genes regulator
MPCJJNHF_00212	CDS	1017	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
MPCJJNHF_00213	CDS	1233	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
MPCJJNHF_00214	CDS	1752		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MPCJJNHF_00215	CDS	2970	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MPCJJNHF_00216	CDS	198	serC_1	2.6.1.52	COG1932	Phosphoserine aminotransferase
MPCJJNHF_00217	CDS	1398	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
MPCJJNHF_00218	CDS	873	nadC_1	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MPCJJNHF_00219	CDS	558				hypothetical protein
MPCJJNHF_00220	CDS	651	ycgM		COG0179	putative protein YcgM
MPCJJNHF_00221	CDS	303				hypothetical protein
MPCJJNHF_00222	CDS	1095	radA	3.6.4.-	COG1066	DNA repair protein RadA
MPCJJNHF_00223	CDS	159				hypothetical protein
MPCJJNHF_00224	CDS	2364				hypothetical protein
MPCJJNHF_00225	CDS	819	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
MPCJJNHF_00226	CDS	969	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
MPCJJNHF_00227	CDS	1554	fccA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MPCJJNHF_00228	CDS	903	rdgC		COG2974	Recombination-associated protein RdgC
MPCJJNHF_00229	CDS	567	dcd	3.5.4.13		dCTP deaminase
MPCJJNHF_00230	CDS	345				hypothetical protein
MPCJJNHF_00231	CDS	261				hypothetical protein
MPCJJNHF_00232	CDS	420	murC_2	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MPCJJNHF_00233	CDS	909	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
MPCJJNHF_00234	CDS	831	ftsQ_2		COG1589	Cell division protein FtsQ
MPCJJNHF_00235	CDS	933				hypothetical protein
MPCJJNHF_00236	CDS	1212				hypothetical protein
MPCJJNHF_00237	CDS	591				hypothetical protein
MPCJJNHF_00238	CDS	948	rlmK	2.1.1.264	COG1092	Ribosomal RNA large subunit methyltransferase K
MPCJJNHF_00239	tRNA	77				tRNA-Met(cat)
MPCJJNHF_00240	CDS	1065				hypothetical protein
MPCJJNHF_00241	CDS	795	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
MPCJJNHF_00242	CDS	186				hypothetical protein
MPCJJNHF_00243	CDS	804				hypothetical protein
MPCJJNHF_00244	CDS	1377	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
MPCJJNHF_00245	CDS	1209				hypothetical protein
MPCJJNHF_00246	CDS	1476	putP		COG0591	Sodium/proline symporter
MPCJJNHF_00247	CDS	978	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MPCJJNHF_00248	CDS	1248	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MPCJJNHF_00249	CDS	240	acpP		COG0236	Acyl carrier protein
MPCJJNHF_00250	CDS	1317				hypothetical protein
MPCJJNHF_00251	CDS	888				hypothetical protein
MPCJJNHF_00252	CDS	1533				hypothetical protein
MPCJJNHF_00253	CDS	264				hypothetical protein
MPCJJNHF_00254	CDS	1476	nusA		COG0195	Transcription termination/antitermination protein NusA
MPCJJNHF_00255	CDS	387	hxlR		COG1733	HTH-type transcriptional activator HxlR
MPCJJNHF_00256	CDS	804	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
MPCJJNHF_00257	CDS	117				hypothetical protein
MPCJJNHF_00258	CDS	819	xerC		COG4973	Tyrosine recombinase XerC
MPCJJNHF_00259	CDS	714	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
MPCJJNHF_00260	CDS	630	hmp	1.14.12.17		Flavohemoprotein
MPCJJNHF_00261	CDS	450	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
MPCJJNHF_00262	CDS	1188				hypothetical protein
MPCJJNHF_00263	CDS	252				hypothetical protein
MPCJJNHF_00264	CDS	1656		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
MPCJJNHF_00265	CDS	972				hypothetical protein
MPCJJNHF_00266	CDS	972				hypothetical protein
MPCJJNHF_00267	CDS	528				hypothetical protein
MPCJJNHF_00268	CDS	399	nusB		COG0781	Transcription antitermination protein NusB
MPCJJNHF_00269	CDS	459				hypothetical protein
MPCJJNHF_00270	CDS	570	efp			Elongation factor P
MPCJJNHF_00271	CDS	876	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
MPCJJNHF_00272	CDS	294	recX		COG2137	Regulatory protein RecX
MPCJJNHF_00273	CDS	756		2.4.-.-		putative glycosyltransferase
MPCJJNHF_00274	CDS	414				hypothetical protein
MPCJJNHF_00275	CDS	780	chbG	3.5.1.105		Chitooligosaccharide deacetylase
MPCJJNHF_00276	CDS	1155	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MPCJJNHF_00277	CDS	930	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MPCJJNHF_00278	CDS	465				hypothetical protein
MPCJJNHF_00279	CDS	777				hypothetical protein
MPCJJNHF_00280	CDS	777				hypothetical protein
MPCJJNHF_00281	CDS	429	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MPCJJNHF_00282	CDS	1719	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
MPCJJNHF_00283	CDS	1401	hsrA			putative transport protein HsrA
MPCJJNHF_00284	CDS	912	xanQ		COG2233	Xanthine permease XanQ
MPCJJNHF_00285	CDS	663	tuf			Elongation factor Tu
MPCJJNHF_00286	CDS	1323	tig	5.2.1.8	COG0544	Trigger factor
MPCJJNHF_00287	CDS	939	rihA	3.2.-.-		Pyrimidine-specific ribonucleoside hydrolase RihA
MPCJJNHF_00288	CDS	957				hypothetical protein
MPCJJNHF_00289	CDS	822				hypothetical protein
MPCJJNHF_00290	CDS	123	gltP		COG1301	Proton/glutamate-aspartate symporter
MPCJJNHF_00291	CDS	930	fdhE		COG3058	Protein FdhE 
MPCJJNHF_00292	CDS	567				hypothetical protein
MPCJJNHF_00293	CDS	549				hypothetical protein
MPCJJNHF_00294	CDS	729	SIRT5	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
MPCJJNHF_00295	CDS	1188	aruC_1	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
MPCJJNHF_00296	CDS	219	htpX_1	3.4.24.-	COG0501	Protease HtpX
MPCJJNHF_00297	CDS	2061	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
MPCJJNHF_00298	CDS	540	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
MPCJJNHF_00299	CDS	993	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
MPCJJNHF_00300	CDS	1398	ydfJ_1			Putative transporter YdfJ
MPCJJNHF_00301	CDS	789				hypothetical protein
MPCJJNHF_00302	CDS	846			COG1132	putative ABC transporter ATP-binding/permease protein
MPCJJNHF_00303	CDS	261				hypothetical protein
MPCJJNHF_00304	CDS	864				hypothetical protein
MPCJJNHF_00305	CDS	402	wecA_1	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
MPCJJNHF_00306	CDS	1734	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
MPCJJNHF_00307	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
MPCJJNHF_00308	CDS	501	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
MPCJJNHF_00309	CDS	543				hypothetical protein
MPCJJNHF_00310	CDS	471				Putative universal stress protein
MPCJJNHF_00311	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
MPCJJNHF_00312	CDS	837				hypothetical protein
MPCJJNHF_00313	CDS	1059	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MPCJJNHF_00314	CDS	1170				hypothetical protein
MPCJJNHF_00315	CDS	591	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
MPCJJNHF_00316	CDS	714	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MPCJJNHF_00317	tRNA	77				tRNA-Pro(cgg)
MPCJJNHF_00318	CDS	846	nadC_2	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
MPCJJNHF_00319	CDS	1122	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MPCJJNHF_00320	CDS	930				hypothetical protein
MPCJJNHF_00321	CDS	420				hypothetical protein
MPCJJNHF_00322	CDS	780				hypothetical protein
MPCJJNHF_00323	CDS	777				hypothetical protein
MPCJJNHF_00324	CDS	594	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MPCJJNHF_00325	CDS	801				hypothetical protein
MPCJJNHF_00326	CDS	750	tadA	3.5.4.33		tRNA-specific adenosine deaminase
MPCJJNHF_00327	CDS	894	gltC			HTH-type transcriptional regulator GltC
MPCJJNHF_00328	CDS	405	cidA			Holin-like protein CidA
MPCJJNHF_00329	CDS	732				hypothetical protein
MPCJJNHF_00330	CDS	273				hypothetical protein
MPCJJNHF_00331	CDS	276				hypothetical protein
MPCJJNHF_00332	CDS	654	mupP_1	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
MPCJJNHF_00333	CDS	990	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
MPCJJNHF_00334	CDS	714				hypothetical protein
MPCJJNHF_00335	CDS	489				hypothetical protein
MPCJJNHF_00336	CDS	369	tagU	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
MPCJJNHF_00337	CDS	1542	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
MPCJJNHF_00338	rRNA	1513				16S ribosomal RNA
MPCJJNHF_00339	tRNA	77				tRNA-Ile(gat)
MPCJJNHF_00340	tRNA	73				tRNA-Ala(tgc)
MPCJJNHF_00341	rRNA	839				23S ribosomal RNA (partial)
MPCJJNHF_00342	CDS	1668				hypothetical protein
MPCJJNHF_00343	CDS	213				hypothetical protein
MPCJJNHF_00344	CDS	783				hypothetical protein
MPCJJNHF_00345	CDS	777				hypothetical protein
MPCJJNHF_00346	CDS	465				hypothetical protein
MPCJJNHF_00347	CDS	804				hypothetical protein
MPCJJNHF_00348	CDS	789				hypothetical protein
MPCJJNHF_00349	CDS	1899	parE_1	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
MPCJJNHF_00350	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MPCJJNHF_00351	CDS	990	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
MPCJJNHF_00352	CDS	465				hypothetical protein
MPCJJNHF_00353	CDS	1518	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MPCJJNHF_00354	CDS	654	degU_1		COG2197	Transcriptional regulatory protein DegU
MPCJJNHF_00355	CDS	564	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
MPCJJNHF_00356	rRNA	112				5S ribosomal RNA
MPCJJNHF_00357	rRNA	2170				23S ribosomal RNA (partial)
MPCJJNHF_00358	CDS	486	hcpA		COG3157	Major exported protein
MPCJJNHF_00359	CDS	537				hypothetical protein
MPCJJNHF_00360	CDS	411				hypothetical protein
MPCJJNHF_00361	CDS	438			COG0217	putative transcriptional regulatory protein
MPCJJNHF_00362	CDS	210				hypothetical protein
MPCJJNHF_00363	CDS	384				hypothetical protein
MPCJJNHF_00364	CDS	549				hypothetical protein
MPCJJNHF_00365	CDS	1506				hypothetical protein
MPCJJNHF_00366	CDS	120				hypothetical protein
MPCJJNHF_00367	CDS	282				hypothetical protein
MPCJJNHF_00368	CDS	363				hypothetical protein
MPCJJNHF_00369	CDS	489				hypothetical protein
MPCJJNHF_00370	CDS	144	gabD1_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
MPCJJNHF_00371	CDS	243				hypothetical protein
MPCJJNHF_00372	CDS	831	mopA_1		COG2005	Molybdenum-pterin-binding protein MopA
