locus_tag	ftype	length_bp	gene	EC_number	COG	product
DIMHJFEP_00109	CDS	708	rnhB	3.1.26.4	COG0164	Ribonuclease HII
DIMHJFEP_00110	CDS	765	lepB	3.4.21.89	COG0681	Signal peptidase I
DIMHJFEP_00111	CDS	372	rplS		COG0335	50S ribosomal protein L19
DIMHJFEP_00112	CDS	1110	tal	2.2.1.2	COG0176	Transaldolase
DIMHJFEP_00113	CDS	2103	tkt	2.2.1.1	COG0021	Transketolase
DIMHJFEP_00114	CDS	1395			COG2256	putative AAA domain-containing protein
DIMHJFEP_00115	CDS	1398	ydjE			Inner membrane metabolite transport protein YdjE
DIMHJFEP_00116	CDS	705				hypothetical protein
DIMHJFEP_00117	CDS	1287	rnd	3.1.13.5		Ribonuclease D
DIMHJFEP_00118	CDS	843	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
DIMHJFEP_00119	CDS	837				hypothetical protein
DIMHJFEP_00120	CDS	471	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DIMHJFEP_00121	CDS	918	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DIMHJFEP_00122	CDS	705	gph_1	3.1.3.18		Phosphoglycolate phosphatase
DIMHJFEP_00123	CDS	2136	priA	3.6.4.-	COG1198	putative primosomal protein N'
DIMHJFEP_00124	CDS	366	purR_2			HTH-type transcriptional repressor PurR
DIMHJFEP_00125	CDS	753				hypothetical protein
DIMHJFEP_00126	CDS	993		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
DIMHJFEP_00127	CDS	966				hypothetical protein
DIMHJFEP_00128	CDS	2226				hypothetical protein
DIMHJFEP_00129	CDS	168				hypothetical protein
DIMHJFEP_00130	CDS	2736	pacL_1	7.2.2.10	COG0474	Calcium-transporting ATPase
DIMHJFEP_00131	CDS	240				hypothetical protein
DIMHJFEP_00132	CDS	1686				hypothetical protein
DIMHJFEP_00133	CDS	960	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
DIMHJFEP_00134	CDS	1305	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
DIMHJFEP_00135	CDS	1119	nagC_1		COG1940	N-acetylglucosamine repressor
DIMHJFEP_00136	CDS	2325				hypothetical protein
DIMHJFEP_00137	CDS	288				hypothetical protein
DIMHJFEP_00138	CDS	165				hypothetical protein
DIMHJFEP_00139	CDS	2664				hypothetical protein
DIMHJFEP_00140	CDS	600				hypothetical protein
DIMHJFEP_00141	CDS	705				hypothetical protein
DIMHJFEP_00142	CDS	519	fhaB		COG1716	FHA domain-containing protein FhaB
DIMHJFEP_00143	CDS	963				hypothetical protein
DIMHJFEP_00144	CDS	942	yflS		COG0471	Putative malate transporter YflS
DIMHJFEP_00145	CDS	900	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
DIMHJFEP_00146	CDS	1281	nagC_2		COG1940	N-acetylglucosamine repressor
DIMHJFEP_00147	CDS	876				hypothetical protein
DIMHJFEP_00148	CDS	2115	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DIMHJFEP_00149	CDS	420				hypothetical protein
DIMHJFEP_00150	CDS	426	spxA			Regulatory protein Spx
DIMHJFEP_00151	CDS	1056	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
DIMHJFEP_00152	CDS	597				hypothetical protein
DIMHJFEP_00153	CDS	1326				hypothetical protein
DIMHJFEP_00154	CDS	567				hypothetical protein
DIMHJFEP_00155	CDS	561				hypothetical protein
DIMHJFEP_00156	CDS	945	helY	3.6.4.-	COG4581	putative helicase HelY
DIMHJFEP_00157	CDS	324				hypothetical protein
DIMHJFEP_00158	CDS	1731				hypothetical protein
DIMHJFEP_00159	CDS	1674				hypothetical protein
DIMHJFEP_00160	CDS	690	nreC		COG2197	Oxygen regulatory protein NreC
DIMHJFEP_00161	CDS	705				hypothetical protein
DIMHJFEP_00162	CDS	858	lacR			Lactose phosphotransferase system repressor
DIMHJFEP_00163	CDS	744		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
DIMHJFEP_00164	CDS	336	namA	1.6.99.1	COG1902	NADPH dehydrogenase
DIMHJFEP_00165	CDS	2805	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
DIMHJFEP_00166	CDS	204				hypothetical protein
DIMHJFEP_00167	CDS	693				hypothetical protein
DIMHJFEP_00168	CDS	678				hypothetical protein
DIMHJFEP_00169	CDS	216				hypothetical protein
DIMHJFEP_00170	CDS	372				hypothetical protein
DIMHJFEP_00171	CDS	129				hypothetical protein
DIMHJFEP_00172	CDS	366				hypothetical protein
DIMHJFEP_00173	CDS	459				hypothetical protein
DIMHJFEP_00174	CDS	234				hypothetical protein
DIMHJFEP_00175	CDS	606	rimM_1		COG0806	Ribosome maturation factor RimM
DIMHJFEP_00176	CDS	705	lutC_1		COG1556	Lactate utilization protein C
DIMHJFEP_00177	CDS	324	lutB			Lactate utilization protein B
DIMHJFEP_00178	CDS	678	axe2	3.1.1.72		Acetylxylan esterase
DIMHJFEP_00179	CDS	1752				hypothetical protein
DIMHJFEP_00180	CDS	201				hypothetical protein
DIMHJFEP_00181	CDS	183				hypothetical protein
DIMHJFEP_00182	CDS	2124				hypothetical protein
DIMHJFEP_00183	CDS	960	tmk	2.7.4.9		Thymidylate kinase
DIMHJFEP_00184	CDS	1629	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
DIMHJFEP_00185	CDS	804				hypothetical protein
DIMHJFEP_00186	CDS	357				hypothetical protein
DIMHJFEP_00187	CDS	246				hypothetical protein
DIMHJFEP_00188	CDS	1299				hypothetical protein
DIMHJFEP_00189	CDS	537				hypothetical protein
DIMHJFEP_00190	CDS	366				hypothetical protein
DIMHJFEP_00191	CDS	252				hypothetical protein
DIMHJFEP_00192	CDS	300				hypothetical protein
DIMHJFEP_00193	CDS	696				hypothetical protein
DIMHJFEP_00194	CDS	546				hypothetical protein
DIMHJFEP_00195	CDS	1101	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DIMHJFEP_00196	CDS	762	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
DIMHJFEP_00197	CDS	798				hypothetical protein
DIMHJFEP_00198	CDS	1191	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
DIMHJFEP_00199	CDS	369				hypothetical protein
DIMHJFEP_00200	CDS	99				hypothetical protein
DIMHJFEP_00201	CDS	1050				hypothetical protein
DIMHJFEP_00202	CDS	1368				hypothetical protein
DIMHJFEP_00203	CDS	228				hypothetical protein
DIMHJFEP_00204	CDS	576				hypothetical protein
DIMHJFEP_00205	CDS	774	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
DIMHJFEP_00206	CDS	753				hypothetical protein
DIMHJFEP_00207	CDS	603	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
DIMHJFEP_00208	CDS	861	lacG			Lactose transport system permease protein LacG
DIMHJFEP_00209	CDS	936	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
DIMHJFEP_00210	CDS	951				hypothetical protein
DIMHJFEP_00211	CDS	675	scpB			Segregation and condensation protein B
DIMHJFEP_00212	CDS	1950	typA_1		COG1217	GTP-binding protein TypA/BipA
DIMHJFEP_00213	CDS	231				hypothetical protein
DIMHJFEP_00214	CDS	1254	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DIMHJFEP_00215	CDS	399	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DIMHJFEP_00216	CDS	414	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
DIMHJFEP_00217	CDS	699				hypothetical protein
DIMHJFEP_00218	CDS	867				hypothetical protein
DIMHJFEP_00219	CDS	465				hypothetical protein
DIMHJFEP_00220	CDS	951				hypothetical protein
DIMHJFEP_00221	CDS	630				hypothetical protein
DIMHJFEP_00222	CDS	1623				hypothetical protein
DIMHJFEP_00223	CDS	444	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
DIMHJFEP_00224	CDS	864	nlpA_1		COG1464	Lipoprotein 28
DIMHJFEP_00225	CDS	1164				hypothetical protein
DIMHJFEP_00226	CDS	489				hypothetical protein
DIMHJFEP_00227	CDS	456				hypothetical protein
DIMHJFEP_00228	CDS	993		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
DIMHJFEP_00229	CDS	717				hypothetical protein
DIMHJFEP_00230	CDS	1230	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
DIMHJFEP_00231	CDS	153				hypothetical protein
DIMHJFEP_00232	CDS	2361	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
DIMHJFEP_00233	CDS	216	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DIMHJFEP_00234	CDS	1260	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
DIMHJFEP_00235	CDS	633				hypothetical protein
DIMHJFEP_00236	CDS	318				hypothetical protein
DIMHJFEP_00237	CDS	1296	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
DIMHJFEP_00238	CDS	615				hypothetical protein
DIMHJFEP_00239	CDS	405				hypothetical protein
DIMHJFEP_00240	CDS	1164	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
DIMHJFEP_00241	CDS	633	kefF	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
DIMHJFEP_00242	CDS	162				hypothetical protein
DIMHJFEP_00243	CDS	249				hypothetical protein
DIMHJFEP_00244	CDS	183				hypothetical protein
DIMHJFEP_00245	CDS	1842	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
DIMHJFEP_00246	CDS	1482				hypothetical protein
DIMHJFEP_00247	CDS	828	walK	2.7.13.3		Sensor histidine kinase WalK
DIMHJFEP_00248	CDS	1143	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
DIMHJFEP_00249	CDS	744	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DIMHJFEP_00250	CDS	465	rplO		COG0200	50S ribosomal protein L15
DIMHJFEP_00251	CDS	186	rpmD		COG1841	50S ribosomal protein L30
DIMHJFEP_00252	CDS	762				hypothetical protein
DIMHJFEP_00253	CDS	372	rplR		COG0256	50S ribosomal protein L18
DIMHJFEP_00254	CDS	315	rplF_1		COG0097	50S ribosomal protein L6
DIMHJFEP_00255	CDS	507	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
DIMHJFEP_00256	CDS	1167	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
DIMHJFEP_00257	CDS	444	zur		COG0735	Zinc uptake regulation protein
DIMHJFEP_00258	CDS	678	cysS_1	6.1.1.16	COG0215	Cysteine--tRNA ligase
DIMHJFEP_00259	CDS	1011	purR_3			HTH-type transcriptional repressor PurR
DIMHJFEP_00260	CDS	942				hypothetical protein
DIMHJFEP_00261	CDS	543				hypothetical protein
DIMHJFEP_00262	CDS	753				hypothetical protein
DIMHJFEP_00263	CDS	1302				hypothetical protein
DIMHJFEP_00264	CDS	1098	mdtD			Putative multidrug resistance protein MdtD
DIMHJFEP_00265	CDS	1059	rbsR		COG1609	Ribose operon repressor
DIMHJFEP_00266	CDS	480				hypothetical protein
DIMHJFEP_00267	CDS	828	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
DIMHJFEP_00268	CDS	768	artM		COG1126	Arginine transport ATP-binding protein ArtM
DIMHJFEP_00269	CDS	858				hypothetical protein
DIMHJFEP_00270	CDS	141				hypothetical protein
DIMHJFEP_00271	CDS	1104	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
DIMHJFEP_00272	CDS	1338	murF_1	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DIMHJFEP_00273	CDS	939				hypothetical protein
DIMHJFEP_00274	CDS	975				hypothetical protein
DIMHJFEP_00275	CDS	729	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
DIMHJFEP_00276	CDS	792	bcs1			Bifunctional ribulose 5-phosphate reductase/CDP-ribitol pyrophosphorylase Bcs1
DIMHJFEP_00277	CDS	984				hypothetical protein
DIMHJFEP_00278	CDS	888	cytR_1		COG1609	HTH-type transcriptional repressor CytR
DIMHJFEP_00279	CDS	552				hypothetical protein
DIMHJFEP_00280	CDS	1206				hypothetical protein
DIMHJFEP_00281	CDS	1305	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
DIMHJFEP_00282	CDS	558				hypothetical protein
DIMHJFEP_00283	CDS	447	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DIMHJFEP_00284	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DIMHJFEP_00285	CDS	837				hypothetical protein
DIMHJFEP_00286	CDS	840				hypothetical protein
DIMHJFEP_00287	CDS	1191	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
DIMHJFEP_00288	CDS	1656			COG1132	putative ABC transporter ATP-binding protein
DIMHJFEP_00289	CDS	696				hypothetical protein
DIMHJFEP_00290	CDS	471				hypothetical protein
DIMHJFEP_00291	CDS	1593	zwf2_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
DIMHJFEP_00292	CDS	2253				hypothetical protein
DIMHJFEP_00293	CDS	138				hypothetical protein
DIMHJFEP_00294	CDS	1359				hypothetical protein
DIMHJFEP_00295	CDS	927				hypothetical protein
DIMHJFEP_00296	CDS	1431	noc			Nucleoid occlusion protein
DIMHJFEP_00297	CDS	270				hypothetical protein
DIMHJFEP_00298	CDS	348				hypothetical protein
DIMHJFEP_00299	CDS	663				hypothetical protein
DIMHJFEP_00300	CDS	474				hypothetical protein
DIMHJFEP_00301	CDS	1407				hypothetical protein
DIMHJFEP_00302	CDS	948	bglA	3.2.1.21		Beta-glucosidase
DIMHJFEP_00303	CDS	819			COG0325	Pyridoxal phosphate homeostasis protein
DIMHJFEP_00304	CDS	1023	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
DIMHJFEP_00305	CDS	258				hypothetical protein
DIMHJFEP_00306	CDS	825				hypothetical protein
DIMHJFEP_00307	CDS	1257				hypothetical protein
DIMHJFEP_00308	CDS	1836	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DIMHJFEP_00309	CDS	285	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
DIMHJFEP_00310	CDS	1281				hypothetical protein
DIMHJFEP_00311	CDS	204	cspA		COG1278	Cold shock-like protein CspA
DIMHJFEP_00312	CDS	561				hypothetical protein
DIMHJFEP_00313	CDS	1083				hypothetical protein
DIMHJFEP_00314	CDS	579				hypothetical protein
DIMHJFEP_00315	CDS	132				hypothetical protein
DIMHJFEP_00316	CDS	96				hypothetical protein
DIMHJFEP_00317	tRNA	76				tRNA-His(gtg)
DIMHJFEP_00318	tRNA	90				tRNA-Leu(gag)
DIMHJFEP_00319	CDS	801	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DIMHJFEP_00320	CDS	348		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
DIMHJFEP_00321	CDS	699				hypothetical protein
DIMHJFEP_00322	CDS	1515	araA	5.3.1.4		L-arabinose isomerase
DIMHJFEP_00323	CDS	591	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
DIMHJFEP_00324	CDS	1131	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DIMHJFEP_00325	CDS	285				hypothetical protein
DIMHJFEP_00326	CDS	606				hypothetical protein
DIMHJFEP_00327	CDS	444				hypothetical protein
DIMHJFEP_00328	CDS	789				hypothetical protein
DIMHJFEP_00329	CDS	666				hypothetical protein
DIMHJFEP_00330	CDS	600	ykoC			Putative HMP/thiamine permease protein YkoC
DIMHJFEP_00331	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn/Fe]
DIMHJFEP_00332	CDS	1629	lysS1	6.1.1.6	COG1190	Lysine--tRNA ligase 1
DIMHJFEP_00333	CDS	672				hypothetical protein
DIMHJFEP_00334	CDS	1539	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
DIMHJFEP_00335	CDS	2121				hypothetical protein
DIMHJFEP_00336	CDS	1128	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DIMHJFEP_00337	CDS	624	rplY		COG1825	50S ribosomal protein L25
DIMHJFEP_00338	CDS	246				hypothetical protein
DIMHJFEP_00339	CDS	762	birA	6.3.4.15		Bifunctional ligase/repressor BirA
DIMHJFEP_00340	CDS	1743	dnaA			Chromosomal replication initiator protein DnaA
DIMHJFEP_00341	CDS	597	pncB1_1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
DIMHJFEP_00342	CDS	1020	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
DIMHJFEP_00343	CDS	321				hypothetical protein
DIMHJFEP_00344	CDS	492				hypothetical protein
DIMHJFEP_00345	CDS	621				hypothetical protein
DIMHJFEP_00346	CDS	2034				hypothetical protein
DIMHJFEP_00347	CDS	99				hypothetical protein
DIMHJFEP_00348	CDS	249	secG		COG1314	putative protein-export membrane protein SecG
DIMHJFEP_00349	CDS	759		1.11.1.-	COG3253	Putative heme-dependent peroxidase
DIMHJFEP_00350	CDS	918				hypothetical protein
DIMHJFEP_00351	CDS	219	infA		COG0361	Translation initiation factor IF-1
DIMHJFEP_00352	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
DIMHJFEP_00353	CDS	378	rpsM		COG0099	30S ribosomal protein S13
DIMHJFEP_00354	CDS	399	rpsK		COG0100	30S ribosomal protein S11
DIMHJFEP_00355	CDS	1701				hypothetical protein
DIMHJFEP_00356	CDS	1365	pepC	3.4.22.40	COG3579	Aminopeptidase C
DIMHJFEP_00357	CDS	684				hypothetical protein
DIMHJFEP_00358	CDS	720				hypothetical protein
DIMHJFEP_00359	CDS	1362	qacA		COG0477	Antiseptic resistance protein
DIMHJFEP_00360	CDS	321				hypothetical protein
DIMHJFEP_00361	CDS	606				hypothetical protein
DIMHJFEP_00362	CDS	1299				hypothetical protein
DIMHJFEP_00363	CDS	702				hypothetical protein
DIMHJFEP_00364	CDS	1623				hypothetical protein
DIMHJFEP_00365	tRNA	82				tRNA-Leu(tag)
DIMHJFEP_00366	tRNA	74				tRNA-Thr(cgt)
DIMHJFEP_00367	CDS	834				hypothetical protein
DIMHJFEP_00368	CDS	333				hypothetical protein
DIMHJFEP_00369	CDS	798				hypothetical protein
DIMHJFEP_00370	CDS	108				hypothetical protein
DIMHJFEP_00371	CDS	135				hypothetical protein
DIMHJFEP_00372	CDS	852	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DIMHJFEP_00373	CDS	642				hypothetical protein
DIMHJFEP_00374	CDS	849	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
DIMHJFEP_00375	CDS	645	lacA_1	2.3.1.18	COG0110	Galactoside O-acetyltransferase
DIMHJFEP_00376	CDS	1503				hypothetical protein
DIMHJFEP_00377	CDS	648				hypothetical protein
DIMHJFEP_00378	CDS	735				putative protein
DIMHJFEP_00379	CDS	621	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
