locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIHFCAKN_00149	CDS	480				hypothetical protein
PIHFCAKN_00150	CDS	816	recX			Regulatory protein RecX
PIHFCAKN_00151	CDS	1014	nadA	2.5.1.72	COG0379	Quinolinate synthase A
PIHFCAKN_00152	CDS	1539	nadB	1.4.3.16	COG0029	L-aspartate oxidase
PIHFCAKN_00153	CDS	519	resA			Thiol-disulfide oxidoreductase ResA
PIHFCAKN_00154	CDS	354	yfgD		COG1393	putative protein YfgD
PIHFCAKN_00155	CDS	660				hypothetical protein
PIHFCAKN_00156	CDS	1290	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PIHFCAKN_00157	CDS	282				hypothetical protein
PIHFCAKN_00158	CDS	663	qseB			Transcriptional regulatory protein QseB
PIHFCAKN_00159	CDS	1389	qseC	2.7.13.3		Sensor protein QseC
PIHFCAKN_00160	CDS	633	upp_1	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
PIHFCAKN_00161	CDS	312	grxD		COG0278	Glutaredoxin 4
PIHFCAKN_00162	CDS	1266	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
PIHFCAKN_00163	CDS	675				hypothetical protein
PIHFCAKN_00164	CDS	642	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PIHFCAKN_00165	CDS	822	murI_1	5.1.1.3	COG0796	Glutamate racemase
PIHFCAKN_00166	CDS	471	tsaE_1		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PIHFCAKN_00167	CDS	1293	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
PIHFCAKN_00168	CDS	171				hypothetical protein
PIHFCAKN_00169	CDS	291				hypothetical protein
PIHFCAKN_00170	CDS	732				hypothetical protein
PIHFCAKN_00171	CDS	444				hypothetical protein
PIHFCAKN_00172	CDS	984				hypothetical protein
PIHFCAKN_00173	CDS	567				hypothetical protein
PIHFCAKN_00174	CDS	1053				hypothetical protein
PIHFCAKN_00175	CDS	351				hypothetical protein
PIHFCAKN_00176	CDS	681				hypothetical protein
PIHFCAKN_00177	CDS	1128				hypothetical protein
PIHFCAKN_00178	CDS	1329				hypothetical protein
PIHFCAKN_00179	CDS	2487				hypothetical protein
PIHFCAKN_00180	CDS	183				hypothetical protein
PIHFCAKN_00181	CDS	378				hypothetical protein
PIHFCAKN_00182	CDS	387				hypothetical protein
PIHFCAKN_00183	CDS	1434				hypothetical protein
PIHFCAKN_00184	CDS	192				hypothetical protein
PIHFCAKN_00185	CDS	600				hypothetical protein
PIHFCAKN_00186	CDS	639				hypothetical protein
PIHFCAKN_00187	CDS	897				hypothetical protein
PIHFCAKN_00188	CDS	609	argS_1	6.1.1.19		Arginine--tRNA ligase
PIHFCAKN_00189	tRNA	85				tRNA-Leu(tag)
PIHFCAKN_00190	tRNA	76				tRNA-Val(tac)
PIHFCAKN_00191	tRNA	77				tRNA-Asp(gtc)
PIHFCAKN_00192	tRNA	76				tRNA-Val(tac)
PIHFCAKN_00193	CDS	3363				hypothetical protein
PIHFCAKN_00194	CDS	3438				hypothetical protein
PIHFCAKN_00195	CDS	3357				hypothetical protein
PIHFCAKN_00196	CDS	3345				hypothetical protein
PIHFCAKN_00197	CDS	3336				hypothetical protein
PIHFCAKN_00198	CDS	624	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
PIHFCAKN_00199	CDS	702				hypothetical protein
PIHFCAKN_00200	CDS	183				hypothetical protein
PIHFCAKN_00201	CDS	1314				hypothetical protein
PIHFCAKN_00202	CDS	669				hypothetical protein
PIHFCAKN_00203	CDS	162				hypothetical protein
PIHFCAKN_00204	CDS	825	cca	2.7.7.72		CCA-adding enzyme
PIHFCAKN_00205	CDS	888				hypothetical protein
PIHFCAKN_00206	CDS	1257	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
PIHFCAKN_00207	CDS	276	hup_1			DNA-binding protein HU
PIHFCAKN_00208	CDS	1308	der_1			GTPase Der
PIHFCAKN_00209	CDS	1206	rps1		COG0539	30S ribosomal protein S1
PIHFCAKN_00210	CDS	687	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
PIHFCAKN_00211	CDS	477				hypothetical protein
PIHFCAKN_00212	CDS	684	ribU			Riboflavin transporter RibU
PIHFCAKN_00213	CDS	720	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PIHFCAKN_00214	CDS	609	scpB			Segregation and condensation protein B
PIHFCAKN_00215	CDS	738	scpA		COG1354	Segregation and condensation protein A
PIHFCAKN_00216	CDS	360				hypothetical protein
PIHFCAKN_00217	CDS	909	xerD			Tyrosine recombinase XerD
PIHFCAKN_00218	CDS	888	cvfB			Conserved virulence factor B
PIHFCAKN_00219	CDS	1770	pyk	2.7.1.40	COG0469	Pyruvate kinase
PIHFCAKN_00220	CDS	960	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
PIHFCAKN_00221	CDS	3141	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
PIHFCAKN_00222	CDS	207				hypothetical protein
PIHFCAKN_00223	CDS	1548	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
PIHFCAKN_00224	CDS	192	rpmF		COG0333	50S ribosomal protein L32
PIHFCAKN_00225	CDS	222				hypothetical protein
PIHFCAKN_00226	CDS	795		1.-.-.-		putative oxidoreductase
PIHFCAKN_00227	CDS	942	rnz	3.1.26.11	COG1234	Ribonuclease Z
PIHFCAKN_00228	CDS	489	oatA_1	2.3.1.-		O-acetyltransferase OatA
PIHFCAKN_00229	CDS	1068	oatA_2	2.3.1.-		O-acetyltransferase OatA
PIHFCAKN_00230	CDS	1305	obg	3.6.5.-	COG0536	GTPase Obg
PIHFCAKN_00231	CDS	1803	uvrC		COG0322	UvrABC system protein C
PIHFCAKN_00232	CDS	123				hypothetical protein
PIHFCAKN_00233	CDS	585	engB_1			putative GTP-binding protein EngB
PIHFCAKN_00234	CDS	1278	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
PIHFCAKN_00235	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
PIHFCAKN_00236	CDS	1191	tuf			Elongation factor Tu
PIHFCAKN_00237	CDS	834				hypothetical protein
PIHFCAKN_00238	CDS	573				hypothetical protein
PIHFCAKN_00239	CDS	993				hypothetical protein
PIHFCAKN_00240	CDS	549				hypothetical protein
PIHFCAKN_00241	CDS	1434				hypothetical protein
PIHFCAKN_00242	CDS	2136				hypothetical protein
PIHFCAKN_00243	CDS	579				hypothetical protein
PIHFCAKN_00244	CDS	249				hypothetical protein
PIHFCAKN_00245	CDS	216				hypothetical protein
PIHFCAKN_00246	CDS	348				hypothetical protein
PIHFCAKN_00247	CDS	543				hypothetical protein
PIHFCAKN_00248	CDS	384				hypothetical protein
PIHFCAKN_00249	CDS	456				hypothetical protein
PIHFCAKN_00250	CDS	420				hypothetical protein
PIHFCAKN_00251	CDS	432				hypothetical protein
PIHFCAKN_00252	CDS	378				hypothetical protein
PIHFCAKN_00253	CDS	975				hypothetical protein
PIHFCAKN_00254	CDS	753				hypothetical protein
PIHFCAKN_00255	CDS	954				hypothetical protein
PIHFCAKN_00256	CDS	1407				hypothetical protein
PIHFCAKN_00257	CDS	1287				hypothetical protein
PIHFCAKN_00258	CDS	462				hypothetical protein
PIHFCAKN_00259	CDS	1110	fic	2.7.7.-	COG3177	Protein adenylyltransferase SoFic
PIHFCAKN_00260	CDS	249				hypothetical protein
PIHFCAKN_00261	CDS	105				hypothetical protein
PIHFCAKN_00262	CDS	834				hypothetical protein
PIHFCAKN_00263	CDS	525				hypothetical protein
PIHFCAKN_00264	CDS	294	ybcO	3.1.-.-		Putative nuclease YbcO
PIHFCAKN_00265	CDS	600				hypothetical protein
PIHFCAKN_00266	CDS	348				hypothetical protein
PIHFCAKN_00267	CDS	555				hypothetical protein
PIHFCAKN_00268	CDS	951				hypothetical protein
PIHFCAKN_00269	CDS	360				hypothetical protein
PIHFCAKN_00270	CDS	369				hypothetical protein
PIHFCAKN_00271	CDS	441				hypothetical protein
PIHFCAKN_00272	CDS	408				hypothetical protein
PIHFCAKN_00273	CDS	1011				hypothetical protein
PIHFCAKN_00274	CDS	267				hypothetical protein
PIHFCAKN_00275	CDS	486	xkdM_2			Phage-like element PBSX protein XkdM
PIHFCAKN_00276	CDS	417				hypothetical protein
PIHFCAKN_00277	CDS	3108				hypothetical protein
PIHFCAKN_00278	CDS	681				hypothetical protein
PIHFCAKN_00279	CDS	1113				hypothetical protein
PIHFCAKN_00280	CDS	342				hypothetical protein
PIHFCAKN_00281	CDS	477				hypothetical protein
PIHFCAKN_00282	CDS	1149				hypothetical protein
PIHFCAKN_00283	CDS	549				hypothetical protein
PIHFCAKN_00284	CDS	1719				hypothetical protein
PIHFCAKN_00285	CDS	297				hypothetical protein
PIHFCAKN_00286	CDS	405				hypothetical protein
PIHFCAKN_00287	CDS	159				hypothetical protein
PIHFCAKN_00288	CDS	414				hypothetical protein
PIHFCAKN_00289	CDS	231				hypothetical protein
PIHFCAKN_00290	CDS	321				hypothetical protein
PIHFCAKN_00291	CDS	798				hypothetical protein
PIHFCAKN_00292	CDS	435				hypothetical protein
PIHFCAKN_00293	CDS	1206				hypothetical protein
PIHFCAKN_00294	CDS	360				hypothetical protein
PIHFCAKN_00295	CDS	828				hypothetical protein
PIHFCAKN_00296	CDS	216				hypothetical protein
PIHFCAKN_00297	CDS	309				hypothetical protein
PIHFCAKN_00298	CDS	1194	entS			Enterobactin exporter EntS
PIHFCAKN_00299	CDS	879	benM			HTH-type transcriptional regulator BenM
PIHFCAKN_00300	CDS	1455	valS	6.1.1.9		Valine--tRNA ligase
PIHFCAKN_00301	CDS	1278	fpgS	6.3.2.17		Folylpolyglutamate synthase
PIHFCAKN_00302	CDS	681		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
PIHFCAKN_00303	CDS	624				hypothetical protein
PIHFCAKN_00304	CDS	1005	mreB_1		COG1077	Cell shape-determining protein MreB
PIHFCAKN_00305	CDS	852	mreC_1		COG1792	Cell shape-determining protein MreC
PIHFCAKN_00306	CDS	534				hypothetical protein
PIHFCAKN_00307	CDS	141				hypothetical protein
PIHFCAKN_00308	CDS	327				hypothetical protein
PIHFCAKN_00309	CDS	432	mraZ			Transcriptional regulator MraZ
PIHFCAKN_00310	CDS	948	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PIHFCAKN_00311	CDS	363	ftsL		COG4839	Cell division protein FtsL
PIHFCAKN_00312	CDS	2166	pbpB		COG0768	Penicillin-binding protein 2B
PIHFCAKN_00313	CDS	963	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PIHFCAKN_00314	CDS	1380	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
PIHFCAKN_00315	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PIHFCAKN_00316	CDS	858	divIB		COG1589	Cell division protein DivIB
PIHFCAKN_00317	CDS	1359	ftsA		COG0849	Cell division protein FtsA
PIHFCAKN_00318	CDS	1338	ftsZ			Cell division protein FtsZ
PIHFCAKN_00319	CDS	441	sepF			Cell division protein SepF
PIHFCAKN_00320	CDS	306				hypothetical protein
PIHFCAKN_00321	CDS	831				hypothetical protein
PIHFCAKN_00322	CDS	516	gpsB_1			Cell cycle protein GpsB
PIHFCAKN_00323	CDS	114				hypothetical protein
PIHFCAKN_00324	CDS	2790	ileS_1	6.1.1.5		Isoleucine--tRNA ligase
PIHFCAKN_00325	CDS	207	cspA_1		COG1278	Cold shock-like protein CspA
PIHFCAKN_00326	CDS	1452	der_2		COG1160	GTPase Der
PIHFCAKN_00327	CDS	627				hypothetical protein
PIHFCAKN_00328	CDS	1293	hisS_1	6.1.1.21		Histidine--tRNA ligase
PIHFCAKN_00329	CDS	1269	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
PIHFCAKN_00330	CDS	888	rodZ		COG1426	Cytoskeleton protein RodZ
PIHFCAKN_00331	CDS	765				hypothetical protein
PIHFCAKN_00332	CDS	1083	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
PIHFCAKN_00333	CDS	426	ndk	2.7.4.6		Nucleoside diphosphate kinase
PIHFCAKN_00334	CDS	1161	zapE		COG1485	Cell division protein ZapE
PIHFCAKN_00335	CDS	318	ihfB		COG0776	Integration host factor subunit beta
PIHFCAKN_00336	CDS	1683	rpsA		COG0539	30S ribosomal protein S1
PIHFCAKN_00337	CDS	675	cmk_2	2.7.4.25		Cytidylate kinase
PIHFCAKN_00338	CDS	678				hypothetical protein
PIHFCAKN_00339	CDS	1329	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
PIHFCAKN_00340	CDS	1041	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PIHFCAKN_00341	CDS	1389	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
PIHFCAKN_00342	CDS	1263				hypothetical protein
PIHFCAKN_00343	CDS	894				hypothetical protein
PIHFCAKN_00344	CDS	720	glpF_1		COG0580	Glycerol uptake facilitator protein
PIHFCAKN_00345	CDS	372	dhaM_1	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
PIHFCAKN_00346	CDS	585	dhaL_1	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
PIHFCAKN_00347	CDS	996	dhaK_1	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
PIHFCAKN_00348	CDS	483				hypothetical protein
PIHFCAKN_00349	CDS	714				hypothetical protein
PIHFCAKN_00350	CDS	855	gspA		COG1442	General stress protein A
PIHFCAKN_00351	CDS	282	hup_2			DNA-binding protein HU
PIHFCAKN_00352	CDS	702	metP_1		COG2011	Methionine import system permease protein MetP
PIHFCAKN_00353	CDS	1062	metN2_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
PIHFCAKN_00354	CDS	849			COG1464	Membrane lipoprotein TpN32
PIHFCAKN_00355	CDS	189				hypothetical protein
PIHFCAKN_00356	CDS	534	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
PIHFCAKN_00357	CDS	309				hypothetical protein
PIHFCAKN_00358	CDS	714	pnuC		COG3201	Nicotinamide riboside transporter PnuC
PIHFCAKN_00359	CDS	1155	napA			Na(+)/H(+) antiporter
PIHFCAKN_00360	CDS	324				hypothetical protein
PIHFCAKN_00361	CDS	708				hypothetical protein
PIHFCAKN_00362	CDS	408				hypothetical protein
PIHFCAKN_00363	CDS	369			COG0789	putative HTH-type transcriptional regulator
PIHFCAKN_00364	tRNA	89				tRNA-Ser(cga)
PIHFCAKN_00365	CDS	831				hypothetical protein
PIHFCAKN_00366	CDS	453				hypothetical protein
PIHFCAKN_00367	CDS	1029				hypothetical protein
PIHFCAKN_00368	CDS	591				hypothetical protein
PIHFCAKN_00369	CDS	177				hypothetical protein
PIHFCAKN_00370	CDS	996	kdgR		COG1609	HTH-type transcriptional regulator KdgR
PIHFCAKN_00371	CDS	1290				hypothetical protein
PIHFCAKN_00372	CDS	981	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
PIHFCAKN_00373	CDS	630	ulaD_1	4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase UlaD
PIHFCAKN_00374	CDS	555	rmpB	5.3.1.27		3-hexulose-6-phosphate isomerase
PIHFCAKN_00375	CDS	663	kdgA		COG0800	KHG/KDPG aldolase
PIHFCAKN_00376	CDS	759				hypothetical protein
PIHFCAKN_00377	CDS	1860	mtlR			Transcriptional regulator MtlR
PIHFCAKN_00378	CDS	351				hypothetical protein
PIHFCAKN_00379	CDS	363				hypothetical protein
PIHFCAKN_00380	CDS	351				hypothetical protein
PIHFCAKN_00381	CDS	774				hypothetical protein
PIHFCAKN_00382	CDS	684				hypothetical protein
PIHFCAKN_00383	CDS	1119		3.1.1.-	COG3964	Deacetylase
PIHFCAKN_00384	CDS	1098	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
PIHFCAKN_00385	CDS	741	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
PIHFCAKN_00386	CDS	1086				hypothetical protein
PIHFCAKN_00387	CDS	1296	licC_1		COG1455	Lichenan permease IIC component
PIHFCAKN_00388	CDS	270				hypothetical protein
PIHFCAKN_00389	CDS	1737				hypothetical protein
PIHFCAKN_00390	CDS	117				hypothetical protein
PIHFCAKN_00391	CDS	669				hypothetical protein
PIHFCAKN_00392	CDS	723	yurK		COG2188	putative HTH-type transcriptional regulator YurK
PIHFCAKN_00393	CDS	996	frlB_1	3.5.-.-	COG2222	Fructosamine deglycase FrlB
PIHFCAKN_00394	CDS	93				hypothetical protein
PIHFCAKN_00395	CDS	423				hypothetical protein
PIHFCAKN_00396	CDS	471	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
PIHFCAKN_00397	CDS	795				hypothetical protein
PIHFCAKN_00398	CDS	837	manZ_1		COG3716	PTS system mannose-specific EIID component
PIHFCAKN_00399	CDS	978	frlB_2	3.5.-.-	COG2222	Fructosamine deglycase FrlB
PIHFCAKN_00400	CDS	978	frlB_3	3.5.-.-	COG2222	Fructosamine deglycase FrlB
PIHFCAKN_00401	CDS	705	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
PIHFCAKN_00402	CDS	477	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
PIHFCAKN_00403	CDS	789	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
PIHFCAKN_00404	CDS	822	manZ_2		COG3716	PTS system mannose-specific EIID component
PIHFCAKN_00405	CDS	1059				hypothetical protein
PIHFCAKN_00406	CDS	516				hypothetical protein
PIHFCAKN_00407	tRNA	74				tRNA-Gln(ttg)
PIHFCAKN_00408	CDS	711				hypothetical protein
PIHFCAKN_00409	CDS	1182	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
PIHFCAKN_00410	tRNA	82				tRNA-Tyr(gta)
PIHFCAKN_00411	tRNA	74				tRNA-Gln(ttg)
