locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGEJNJLI_00028	CDS	1074	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
EGEJNJLI_00029	CDS	864				hypothetical protein
EGEJNJLI_00030	CDS	591	lemA		COG1704	Protein LemA
EGEJNJLI_00031	CDS	222				hypothetical protein
EGEJNJLI_00032	CDS	441	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
EGEJNJLI_00033	CDS	1041	pyrC	3.5.2.3	COG0418	Dihydroorotase
EGEJNJLI_00034	CDS	240	tusA			Sulfur carrier protein TusA
EGEJNJLI_00035	CDS	1308	recN		COG0497	DNA repair protein RecN
EGEJNJLI_00036	CDS	1026	polA_1	2.7.7.7	COG0258	DNA polymerase I
EGEJNJLI_00037	CDS	1779				hypothetical protein
EGEJNJLI_00038	CDS	1455				hypothetical protein
EGEJNJLI_00039	CDS	1551	cueO		COG2132	Blue copper oxidase CueO
EGEJNJLI_00040	CDS	1569	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
EGEJNJLI_00041	CDS	567	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
EGEJNJLI_00042	CDS	1059	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
EGEJNJLI_00043	CDS	285				hypothetical protein
EGEJNJLI_00044	CDS	1158	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
EGEJNJLI_00045	CDS	1287	proP_1			Proline/betaine transporter
EGEJNJLI_00046	CDS	1188	hipO	3.5.1.32	COG1473	Hippurate hydrolase
EGEJNJLI_00047	CDS	2325				hypothetical protein
EGEJNJLI_00048	CDS	975	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
EGEJNJLI_00049	CDS	375	arnF			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
EGEJNJLI_00050	CDS	1431	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
EGEJNJLI_00051	CDS	3573				hypothetical protein
EGEJNJLI_00052	CDS	1146	lutA			Lactate utilization protein A
EGEJNJLI_00053	CDS	705	rpsC_1		COG0092	30S ribosomal protein S3
EGEJNJLI_00054	CDS	417	rplP_1		COG0197	50S ribosomal protein L16
EGEJNJLI_00055	CDS	192	rpmC_1		COG0255	50S ribosomal protein L29
EGEJNJLI_00056	CDS	264	rpsQ_1		COG0186	30S ribosomal protein S17
EGEJNJLI_00057	CDS	369	rplN		COG0093	50S ribosomal protein L14
EGEJNJLI_00058	CDS	324	rplX		COG0198	50S ribosomal protein L24
EGEJNJLI_00059	CDS	540	rplE_1		COG0094	50S ribosomal protein L5
EGEJNJLI_00060	CDS	306	rpsN_1		COG0199	30S ribosomal protein S14
EGEJNJLI_00061	CDS	393	rpsH_1		COG0096	30S ribosomal protein S8
EGEJNJLI_00062	CDS	534	rplF_1		COG0097	50S ribosomal protein L6
EGEJNJLI_00063	CDS	354	rplR_1		COG0256	50S ribosomal protein L18
EGEJNJLI_00064	CDS	930	fdhE		COG3058	Protein FdhE 
EGEJNJLI_00065	CDS	1326	gltP		COG1301	Proton/glutamate-aspartate symporter
EGEJNJLI_00066	CDS	801	fdhD		COG1526	Sulfur carrier protein FdhD
EGEJNJLI_00067	CDS	660	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
EGEJNJLI_00068	CDS	681	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
EGEJNJLI_00069	tRNA	77				tRNA-Pro(ggg)
EGEJNJLI_00070	CDS	408				hypothetical protein
EGEJNJLI_00071	CDS	720				hypothetical protein
EGEJNJLI_00072	CDS	963				hypothetical protein
EGEJNJLI_00073	CDS	1761				hypothetical protein
EGEJNJLI_00074	CDS	900				hypothetical protein
EGEJNJLI_00075	CDS	585				hypothetical protein
EGEJNJLI_00076	CDS	1401	hsrA			putative transport protein HsrA
EGEJNJLI_00077	CDS	1395	xanQ		COG2233	Xanthine permease XanQ
EGEJNJLI_00078	CDS	1674				hypothetical protein
EGEJNJLI_00079	CDS	378	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
EGEJNJLI_00080	CDS	807	bamD		COG4105	Outer membrane protein assembly factor BamD
EGEJNJLI_00081	CDS	1116	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EGEJNJLI_00082	CDS	1710				hypothetical protein
EGEJNJLI_00083	CDS	1782				hypothetical protein
EGEJNJLI_00084	CDS	1380				hypothetical protein
EGEJNJLI_00085	CDS	1203	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
EGEJNJLI_00086	CDS	810	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
EGEJNJLI_00087	CDS	750	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
EGEJNJLI_00088	CDS	558	frr		COG0233	Ribosome-recycling factor
EGEJNJLI_00089	CDS	663	pyrH	2.7.4.22	COG0528	Uridylate kinase
EGEJNJLI_00090	CDS	231				hypothetical protein
EGEJNJLI_00091	CDS	168				hypothetical protein
EGEJNJLI_00092	CDS	360				hypothetical protein
EGEJNJLI_00093	CDS	918	lpxC_1	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
EGEJNJLI_00094	CDS	333	trmO_1	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
EGEJNJLI_00095	CDS	1122				hypothetical protein
EGEJNJLI_00096	CDS	639				hypothetical protein
EGEJNJLI_00097	CDS	636				hypothetical protein
EGEJNJLI_00098	CDS	237	gshB_1	6.3.2.3	COG0189	Glutathione synthetase
EGEJNJLI_00099	CDS	408	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
EGEJNJLI_00100	CDS	927				hypothetical protein
EGEJNJLI_00101	CDS	933				hypothetical protein
EGEJNJLI_00102	CDS	918	dmlR_1			HTH-type transcriptional regulator DmlR
EGEJNJLI_00103	CDS	789				hypothetical protein
EGEJNJLI_00104	CDS	963	hflC		COG0330	Modulator of FtsH protease HflC
EGEJNJLI_00105	CDS	1299	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
EGEJNJLI_00106	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
EGEJNJLI_00107	CDS	144				hypothetical protein
EGEJNJLI_00108	CDS	141				hypothetical protein
EGEJNJLI_00109	CDS	528	yrdA		COG0663	Protein YrdA
EGEJNJLI_00110	CDS	2100	prlC	3.4.24.70	COG0339	Oligopeptidase A
EGEJNJLI_00111	CDS	573				hypothetical protein
EGEJNJLI_00112	CDS	600	ftsY		COG0552	Signal recognition particle receptor FtsY
EGEJNJLI_00113	CDS	222				hypothetical protein
EGEJNJLI_00114	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
EGEJNJLI_00115	CDS	756				hypothetical protein
EGEJNJLI_00116	CDS	603	argO		COG1279	Arginine exporter protein ArgO
EGEJNJLI_00117	CDS	1008	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
EGEJNJLI_00118	CDS	630				hypothetical protein
EGEJNJLI_00119	CDS	1146				hypothetical protein
EGEJNJLI_00120	CDS	1131				hypothetical protein
EGEJNJLI_00121	CDS	1188				hypothetical protein
EGEJNJLI_00122	CDS	429		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
EGEJNJLI_00123	CDS	969	hlyD			Hemolysin secretion protein D, chromosomal
EGEJNJLI_00124	CDS	1320	tolC		COG1538	Outer membrane protein TolC
EGEJNJLI_00125	CDS	1089	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
EGEJNJLI_00126	CDS	423				hypothetical protein
EGEJNJLI_00127	CDS	411	flgB		COG1815	Flagellar basal body rod protein FlgB
EGEJNJLI_00128	CDS	666	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
EGEJNJLI_00129	CDS	300				hypothetical protein
EGEJNJLI_00130	CDS	435	flgN		COG3418	Flagella synthesis protein FlgN
EGEJNJLI_00131	CDS	1131	flhB		COG1377	Flagellar biosynthetic protein FlhB
EGEJNJLI_00132	CDS	1938	flhA		COG1298	Flagellar biosynthesis protein FlhA
EGEJNJLI_00133	CDS	1383	hyuP			Hydantoin permease
EGEJNJLI_00134	CDS	330	allB	3.5.2.5	COG0044	Allantoinase
EGEJNJLI_00135	CDS	303	rplR_2		COG0256	50S ribosomal protein L18
EGEJNJLI_00136	CDS	501	rpsE		COG0098	30S ribosomal protein S5
EGEJNJLI_00137	CDS	180	rpmD		COG1841	50S ribosomal protein L30
EGEJNJLI_00138	CDS	435	rplO		COG0200	50S ribosomal protein L15
EGEJNJLI_00139	CDS	1341	secY_1		COG0201	Protein translocase subunit SecY
EGEJNJLI_00140	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
EGEJNJLI_00141	CDS	357	rpsM_1		COG0099	30S ribosomal protein S13
EGEJNJLI_00142	CDS	390	rpsK_1		COG0100	30S ribosomal protein S11
EGEJNJLI_00143	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EGEJNJLI_00144	CDS	1416	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
EGEJNJLI_00145	CDS	3114	cdiA_1	3.1.-.-	COG3210	16S rRNA endonuclease CdiA
EGEJNJLI_00146	CDS	177				hypothetical protein
EGEJNJLI_00147	CDS	96				hypothetical protein
EGEJNJLI_00148	CDS	168	mgtB	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
EGEJNJLI_00149	CDS	243				hypothetical protein
EGEJNJLI_00150	CDS	1269	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
EGEJNJLI_00151	CDS	858	dmlR_2			HTH-type transcriptional regulator DmlR
EGEJNJLI_00152	CDS	453				hypothetical protein
EGEJNJLI_00153	CDS	1512	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
EGEJNJLI_00154	CDS	456				hypothetical protein
EGEJNJLI_00155	CDS	963	uvrB		COG0556	UvrABC system protein B
EGEJNJLI_00156	CDS	1098	porB_1			Major outer membrane protein P.IB
EGEJNJLI_00157	CDS	2142	rne	3.1.26.12		Ribonuclease E
EGEJNJLI_00158	CDS	600	yjdF		COG3647	Inner membrane protein YjdF
EGEJNJLI_00159	CDS	288				hypothetical protein
EGEJNJLI_00160	CDS	450				hypothetical protein
EGEJNJLI_00161	CDS	606	sspA		COG0625	Stringent starvation protein A
EGEJNJLI_00162	CDS	753			COG0327	GTP cyclohydrolase 1 type 2 
EGEJNJLI_00163	CDS	651	dedA		COG0586	Protein DedA
EGEJNJLI_00164	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
EGEJNJLI_00165	CDS	1293	proP_2			Proline/betaine transporter
EGEJNJLI_00166	CDS	465	secB		COG1952	Protein-export protein SecB
EGEJNJLI_00167	CDS	258	grxC		COG0695	Glutaredoxin 3
EGEJNJLI_00168	CDS	654	ftsE		COG2884	Cell division ATP-binding protein FtsE
EGEJNJLI_00169	CDS	732	ftsX		COG2177	Cell division protein FtsX
EGEJNJLI_00170	CDS	1152	mrcA		COG5009	Penicillin-binding protein 1A
EGEJNJLI_00171	CDS	927	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
EGEJNJLI_00172	CDS	1260	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
EGEJNJLI_00173	CDS	1563				hypothetical protein
EGEJNJLI_00174	CDS	1446	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
EGEJNJLI_00175	CDS	1926	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
EGEJNJLI_00176	CDS	471	infC_1		COG0290	Translation initiation factor IF-3
EGEJNJLI_00177	CDS	198	rpmI_1		COG0291	50S ribosomal protein L35
EGEJNJLI_00178	CDS	354	rplT_1		COG0292	50S ribosomal protein L20
EGEJNJLI_00179	CDS	1572	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
EGEJNJLI_00180	CDS	861	gmuE	2.7.1.4	COG1940	Putative fructokinase
EGEJNJLI_00181	CDS	354				hypothetical protein
EGEJNJLI_00182	CDS	417				hypothetical protein
EGEJNJLI_00183	CDS	258				hypothetical protein
EGEJNJLI_00184	CDS	1404	mpl_1	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
EGEJNJLI_00185	CDS	276				hypothetical protein
EGEJNJLI_00186	CDS	891	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
EGEJNJLI_00187	CDS	1986	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
EGEJNJLI_00188	CDS	612	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
EGEJNJLI_00189	CDS	333	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
EGEJNJLI_00190	CDS	1059	mutL			DNA mismatch repair protein MutL
EGEJNJLI_00191	CDS	1590				hypothetical protein
EGEJNJLI_00192	CDS	807	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
EGEJNJLI_00193	CDS	501				hypothetical protein
EGEJNJLI_00194	CDS	540				hypothetical protein
EGEJNJLI_00195	CDS	651				hypothetical protein
EGEJNJLI_00196	CDS	648				hypothetical protein
EGEJNJLI_00197	CDS	177				hypothetical protein
EGEJNJLI_00198	CDS	411	hslR		COG1188	Heat shock protein 15
EGEJNJLI_00199	CDS	1239	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
EGEJNJLI_00200	CDS	438				hypothetical protein
EGEJNJLI_00201	CDS	480				hypothetical protein
EGEJNJLI_00202	CDS	564	scpA		COG1354	Segregation and condensation protein A
EGEJNJLI_00203	CDS	783				hypothetical protein
EGEJNJLI_00204	CDS	783				hypothetical protein
EGEJNJLI_00205	CDS	783				hypothetical protein
EGEJNJLI_00206	CDS	300				hypothetical protein
EGEJNJLI_00207	CDS	387	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
EGEJNJLI_00208	CDS	1200	hemW		COG0635	Heme chaperone HemW
EGEJNJLI_00209	CDS	612	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EGEJNJLI_00210	CDS	204				hypothetical protein
EGEJNJLI_00211	CDS	126				hypothetical protein
EGEJNJLI_00212	CDS	1863	uvrC		COG0322	UvrABC system protein C
EGEJNJLI_00213	CDS	447				hypothetical protein
EGEJNJLI_00214	CDS	1317				hypothetical protein
EGEJNJLI_00215	CDS	999				hypothetical protein
EGEJNJLI_00216	tRNA	74				tRNA-Gly(ccc)
EGEJNJLI_00217	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
EGEJNJLI_00218	CDS	1362	trkA		COG0569	Trk system potassium uptake protein TrkA
EGEJNJLI_00219	CDS	906	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
EGEJNJLI_00220	CDS	1692	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
EGEJNJLI_00221	CDS	969	cbpA		COG2214	Curved DNA-binding protein
EGEJNJLI_00222	CDS	267				hypothetical protein
EGEJNJLI_00223	CDS	288	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
EGEJNJLI_00224	CDS	408				hypothetical protein
EGEJNJLI_00225	CDS	867				hypothetical protein
EGEJNJLI_00226	CDS	834	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
EGEJNJLI_00227	CDS	792	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
EGEJNJLI_00228	CDS	930	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
EGEJNJLI_00229	CDS	615	dmsB		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EGEJNJLI_00230	CDS	840				hypothetical protein
EGEJNJLI_00231	CDS	585	dmsD		COG3381	Tat proofreading chaperone DmsD
EGEJNJLI_00232	CDS	432	cirA		COG4771	Colicin I receptor
EGEJNJLI_00233	CDS	768	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EGEJNJLI_00234	CDS	438				hypothetical protein
EGEJNJLI_00235	CDS	1116	aroC	4.2.3.5		Chorismate synthase
EGEJNJLI_00236	CDS	255				hypothetical protein
EGEJNJLI_00237	CDS	537	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
EGEJNJLI_00238	CDS	747	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
EGEJNJLI_00239	CDS	675			COG1462	Putative lipoprotein/NMB1164
EGEJNJLI_00240	CDS	357				hypothetical protein
EGEJNJLI_00241	CDS	687			COG4380	Putative lipoprotein/NMB1162
EGEJNJLI_00242	CDS	180				hypothetical protein
EGEJNJLI_00243	CDS	1089				hypothetical protein
EGEJNJLI_00244	CDS	891				hypothetical protein
EGEJNJLI_00245	CDS	1086	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
EGEJNJLI_00246	CDS	819	vgb	4.2.99.-		Virginiamycin B lyase
EGEJNJLI_00247	CDS	1416				hypothetical protein
EGEJNJLI_00248	CDS	975				hypothetical protein
EGEJNJLI_00249	CDS	621				hypothetical protein
EGEJNJLI_00250	CDS	1134				hypothetical protein
EGEJNJLI_00251	CDS	1029	uvrA		COG0178	UvrABC system protein A
EGEJNJLI_00252	CDS	843	metQ		COG1464	D-methionine-binding lipoprotein MetQ
EGEJNJLI_00253	CDS	573	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
EGEJNJLI_00254	CDS	489	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
EGEJNJLI_00255	CDS	1023	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EGEJNJLI_00256	CDS	663	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
EGEJNJLI_00257	CDS	273				hypothetical protein
EGEJNJLI_00258	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
EGEJNJLI_00259	CDS	345	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EGEJNJLI_00260	CDS	762			COG2932	putative HTH-type transcriptional regulator
EGEJNJLI_00261	CDS	105				hypothetical protein
EGEJNJLI_00262	CDS	486	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
EGEJNJLI_00263	CDS	1530	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
EGEJNJLI_00264	CDS	888	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
EGEJNJLI_00265	CDS	291	citD		COG3052	Citrate lyase acyl carrier protein
EGEJNJLI_00266	CDS	579	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
EGEJNJLI_00267	CDS	1074	thrC	4.2.3.1	COG0498	Threonine synthase
EGEJNJLI_00268	CDS	1503	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
EGEJNJLI_00269	CDS	594	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
EGEJNJLI_00270	CDS	636				hypothetical protein
EGEJNJLI_00271	CDS	513				hypothetical protein
EGEJNJLI_00272	CDS	480				hypothetical protein
EGEJNJLI_00273	CDS	2433	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
EGEJNJLI_00274	CDS	2433	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
EGEJNJLI_00275	CDS	333	hisF_1	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisF
EGEJNJLI_00276	CDS	330				hypothetical protein
EGEJNJLI_00277	CDS	768	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
EGEJNJLI_00278	CDS	417	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
EGEJNJLI_00279	CDS	348	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
EGEJNJLI_00280	CDS	201	tatA		COG1826	Sec-independent protein translocase protein TatA
EGEJNJLI_00281	CDS	477	tatB_1			Sec-independent protein translocase protein TatB
EGEJNJLI_00282	CDS	984	bamA			Outer membrane protein assembly factor BamA
EGEJNJLI_00283	CDS	396				hypothetical protein
EGEJNJLI_00284	CDS	195				hypothetical protein
EGEJNJLI_00285	CDS	324				hypothetical protein
EGEJNJLI_00286	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EGEJNJLI_00287	CDS	636	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
EGEJNJLI_00288	CDS	2142				hypothetical protein
EGEJNJLI_00289	CDS	546	gltX	6.1.1.17		Glutamate--tRNA ligase
EGEJNJLI_00290	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
EGEJNJLI_00291	CDS	567	apt	2.4.2.7		Adenine phosphoribosyltransferase
EGEJNJLI_00292	CDS	849	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
EGEJNJLI_00293	tRNA	75				tRNA-Glu(ttc)
EGEJNJLI_00294	CDS	729				hypothetical protein
EGEJNJLI_00295	CDS	1416	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
EGEJNJLI_00296	CDS	1038	pepN	3.4.11.2	COG0308	Aminopeptidase N
EGEJNJLI_00297	CDS	1290	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
EGEJNJLI_00298	CDS	336			COG2822	Efem/EfeO family lipoprotein
EGEJNJLI_00299	CDS	630			COG1132	putative ABC transporter ATP-binding/permease protein
EGEJNJLI_00300	CDS	1656			COG1132	putative ABC transporter ATP-binding/permease protein
EGEJNJLI_00301	CDS	651				hypothetical protein
EGEJNJLI_00302	CDS	2391	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EGEJNJLI_00303	CDS	864	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EGEJNJLI_00304	CDS	681	leuE		COG1280	Leucine efflux protein
EGEJNJLI_00305	CDS	1029	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
EGEJNJLI_00306	CDS	1341	yhjE			Inner membrane metabolite transport protein YhjE
EGEJNJLI_00307	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
EGEJNJLI_00308	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
EGEJNJLI_00309	CDS	273				hypothetical protein
EGEJNJLI_00310	CDS	1431				hypothetical protein
EGEJNJLI_00311	CDS	825				hypothetical protein
EGEJNJLI_00312	CDS	735	oxyR			Hydrogen peroxide-inducible genes activator
EGEJNJLI_00313	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
EGEJNJLI_00314	CDS	645				hypothetical protein
EGEJNJLI_00315	CDS	591				hypothetical protein
EGEJNJLI_00316	CDS	1398	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EGEJNJLI_00317	CDS	753				hypothetical protein
EGEJNJLI_00318	CDS	315	ureB	3.5.1.5		Urease subunit beta
EGEJNJLI_00319	CDS	303	ureA_1	3.5.1.5		Urease subunit gamma
EGEJNJLI_00320	CDS	141	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
EGEJNJLI_00321	CDS	1164	spuE_1		COG0687	Spermidine-binding periplasmic protein SpuE
EGEJNJLI_00322	CDS	498				hypothetical protein
EGEJNJLI_00323	CDS	636	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
EGEJNJLI_00324	CDS	2505				hypothetical protein
EGEJNJLI_00325	CDS	150	ribA_1	3.5.4.25	COG0807	GTP cyclohydrolase-2
EGEJNJLI_00326	CDS	474	ribA_2	3.5.4.25	COG0807	GTP cyclohydrolase-2
EGEJNJLI_00327	tRNA	91				tRNA-Leu(taa)
EGEJNJLI_00328	tRNA	74				tRNA-Cys(gca)
EGEJNJLI_00329	tRNA	76				tRNA-Gly(gcc)
EGEJNJLI_00330	tRNA	76				tRNA-Gly(gcc)
EGEJNJLI_00331	tRNA	76				tRNA-Gly(gcc)
EGEJNJLI_00332	CDS	573	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EGEJNJLI_00333	CDS	984	msrAB			Peptide methionine sulfoxide reductase MsrA/MsrB
EGEJNJLI_00334	CDS	573	viuB		COG2375	Vibriobactin utilization protein ViuB
EGEJNJLI_00335	CDS	969	yclQ_1		COG4607	Petrobactin-binding protein YclQ
EGEJNJLI_00336	CDS	1026	yclN		COG4606	Petrobactin import system permease protein YclN
EGEJNJLI_00337	CDS	630	mtrR		COG1309	HTH-type transcriptional regulator MtrR
EGEJNJLI_00338	CDS	453				hypothetical protein
EGEJNJLI_00339	CDS	432				hypothetical protein
EGEJNJLI_00340	CDS	903	xerC		COG4973	Tyrosine recombinase XerC
EGEJNJLI_00341	CDS	495	yidC		COG0706	Membrane protein insertase YidC
EGEJNJLI_00342	CDS	696	yiaD		COG2885	putative lipoprotein YiaD
EGEJNJLI_00343	CDS	1410	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
EGEJNJLI_00344	CDS	1380	entE	6.3.2.14	COG1021	Enterobactin synthase component E
EGEJNJLI_00345	CDS	876	entB	6.3.2.14	COG1535	Enterobactin synthase component B
